"Symbol","cor_th1_th2","cor_th1_thm","cor_th2_thm","cluster"
"Abcb1b",0.421068086865687,0.378611483693337,0.995435539528373,2
"Adora3.1",0.431994848390419,0.418028139357894,0.98636448131962,2
"Tle2",0.397001293236397,0.416592034521849,0.980095741593084,2
"Csgalnact1",0.373513649030649,0.471954732128172,0.929875748009259,2
"Hif3a.1",0.372855587691542,0.445887838999014,0.902698925160981,2
"Cul4a.1",0.385428450251057,0.437876931730906,0.9318635705903,2
"Pparg.2",0.378365370333034,0.474326144590295,0.969542159355579,2
"Mgll",0.435941076787409,0.445315850400399,0.968308364431334,2
"Mgat4b.1",0.428480430870082,0.460277333638603,0.95070697222084,2
"Cables1",0.386024182354387,0.579369984222691,0.957663051298358,2
"Xpr1",0.361345490555458,0.577206354950554,0.949374795803311,2
"Phldb1",0.392682704146699,0.548829317160608,0.946043201452607,2
"LOC625360",0.365384110551866,0.535962060523248,0.965546786404142,2
"D330045A20Rik.2",0.446190319766783,0.558726490660986,0.954466262401921,2
"Rpl27a.1",0.436703885139357,0.576558671464521,0.929211319881506,2
"Ddx58",0.43179687131316,0.608812466818043,0.976096756370085,2
"Ociad2",0.4133655745548,0.605136440532615,0.944467462270242,2
"Lgals3",0.347811612237521,0.588588927943235,0.86963090373567,2
"Zfp212.3",0.329534457116398,0.582822486567739,0.890466187364658,2
"Arrb1.3",0.369510803507121,0.491531256549179,0.834490833060186,2
"Pex26",0.379556832438567,0.491814991796951,0.827690094721807,2
"Ktn1",0.417840645193338,0.513053293959501,0.885932006845153,2
"Matk",0.37177784627663,0.534496045473905,0.912570325830407,2
"Inpp5a.1",0.377510674815558,0.494196834672598,0.897922005569418,2
"Rab33a",0.312613378050718,0.497176901004529,0.956373952650776,2
"Nod1",0.342314707999073,0.453955053539396,0.990745382298546,2
"Pim2.1",0.323915531051998,0.443949169839783,0.9532703790892,2
"Gvin1",0.315199933146858,0.504707690918818,0.899255833034231,2
"Gnpda1",0.336618098388001,0.52816760819228,0.881655347043114,2
"Myd88",0.288991501882574,0.471896172188499,0.904443619010576,2
"Mef2c.2",0.315590070088221,0.457080757306667,0.866833134995858,2
"4930573I19Rik",0.600184048331475,0.581793955188097,0.912280737067912,2
"Selenbp2",0.583531289688755,0.627839457782604,0.926120568910345,2
"Osbpl2",0.566505757521866,0.615342549640794,0.919038878818427,2
"Oas1c",0.597271519189626,0.593646939529884,0.86956845183571,2
"B2m.1",0.604346599286642,0.577886774265335,0.860992206743956,2
"Il4ra",0.552552793858567,0.598854059264154,0.869261944889644,2
"Ripk3",0.570284121099954,0.60617318989641,0.84937956950463,2
"R3hdm1",0.53028193257039,0.665385309587907,0.829506295126158,2
"Fcrl1",0.545774292112908,0.647223766462654,0.822024475143184,2
"Dcp1b.1",0.612613407852991,0.673648089024284,0.852283335877213,2
"Kbtbd7.2",0.618213298399745,0.683592595635149,0.864142371411315,2
"Echs1",0.603347774015173,0.687117616274785,0.865593446910131,2
"Porcn",0.58946648296569,0.648737509326268,0.843239418656168,2
"Palld",0.575638724033011,0.667354497861825,0.876470575522516,2
"Car9",0.590416507995745,0.654605808267265,0.889699333908198,2
"Tulp4",0.489979077339865,0.591835553167662,0.976134932773345,2
"Prdx5.1",0.475442893245647,0.605784648054036,0.96028218423332,2
"5730469M10Rik.1",0.51046116538347,0.547762983690465,0.995553281559784,2
"Rnf113a2",0.513956095779776,0.560769051829069,0.97465898267696,2
"Cox7a1",0.503001681544796,0.566546337048863,0.979205526157855,2
"Cdc42se1.1",0.479325547454932,0.541415482944316,0.946882040781705,2
"Lemd2",0.481951886107932,0.560589346671821,0.973838793733623,2
"Oas1b",0.473585034335309,0.566514782104266,0.964096677401451,2
"1110031I02Rik",0.545976167921391,0.614575966150613,0.971703488103871,2
"Prr15",0.534971872026296,0.616281178276904,0.965759852505104,2
"Spsb1",0.549896842327103,0.562228155185345,0.947639828625955,2
"Mboat2.2",0.544280407842497,0.557809833968164,0.977295444540666,2
"Dnalc1.1",0.528698586592864,0.574944291271756,0.977739514499881,2
"Nol3.6",0.542777742582846,0.578098226936389,0.983121105115137,2
"Hes6.1",0.595404253210861,0.562717420410885,0.955041887116464,2
"Cd86",0.59024446510549,0.565107150154999,0.978496790589697,2
"Centa1.1",0.574780379055804,0.576188227926547,0.972215361893012,2
"Tspan8",0.597560832471003,0.630547138296736,0.995302322937736,2
"Mgll.2",0.578249141176329,0.621884810436002,0.982681350781607,2
"Fut8",0.57984916243894,0.605101218241052,0.987726380320007,2
"Fhit",0.567612679744857,0.604273462833092,0.996192223906893,2
"Try10",0.487168817586992,0.574534630084216,0.858725008164176,2
"Ascc2",0.503950978824057,0.570495460604791,0.828073377539384,2
"Sts",0.469804074010693,0.504407257034838,0.839725795487127,2
"Gria3.2",0.445653330808818,0.542012971622431,0.824475716450987,2
"Aqp1.2",0.437333233275032,0.55612020182514,0.754557963617907,2
"Ccr8",0.411093643198418,0.603439712791787,0.852234675636568,2
"Tec",0.416152310839579,0.568057420137781,0.868452356280194,2
"Ntrk3.2",0.429829753631836,0.570647092652188,0.84148995287787,2
"Gnpda1.1",0.36369061391364,0.56126054549181,0.828894253100345,2
"2310004I24Rik",0.407012512828231,0.558840092747269,0.799385577465025,2
"Pvrl2.1",0.489549729584676,0.700169877097906,0.790568581336497,2
"Slc37a3",0.496985660542284,0.724443383386561,0.852704071676085,2
"2810474O19Rik.1",0.521265178855862,0.701073593549188,0.836341107719615,2
"Seh1l.2",0.429570930698883,0.645454838804296,0.799484327060501,2
"Igf2",0.428713810979505,0.721475448289593,0.835273320913971,2
"C85492",0.533137430895439,0.692232294975436,0.874314985882199,2
"Mboat5",0.519593755577887,0.693690715844226,0.892113532964428,2
"Nt5dc3",0.486504250013901,0.697031446846817,0.874607524309289,2
"Gna15",0.482004264218127,0.682498529872573,0.895205549072289,2
"Sparc.2",0.512696805849078,0.606389009343565,0.919030621058318,2
"Plcxd1",0.518692217876534,0.656085891343051,0.904611086774457,2
"Oas1d.1",0.547060795329306,0.633889313704755,0.883379052331191,2
"Tes.2",0.554440696735182,0.632107119765232,0.909079585690378,2
"Extl1",0.53863904519608,0.631364766068021,0.917534697680222,2
"Ctsw",0.46498953552114,0.674295880655147,0.964704670903523,2
"Rnf208",0.410311734825198,0.665225660171379,0.931039504025288,2
"Rhobtb1",0.407308636794874,0.668629351509059,0.924233615062657,2
"Endod1",0.391927197390935,0.627614507965408,0.908061725301145,2
"Eml5.2",0.40203344963496,0.621441521382859,0.891219050378112,2
"Atp6v0e2",0.882547840888421,0.620887571259485,0.838400154755095,2
"Rab6.1",0.860585782734306,0.602917767486055,0.818516120881738,2
"Slfn10.2",0.848502798476972,0.610153906244627,0.842860688846074,2
"Acvr1c",0.826442934600312,0.588407043483876,0.906522510534487,2
"Mare",0.82870957226799,0.60811446989915,0.850096392760147,2
"Cyb5r3.1",0.828587627528637,0.617591677307583,0.868836624877483,2
"Mfn1",0.875278054356985,0.69884932736955,0.873054293791713,2
"4732496O08Rik",0.855605234827205,0.664958684355294,0.902340005630389,2
"Nt5e",0.884592307170261,0.690615740589561,0.912499206803881,2
"Ccdc28b",0.816826025404417,0.661678119912556,0.938478631125657,2
"Sepn1",0.82805364706465,0.709822711355805,0.908722795170295,2
"Sumo1",0.836186001148797,0.712028144190662,0.930068209823655,2
"Mtap9.2",0.843624157373643,0.696404294014765,0.935124792860556,2
"Zfp82",0.794590202070088,0.637431137947446,0.887681494859139,2
"Tnfaip1",0.799198021746766,0.625964276933004,0.901566379893128,2
"Serpinb6a",0.807073006511483,0.627355439745084,0.933636884204076,2
"Slc25a14",0.793908357158856,0.621662234090411,0.918389583564908,2
"Trp53i11",0.785035664379145,0.627279667715665,0.915729104841327,2
"Npc1.1",0.786331356554294,0.629833266870644,0.918521408213606,2
"Casp6.1",0.765736322551802,0.637458205306248,0.919247224204332,2
"B3galnt1",0.784529993481232,0.653011342071178,0.94236967499717,2
"Neurl2",0.787729125612764,0.65567199947144,0.929306457173847,2
"BC049806.2",0.812827771508987,0.686865293102992,0.863779353882843,2
"Pdcl3",0.812293022605355,0.687401816707027,0.866019366215799,2
"Adam9",0.842399834807903,0.686246046958768,0.859396074277854,2
"Kbtbd10",0.837634111765065,0.689962816699205,0.862286547635222,2
"Tbc1d8",0.829988495886284,0.677575983090752,0.855480412980639,2
"Katnal1",0.828291105013279,0.671987305783123,0.862977219504558,2
"Matn1",0.799519923771906,0.690838260065042,0.903041035595524,2
"Dclre1b.1",0.782698737208408,0.698674117342378,0.910227109647033,2
"Copz2.3",0.779502016970037,0.722555004540615,0.87186115805271,2
"Tex264",0.785678275400256,0.698121796225481,0.87952285450751,2
"Wipi1.1",0.792812915496996,0.694282163012716,0.871063808517677,2
"Cnot4",0.825281830080823,0.772139117965835,0.721466581572688,2
"Ccni",0.817531345935897,0.756896799124491,0.739922453071747,2
"Rbm47.3",0.784948021465765,0.744815518693651,0.717389958893875,2
"Bcas2",0.788353888568237,0.779209926680403,0.726958947798347,2
"Vhlh",0.879670410844031,0.735347224371952,0.789756013650048,2
"4930503L19Rik",0.862686165395745,0.79413104953531,0.789840526470955,2
"Aktip",0.87243446947531,0.7980589286869,0.753217980865577,2
"Snx25.2",0.871403934936552,0.78754612676905,0.748468696722217,2
"Phf1.1",0.837111233112794,0.78821043299577,0.746293248188647,2
"Fahd2a.2",0.847741701191541,0.80472010577144,0.766704608169234,2
"Gipc1.1",0.821220428929177,0.70317358241043,0.790099722697971,2
"Srpr",0.818524829725677,0.693450384219749,0.800945345775829,2
"Casp3",0.811401224016542,0.69895881641662,0.842288624520686,2
"Galt",0.81378344118979,0.716891592657375,0.826139865937592,2
"Tmed4.2",0.935250162866308,0.695055149280523,0.804831648424324,2
"Derl2.1",0.909453885765008,0.673336395573482,0.835023844813939,2
"Katnb1.1",0.895806728217773,0.695405351162855,0.852597213700067,2
"Sc4mol",0.904821671816085,0.695051141727766,0.83421749791658,2
"March8",0.804261816285188,0.609789562921937,0.732248882830961,2
"5630401D24Rik.3",0.776415663459207,0.626549511815827,0.72496734284713,2
"Trim25.1",0.815860116819052,0.681399698056595,0.724870223331485,2
"Ube2v1",0.805508385517918,0.658650719974447,0.700508572077106,2
"3110043J09Rik",0.836056042986737,0.658112737428106,0.709131564033908,2
"Acbd4.1",0.827259516149296,0.657903555144028,0.723139288813156,2
"Hc",0.798789778291468,0.657102031150443,0.750845397937745,2
"Micall2",0.786272034998854,0.666043634285436,0.777804367003589,2
"Rnf185",0.717403280075462,0.667315438243062,0.772943554668727,2
"Rps10",0.718882919769634,0.633445192031941,0.746563888243802,2
"Akr1b3",0.76213305936162,0.590603751555536,0.782900300755424,2
"Gde1",0.752284107458923,0.603504440623419,0.782232724970471,2
"Gnb4",0.780773396335916,0.594117087901406,0.832886196252861,2
"Arhgap12",0.793843267547086,0.600566489148614,0.814926780041396,2
"Rgs3.1",0.794574439719637,0.647312718955985,0.814221692191817,2
"Surf4",0.771179767889239,0.657178606946276,0.837709246837054,2
"Tardbp.1",0.790618927176269,0.6505478696394,0.846136562145149,2
"Rps21",0.743482854048563,0.622170860410918,0.814305450937366,2
"Zfp646",0.749044472985754,0.650806215927916,0.839591823346861,2
"2810474O19Rik",0.720327808842568,0.728990280443483,0.758246962169952,2
"2210012G02Rik.2",0.696896490224987,0.747683067587057,0.782687200760255,2
"Cntd1.1",0.757212777084584,0.706027847077486,0.794048742406329,2
"Samhd1.1",0.693491148961788,0.701014861967323,0.80352343119938,2
"Akt3.1",0.713011932829966,0.697513768013037,0.818878857025058,2
"Serf1",0.727770933612743,0.721231907415142,0.834737588333076,2
"Ddx49",0.702433786895615,0.711762439752074,0.830587139287916,2
"Stbd1",0.706165190041237,0.699875027662435,0.843699143853458,2
"Snx12",0.807035994642105,0.812237801932197,0.80466672082154,2
"Kif3b",0.833069590753458,0.758611045447881,0.813440805140526,2
"Gatad1.2",0.795376242933663,0.758863675368338,0.814715226619216,2
"Bbs12",0.744981972311237,0.800124513607412,0.798047714695512,2
"Ormdl3",0.762186906650464,0.815637601337714,0.805451639355382,2
"Tor1aip1.1",0.762270113983341,0.777109426698714,0.811151909175964,2
"Tanc1",0.737620202683017,0.777830037160232,0.805236665024913,2
"Kbtbd7.1",0.766733410017858,0.72384692885338,0.841016691728432,2
"Gm885",0.752020859136914,0.760426578234952,0.86458705458766,2
"Hprt1",0.890149493679592,0.857964884410268,0.765561237030201,2
"Rab9.1",0.941654928331894,0.894481834588148,0.752895290609445,2
"Srp72",0.900501920461015,0.869353279017329,0.674554507423354,2
"Cit",0.905298840473905,0.845073172703277,0.646598731659931,2
"Zfp316.1",0.926964827262813,0.806813487107312,0.694490917865602,2
"Zcchc6",0.88087316910433,0.835257726059107,0.71793116176266,2
"Tnni1",0.886108973134189,0.801539003118407,0.695938785261635,2
"Grik5",0.941251419212488,0.638287847051049,0.726597426219819,2
"Mapk8ip1.1",0.913164338590851,0.688559085041311,0.752010441293913,2
"Gtf2e2.1",0.926476037776025,0.693246633454062,0.711520345491622,2
"Map1lc3b",0.85719878868212,0.632611235503991,0.74964880819457,2
"St6gal1.1",0.850502586462033,0.685907635007583,0.697649033545707,2
"Mtmr14.4",0.871156695634219,0.681321930235196,0.739949458340741,2
"Top1.1",0.982731184756177,0.635466433129139,0.625927818164491,2
"Hscb",0.884279565139591,0.744408635310884,0.617197685598219,2
"Trerf1",0.893099336726316,0.763532535867828,0.660202219000997,2
"Itgb2",0.902930962124116,0.718899107781948,0.662449048447538,2
"Muted.2",0.869212898854269,0.658803050081163,0.589915872665678,2
"Fn3k",0.850247617655832,0.650338289251173,0.611674562757155,2
"F730014I05Rik.1",0.846398948006519,0.668461019908408,0.631780981150206,2
"Ddit4l",0.899795289890967,0.654093021761631,0.672509885663883,2
"Ndufb5",0.886342498183749,0.641510114706228,0.656128448284696,2
"Pofut1.1",0.843641247115936,0.644420445863037,0.668179222864531,2
"Eea1.2",0.863875198845865,0.626524724110056,0.681737708941481,2
"Batf",0.848383964851579,0.76928529910044,0.897805349062577,2
"Dcp1b",0.860151325087775,0.761826135338311,0.866980652162294,2
"Nfx1",0.820424800629786,0.817200892069244,0.866524297562839,2
"Rab34.1",0.83127189244362,0.774673931271102,0.848725492496182,2
"Ctla4",0.807364171424337,0.769274602869762,0.881965162135178,2
"Rpl41",0.81266775326618,0.764034293020348,0.87813873472461,2
"Fbxl12",0.894710975966293,0.799975008056213,0.919440229855519,2
"Nt5e.1",0.913676698040578,0.762322457508401,0.939273878803647,2
"Adnp.1",0.921520155320434,0.778268639028259,0.884699508756026,2
"Mrs2",0.897801495007837,0.746429088659675,0.86804656176958,2
"Dctn2.2",0.895388675527438,0.735644808090631,0.869399437139179,2
"A430005L14Rik.2",0.872363534442474,0.86613114275041,0.912916384497722,2
"Cdk5rap1",0.870319446190433,0.883788955195495,0.919073590030138,2
"Tgoln1.1",0.868010512653708,0.88093671154827,0.930983820263133,2
"2210412D01Rik",0.8980813582777,0.87210473894028,0.894722236575339,2
"Ehbp1l1",0.908157530147611,0.90432687329546,0.917706963818552,2
"Tbc1d2.4",0.901292665459442,0.867899771517263,0.988496249015814,2
"Slc39a4",0.916690866908421,0.852387478997622,0.952022283442643,2
"Supt3h",0.9175780374924,0.827832261758242,0.951222195246666,2
"Mtmr14.3",0.907428963089034,0.826992663182361,0.957959099727787,2
"Ilkap",0.856172160480013,0.834346656489551,0.899830975308258,2
"Stx5a",0.858597937591094,0.8364171509692,0.917760407021063,2
"Mef2b.1",0.813014763883783,0.806120044250709,0.911753178159666,2
"Prdx5",0.846292644214375,0.808465579178277,0.931641699764094,2
"Casp4.2",0.840670424453092,0.807901184025262,0.945972740742915,2
"Adam15.1",0.834346705971001,0.823773672078684,0.982278445203295,2
"Extl2",0.845087306659231,0.801431265487267,0.984927091991419,2
"Trim21",0.86966197963972,0.817168519475927,0.976262613707699,2
"Pik3r2.1",0.857567324595835,0.821627887087906,0.962030395548224,2
"Luzp1.1",0.843704067577042,0.815213983495961,0.968250991806111,2
"Scamp1",0.824862641485336,0.843535331371493,0.991760518704779,2
"Dlk1",0.83889257412718,0.849870188556477,0.98866506770048,2
"Smtn.1",0.848566658228313,0.842643526074884,0.971629276593385,2
"Atxn7l1",0.845130866475644,0.860095449858987,0.969496622353079,2
"Pef1",0.849299697472437,0.855659502432392,0.973510996295728,2
"3110001A13Rik",0.820635499514525,0.868694620633414,0.957894761363866,2
"BC031181",0.844031511783784,0.850020645774252,0.956441648028109,2
"Afg3l2",0.837747228428284,0.842542559320449,0.942231705623282,2
"Otx1",0.906283855280019,0.846842471385513,0.858425239445136,2
"Lsm12.1",0.849948156912347,0.862580661892845,0.850227023100187,2
"Rpl12",0.867949423566831,0.888737317328614,0.849833249155179,2
"Mapk13",0.957908365714948,0.862042773260674,0.842115175960703,2
"Gltscr2",0.95947807732861,0.831609605108753,0.835362831155054,2
"BC038286",0.956925017179008,0.881175596001963,0.88361055453216,2
"G3bp2.2",0.929411932508586,0.889615523176988,0.870035967628171,2
"Syne1.2",0.932403831203084,0.8871985483088,0.852365164707776,2
"Nxf2",0.917610922487488,0.948240997594498,0.822884608294328,2
"Atp2b4",0.904613984922924,0.927795751991358,0.85253189426455,2
"Zdhhc7",0.915849782591026,0.915061745546335,0.884152154578167,2
"1700023B02Rik.2",0.894468659111126,0.965729185469625,0.874308284918664,2
"2310047M10Rik.1",0.947289050729823,0.964041927280665,0.883925111118706,2
"Alg8",0.847169991598911,0.953080587124187,0.810732195156157,2
"Pbx4.1",0.858627083278194,0.951545707306648,0.830853103172661,2
"Lgals6",0.856559649542752,0.925824399458781,0.791202638933435,2
"Acsl6",0.879282243725867,0.933195448176928,0.765363845956084,2
"Acsl6.2",0.879584180966106,0.911630611506427,0.763905902067749,2
"Cdkn1a",0.943056343198417,0.9814658116067,0.964266836488364,2
"Oit3.1",0.944746891538647,0.976293338229106,0.981102902831622,2
"Phlda3.1",0.976819005054967,0.94520065025667,0.978252957791966,2
"2010001J22Rik.1",0.959660610809786,0.969128274974292,0.94940140889074,2
"Slamf9",0.942837809615319,0.941752938204414,0.950844204705153,2
"Cst7",0.945361364917305,0.913726783248484,0.993419295683479,2
"Plekhf1",0.918468628296117,0.901201104637663,0.974595913499353,2
"Serpinf1",0.926290631243782,0.90734901966882,0.984825019441937,2
"Tbc1d1.1",0.907715720465979,0.939128214817405,0.971824264513205,2
"Cdkn1a.2",0.934781928972302,0.962106298416342,0.985301445089977,2
"Tnfrsf8.1",0.922241457572663,0.94889116115499,0.982907476162673,2
"Myo1f",0.879334896866481,0.982610880909255,0.928998019659326,2
"Ier5l",0.874671889585661,0.956453272942786,0.925184079918244,2
"Pou4f1.1",0.828223999689316,0.943031145786834,0.897745670161208,2
"Copz2.2",0.829056183883359,0.967232075984727,0.892547669059522,2
"Lgals4.1",0.829619514774401,0.945569235641793,0.869328386092059,2
"Gpx7",0.849723593040919,0.937831350727547,0.87904754047101,2
"Irf6.1",0.849639624542065,0.937489452812487,0.887793241589811,2
"Slc6a6",0.8459683701663,0.905339014272674,0.896188896363381,2
"Ppm1k",0.867960793094432,0.919181021601036,0.889607466384473,2
"Taz",0.841278914400846,0.908457355493758,0.933514722254044,2
"Fnip1.1",0.861940642123189,0.931281549820434,0.91539776703337,2
"9030617O03Rik",0.859076167915509,0.929075948717221,0.916166236719073,2
"Atp8b4",0.870573223602923,0.889292419511141,0.96876999783393,2
"Ptpn11.2",0.860558658503409,0.901156727388868,0.968945823479531,2
"Lpxn",0.850991931706697,0.883128019270676,0.975597133405331,2
"Stard10.1",0.839819432122935,0.895113586882327,0.963832963795402,2
"Sh2b1.1",0.88145400419072,0.909660391256439,0.982794224389162,2
"1700019N12Rik",0.896408903830114,0.908170676504583,0.970882254039892,2
"Gats.1",0.86539498206907,0.919654998261874,0.957151973748024,2
"2610020O08Rik",0.876784950586234,0.935815461005626,0.967507741031437,2
"Ppt1",0.874264355711904,0.948775735862099,0.965611770414686,2
"BC034076",0.79894140976585,0.893529390190711,0.907546119341325,2
"Scarb1",0.826839647712973,0.878913215679548,0.905538307242309,2
"Plekhf1.1",0.824551241870127,0.875708096656727,0.929264390064209,2
"Stra6",0.808810865114005,0.929672449416294,0.927991889505457,2
"Xpr1.1",0.821994535166708,0.921580716367145,0.961180837149665,2
"Adamtsl5",0.819793989357333,0.919978740832415,0.968203244545838,2
"Npc1",0.812567274964339,0.898972954704928,0.941778676827119,2
"Sema6b.1",0.817799089231318,0.901966652610376,0.935149803139895,2
"Hnrpdl",0.795498846105046,0.900717807560132,0.948145015402751,2
"Lilrb4.1",0.797789802584788,0.910827028483381,0.955463318338594,2
"Ssh3",0.74211448621185,0.73421561618246,0.982558497566574,2
"Casp6",0.746733318961089,0.702549266946293,0.926562626410915,2
