"Symbol","cor_th1_th2","cor_th1_th0","cor_th2_th0","cluster"
"Dbndd2.2",0.496047833704641,0.763651681806673,0.0177640105592849,5
"Setdb2",0.398138213561842,0.657302814344948,-0.0346008043555891,5
"4833439L19Rik",0.461904649647317,0.658629495700307,0.130146748526975,5
"B230209C24Rik",0.245084727326285,0.478784374822222,-0.151705102923354,5
"Nts",0.0464842852888543,0.367700895269676,-0.480347128181457,5
"Psme4",0.140433056368679,0.489541436409606,-0.428300578499376,5
"Ccdc102a",0.164731978312338,0.520484937301681,-0.405111264468116,5
"Cd86",0.59024446510549,0.823962356570819,0.212575215115088,5
"R3hdm1.2",0.50021217242967,0.640195841310546,0.273189406969929,5
"Osbpl2",0.566505757521866,0.708390780032638,0.298934234864804,5
"Stxbp1",0.560401923324031,0.715317907412418,0.256641765052466,5
"Erdr1",0.594521831574309,0.804200229113974,0.180268574637371,5
"Nfatc2.2",0.332322990106501,0.573657448335731,-0.164879801262854,5
"Mboat5",0.519593755577887,0.640800501340625,0.256657237457546,5
"4930578C19Rik",0.497184171385251,0.664558697225328,0.136451252361071,5
"Tle2",0.397001293236397,0.439096550978269,0.306548013231154,5
"2610524H06Rik",0.511679661866243,0.649142238150889,0.218728300312153,5
"Klrk1",-0.0415314954992828,0.226243458748679,-0.603789032092608,5
"Plg.1",0.439553526507409,0.553628185541898,0.171843362388337,5
"Asb2",0.593630160770949,0.746548164625931,0.237924712163854,5
"C1qtnf9",0.591123495617179,0.680891907168543,0.382250882678347,5
"Rnf138.1",0.419827878920246,0.458801243356746,0.331778169846441,5
"C9.2",-0.157380264613537,-0.0362642042249502,-0.426524644993215,5
"BC057371.1",0.58117123926103,0.706183113025968,0.305756484973395,5
"Centa1.2",0.391418489001776,0.593011137790036,-0.054391152198012,5
"Ccdc88a",0.367975482056279,0.396325653282111,-0.412121339960913,5
"4832428D23Rik",0.170184113712788,0.193451653541368,-0.525554642284006,5
"Setdb2.1",0.571304897865796,0.58346328007738,0.369034879739611,5
"1110049B09Rik",-0.0270785070509131,-0.0251685950059293,-0.0638083305590717,5
"March10",0.371735652209885,0.410203432221754,-0.413492075519185,5
"Elavl2.1",0.346958315388588,0.367985181287579,-0.103317319984617,5
"Tpd52l1",0.33698259533848,0.309987893879089,-0.36685277492008,5
"Smcr7.1",0.221319410286335,0.211788224876998,-0.0966617333362166,5
"Dst.4",0.341326839200354,0.349914711920786,-0.251422389441199,5
"Il10",0.462704294568106,0.467155439151098,0.0469122407603489,5
"Crhbp",0.460098606519973,0.46414403985057,0.0641641759416291,5
"Fgd4",0.547826034528877,0.547626466815642,0.461876778745332,5
"Zfp119.1",0.599621056839999,0.594749929421716,0.14231300645348,5
"Mgll.2",0.578249141176329,0.571530290807202,-0.267515751611814,5
"Strn4.1",0.335052297011843,0.426155481622232,-0.11795377412687,5
"OTTMUSG00000003802",0.144764172230208,0.238579421036337,-0.285119853978067,5
"Ntn4",0.332725501507495,0.412408340870876,-0.0492411284370845,5
"Pdcd4.1",0.58429835916431,0.657655676493595,0.239272371564432,5
"Sftpb.1",-0.275314003649985,-0.235126942111861,-0.463874224816472,5
"Mtmr14.1",0.400993751006958,0.501675328223688,-0.0199505526467442,5
"Sfxn3.1",0.325903873260183,0.467226485896472,-0.232122612205115,5
"A730011L01Rik",0.0855020693575402,0.211091208486841,-0.387219844810957,5
"Ociad2.2",0.362905008681743,0.422565905621361,0.135182892602369,5
"Tmem158",0.551720290573394,0.595674631182318,0.292686796043984,5
"Slc9a5",0.560312878599002,0.599840995496914,0.330800402970657,5
"Il15.2",-0.0167369077623897,0.0159188590121458,-0.235955538067508,5
"Sall2",0.332243203732416,0.357959642820007,0.164993741745626,5
"Zfp385a.1",0.466325846637235,0.52044244844648,0.115162448858964,5
"Ghrh",0.157350967890542,0.223460793707433,-0.472348154322339,5
"C130050O18Rik",0.243933152799769,0.284575851307998,-0.0677821143886375,5
"Olfr31",0.210411993786219,0.239246602067071,-0.021316474518982,5
"Nsun3",0.496901239214591,0.521311277855791,0.297958055602923,5
"Peg10",-0.219677181706961,0.455285843519232,-0.166336543428164,1
"Efna5",-0.783064957672897,0.89406056885026,-0.651061013609319,1
"LOC626578",-0.5210333442291,0.840860173147485,-0.413874223451713,1
"4930451C15Rik",0.473253162074503,0.828194882602032,0.500894196760291,1
"Tdrd7",-0.0973411950328406,0.964772947263236,-0.0150373629997836,1
"Spcs3",-0.0422226372457571,0.911359210315786,0.0366616540040077,1
"Il18rap",0.198095827653028,0.853072324908519,0.251590916447207,1
"Mx1",-0.0590881459702781,0.904177896308735,0.0188370632140546,1
"Ddefl1",-0.207030652951559,0.461193878149436,-0.158983977010238,1
"Inpp5a",0.271986402218864,0.960854708906839,0.320596696633643,1
"Ube2q2",-0.212984562673538,0.736191151151101,-0.146676351667996,1
"Il12rb2",0.184867302902062,0.943537020256147,0.237910603494414,1
"6330569M22Rik",0.527187585319698,0.990880973742723,0.562328182424358,1
"Daxx",-0.578441914792102,0.851311821474095,-0.473547867711554,1
"Ms4a6d",-0.626605182806743,0.888112772454599,-0.514592776495996,1
"C1qtnf1",0.395723475299026,0.863822908823537,0.430262758099411,1
"Tspan6",-0.225743391602241,0.84223948728294,-0.154728858679908,1
"Aqp9",-0.0705233158772704,0.956246097902395,-0.00311598539659006,1
"Clec2e",-0.0176573970279196,0.910389801038706,0.041344119937571,1
"Klf6.1",0.524547141773279,0.73065391959087,0.537713858201101,1
"Prdm1.1",0.171281779338672,0.744162023497384,0.206665374443614,1
"Hspa1a.1",-0.26265343107025,0.823563448287227,-0.194799985658958,1
"Irak2",0.226383198509684,0.90285176407441,0.265023233858021,1
"C2",0.203815975843566,0.89634645812414,0.244502457268414,1
"Zbp1",-0.264841770030325,0.917684487605078,-0.195830376255416,1
"Lrrk1.1",0.202055806280205,0.788752025344131,0.236106857623473,1
"Mapk12.1",0.154123670457446,0.972554886481171,0.196419917806727,1
"Fuk.1",0.347787519675387,0.862805153637843,0.375869171547536,1
"LOC625360",0.365384110551866,0.971572552730544,0.397674120903351,1
"Ccdc23",-0.0631508916646046,0.942878172876716,-0.00972536136841455,1
"H2-T10.1",0.124094661294793,0.962108462209617,0.141786328656307,1
"Alkbh3",0.220455008225549,0.533369337208454,0.226198064608934,1
"Gstm1",0.161163118017334,0.630398905499312,0.169143235138444,1
"Arhgef9.1",0.313747478415849,0.787611714322297,0.314643933422233,1
"Nqo2",0.0652174903695252,0.987539793346396,0.0686392796588693,1
"Tmem35",-0.180406390012602,0.929233290789229,-0.177046016008406,1
"Prrx1",-0.144580704833282,0.610932122949775,-0.134264024538778,1
"Ifit3",-0.440572185697265,0.93149860087178,-0.428834564709552,1
"Prm1.1",0.58768692817331,0.973570600470849,0.591275881581658,1
"Phf11.2",0.0978397695910232,0.980674540248456,0.10581596430904,1
"Marcks",-0.198171215818142,0.894966383049809,-0.14710122834968,1
"Ly6c1",0.184138681600437,0.992685238792133,0.221597243726752,1
"Slc35a2",0.418954664368493,0.632967495131096,0.429303520523983,1
"Sema4b",-0.0670141217230639,0.974991031514247,-0.0178298500922428,1
"St7.1",0.35672943972953,0.834984190260047,0.379579069941118,1
"Olfr1094",0.100155397582837,0.372393523478143,0.112254168236914,1
"Rbbp4",0.574026747190448,0.892843280870109,0.587606187450208,1
"Trim21.1",0.412160813855873,0.853594342572638,0.431258551641614,1
"Dtx3l",0.539188345118033,0.971483742323177,0.55722432362446,1
"Plac8",-0.371145155349045,0.970793483953489,-0.315819474865317,1
"Anxa1",0.42230905946483,0.934926563103325,0.442375024504722,1
"A530032D15Rik.1",0.506446670808567,0.94662634996345,0.524093337095179,1
"Phf11",0.101509941989249,0.983111621887946,0.123962016986742,1
"Mboat5.1",0.413944548059532,0.936683111459163,0.427412161015631,1
"Amica1",-0.613969717611001,0.966891421866608,-0.568023492960192,1
"Ctss",0.132488027537981,0.619747749878336,0.146112870208845,1
"Ube2q2.2",0.0188151286099372,0.805263386424524,0.0401944932048696,1
"Usp18",-0.256068780165727,0.945328015739874,-0.222878407233977,1
"Pter",0.4572842228245,0.910004945180222,0.469682023690738,1
"Gas2l1.3",0.468873393254328,0.816914079659619,0.478428426481603,1
"Oasl2",0.16790612134995,0.90058784025062,0.19458562465167,1
"BC006779",-0.154394540970383,0.934004156466639,-0.113867875925713,1
"Gpr114",0.355218302211909,0.959328943834796,0.377565437817521,1
"Ccr5.1",-0.551790557819013,0.845258087627544,-0.503784851622634,1
"Gldc.1",-0.632093893648424,0.961634384518492,-0.579736215747398,1
"Olfr107",0.27607303959807,0.461827794016345,0.282157881577106,1
"Hace1",-0.406302339978098,0.733583940287801,-0.368924070494229,1
"Parp12",-0.475497934280283,0.882632223849578,-0.487872834867887,1
"Btbd12",0.348949800678147,0.916246163206594,0.34546427546424,1
"Oas1g",-0.271392229253407,0.85402151845107,-0.280354396952155,1
"Rgs1",-0.0782537428121459,0.949323861136091,-0.0854021369242498,1
"Ly6a",-0.57365293874758,0.954965562065319,-0.584602568796184,1
"4932418E24Rik",0.467793596165043,0.67213762553655,0.463627471625842,1
"Csprs",-0.100637360298932,0.97272293060251,-0.122558358642666,1
"Znfx1",-0.0213430632701589,0.880621257016411,-0.0418782278565197,1
"Cd80",0.255400005471006,0.966131778536132,0.238511023459371,1
"Mmp1a.2",0.159918794324813,0.530631299450379,0.151249088869152,1
"Tmtc2",0.37631362030947,0.904581839494455,0.367397605862313,1
"Hsh2d",-0.124087867184597,0.892475233327717,-0.142554544444355,1
"Ifi202b",-0.473279257632339,0.815754437602462,-0.489752888890082,1
"H2-Q2",0.59444555539446,0.893984730538305,0.590175726956046,1
"Pphln1.2",0.276732094108273,0.789058229544238,0.269684780873031,1
"Oas1g.3",-0.4809075792425,0.903576474982806,-0.526267363468374,1
"Inpp5a.1",0.377510674815558,0.953013094216818,0.35944744346496,1
"Cept1",0.409630851117675,0.796648688346525,0.398722752264469,1
"Gbp1",-0.287069072044078,0.738228140112927,-0.313456212617431,1
"Slc7a14.1",-0.428183059671013,0.406455954226678,-0.450196832412505,1
"Ifit3.1",-0.327202470099766,0.95796231493479,-0.361412816285275,1
"Nkain2.1",-0.427200003531835,0.789582431004744,-0.470680121094358,1
"Irf7",-0.279631677604772,0.959457901045647,-0.325637526481031,1
"Llgl1",0.179400014108985,0.778457382003175,0.15734109912175,1
"Pgm5.2",-0.235834040887156,0.494538348079067,-0.262776402143378,1
"Ccl9",0.586920600474068,0.9720116965837,0.57130370247461,1
"Gja5.1",0.231721370679048,0.766912105677421,0.211376147241953,1
"Tmem107.1",0.347653053244801,0.820909569705515,0.329223244731778,1
"Gorasp1",0.0219684391097526,0.749624502684948,-0.0135040534859594,1
"Aldh3a1",0.0536535208625197,0.3137877586514,0.0410189743190055,1
"Nqo2.2",-0.00652763375640576,0.977536639774433,-0.0542365272989873,1
"Tmem106a",0.388209830710523,0.946660993818653,0.364235673583008,1
"Ssr4",0.377876832498889,0.8902556739117,0.355510255640281,1
"Trim34.1",0.174664976825571,0.924215682628496,0.141982252008599,1
"D14Ertd668e.1",0.333325719348529,0.974409334842316,0.304703705234022,1
"Usp18.1",-0.10901715099477,0.937764659441317,-0.157017888863216,1
"BC094916",-0.0998912618159385,0.856680986209021,-0.180180434224161,1
"Zbtb6",-0.502150718709551,0.280639930253138,-0.567715521578554,1
"BC094916.1",0.169462323731957,0.929576648588665,0.10632881020442,1
"Mef2c.1",0.239863220044745,0.90244987823991,0.184989180457706,1
"Ripk4.1",0.255656282999368,0.865133052099409,0.205193404933577,1
"Rtp4",-0.45751908798899,0.933069084392432,-0.567630445608673,1
"Selenbp2",0.583531289688755,0.877916261813798,0.559768206199129,1
"Lgals3bp",-0.31579463830816,0.90273077887959,-0.403225966680106,1
"Zmynd19",0.360229040637459,0.90156592112665,0.318129846626411,1
"Parp14",-0.200691196843376,0.726760915850731,-0.272199703122775,1
"C330027C09Rik.1",0.589210635795349,0.789330024107904,0.573833337203021,1
"Tarbp2",0.194222044576364,0.757724474098086,0.151948150562985,1
"Zyx",-0.0318835391181331,0.927132815155606,-0.104818038781529,1
"B930007M17Rik",-0.0520474992820548,0.495395253669447,-0.0814287577211451,1
"Tars2",0.375030785424012,0.774657077901419,0.352841980549955,1
"OTTMUSG00000005737",-0.0234173551587788,0.904240733949895,-0.0759706062250358,1
"Sh3bp5",0.318650733782009,0.630746874767144,0.300834361370202,1
"Bzrap1",0.399148576326232,0.927949817329617,0.364804707604355,1
"Dnajc5b",-0.247153536083725,0.627038380341202,-0.304939975293321,1
"Snx10",-0.0757641829123426,0.910313313520485,-0.141496339088109,1
"Ube2q2.1",0.0502892583704968,0.939755119945688,-0.00571143831875442,1
"Hbs1l",-0.291175347139897,0.858958385966523,-0.361040804223661,1
"Ang",0.330713785513037,0.558224475172455,0.316986991639451,1
"Tst",0.332336693594464,0.817387752957537,0.271959053144074,1
"Pkn2.1",0.528971188258687,0.909049600275104,0.482940439153599,1
"Il12a",-0.115253166894553,0.940333800634556,-0.244384214664919,1
"1110037F02Rik",0.379928855668914,0.903421082779809,0.32047875963064,1
"Plscr2",-0.15091672248476,0.58232616282058,-0.234009037733412,1
"Chd9.1",0.453116361007088,0.95599704571786,0.394683050593791,1
"Mest.2",0.229454959120663,0.323578187734885,0.218265788093728,1
"H2-T23",0.0530768989485061,0.901975705205774,-0.0470290378931545,1
"Pon2",0.546345411349056,0.88555342533309,0.506479702942159,1
"Stat1.2",0.494019901825203,0.917274978819879,0.449045548433517,1
"Bst2",-0.461570442881251,0.825007236876863,-0.600279208855107,1
"Adhfe1",-0.249751933587458,0.416674632892795,-0.321921738509927,1
"Samd3.1",-0.27867057681158,0.861359167107429,-0.402655423830366,1
"Rnf216.1",0.0393286060194599,0.755879789064001,-0.0259461065368196,1
"Tcea3",0.529578427446089,0.929103811008177,0.492302746914333,1
"Mef2c.2",0.315590070088221,0.95442258363457,0.256011418573285,1
"Clpx",-0.0179098615864978,0.775511045262685,-0.0908363582434367,1
"Aqp1",0.171118462797258,0.406272569925939,0.149468182823464,1
"2900011O08Rik",0.585200570469684,0.907442431683888,0.555526811560267,1
"Ikzf3",0.215837223016087,0.838156566691084,0.158401457119485,1
"Piwil4",0.223921693777599,0.704729919139353,0.179432375149131,1
"Fgl2",0.304392205875257,0.942702258171677,0.239572660405566,1
"Gnpda1",0.336618098388001,0.765495999334232,0.292516175488798,1
"Rnd3",-0.0140608064301546,0.859980132502212,-0.104394252904148,1
"Ddx60",-0.195677937563647,0.988620490065328,-0.309872719775494,1
"Otop1",-0.0436321501024559,0.169332428845944,-0.0641785218323939,1
"Suhw2",0.574664778794971,0.891025484869527,0.54324371278774,1
"Sco1.1",0.315809146101047,0.744483265629257,0.273354231665097,1
"Igtp",0.588998116882003,0.886267624979165,0.657156755034218,1
"St6galnac2",0.550129546848151,0.912552915143033,0.632964440260147,1
"Fes",0.528948083678454,0.888518798920498,0.61344047431667,1
"Id1",0.0584380367537088,0.931715034353801,0.263217529129851,1
"Emr1.1",-0.159029238382279,0.920094676608218,0.0917606392109878,1
"Tbx21",0.0116815468833516,0.798521535208682,0.195201789728721,1
"Rap2ip",0.141798597062082,0.713342463868362,0.269646085245247,1
"Nrgn",-0.0305841911671394,0.758890678756375,0.144250587199555,1
"Nrp2.2",0.347754804596994,0.735063931361698,0.433758662906739,1
"Cnksr1",-0.0243341764141808,0.730648908935729,0.143100407741191,1
"Unc13b",0.535933174806174,0.904873352352293,0.61682582696003,1
"Ttn.2",-0.453448090198153,0.376658903908171,-0.273775803995588,1
"Tmem69",-0.243963507162062,0.0740574909783922,-0.161217766040376,1
"Ntrk3",0.269823583535876,0.906175188271172,0.432289046162309,1
"4930578N16Rik",0.204084294927015,0.712695937484823,0.332170464309607,1
"Fbp2",-0.504664027014363,-0.0842871666125009,-0.399303779979723,1
"Tmem65.2",0.172006542323122,0.911750330542527,0.353212877329754,1
"Adc.1",0.472643270840955,0.709917438272328,0.531238409094522,1
"Cc2d2a",0.566310784698881,0.93229478282035,0.655153840555655,1
"Itpr1",0.417006129367447,0.882789262067999,0.529412296615022,1
"Bspry",0.404440358362867,0.843630833795388,0.510185952040213,1
"Gata3",-0.599089749872321,0.738515709089242,-0.276989622806539,1
"Col15a1",0.307636345654199,0.833274082707286,0.432279210242918,1
"Fbxw12",0.24276980735704,0.424386533457078,0.285884269260386,1
"Cobll1.1",0.244272537017323,0.742292862829662,0.363815414185719,1
"Ss18l1.2",0.267719876070717,0.748598545703865,0.382768890826981,1
"Try10",0.487168817586992,0.737758823509392,0.559577421244556,1
"Ms4a6d.1",-0.600028008678036,0.732678898008514,-0.215943568686003,1
"Cul3",0.271708294895365,0.662157284259757,0.382930296881127,1
"Tlk2",0.475281199506073,0.859631099849119,0.584351584465304,1
"Syt11",0.555154739005834,0.93425392731084,0.662629581035596,1
"Adar.2",0.342241461703851,0.907114279048242,0.500593330127923,1
"4930539E08Rik",0.171400108746844,0.92362397682364,0.379291648573975,1
"Lrrc44",0.289972867044662,0.528253245885965,0.356331718371289,1
"Hmox1",0.559201004892982,0.773898981250578,0.61887255530218,1
"Fas.2",0.144674647808624,0.774282947765338,0.316317415274637,1
"5730469M10Rik",0.193579313029215,0.923755221370816,0.390088921957008,1
"Ifna1",-0.550915940447833,0.636720655778001,-0.2327255916358,1
"Slc22a21",0.564950823687771,0.887045506089292,0.668599693154685,1
"Kif5a.2",-0.0318177525088819,0.813958466313927,0.239343478082648,1
"Tex9.1",0.593601176130856,0.967688552844279,0.711863421160268,1
"Oas1d",-0.0891930231905194,0.119695686665977,-0.0239626503970535,1
"Apof",0.488599209868583,0.723341466239472,0.561698847522151,1
