"Symbol","cor_th1_th2","cor_th1_th0","cor_th2_th0","cluster"
"Cables1",0.386024182354387,0.784258778423013,0.693827772226627,4
"Casp4",0.240803712005132,0.430227754436481,0.38714114200722,4
"Oaz3",-0.237506906081286,0.298220722075697,0.172897724848856,4
"Cryz.2",0.641870987285089,0.851595245748913,0.802110251300999,4
"Id3",0.583712267498429,0.807440026987703,0.760088400575682,4
"Slc25a42",0.395707893828713,0.710169837285517,0.644057802788781,4
"Cass4.1",-0.465644069710819,0.0394123299575553,-0.0662453242391004,4
"Hif1a",0.520143100556518,0.87817896060144,0.799233769032632,4
"D17Wsu92e",0.509868266992442,0.860438980807294,0.783747359241448,4
"2700097O09Rik",0.705709806961093,0.845621369607979,0.815079628686281,4
"Gm414.1",-0.0533617575989871,0.557496023007821,0.42635691089539,4
"AW548124",0.0687422403713715,0.550777201050125,0.446616104057739,4
"V1rg11",0.339413614967434,0.716068334134929,0.634345932935837,4
"Gm962",0.130752508667546,0.80767164909374,0.42667625513328,4
"AI480653",0.480635385434353,0.844975870976278,0.640319438869959,4
"Speer2.1",0.581839855624786,0.654497987127395,0.613651074474413,4
"Htatip.1",0.121532790182726,0.629692821529589,0.339853848793878,4
"Mgat4b.1",0.428480430870082,0.868682796423531,0.618497523429501,4
"Fbxo45",0.41656287754685,0.820516286022156,0.602417693658258,4
"Dync1i2",0.624446448687026,0.728399425358599,0.671877115254024,4
"Terf2.2",0.625605347517767,0.766391391430454,0.689563228506179,4
"Dync1li2",0.523428191254099,0.897843429530034,0.692090712841432,4
"P2ry14",-0.117557131735713,0.884223336449264,0.334565183704757,4
"Impdh1.2",0.382828280464299,0.850958887718679,0.594060042998242,4
"Apoc4",0.0851044028507755,0.801049577063274,0.40170827383047,4
"Reck",0.774978389100285,0.97909682371915,0.866159899528364,4
"Epm2aip1.4",0.353382104302726,0.911100089373539,0.616374580273379,4
"Insl5",-0.190069686067595,0.515897406090539,0.145294813562137,4
"Tmprss6",0.384087910080289,0.855437281382845,0.609580649760029,4
"Ifnar2",0.172263783970479,0.871409341561973,0.506814960696649,4
"Matk",0.37177784627663,0.817837108786733,0.593345049033929,4
"Bbs12.1",0.510294294273992,0.648234995106738,0.578960068070603,4
"Cacna2d3",0.0927973298653537,0.284986955360871,0.189118123280261,4
"Adar",0.415008695425294,0.888243662489364,0.652776805317261,4
"Spats1",0.36423244444252,0.845708093411256,0.606121594513439,4
"Ifitm3",0.32968225004731,0.866385841956716,0.594599313985599,4
"Tbc1d19",0.728018794462986,0.858971473484059,0.792273705755748,4
"Gca.2",0.547077308070813,0.795336336626868,0.669215746855968,4
"Htt",0.658147278143928,0.680678761324552,0.669052069529876,4
"Rab8a.1",0.685492195438578,0.87966961301977,0.779317156266551,4
"1110031I02Rik",0.545976167921391,0.821456917606446,0.680003009357685,4
"Pdcl3",0.812293022605355,0.955604794772178,0.882329618001181,4
"Rpl19",0.702842047631597,0.752761341301816,0.729672443860817,4
"P2ry14.2",-0.116743015113941,0.843968010483431,0.399208068664616,4
"Myst4",0.290969629381914,0.712472922484905,0.519626644745859,4
"Me2",0.326679028180673,0.853328403775775,0.610623726809484,4
"Rarg.2",0.416458152271354,0.683483617506149,0.560861178715704,4
"Cyfip1",0.221223858542567,0.56697695997183,0.409955519772733,4
"Gm1574.2",-0.882815965891232,0.259212939578645,-0.257445603464063,4
"Ulbp1",0.404307112033848,0.770345957640066,0.605057706710167,4
"Cdkl2.3",0.556007894113625,0.782023545887277,0.679893138251276,4
"Capsl",0.526560294514772,0.824785058507249,0.691674833984665,4
"Bcl9.1",0.331467150745844,0.775229686334038,0.575375332295901,4
"Suox",0.360779025462049,0.780567027201872,0.592007751775168,4
"Cyb5r4",0.835259771557048,0.914681562227303,0.87669839552335,4
"Asph.11",0.581216928824572,0.674293262638154,0.629842565547564,4
"Lgals3",0.347811612237521,0.835580301173431,0.606339313831486,4
"ENSMUSG00000068790",-0.0290394974660692,0.821277166572071,0.420721579599581,4
"2310038H17Rik",0.204298340076287,0.828131690502916,0.520961518831157,4
"4732418C07Rik.1",0.0663693409557113,0.589077406364272,0.333019193543599,4
"Rdh10",-0.207622263406525,0.0867261005633971,-0.0574428735715865,4
"Evi2a.1",0.649085337825684,0.819380386183479,0.736599484892924,4
"Pip5k1b",0.093382922904101,0.718204395559511,0.415948058075355,4
"Nkg7",-0.635212500806136,0.600167730794552,0.00333592924083472,4
"Ccr8",0.411093643198418,0.896902770432565,0.693114722396567,4
"Ldhd.1",0.520310776702809,0.923205319266294,0.756265749898183,4
"Echs1",0.603347774015173,0.772573261876089,0.702266157145407,4
"C76566.2",0.713469830537414,0.887262792085871,0.811352745390333,4
"Pax1",0.162253246517999,0.294849030074168,0.238404569053715,4
"Ifng",-0.216127559108608,0.744518203505411,0.331320927422791,4
"Ldhd.2",0.693353797814979,0.788964674249637,0.74788792807693,4
"Ifng.1",-0.228916694089382,0.746032287191391,0.379466904040059,4
"Actr3b.1",0.82066541877094,0.896397048596975,0.868238718173789,4
"Fmnl2",0.258273479012501,0.827500897268903,0.615477300479445,4
"Nelf.1",0.457723092821183,0.758446120008706,0.642754787945227,4
"Kctd20.2",0.567156654321833,0.707266832425373,0.65400158279766,4
"Nol3.6",0.542777742582846,0.90184830164082,0.766078010603242,4
"Hes6.1",0.595404253210861,0.883033498181894,0.76946469401843,4
"Lsm14a",0.545826260420432,0.779197592966131,0.686239703301419,4
"Usp25",0.595861409111422,0.844556623977973,0.744195978366495,4
"Ifnb1",0.374319850112053,0.814176704441598,0.636308322482501,4
"Eef1d",0.581584660096345,0.777202727288559,0.697144395786176,4
"Ttll1.2",0.742077625056176,0.843434953006538,0.802213618675025,4
"Cdkl2.1",0.437096697288173,0.714440233083159,0.601301174735333,4
"Fgd2",0.483140157408393,0.836681852657958,0.692630723051818,4
"Gm1574",0.164205531578374,0.302941964856977,0.425539092754825,3
"Aup1",0.634761854972746,0.768611369170567,0.887227641953356,3
"Nrp1",0.109928400705837,0.424662048164544,0.699873902251179,3
"Cdkn2a.1",0.738958115977614,0.800499575633603,0.853965216774042,3
"Akr1c18",0.295471081735937,0.605253888745641,0.885382086022421,3
"Fert2",0.512641948180695,0.605116673913674,0.691262391533915,3
"Cit",0.905298840473905,0.91835266682318,0.928524367490867,3
"Treml2",0.79583020082965,0.806528685241659,0.815047183739744,3
"rp9",0.694126274947151,0.797521512654442,0.883205400013803,3
"Rab33a",0.312613378050718,0.629039506234624,0.890040930424678,3
"Ica1",0.329540362088536,0.569426446249771,0.767128090340441,3
"Dhdh.1",0.717676128479292,0.818755848392263,0.903995099690992,3
"Yipf6.3",0.582237661047907,0.735599117887325,0.863510425130745,3
"Gap43",0.100606831722555,0.358399352152293,0.642901100359229,3
"Il28ra.1",0.499336719001096,0.609803956153971,0.733262599235001,3
"Esrrb",0.572714272409589,0.725672633725259,0.900827571589681,3
"Scn2b.1",0.126811992862684,0.414205178121532,0.753926612814213,3
"Dock9.2",0.545456054018443,0.699033393266085,0.879569326589256,3
"Stard7.2",-0.102559624554368,0.266590525019963,0.698997806063815,3
"Zc3h12d",0.7306041412451,0.807038476311303,0.887692168608791,3
"Fut10.3",0.64719350869619,0.78222950074896,0.922260402501327,3
"Batf2",-0.170148207303686,0.122680350732475,0.413837305772092,3
"Ticam1",0.141327046097305,0.460961019226021,0.775565521813381,3
"1700030J22Rik",0.506334943509339,0.66804453004044,0.825701945640735,3
"Smg6",0.655839789235259,0.745658868074881,0.777830067179009,3
"Lyrm1",-0.214581675420425,0.442369944240021,0.685875669546008,3
"Sod1",0.605731864418369,0.798895964055132,0.870915442807164,3
"Gstm5",0.523332621236357,0.762004405650302,0.856619550484824,3
"Cul4a.1",0.385428450251057,0.606755322244678,0.694451698821475,3
"Efnb3",-0.207553605120207,0.227757585543983,0.401138051199417,3
"Nol3.3",0.638625591795663,0.764532334237992,0.814713209903021,3
"Mtrf1",0.43242584483272,0.636346710811036,0.714066774171086,3
"Uqcrh",0.3621631560299,0.732934915087322,0.87688608974172,3
"Mon1a.1",0.114800506028772,0.566208883399426,0.758563283532551,3
"Fscn1",0.605670182187525,0.800035761674646,0.884622518929798,3
"St3gal2.1",0.699415435810987,0.790531015263866,0.831778981758529,3
"Tns4",0.562411188687241,0.784462504971266,0.886929348144178,3
"Bnc2.1",-0.116151246456647,-0.0219618880713517,0.0213758679920146,3
"Mboat2.2",0.544280407842497,0.769520691976898,0.876514923256134,3
"Nuak2",0.845365594585161,0.91104078564015,0.941600731302462,3
"Tmem140",0.265602095354673,0.566159672577359,0.707301116708048,3
"Gga1.2",0.722841325816238,0.786687146212971,0.833077707057409,3
"Hopx",-0.173751737912976,0.232426358015844,0.526980872987152,3
"Foxq1",0.619990114937683,0.712067225101085,0.777611399459195,3
"Plcxd1",0.518692217876534,0.765741926352892,0.939759188444478,3
"Nrp1.1",0.162760775731202,0.466686272254659,0.681522877146855,3
"Rnf170",0.635388041672117,0.721622718805094,0.777813836910171,3
"Esam1",0.0268188704349439,0.271433644014428,0.429534983930209,3
"Rhobtb1",0.407308636794874,0.71094790537264,0.91300681292617,3
"Setd5",0.710688208266691,0.843381541380808,0.933949545790116,3
"Med28",0.489903669652951,0.67308625353156,0.78222099082431,3
"Cyld",0.425793239717786,0.656851661859241,0.793995123881013,3
"Pvrl2",0.106521569910065,0.315925260435232,0.438270615613816,3
"Nelf",0.0315798986901508,0.377121844912558,0.575735926926024,3
"Dapk2",0.416094868198486,0.676805793770361,0.827352630641316,3
"Sox5.1",-0.531102715665372,-0.0586484929146336,0.175555911134972,3
"Cnrip1",0.340045251174373,0.623818136286169,0.772899281229825,3
"Mdm1.2",0.461125910329041,0.708812990298135,0.838901937585076,3
"Fpgt",0.356590632039042,0.525790388634991,0.617064282377482,3
"Ldhd",0.55491741975453,0.739705518968858,0.837713389414194,3
"Smtnl2",0.586091502584572,0.81791331594918,0.941887658627385,3
"Adprhl1",0.274328501881788,0.662176708898161,0.705611879594226,3
"Hisppd2a",0.0638919963154746,0.636258029085955,0.70905256233011,3
"Ascc2",0.503950978824057,0.781876849921276,0.815377803576257,3
"Robo1",0.798073762202579,0.882982842877444,0.893366109469026,3
"Tulp4",0.489979077339865,0.747299551543083,0.782359862755953,3
"Slc4a11",-0.203253789267279,0.377857435026283,0.459797154163812,3
"C030046I01Rik.1",0.707691296269926,0.750915532980116,0.757005005904539,3
"Ankrd35.1",0.0304875271356063,0.41044978720035,0.463351085885759,3
"Col18a1.2",0.427082118590667,0.557610717892274,0.575830514470447,3
"BC087945",0.563695040676642,0.75988974198951,0.791868063461864,3
"Rgs3.6",0.624639890040055,0.818494568800812,0.848591695335589,3
"EG545758",-0.404463192485304,0.0418834423644641,0.111425206748946,3
"Asprv1",0.40128200650188,0.491295551439005,0.521522807267002,3
"Mta2",0.498240633956652,0.664474555783579,0.718598852994194,3
"Fkbpl.1",0.619937140104355,0.770163964899689,0.818582690378225,3
"Rasa4",0.649272595318854,0.802938424624198,0.849144616413064,3
"Plekhg3",0.412255721574596,0.632162379465559,0.699061890042031,3
"Tspan17.1",0.402166452427567,0.585188369539983,0.63771345134055,3
"2900006K08Rik.1",-0.112743509001685,0.211391624023038,0.301810137438049,3
"Btd",0.436616503991059,0.652837318915952,0.692374820913664,3
"D930015E06Rik",0.411909198574585,0.701653801669771,0.753961314219805,3
"C85492",0.533137430895439,0.788808725205902,0.839421318207995,3
"Reep1",0.645118469855337,0.839478546559606,0.87647698534421,3
"Pde6d.3",0.654504283645634,0.823033177557306,0.861459913547985,3
"Mier1",-0.0326922845827951,0.531417191397333,0.652857298545178,3
"Crocc",0.560821311944814,0.801819790544935,0.854240907158329,3
"Nvl",0.522794215817491,0.679341147175533,0.717399643587575,3
"Cdkn2b",-0.0833362288459328,0.419565314678033,0.551192035595996,3
"Grp",0.119314844211561,0.350407402534425,0.409669523509897,3
"Arrb1.3",0.369510803507121,0.825652702820285,0.790416983351823,3
"Dock3",0.0510748953167234,0.254642814156959,0.239618871153383,3
"Gosr2",0.384345331130938,0.785931585081447,0.75730710631029,3
"D930049A15Rik",0.445431721835905,0.795521747440544,0.777894624582276,3
"AI894139",0.68364113426331,0.910731110730707,0.899092759557833,3
"Ddah2",0.664125021340213,0.807804109977357,0.798213930583003,3
"Piga",0.419247598361884,0.606055463510616,0.593917884028574,3
"Phldb1",0.392682704146699,0.731965411809036,0.712600970636653,3
"Klk4",0.312868010214499,0.475223213232097,0.465930850973665,3
"Ccdc126",0.578424441913579,0.850542159720742,0.834320032340626,3
"Dnajb5",0.530023341194929,0.81653554120745,0.799107390826992,3
"Nkx2-6",-0.0311139577316443,0.278649011430731,0.259981119465258,3
"Clcn3",0.763229978584766,0.91838498475742,0.89941468893772,3
"4930518C23Rik",-0.0830956733884198,0.11289026921596,0.0892781492554804,3
"D030070L09Rik",0.815260776723847,0.92165095276973,0.907127112570515,3
"Nrap",-0.119023163425604,0.583158233841204,0.488124216087087,3
"Ccr5.2",-0.411353527933233,0.561590986016742,0.423943522626883,3
"Mapk8ip3",-0.14321780526058,0.598366138136188,0.494575108349126,3
"Hps6",0.489237280891362,0.691024441149369,0.673691165395603,3
"EG630579",0.60323506954252,0.820736386488086,0.800316083198183,3
"Fbxl10.7",-0.243164754375733,0.129719708261064,0.0942243807350441,3
"Katnb1.1",0.895806728217773,0.945889025390352,0.940870176756747,3
"Sox5.3",-0.0906904419986042,0.452167381127034,0.397701667991361,3
"Rgs3",0.671772179949531,0.820205731359316,0.804876650248949,3
"Rpusd4",0.546135719663117,0.795099848460716,0.769736416348914,3
"Dusp6.1",0.38692004124256,0.61960295665955,0.594148947661329,3
"Ociad2",0.4133655745548,0.852855167968651,0.805765250510727,3
"Helb.1",0.736037553015326,0.827664749054343,0.817930187558089,3
"Mapk12",-0.261800074230407,0.22640649410806,0.267217374913692,3
"D330045A20Rik",-0.0235111325776581,0.123907428379887,0.134622688930647,3
"Dctn2",0.766456551541193,0.838613672472533,0.843621982051329,3
"Lrp8",0.539643918979473,0.610083984201159,0.61372696833939,3
"Afmid.3",0.483718087767294,0.81742983647997,0.837297323063759,3
"Muc13.1",0.0348556983497695,0.534788796690362,0.564189989303104,3
"Dcun1d3",-0.0644337047092382,0.606836108346562,0.634388885858795,3
"Chat",-0.00572696983970527,0.492176180437428,0.508530446052125,3
"Pkp4.1",0.187030677040009,0.63948269068229,0.653673932903698,3
"Pde6d.2",0.727873099621081,0.886842087327979,0.881627062436381,3
"Mtmr11.1",-0.0791543458691471,0.404068611949105,0.396098404436284,3
"Acox3.1",0.11257374460765,0.526048620847051,0.516125490386688,3
"Dnajb13",0.299353130604826,0.702318549045984,0.693627446190731,3
"1110037F02Rik.1",0.142566942035367,0.641409514321138,0.63011940273045,3
"Rxra",0.56364097286721,0.846645535423264,0.852714320914597,3
"Cox7a1",0.503001681544796,0.846591796346441,0.851601355859751,3
"Tktl2",0.439720800379581,0.596583715235241,0.597662580869667,3
"Brd1.1",0.398689435847951,0.609872034978326,0.609033904198212,3
"Zfp583.1",0.550404842291053,0.673767392353151,0.673808204421737,3
"Amotl1.1",0.490168637075982,0.636070861603015,0.636085222607147,3
"Gna15",0.482004264218127,0.499606396968914,0.845728542914949,9
"Nphp3",0.525324855941078,0.534753608537136,0.765190950430815,9
"Mtf1.1",0.465478187348196,0.466189814276383,0.853111194362888,9
"Zfp316",0.42802386801731,0.430701264591701,0.832390309237456,9
"Furin.2",0.568984749703654,0.571303864317135,0.962225233528773,9
"Bcar1",0.214983769185084,0.217424610293738,0.850752894548068,9
"Cdc14a.1",0.531214422411377,0.531641256220735,0.618901011804445,9
"Capn3.2",0.343261210555352,0.352270027416515,0.871878430222311,9
"Ccdc28b",0.816826025404417,0.818616520081626,0.956663770645874,9
"Extl1",0.53863904519608,0.540765317482826,0.754607171763343,9
"Atp6v0e2",0.882547840888421,0.889083672357129,0.942523559810585,9
"Trip4",-0.350516357759567,-0.27278453770554,0.369200364713882,9
"Smad1",0.555080565492222,0.563076484116973,0.639018189329011,9
"1810073G14Rik",0.665540970928592,0.687594467419206,0.891082470168645,9
"Snf8",0.728635572960763,0.746521753066077,0.933798009799418,9
"Sfrs11",0.398407700749761,0.435860991964288,0.870321482818143,9
"Dab2.1",0.596090935197224,0.605072047382024,0.706241907317305,9
"Pqlc2",0.525967835887371,0.55350250168761,0.861910841168823,9
"Hspa1b.1",-0.0432580806601803,0.0118423107631203,0.735447319576716,9
"Rnf138.2",0.34083848847473,0.367507220516966,0.710479966607913,9
"Timeless.1",0.619680749184133,0.639034356797155,0.924211466755324,9
"Zfp82.1",0.58222210915624,0.59763991268727,0.811677604656923,9
"Haao",0.690243559638989,0.652575206473128,0.970202276966601,9
"EG245297.1",0.649832527564813,0.645858190725105,0.678411744861289,9
"2310016C08Rik",0.697238284896608,0.669077097822025,0.895784907277757,9
"Pkp2",0.725219107097228,0.688360128517113,0.972543023389925,9
"Adam9",0.842399834807903,0.832553133991536,0.907449761233072,9
"Prl2c2.1",0.646499460191316,0.594204920554031,0.975983307126378,9
"Dcp1a.1",0.71792623189189,0.688559293609497,0.906617511094803,9
"Cacnb4",0.422664055542642,0.404322132669866,0.568407021433933,9
"1700027D21Rik",0.0540726147984637,-0.0516367550735754,0.890333438327589,9
"Csrp3",0.424425791762624,0.402623388658249,0.611477231981433,9
"Cfd",0.221292357504723,0.179724285937363,0.564505083073162,9
"Rhobtb1.1",0.355271856088076,0.298170873430656,0.871429406331298,9
"En2",0.127324745316501,0.0448056226593569,0.958612758017475,9
"Vldlr",0.657084277428314,0.650092103949737,0.785181946988385,9
"Nol6",0.808320044711385,0.80571467688299,0.857049449013708,9
"Efna4",0.609722812927232,0.599416909608818,0.766514490981211,9
"4933428G20Rik",0.727689147819831,0.718705313420328,0.867916921738361,9
"Mpp2",0.780631228195283,0.779205269815637,0.917723803376316,9
"Pkp2.2",0.68203622743589,0.676632648851178,0.976954958759901,9
"Ltbp1.4",0.179794517976995,0.154514692482587,0.963242999779521,9
"Gm106.1",-0.158656732903457,-0.172228334480176,0.413564355663321,9
"Chd1l.1",0.698202355447025,0.692579468179889,0.940194516356671,9
"Gcsh",0.200571747905635,0.195733005932441,0.391572910179485,9
"Il21",0.142447683424671,0.120717797351672,0.971173068769889,9
"Tnfsf13b",0.562600550290295,0.555308054337895,0.835365030505364,9
"OTTMUSG00000017866",0.0369434255027958,0.188771116784054,0.645517960925996,9
"Akr1b8",0.78280153304024,0.81162736073591,0.89964437985674,9
"Antxr1",-0.185588409717637,-0.0371587883737307,0.419294619278189,9
"Rnf185",0.717403280075462,0.763640445500811,0.906498838209556,9
"Pde6d.1",0.754931308632566,0.778703497585122,0.852134086917117,9
"3110043J09Rik",0.836056042986737,0.847652580231098,0.881613987323523,9
"Muc1.1",0.26366977995534,0.418618397745536,0.868570878925513,9
"BC011487",-0.527071091637578,-0.383908441658375,0.0139378208836894,9
"Mare",0.82870957226799,0.849726795390505,0.907941556216248,9
"Gcnt1",-0.456360730936876,-0.13705487650177,0.763974418545533,9
"Tcirg1.1",0.43540103156992,0.549150807219569,0.875322613543129,9
"Gpihbp1",0.219430070141554,0.36368869603075,0.867750858990778,9
"Cyp2b13",-0.21009203620717,-0.122634446238126,0.179041364080077,9
"Spcs2",0.278986374723471,0.423751775611151,0.916321646313293,9
"Pdgfc",-0.629213358034726,-0.321338457446958,0.708512578177199,9
"Ttc27",0.0574505209587672,0.220419347034338,0.859719219570935,9
"Pfkfb3",0.559009439937023,0.623298258059388,0.871498659356385,9
"Slc25a23",0.579720184462452,0.655595109757007,0.944184843494841,9
"Dcun1d2.1",0.352565498199449,0.474020691468156,0.914682764273699,9
"Zfp142.1",0.615304088212195,0.62628726276799,0.667396940665841,9
"Rad51l3.3",0.395217232520337,0.443096443630121,0.621803562005561,9
"Nbl1.1",0.257240906878936,0.345678970720319,0.967094073916213,9
"1700011F03Rik",-0.0535209357132737,0.0111843792262286,0.435948129662546,9
"Ube2f.2",0.261626638213002,0.345741902474634,0.86232551243773,9
"Col5a1",0.359901251208143,0.412688534342855,0.731859734371405,9
"Kcnk6.2",0.359644094225808,0.362672682581591,0.381094218029437,9
"Snapc2",-0.00337871726694986,0.065495699976169,0.468851506656589,9
"Ctsw",0.46498953552114,0.543753774888057,0.99398817388802,9
"Cog4",0.550504655971166,0.579990849629436,0.745429350066612,9
"Ikzf5.1",-0.341595084616533,-0.152480097621835,0.760889467055771,9
"Gys1",0.5808037206881,0.628561222867463,0.859737592958416,9
"Sln",-0.387680213477989,-0.328683669511892,-0.0276055422652895,9
"Tmem60",0.451881814836667,0.515543814286821,0.844338871476149,9
"Zfp667",-0.343060208009484,-0.208870374841735,0.358359430087492,9
"Myd88",0.288991501882574,0.400185450276655,0.911406369508389,9
"Dgkh",-0.0540638920448337,0.108241167030616,0.819728978180886,9
"Car14",-0.289443573811673,-0.140903090005377,0.524498853080049,9
"Ezh1",0.126669275640967,0.373200806076322,0.743223031831721,9
"Slc35b1",0.472319233959893,0.559403739240129,0.696111278462397,9
"Gria3.2",0.445653330808818,0.571218130353334,0.766393660539556,9
"Pvrl2.1",0.489549729584676,0.532215532157568,0.600227212792225,9
"Snupn",0.874109953048215,0.914129963957786,0.979032987028954,9
"Rgs9bp.1",0.123726233964802,0.382900274634964,0.705179347032961,9
"H1fx.1",0.682922279744093,0.779368186198557,0.901828104883748,9
"Lysmd2",-0.123403895750782,0.143143461737549,0.486267351255227,9
"Icam4",-0.111420681732138,0.204683438382754,0.624419025231353,9
"Ensa.1",0.561540381180009,0.660278700039812,0.796264200107895,9
"Ophn1",0.420942180077779,0.605489870528117,0.863409663892181,9
"Gps1.2",0.518128287190318,0.600299021529881,0.749225368718363,9
"Cst11.1",0.0364855713186534,0.351526906017738,0.917220978978062,9
"Stard8.1",0.182202629851085,0.370480398659954,0.708710774490526,9
"D330045A20Rik.1",-0.476480089592689,-0.0861517747293212,0.603649281267929,9
"Rnf208",0.410311734825198,0.604846991877034,0.943920150215901,9
"Jmjd6",0.673956979918517,0.736453697013084,0.84610415733331,9
"Rasl12",0.115454381989177,0.361985187879887,0.855844763995127,9
"Mmp17",-0.028796647314667,0.184614753841251,0.590389771701026,9
"St3gal1",0.000924743621799759,0.162166764513232,0.466672506525944,9
"Cdca4.1",0.574098451128081,0.628227118915835,0.759674597861826,9
"Gsto2.1",-0.0327767220759806,0.0461373282355962,0.23499443288923,9
"Htr1b",-0.00433322912490655,0.105363489123502,0.376860409210044,9
"Hrh2.1",0.196857570462951,0.35653371645865,0.764474567915284,9
"Plcxd1.2",0.580451026313865,0.694248889418005,0.981550171027752,9
"Rnf138",0.237892767490989,0.31974135216866,0.504941254299184,9
"B430306N03Rik",0.363035842457585,0.509487906646929,0.847247247746937,9
"Stoml1.1",-0.0443342259971829,0.183606432206787,0.709521031753856,9
"Igf2",0.428713810979505,0.49964631655464,0.653881459370673,9
"Tiam1",0.106694446603359,0.35974765768715,0.898572475048285,9
"Creb5",0.184550784925971,0.406797573063301,0.875871156157273,9
"Gng7.2",0.0742980791351641,-0.17697856859742,0.425836480342075,10
"Med1.1",0.7342439773103,0.653939544178569,0.846431992475857,10
"Prr15",0.534971872026296,0.355411293383055,0.779626227259798,10
"Sema3f",0.115889769650522,-0.278041075543971,0.658871473898541,10
"Cdipt",0.635393317813223,0.475401361144386,0.831427308665599,10
"Artn.2",0.713079106389066,0.626277854886927,0.816550744388784,10
"Pet112l.2",0.738890632981833,0.711469565308379,0.773762472825223,10
"Ffar2",0.312125622990097,0.0981836832985585,0.58298610198536,10
"Hgfac",0.369136771341022,0.192687117884078,0.598792237028896,10
"Rps24",0.54864244486096,0.450797326589347,0.67679534644683,10
"Rnf26.1",0.656364018917645,0.545906079103016,0.800968728498193,10
"Wipi1.2",0.248170542572772,-0.190553974945973,0.629670894242046,10
"Tcfl5",0.690471979933212,0.659748797197719,0.717601420987258,10
"Ypel4",0.83263614459881,0.72643809524508,0.921772247504807,10
"Cnksr3",0.511675251498268,0.334677369368634,0.659789252915022,10
"Rnf31",0.72942087832347,0.61376501538976,0.826114112089911,10
"EG547109",-0.0904457284960093,-0.29807048082042,0.075761893139359,10
"Mtap9.2",0.843624157373643,0.708607315186696,0.953800873340724,10
