"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat1","Stat1","31/74","111/333",0.0526797094864428,0.298356403764141,0.298356403764141,"Bbs12/Bst2/Cacnb3/Cdipt/Dhx57/Elmo2/Enc1/Evi2a/Eya3/Gnas/H2-T23/Ifi35/Ifih1/Igtp/Il18rap/Immt/Irf1/Kcnk10/Lrp11/Mrps18c/Oasl1/Oasl2/Seh1l/Spag1/Stat2/Tap1/Tnfaip8l2/Tnfsf9/Ttc27/Usp18/Zbp1",31,"Ind","linear model"
"Stat4","Stat4","56/74","227/333",0.0745891009410351,0.298356403764141,0.298356403764141,"2310004I24Rik/Agpat3/Amica1/Apobec1/Bbs12/Bcl3/Cd226/Cdipt/Cobll1/Ddr1/Dock11/Dyrk2/Elk3/Elmo2/Eya3/Fgl2/Gnas/Hopx/Ifi35/Ifih1/Igtp/Il18rap/Immt/Irf1/Itga6/Itih5/Kcnk10/Klhdc5/Klrk1/Lrp11/Ms4a6b/Mtap6/Nrp1/Pik3cg/Plekhm1/Prm1/Rgs10/Seh1l/Selp/Sema4b/Serpina3f/Slc16a6/Slc17a6/Soat1/Sorl1/Spag1/Stat2/Sulf2/Tal2/Tap1/Tapbpl/Tgtp/Trp53i11/Ube2l6/Zbp1/Zc3h12d",56,"Ind","linear model"
"Gata_Th1","Gata_Th1","6/74","26/333",0.538674374436821,0.990537702086945,0.990537702086945,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Usp18",6,"Ind","linear model"
"Tbet_pos","Tbet_pos","10/74","46/333",0.599159623465135,0.990537702086945,0.990537702086945,"Amica1/Dyrk2/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Spp1/Sulf2/Usp18",10,"Ind","linear model"
"Stat6","Stat6","33/74","165/333",0.864042880886864,0.990537702086945,0.990537702086945,"2310004I24Rik/Agpat3/Amica1/Bbs12/Bcl3/Cobll1/Ddr1/Dhx57/Elmo2/Evi2a/Hmox1/Ifi35/Igtp/Il18rap/Immt/Irf1/Itga6/Mrps18c/Ms4a6b/Mtap6/Pik3cg/Rgs10/Seh1l/Selp/Sema4b/Slc17a6/Soat1/Sorl1/Stat2/Tgtp/Trp53i11/Ttc27/Zbp1",33,"Ind","linear model"
"Tbet_neg","Tbet_neg","2/74","23/333",0.979905461045601,0.990537702086945,0.990537702086945,"Hsd17b11/Trat1",2,"Ind","linear model"
"Tbet_large","Tbet_large","18/74","114/333",0.986648424701139,0.990537702086945,0.990537702086945,"Bcl3/Cd226/Elmo2/Fgl2/Hopx/Igtp/Irf1/Klrk1/Oasl2/Pik3cg/Prm1/Slc17a6/Sorl1/Spag1/Sulf2/Trat1/Ttc27/Zc3h12d",18,"Ind","linear model"
"Gata_Th2","Gata_Th2","1/74","18/333",0.990537702086945,0.990537702086945,0.990537702086945,"Slc17a6",1,"Ind","linear model"
"Stat1","Stat1","7/21","28/64",0.926411077178681,0.999916327737635,0.999916327737635,"Ifih1/Oasl2/Ifi35/Tap1/Hsh2d/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","1/21","10/64",0.987342086946996,0.999916327737635,0.999916327737635,"Il18rap",1,"Ind","hclust"
"Stat4","Stat4","9/21","39/64",0.990258941288961,0.999916327737635,0.999916327737635,"Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Tap1/Il18rap/Adar/Tal2",9,"Ind","hclust"
