"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat1","Stat1","18/41","66/188",0.125713695918012,0.767923766239876,0.767923766239876,"Bst2/Cacnb3/Cdipt/Enc1/Evi2a/Gnas/H2-T23/Ifi35/Ifih1/Igtp/Il18rap/Oasl1/Oasl2/Stat2/Tap1/Ttc27/Usp18/Zbp1",18,"Ind","linear model"
"Stat4","Stat4","29/41","121/188",0.21940679035425,0.767923766239876,0.767923766239876,"2310004I24Rik/Agpat3/Amica1/Apobec1/Cdipt/Cobll1/Dyrk2/Elk3/Fgl2/Gnas/Hopx/Ifi35/Ifih1/Igtp/Il18rap/Itih5/Klrk1/Ms4a6b/Mtap6/Nrp1/Rgs10/Sema4b/Serpina3f/Slc17a6/Stat2/Tap1/Tapbpl/Ube2l6/Zbp1",29,"Ind","linear model"
"Gata_Th1","Gata_Th1","6/41","23/188",0.383468567333633,0.894759990445144,0.894759990445144,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Usp18",6,"Ind","linear model"
"Tbet_pos","Tbet_pos","8/41","38/188",0.626685454180349,0.9953048154588,0.9953048154588,"Amica1/Dyrk2/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Usp18",8,"Ind","linear model"
"Stat6","Stat6","17/41","85/188",0.764506848205989,0.9953048154588,0.9953048154588,"2310004I24Rik/Agpat3/Amica1/Cobll1/Evi2a/Hmox1/Ifi35/Igtp/Il18rap/Ms4a6b/Mtap6/Rgs10/Sema4b/Slc17a6/Stat2/Ttc27/Zbp1",17,"Ind","linear model"
"Tbet_neg","Tbet_neg","1/41","12/188",0.952869313199439,0.9953048154588,0.9953048154588,"Hsd17b11",1,"Ind","linear model"
"Tbet_large","Tbet_large","7/41","60/188",0.9953048154588,0.9953048154588,0.9953048154588,"Fgl2/Hopx/Igtp/Klrk1/Oasl2/Slc17a6/Ttc27",7,"Ind","linear model"
"Stat1","Stat1","7/21","28/64",0.926411077178681,0.999916327737635,0.999916327737635,"Ifih1/Oasl2/Ifi35/Tap1/Hsh2d/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","1/21","10/64",0.987342086946996,0.999916327737635,0.999916327737635,"Il18rap",1,"Ind","hclust"
"Stat4","Stat4","9/21","39/64",0.990258941288961,0.999916327737635,0.999916327737635,"Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Tap1/Il18rap/Adar/Tal2",9,"Ind","hclust"
