"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat1","Stat1","27/61","94/273",0.0476483693618416,0.381186954894733,0.351093247929359,"Bbs12/Bst2/Cacnb3/Cdipt/Dhx57/Elmo2/Enc1/Evi2a/Eya3/Gnas/H2-T23/Ifi35/Ifih1/Igtp/Il18rap/Immt/Irf1/Oasl1/Oasl2/Seh1l/Stat2/Tap1/Tnfaip8l2/Tnfsf9/Ttc27/Usp18/Zbp1",27,"Ind","linear model"
"Stat4","Stat4","45/61","184/273",0.146659424254486,0.586637697017943,0.540324194621789,"2310004I24Rik/Agpat3/Amica1/Apobec1/Bbs12/Bcl3/Cd226/Cdipt/Cobll1/Ddr1/Dyrk2/Elk3/Elmo2/Eya3/Fgl2/Gnas/Hopx/Ifi35/Ifih1/Igtp/Il18rap/Immt/Irf1/Itga6/Itih5/Klhdc5/Klrk1/Ms4a6b/Mtap6/Nrp1/Prm1/Rgs10/Seh1l/Selp/Sema4b/Serpina3f/Slc17a6/Soat1/Stat2/Sulf2/Tap1/Tapbpl/Ube2l6/Zbp1/Zc3h12d",45,"Ind","linear model"
"Gata_Th1","Gata_Th1","6/61","24/273",0.456213427117586,0.988314024175071,0.910289232792828,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Usp18",6,"Ind","linear model"
"Tbet_pos","Tbet_pos","9/61","42/273",0.630231406640672,0.988314024175071,0.910289232792828,"Amica1/Dyrk2/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Sulf2/Usp18",9,"Ind","linear model"
"Stat6","Stat6","28/61","137/273",0.817026389932354,0.988314024175071,0.910289232792828,"2310004I24Rik/Agpat3/Amica1/Bbs12/Bcl3/Cobll1/Ddr1/Dhx57/Elmo2/Evi2a/Hmox1/Ifi35/Igtp/Il18rap/Immt/Irf1/Itga6/Ms4a6b/Mtap6/Rgs10/Seh1l/Selp/Sema4b/Slc17a6/Soat1/Stat2/Ttc27/Zbp1",28,"Ind","linear model"
"Tbet_neg","Tbet_neg","2/61","20/273",0.96232705042296,0.988314024175071,0.910289232792828,"Hsd17b11/Trat1",2,"Ind","linear model"
"Tbet_large","Tbet_large","15/61","97/273",0.98676101774675,0.988314024175071,0.910289232792828,"Bcl3/Cd226/Elmo2/Fgl2/Hopx/Igtp/Irf1/Klrk1/Oasl2/Prm1/Slc17a6/Sulf2/Trat1/Ttc27/Zc3h12d",15,"Ind","linear model"
"Gata_Th2","Gata_Th2","1/61","17/273",0.988314024175071,0.988314024175071,0.910289232792828,"Slc17a6",1,"Ind","linear model"
"Stat1","Stat1","7/21","28/64",0.926411077178681,0.999916327737635,0.999916327737635,"Ifih1/Oasl2/Ifi35/Tap1/Hsh2d/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","1/21","10/64",0.987342086946996,0.999916327737635,0.999916327737635,"Il18rap",1,"Ind","hclust"
