"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat4","Stat4","23/31","93/142",0.174372827630611,0.581908763422954,0.581908763422954,"2310004I24Rik/Amica1/Cobll1/Elk3/Fgl2/Gnas/Hopx/Ifi35/Ifih1/Igtp/Il18rap/Itih5/Klrk1/Ms4a6b/Mtap6/Nrp1/Rgs10/Sema4b/Serpina3f/Tap1/Tapbpl/Ube2l6/Zbp1",23,"Ind","linear model"
"Stat1","Stat1","14/31","53/142",0.207969904683462,0.581908763422954,0.581908763422954,"Bst2/Cacnb3/Gnas/H2-T23/Ifi35/Ifih1/Igtp/Il18rap/Oasl1/Oasl2/Tap1/Ttc27/Usp18/Zbp1",14,"Ind","linear model"
"Gata_Th1","Gata_Th1","6/31","21/142",0.290954381711477,0.581908763422954,0.581908763422954,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Usp18",6,"Ind","linear model"
"Tbet_pos","Tbet_pos","7/31","29/142",0.454877769798317,0.682316654697476,0.682316654697476,"Amica1/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Usp18",7,"Ind","linear model"
"Stat6","Stat6","12/31","61/142",0.771091739361541,0.925310087233849,0.925310087233849,"2310004I24Rik/Amica1/Cobll1/Ifi35/Igtp/Il18rap/Ms4a6b/Mtap6/Rgs10/Sema4b/Ttc27/Zbp1",12,"Ind","linear model"
"Tbet_large","Tbet_large","6/31","47/142",0.983034185135052,0.983034185135052,0.983034185135052,"Fgl2/Hopx/Igtp/Klrk1/Oasl2/Ttc27",6,"Ind","linear model"
"Stat1","Stat1","7/21","28/64",0.926411077178681,0.999916327737635,0.999916327737635,"Ifih1/Oasl2/Ifi35/Tap1/Hsh2d/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","1/21","10/64",0.987342086946996,0.999916327737635,0.999916327737635,"Il18rap",1,"Ind","hclust"
"Stat4","Stat4","9/21","39/64",0.990258941288961,0.999916327737635,0.999916327737635,"Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Tap1/Il18rap/Adar/Tal2",9,"Ind","hclust"
"Stat6","Stat6","4/21","25/64",0.995964569819667,0.999916327737635,0.999916327737635,"Ifi35/Sema4b/Il18rap/Adar",4,"Ind","hclust"
"Tbet_pos","Tbet_pos","1/21","14/64",0.998362181298624,0.999916327737635,0.999916327737635,"Il18rap",1,"Ind","hclust"
"Tbet_large","Tbet_large","2/21","24/64",0.999916327737635,0.999916327737635,0.999916327737635,"Oasl2/Marcks",2,"Ind","hclust"
"Tbet_pos","Tbet_pos","12/30","29/142",0.00443450430942601,0.0266070258565561,0.0186715970923201,"BC094916/Ctsw/Dapk2/Furin/Ifng/Il18r1/Klrd1/Nod1/P2ry14/Pik3ap1/Pld4/Tbx21",12,"Superpos","linear model"
"Gata_Th1","Gata_Th1","8/30","21/142",0.0431823974319691,0.129547192295907,0.0909103103830929,"BC094916/Furin/Gbp3/Ifng/Klrd1/Ms4a6d/Nod1/Tbx21",8,"Superpos","linear model"
"Stat4","Stat4","21/30","93/142",0.360798231767082,0.59484549531586,0.417435435309375,"Aqp9/Ccr5/Clpx/Ctsw/Dyrk1b/Furin/Gbp3/Gbp5/Ifng/Il18r1/Lrrk1/Ms4a6d/Nod1/P2ry14/Pik3ap1/Pon2/Rgs1/Rps6ka5/Sco1/St3gal6/Tbx21",21,"Superpos","linear model"
"Tbet_large","Tbet_large","11/30","47/142",0.396563663543906,0.59484549531586,0.417435435309375,"Aqp9/Ccr5/Furin/Ifng/Il18r1/Lrrk1/Marcks/Nod1/P2ry14/Tbl1xr1/Tbx21",11,"Superpos","linear model"
"Stat6","Stat6","12/30","61/142",0.71616939114135,0.76282745433242,0.535317511812225,"Aqp9/Ccr5/Clpx/Dyrk1b/Furin/Il18r1/Matk/P2ry14/Rgs1/Sco1/St3gal6/Ube2f",12,"Superpos","linear model"
"Stat1","Stat1","10/30","53/142",0.76282745433242,0.76282745433242,0.535317511812225,"Ccr5/Dyrk1b/Furin/Gbp3/Ifng/Il18r1/Lrrk1/Rgs1/Sco1/Ube2f",10,"Superpos","linear model"
"Tbet_pos","Tbet_pos","7/20","14/64",0.0850405074053521,0.460528833092618,0.460528833092618,"Il12rb2/Ffar2/Cxcr3/Usp18/Mx1/Serpina3f/Pik3ap1",7,"Superpos","hclust"
