"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat1","Stat1","15/33","54/144",0.191523163110539,0.677272974549234,0.677272974549234,"Bst2/Cacnb3/Gnas/H2-T23/Ifi35/Ifih1/Igtp/Il18rap/Nup133/Oasl1/Oasl2/Tap1/Ttc27/Usp18/Zbp1",15,"Ind","linear model"
"Stat4","Stat4","24/33","95/144",0.236712407078745,0.677272974549234,0.677272974549234,"2310004I24Rik/Amica1/Cobll1/Elk3/Fgl2/Gnas/Hopx/Ifi35/Ifih1/Igtp/Il18rap/Itih5/Klrk1/Ms4a6b/Mtap6/Nrp1/Rgs10/Sema4b/Serpina3f/Slc17a6/Tap1/Tapbpl/Ube2l6/Zbp1",24,"Ind","linear model"
"Gata_Th1","Gata_Th1","6/33","21/144",0.338636487274617,0.677272974549234,0.677272974549234,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Usp18",6,"Ind","linear model"
"Tbet_pos","Tbet_pos","7/33","29/144",0.517794029403534,0.776691044105301,0.776691044105301,"Amica1/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Usp18",7,"Ind","linear model"
"Stat6","Stat6","13/33","63/144",0.779922644129524,0.935907172955429,0.935907172955429,"2310004I24Rik/Amica1/Cobll1/Ifi35/Igtp/Il18rap/Ms4a6b/Mtap6/Rgs10/Sema4b/Slc17a6/Ttc27/Zbp1",13,"Ind","linear model"
"Tbet_large","Tbet_large","7/33","48/144",0.973765353140975,0.973765353140975,0.973765353140975,"Fgl2/Hopx/Igtp/Klrk1/Oasl2/Slc17a6/Ttc27",7,"Ind","linear model"
"Stat1","Stat1","7/21","28/64",0.926411077178681,0.999916327737635,0.999916327737635,"Ifih1/Oasl2/Ifi35/Tap1/Hsh2d/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","1/21","10/64",0.987342086946996,0.999916327737635,0.999916327737635,"Il18rap",1,"Ind","hclust"
"Stat4","Stat4","9/21","39/64",0.990258941288961,0.999916327737635,0.999916327737635,"Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Tap1/Il18rap/Adar/Tal2",9,"Ind","hclust"
"Stat6","Stat6","4/21","25/64",0.995964569819667,0.999916327737635,0.999916327737635,"Ifi35/Sema4b/Il18rap/Adar",4,"Ind","hclust"
"Tbet_pos","Tbet_pos","1/21","14/64",0.998362181298624,0.999916327737635,0.999916327737635,"Il18rap",1,"Ind","hclust"
"Tbet_large","Tbet_large","2/21","24/64",0.999916327737635,0.999916327737635,0.999916327737635,"Oasl2/Marcks",2,"Ind","hclust"
"Tbet_pos","Tbet_pos","12/30","29/144",0.00388299658820996,0.0232979795292597,0.0163494593187788,"BC094916/Ctsw/Dapk2/Furin/Ifng/Il18r1/Klrd1/Nod1/P2ry14/Pik3ap1/Pld4/Tbx21",12,"Superpos","linear model"
"Gata_Th1","Gata_Th1","8/30","21/144",0.0398413839918076,0.119524151975423,0.0838765978774897,"BC094916/Furin/Gbp3/Ifng/Klrd1/Ms4a6d/Nod1/Tbx21",8,"Superpos","linear model"
"Stat4","Stat4","21/30","95/144",0.384515419410762,0.613066830913544,0.430222337483188,"Aqp9/Ccr5/Clpx/Ctsw/Dyrk1b/Furin/Gbp3/Gbp5/Ifng/Il18r1/Lrrk1/Ms4a6d/Nod1/P2ry14/Pik3ap1/Pon2/Rgs1/Rps6ka5/Sco1/St3gal6/Tbx21",21,"Superpos","linear model"
