"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat4","Stat4","22/30","91/139",0.211543960670381,0.661962630867512,0.661962630867512,"2310004I24Rik/Amica1/Cobll1/Elk3/Fgl2/Gnas/Hopx/Ifi35/Ifih1/Il18rap/Itih5/Klrk1/Ms4a6b/Mtap6/Nrp1/Rgs10/Sema4b/Serpina3f/Tap1/Tapbpl/Ube2l6/Zbp1",22,"Ind","linear model"
"Stat1","Stat1","13/30","52/139",0.290943868918098,0.661962630867512,0.661962630867512,"Bst2/Cacnb3/Gnas/H2-T23/Ifi35/Ifih1/Il18rap/Oasl1/Oasl2/Tap1/Ttc27/Usp18/Zbp1",13,"Ind","linear model"
"Tbet_pos","Tbet_pos","7/30","28/139",0.396594246690348,0.661962630867512,0.661962630867512,"Amica1/Hopx/Il18rap/Klrk1/Mx1/Serpina3f/Usp18",7,"Ind","linear model"
"Gata_Th1","Gata_Th1","5/30","20/139",0.441308420578341,0.661962630867512,0.661962630867512,"Hopx/Il18rap/Klrk1/Ms4a6b/Usp18",5,"Ind","linear model"
"Stat6","Stat6","11/30","59/139",0.823974184460316,0.988769021352379,0.988769021352379,"2310004I24Rik/Amica1/Cobll1/Ifi35/Il18rap/Ms4a6b/Mtap6/Rgs10/Sema4b/Ttc27/Zbp1",11,"Ind","linear model"
"Tbet_large","Tbet_large","5/30","45/139",0.991714455187557,0.991714455187557,0.991714455187557,"Fgl2/Hopx/Klrk1/Oasl2/Ttc27",5,"Ind","linear model"
"Stat1","Stat1","7/21","28/64",0.926411077178681,0.999916327737635,0.999916327737635,"Ifih1/Oasl2/Ifi35/Tap1/Hsh2d/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","1/21","10/64",0.987342086946996,0.999916327737635,0.999916327737635,"Il18rap",1,"Ind","hclust"
"Stat4","Stat4","9/21","39/64",0.990258941288961,0.999916327737635,0.999916327737635,"Ifih1/Ube2l6/Nrp1/Ifi35/Sema4b/Tap1/Il18rap/Adar/Tal2",9,"Ind","hclust"
"Stat6","Stat6","4/21","25/64",0.995964569819667,0.999916327737635,0.999916327737635,"Ifi35/Sema4b/Il18rap/Adar",4,"Ind","hclust"
