"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat4","Stat4","75/99","273/405",0.0261980836613987,0.209584669291189,0.193038511189253,"1600014C10Rik/2310004I24Rik/Aco2/Agpat3/Amica1/Apobec1/Atn1/Bbs12/Bcl3/Brwd1/Cd226/Cd44/Cd70/Cdipt/Cobll1/Ddr1/Dock11/Dyrk2/Eif3k/Eif4enif1/Elk3/Elmo2/Eya3/Fgl2/Fut7/Gnas/Hopx/Ifi35/Ifih1/Igtp/Il18rap/Immt/Irf1/Irf8/Itga6/Itih5/Kcnk10/Klhdc5/Klrk1/Lrp11/Mdfic/Ms4a6b/Mtap6/Nrp1/Pcna/Pdcd4/Pik3cg/Plekhm1/Polg/Prm1/Rgs10/Rin3/Scly/Seh1l/Selp/Sema4b/Serpina3f/Serpina3g/Slc16a6/Slc17a6/Snx25/Soat1/Sorl1/Spag1/Stat2/Sulf2/Tal2/Tap1/Tapbpl/Tgtp/Trp53i11/Ube2l6/Wdr78/Zbp1/Zc3h12d",75,"Ind","linear model"
"Stat1","Stat1","39/99","132/405",0.063104685541107,0.252418742164428,0.232490946730394,"1600014C10Rik/Atp8a1/Bbs12/Bst2/Cacnb3/Cdipt/Cox5b/Dhx57/Eif3k/Elmo2/Enc1/Evi2a/Eya3/Gnas/H2-T23/Ifi35/Ifih1/Igtp/Il18rap/Immt/Irf1/Irf8/Kcnk10/Lrp11/Mrps18c/Nup133/Oasl1/Oasl2/Pcna/Polg/Seh1l/Spag1/Stat2/Tap1/Tnfaip8l2/Tnfsf9/Ttc27/Usp18/Zbp1",39,"Ind","linear model"
"Gata_Th1","Gata_Th1","6/99","28/405",0.722280457001552,0.996860616231732,0.918161093897648,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Usp18",6,"Ind","linear model"
"Tbet_pos","Tbet_pos","11/99","50/405",0.722406958589578,0.996860616231732,0.918161093897648,"Amica1/Dyrk2/Hopx/Il18rap/Irf8/Klrk1/Mx1/Serpina3f/Spp1/Sulf2/Usp18",11,"Ind","linear model"
"Stat6","Stat6","44/99","198/405",0.87153383995748,0.996860616231732,0.918161093897648,"2310004I24Rik/Agpat3/Amica1/Atn1/Bbs12/Bcl3/Brwd1/Cbx7/Cobll1/Ddr1/Dhx57/Eif3k/Elmo2/Evi2a/Hmox1/Ifi35/Igtp/Il18rap/Immt/Irf1/Irf8/Itga6/Ltb/Mdfic/Mrps18c/Ms4a6b/Mtap6/Pcna/Pdcd4/Pik3cg/Rgs10/Scly/Seh1l/Selp/Sema4b/Slc17a6/Soat1/Sorl1/Stat2/Tgtp/Trp53i11/Ttc27/Wdr78/Zbp1",44,"Ind","linear model"
"Tbet_large","Tbet_large","24/99","138/405",0.994488010573053,0.996860616231732,0.918161093897648,"Bcl3/Brwd1/Cbx7/Cd226/Elmo2/Fgl2/Hopx/Igtp/Irf1/Irf8/Klrk1/Oasl2/Pdcd4/Pik3cg/Polg/Prm1/Rap1b/Slc17a6/Sorl1/Spag1/Sulf2/Trat1/Ttc27/Zc3h12d",24,"Ind","linear model"
"Tbet_neg","Tbet_neg","2/99","27/405",0.995945128653924,0.996860616231732,0.918161093897648,"Hsd17b11/Trat1",2,"Ind","linear model"
"Gata_Th2","Gata_Th2","1/99","20/405",0.996860616231732,0.996860616231732,0.918161093897648,"Slc17a6",1,"Ind","linear model"
"Stat1","Stat1","7/21","28/64",0.926411077178681,0.999916327737635,0.999916327737635,"Ifih1/Oasl2/Ifi35/Tap1/Hsh2d/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","1/21","10/64",0.987342086946996,0.999916327737635,0.999916327737635,"Il18rap",1,"Ind","hclust"
