"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"TATA_01" "TATA_01" "TATA_01" "1/48" "134/7293" 0.590595789091314 0.770169564542945 0.770169564542945 "Pparg" 1
"WTTGKCTG_UNKNOWN" "WTTGKCTG_UNKNOWN" "WTTGKCTG_UNKNOWN" "2/48" "299/7293" 0.591671823962955 0.770169564542945 0.770169564542945 "Ifih1/Pparg" 2
"E2F_Q3" "E2F_Q3" "E2F_Q3" "1/48" "135/7293" 0.593340781705313 0.770169564542945 0.770169564542945 "Kbtbd7" 1
"TST1_01" "TST1_01" "TST1_01" "1/48" "135/7293" 0.593340781705313 0.770169564542945 0.770169564542945 "Mgll" 1
"LBP1_Q6" "LBP1_Q6" "LBP1_Q6" "1/48" "136/7293" 0.596067750478454 0.770169564542945 0.770169564542945 "Gata3" 1
"OCT1_Q5_01" "OCT1_Q5_01" "OCT1_Q5_01" "1/48" "136/7293" 0.596067750478454 0.770169564542945 0.770169564542945 "Cd86" 1
"AR_Q6" "AR_Q6" "AR_Q6" "1/48" "137/7293" 0.598776811254901 0.770169564542945 0.770169564542945 "Lrrk1" 1
"POU3F2_02" "POU3F2_02" "POU3F2_02" "1/48" "137/7293" 0.598776811254901 0.770169564542945 0.770169564542945 "Bst2" 1
"HNF6_Q6" "HNF6_Q6" "HNF6_Q6" "1/48" "138/7293" 0.601468079150341 0.770169564542945 0.770169564542945 "Tspan6" 1
"POU6F1_01" "POU6F1_01" "POU6F1_01" "1/48" "138/7293" 0.601468079150341 0.770169564542945 0.770169564542945 "Marcks" 1
"TITF1_Q3" "TITF1_Q3" "TITF1_Q3" "1/48" "139/7293" 0.60414166855646 0.770169564542945 0.770169564542945 "Mgll" 1
"FOXO1_01" "FOXO1_01" "FOXO1_01" "1/48" "140/7293" 0.606797693145402 0.770169564542945 0.770169564542945 "Mgll" 1
"TCCCRNNRTGC_UNKNOWN" "TCCCRNNRTGC_UNKNOWN" "TCCCRNNRTGC_UNKNOWN" "1/48" "140/7293" 0.606797693145402 0.770169564542945 0.770169564542945 "Kbtbd7" 1
"TFIII_Q6" "TFIII_Q6" "TFIII_Q6" "1/48" "140/7293" 0.606797693145402 0.770169564542945 0.770169564542945 "Gata3" 1
"FOXO3_01" "FOXO3_01" "FOXO3_01" "1/48" "141/7293" 0.60943626587419 0.770169564542945 0.770169564542945 "Clpx" 1
"MYB_Q6" "MYB_Q6" "MYB_Q6" "1/48" "141/7293" 0.60943626587419 0.770169564542945 0.770169564542945 "Mgll" 1
"SRF_Q4" "SRF_Q4" "SRF_Q4" "1/48" "142/7293" 0.612057498989128 0.770169564542945 0.770169564542945 "Pparg" 1
"CDX2_Q5" "CDX2_Q5" "CDX2_Q5" "1/48" "143/7293" 0.614661504030175 0.770169564542945 0.770169564542945 "Ifih1" 1
"MYCMAX_03" "MYCMAX_03" "MYCMAX_03" "1/48" "144/7293" 0.617248391835287 0.770169564542945 0.770169564542945 "Rexo2" 1
"TBP_01" "TBP_01" "TBP_01" "1/48" "144/7293" 0.617248391835287 0.770169564542945 0.770169564542945 "Sema4b" 1
"FREAC3_01" "FREAC3_01" "FREAC3_01" "1/48" "145/7293" 0.619818272544743 0.770169564542945 0.770169564542945 "Efna5" 1
"PAX4_04" "PAX4_04" "PAX4_04" "1/48" "145/7293" 0.619818272544743 0.770169564542945 0.770169564542945 "Marcks" 1
"SRF_Q6" "SRF_Q6" "SRF_Q6" "1/48" "145/7293" 0.619818272544743 0.770169564542945 0.770169564542945 "Pparg" 1
"AREB6_01" "AREB6_01" "AREB6_01" "1/48" "146/7293" 0.622371255605439 0.770169564542945 0.770169564542945 "Tspan6" 1
"STAT5A_03" "STAT5A_03" "STAT5A_03" "1/48" "146/7293" 0.622371255605439 0.770169564542945 0.770169564542945 "Marcks" 1
"TTAYRTAA_E4BP4_01" "TTAYRTAA_E4BP4_01" "TTAYRTAA_E4BP4_01" "1/48" "146/7293" 0.622371255605439 0.770169564542945 0.770169564542945 "Pparg" 1
"E2F1DP1RB_01" "E2F1DP1RB_01" "E2F1DP1RB_01" "1/48" "147/7293" 0.624907449775152 0.770169564542945 0.770169564542945 "Kbtbd7" 1
"MZF1_02" "MZF1_02" "MZF1_02" "1/48" "147/7293" 0.624907449775152 0.770169564542945 0.770169564542945 "Pik3ap1" 1
"CDC5_01" "CDC5_01" "CDC5_01" "1/48" "148/7293" 0.627426963126788 0.770169564542945 0.770169564542945 "Mgll" 1
"HFH1_01" "HFH1_01" "HFH1_01" "1/48" "148/7293" 0.627426963126788 0.770169564542945 0.770169564542945 "Efna5" 1
"SRY_02" "SRY_02" "SRY_02" "1/48" "148/7293" 0.627426963126788 0.770169564542945 0.770169564542945 "Ifih1" 1
"AP4_Q6_01" "AP4_Q6_01" "AP4_Q6_01" "1/48" "149/7293" 0.629929903052599 0.770169564542945 0.770169564542945 "Rnf213" 1
"E2A_Q2" "E2A_Q2" "E2A_Q2" "1/48" "149/7293" 0.629929903052599 0.770169564542945 0.770169564542945 "Rnf213" 1
"ZF5_01" "ZF5_01" "ZF5_01" "1/48" "149/7293" 0.629929903052599 0.770169564542945 0.770169564542945 "Atp10a" 1
"DBP_Q6" "DBP_Q6" "DBP_Q6" "1/48" "151/7293" 0.634886488817596 0.770169564542945 0.770169564542945 "Efna5" 1
"E2F_Q4_01" "E2F_Q4_01" "E2F_Q4_01" "1/48" "151/7293" 0.634886488817596 0.770169564542945 0.770169564542945 "Gata3" 1
"MYB_Q5_01" "MYB_Q5_01" "MYB_Q5_01" "1/48" "151/7293" 0.634886488817596 0.770169564542945 0.770169564542945 "Mgll" 1
"NFAT_Q6" "NFAT_Q6" "NFAT_Q6" "1/48" "151/7293" 0.634886488817596 0.770169564542945 0.770169564542945 "Marcks" 1
"E2F1_Q3" "E2F1_Q3" "E2F1_Q3" "1/48" "152/7293" 0.637340346075613 0.770169564542945 0.770169564542945 "Kbtbd7" 1
"HLF_01" "HLF_01" "HLF_01" "1/48" "152/7293" 0.637340346075613 0.770169564542945 0.770169564542945 "Aqp9" 1
"HIF1_Q3" "HIF1_Q3" "HIF1_Q3" "1/48" "153/7293" 0.639778052753721 0.770169564542945 0.770169564542945 "Mgll" 1
"P53_02" "P53_02" "P53_02" "1/48" "153/7293" 0.639778052753721 0.770169564542945 0.770169564542945 "Lrrk1" 1
"MYOGENIN_Q6" "MYOGENIN_Q6" "MYOGENIN_Q6" "1/48" "154/7293" 0.642199712903276 0.770169564542945 0.770169564542945 "Rnf213" 1
"P300_01" "P300_01" "P300_01" "1/48" "154/7293" 0.642199712903276 0.770169564542945 0.770169564542945 "Tspan6" 1
"SPZ1_01" "SPZ1_01" "SPZ1_01" "1/48" "154/7293" 0.642199712903276 0.770169564542945 0.770169564542945 "Gata3" 1
"STAT6_01" "STAT6_01" "STAT6_01" "1/48" "154/7293" 0.642199712903276 0.770169564542945 0.770169564542945 "Marcks" 1
"AAAYWAACM_HFH4_01" "AAAYWAACM_HFH4_01" "AAAYWAACM_HFH4_01" "1/48" "155/7293" 0.644605429919755 0.770169564542945 0.770169564542945 "Mgll" 1
"DR4_Q2" "DR4_Q2" "DR4_Q2" "1/48" "155/7293" 0.644605429919755 0.770169564542945 0.770169564542945 "Pik3ap1" 1
"NRF2_Q4" "NRF2_Q4" "NRF2_Q4" "1/48" "155/7293" 0.644605429919755 0.770169564542945 0.770169564542945 "Rexo2" 1
"ARNT_01" "ARNT_01" "ARNT_01" "1/48" "156/7293" 0.6469953065468 0.770169564542945 0.770169564542945 "Rexo2" 1
"ZID_01" "ZID_01" "ZID_01" "1/48" "156/7293" 0.6469953065468 0.770169564542945 0.770169564542945 "Marcks" 1
"MYOD_Q6_01" "MYOD_Q6_01" "MYOD_Q6_01" "1/48" "157/7293" 0.649369444880239 0.770169564542945 0.770169564542945 "Rnf213" 1
"AP1_Q2" "AP1_Q2" "AP1_Q2" "1/48" "158/7293" 0.651727946372076 0.770169564542945 0.770169564542945 "Znfx1" 1
"SMAD_Q6" "SMAD_Q6" "SMAD_Q6" "1/48" "158/7293" 0.651727946372076 0.770169564542945 0.770169564542945 "Tarbp2" 1
"SOX9_B1" "SOX9_B1" "SOX9_B1" "1/48" "158/7293" 0.651727946372076 0.770169564542945 0.770169564542945 "Marcks" 1
"CEBPA_01" "CEBPA_01" "CEBPA_01" "1/48" "159/7293" 0.654070911834464 0.770169564542945 0.770169564542945 "Aqp9" 1
"USF2_Q6" "USF2_Q6" "USF2_Q6" "1/48" "159/7293" 0.654070911834464 0.770169564542945 0.770169564542945 "Rexo2" 1
"ATF_01" "ATF_01" "ATF_01" "1/48" "160/7293" 0.656398441443652 0.770169564542945 0.770169564542945 "Marcks" 1
"MYB_Q3" "MYB_Q3" "MYB_Q3" "1/48" "160/7293" 0.656398441443652 0.770169564542945 0.770169564542945 "Mgll" 1
"ZF5_B" "ZF5_B" "ZF5_B" "1/48" "160/7293" 0.656398441443652 0.770169564542945 0.770169564542945 "Marcks" 1
"E2F1_Q3_01" "E2F1_Q3_01" "E2F1_Q3_01" "1/48" "161/7293" 0.658710634743905 0.770169564542945 0.770169564542945 "Marcks" 1
"HSF2_01" "HSF2_01" "HSF2_01" "1/48" "161/7293" 0.658710634743905 0.770169564542945 0.770169564542945 "Tspan6" 1
"E47_01" "E47_01" "E47_01" "1/48" "162/7293" 0.661007590651406 0.770169564542945 0.770169564542945 "Sema4b" 1
"FOXO4_02" "FOXO4_02" "FOXO4_02" "1/48" "162/7293" 0.661007590651406 0.770169564542945 0.770169564542945 "Clpx" 1
"MYCMAX_01" "MYCMAX_01" "MYCMAX_01" "1/48" "162/7293" 0.661007590651406 0.770169564542945 0.770169564542945 "Rexo2" 1
"NFKAPPAB65_01" "NFKAPPAB65_01" "NFKAPPAB65_01" "1/48" "162/7293" 0.661007590651406 0.770169564542945 0.770169564542945 "Cd86" 1
"AP4_01" "AP4_01" "AP4_01" "1/48" "163/7293" 0.663289407458127 0.770169564542945 0.770169564542945 "Tlr7" 1
"MAX_01" "MAX_01" "MAX_01" "1/48" "163/7293" 0.663289407458127 0.770169564542945 0.770169564542945 "Rexo2" 1
"AML1_01" "AML1_01" "AML1_01" "1/48" "164/7293" 0.665556182835688 0.770169564542945 0.770169564542945 "Rexo2" 1
"AML1_Q6" "AML1_Q6" "AML1_Q6" "1/48" "164/7293" 0.665556182835688 0.770169564542945 0.770169564542945 "Rexo2" 1
"CEBP_01" "CEBP_01" "CEBP_01" "1/48" "164/7293" 0.665556182835688 0.770169564542945 0.770169564542945 "Cd86" 1
"HSF1_01" "HSF1_01" "HSF1_01" "1/48" "164/7293" 0.665556182835688 0.770169564542945 0.770169564542945 "Gata3" 1
"LYF1_01" "LYF1_01" "LYF1_01" "1/48" "164/7293" 0.665556182835688 0.770169564542945 0.770169564542945 "Pparg" 1
"NFKB_Q6" "NFKB_Q6" "NFKB_Q6" "1/48" "164/7293" 0.665556182835688 0.770169564542945 0.770169564542945 "Cd86" 1
"P53_DECAMER_Q2" "P53_DECAMER_Q2" "P53_DECAMER_Q2" "1/48" "164/7293" 0.665556182835688 0.770169564542945 0.770169564542945 "Lrrk1" 1
"BACH2_01" "BACH2_01" "BACH2_01" "1/48" "165/7293" 0.667808013839179 0.770169564542945 0.770169564542945 "Rexo2" 1
"CP2_01" "CP2_01" "CP2_01" "1/48" "165/7293" 0.667808013839179 0.770169564542945 0.770169564542945 "Gata3" 1
"NF1_Q6" "NF1_Q6" "NF1_Q6" "1/48" "165/7293" 0.667808013839179 0.770169564542945 0.770169564542945 "Tarbp2" 1
"RFX1_02" "RFX1_02" "RFX1_02" "1/48" "165/7293" 0.667808013839179 0.770169564542945 0.770169564542945 "Sema4b" 1
"AP4_Q5" "AP4_Q5" "AP4_Q5" "1/48" "166/7293" 0.670044996910969 0.770169564542945 0.770169564542945 "Rnf213" 1
"BACH1_01" "BACH1_01" "BACH1_01" "1/48" "166/7293" 0.670044996910969 0.770169564542945 0.770169564542945 "Rexo2" 1
"HNF4_01" "HNF4_01" "HNF4_01" "1/48" "166/7293" 0.670044996910969 0.770169564542945 0.770169564542945 "Pparg" 1
"PEA3_Q6" "PEA3_Q6" "PEA3_Q6" "1/48" "166/7293" 0.670044996910969 0.770169564542945 0.770169564542945 "Gata3" 1
"AP2_Q3" "AP2_Q3" "AP2_Q3" "1/48" "167/7293" 0.672267227884489 0.770169564542945 0.770169564542945 "Mgll" 1
"CEBPB_01" "CEBPB_01" "CEBPB_01" "1/48" "167/7293" 0.672267227884489 0.770169564542945 0.770169564542945 "Marcks" 1
"EFC_Q6" "EFC_Q6" "EFC_Q6" "1/48" "167/7293" 0.672267227884489 0.770169564542945 0.770169564542945 "Tdrd7" 1
"NGFIC_01" "NGFIC_01" "NGFIC_01" "1/48" "167/7293" 0.672267227884489 0.770169564542945 0.770169564542945 "Rexo2" 1
"STAT_Q6" "STAT_Q6" "STAT_Q6" "1/48" "167/7293" 0.672267227884489 0.770169564542945 0.770169564542945 "Ifih1" 1
"TTANTCA_UNKNOWN" "TTANTCA_UNKNOWN" "TTANTCA_UNKNOWN" "3/48" "518/7293" 0.672900790582822 0.770169564542945 0.770169564542945 "Aqp9/Il18rap/Efna5" 3
"ZIC2_01" "ZIC2_01" "ZIC2_01" "1/48" "169/7293" 0.676667813848281 0.770169564542945 0.770169564542945 "Lrrk1" 1
"MAF_Q6" "MAF_Q6" "MAF_Q6" "1/48" "170/7293" 0.678846357494446 0.770169564542945 0.770169564542945 "Mgll" 1
"ELK1_02" "ELK1_02" "ELK1_02" "1/48" "171/7293" 0.681010526361534 0.770169564542945 0.770169564542945 "Sco1" 1
"EGR_Q6" "EGR_Q6" "EGR_Q6" "1/48" "172/7293" 0.683160413294228 0.770169564542945 0.770169564542945 "Mgll" 1
"AML_Q6" "AML_Q6" "AML_Q6" "1/48" "173/7293" 0.685296110550495 0.770169564542945 0.770169564542945 "Il18rap" 1
"COREBINDINGFACTOR_Q6" "COREBINDINGFACTOR_Q6" "COREBINDINGFACTOR_Q6" "1/48" "174/7293" 0.687417709805211 0.770169564542945 0.770169564542945 "Pparg" 1
"PAX4_01" "PAX4_01" "PAX4_01" "1/48" "176/7293" 0.691618978115638 0.770169564542945 0.770169564542945 "Efna5" 1
"CREL_01" "CREL_01" "CREL_01" "1/48" "177/7293" 0.693698827637972 0.770169564542945 0.770169564542945 "Cd86" 1
"GCTNWTTGK_UNKNOWN" "GCTNWTTGK_UNKNOWN" "GCTNWTTGK_UNKNOWN" "1/48" "177/7293" 0.693698827637972 0.770169564542945 0.770169564542945 "Marcks" 1
"GTGGGTGK_UNKNOWN" "GTGGGTGK_UNKNOWN" "GTGGGTGK_UNKNOWN" "1/48" "180/7293" 0.699856308528119 0.77316660470366 0.77316660470366 "Pparg" 1
"ETS_Q4" "ETS_Q4" "ETS_Q4" "1/48" "181/7293" 0.701881740440202 0.77316660470366 0.77316660470366 "Gata3" 1
"TGACATY_UNKNOWN" "TGACATY_UNKNOWN" "TGACATY_UNKNOWN" "2/48" "380/7293" 0.722117442803427 0.791464726455653 0.791464726455653 "Gbp5/Nts" 2
"ETS2_B" "ETS2_B" "ETS2_B" "1/48" "194/7293" 0.727025280903812 0.791464726455653 0.791464726455653 "Znfx1" 1
"TTCYRGAA_UNKNOWN" "TTCYRGAA_UNKNOWN" "TTCYRGAA_UNKNOWN" "1/48" "196/7293" 0.730704504997014 0.791464726455653 0.791464726455653 "Tspan6" 1
"YATGNWAAT_OCT_C" "YATGNWAAT_OCT_C" "YATGNWAAT_OCT_C" "1/48" "197/7293" 0.732525863847253 0.791464726455653 0.791464726455653 "Bst2" 1
"YATTNATC_UNKNOWN" "YATTNATC_UNKNOWN" "YATTNATC_UNKNOWN" "1/48" "197/7293" 0.732525863847253 0.791464726455653 0.791464726455653 "Marcks" 1
"ELK1_01" "ELK1_01" "ELK1_01" "1/48" "199/7293" 0.736132468724952 0.79232578694823 0.79232578694823 "Znfx1" 1
"WGGAATGY_TEF1_Q6" "WGGAATGY_TEF1_Q6" "WGGAATGY_TEF1_Q6" "1/48" "212/7293" 0.758441515351581 0.813233868171657 0.813233868171657 "Mgll" 1
"CTAWWWATA_RSRFC4_Q2" "CTAWWWATA_RSRFC4_Q2" "CTAWWWATA_RSRFC4_Q2" "1/48" "218/7293" 0.768104590008195 0.820475357508753 0.820475357508753 "Nts" 1
"CAGGTA_AREB6_01" "CAGGTA_AREB6_01" "CAGGTA_AREB6_01" "2/48" "428/7293" 0.781962146897025 0.832125756320607 0.832125756320607 "Tspan6/Mgll" 2
"CATTGTYY_SOX9_B1" "CATTGTYY_SOX9_B1" "CATTGTYY_SOX9_B1" "1/48" "239/7293" 0.799036297346855 0.847098631021854 0.847098631021854 "Marcks" 1
"TGGNNNNNNKCCAR_UNKNOWN" "TGGNNNNNNKCCAR_UNKNOWN" "TGGNNNNNNKCCAR_UNKNOWN" "1/48" "242/7293" 0.803111481553231 0.848230104112402 0.848230104112402 "Rnf213" 1
"TGANTCA_AP1_C" "TGANTCA_AP1_C" "TGANTCA_AP1_C" "3/48" "669/7293" 0.829647812049955 0.872987623127192 0.872987623127192 "Snx10/Znfx1/Trim25" 3
"RNGTGGGC_UNKNOWN" "RNGTGGGC_UNKNOWN" "RNGTGGGC_UNKNOWN" "2/48" "487/7293" 0.840163606161621 0.88076630831813 0.88076630831813 "Cd86/Efna5" 2
"TGACAGNY_MEIS1_01" "TGACAGNY_MEIS1_01" "TGACAGNY_MEIS1_01" "2/48" "500/7293" 0.850983290645149 0.888804770229378 0.888804770229378 "Mgll/Clpx" 2
"GCANCTGNY_MYOD_Q6" "GCANCTGNY_MYOD_Q6" "GCANCTGNY_MYOD_Q6" "2/48" "545/7293" 0.883588278726525 0.919453485612103 0.919453485612103 "Rnf213/Gata3" 2
"GGATTA_PITX2_Q2" "GGATTA_PITX2_Q2" "GGATTA_PITX2_Q2" "1/48" "323/7293" 0.887137839969107 0.919753201732677 0.919753201732677 "Tdrd7" 1
"ACTAYRNNNCCCR_UNKNOWN" "ACTAYRNNNCCCR_UNKNOWN" "ACTAYRNNNCCCR_UNKNOWN" "1/48" "329/7293" 0.891723359010986 0.921120832384975 0.921120832384974 "Znfx1" 1
"TGCGCANK_UNKNOWN" "TGCGCANK_UNKNOWN" "TGCGCANK_UNKNOWN" "1/48" "349/7293" 0.905729279463868 0.932173929959163 0.932173929959163 "Znfx1" 1
"RCGCANGCGY_NRF1_Q6" "RCGCANGCGY_NRF1_Q6" "RCGCANGCGY_NRF1_Q6" "2/48" "609/7293" 0.918931858500327 0.942322851262154 0.942322851262154 "Mitd1/Clpx" 2
"TAATTA_CHX10_01" "TAATTA_CHX10_01" "TAATTA_CHX10_01" "1/48" "413/7293" 0.939647342710623 0.960074458856506 0.960074458856506 "Marcks" 1
"TATAAA_TATA_01" "TATAAA_TATA_01" "TATAAA_TATA_01" "2/48" "684/7293" 0.947708895311814 0.964815554071955 0.964815554071955 "Sema4b/Pparg" 2
"GATTGGY_NFY_Q6_01" "GATTGGY_NFY_Q6_01" "GATTGGY_NFY_Q6_01" "2/48" "737/7293" 0.961969735506072 0.975811026664432 0.975811026664432 "Efna5/Marcks" 2
"SCGGAAGY_ELK1_02" "SCGGAAGY_ELK1_02" "SCGGAAGY_ELK1_02" "2/48" "848/7293" 0.980887483957066 0.989997895960196 0.989997895960196 "Sco1/Efna5" 2
"CTTTAAR_UNKNOWN" "CTTTAAR_UNKNOWN" "CTTTAAR_UNKNOWN" "1/48" "595/7293" 0.983408930490038 0.989997895960196 0.989997895960196 "Tlr7" 1
"TGACCTY_ERR1_Q2" "TGACCTY_ERR1_Q2" "TGACCTY_ERR1_Q2" "1/48" "645/7293" 0.988435594273882 0.989997895960196 0.989997895960196 "Cd86" 1
"CACGTG_MYC_Q2" "CACGTG_MYC_Q2" "CACGTG_MYC_Q2" "1/48" "665/7293" 0.989997895960196 0.989997895960196 0.989997895960196 "Rexo2" 1
