"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GATA1_03" "GATA1_03" "GATA1_03" "3/8" "149/7293" 0.000434119729790334 0.0668544383877114 0.0584919214875397 "Ltbp1/Furin/Ube2f" 3
"ETS2_B" "ETS2_B" "ETS2_B" "3/8" "194/7293" 0.000940418222840639 0.0724122031587292 0.0633544908018957 "Furin/Ctsw/Nrp1" 3
"WTTGKCTG_UNKNOWN" "WTTGKCTG_UNKNOWN" "WTTGKCTG_UNKNOWN" "3/8" "299/7293" 0.00327649812095266 0.124775730506592 0.109168103245686 "Ltbp1/Tiam1/Nrp1" 3
"RYTTCCTG_ETS2_B" "RYTTCCTG_ETS2_B" "RYTTCCTG_ETS2_B" "4/8" "722/7293" 0.00481451141039583 0.124775730506592 0.109168103245686 "Furin/Ctsw/Nrp1/Cxcr3" 4
"GATA1_02" "GATA1_02" "GATA1_02" "2/8" "137/7293" 0.0091079005186741 0.124775730506592 0.109168103245686 "Furin/Ube2f" 2
"SRY_02" "SRY_02" "SRY_02" "2/8" "148/7293" 0.010570710166752 0.124775730506592 0.109168103245686 "Tiam1/Nrp1" 2
"HOXA4_Q2" "HOXA4_Q2" "HOXA4_Q2" "2/8" "149/7293" 0.0107086229618127 0.124775730506592 0.109168103245686 "Ltbp1/Nrp1" 2
"MEIS1_01" "MEIS1_01" "MEIS1_01" "2/8" "151/7293" 0.0109868927659761 0.124775730506592 0.109168103245686 "Tiam1/Nrp1" 2
"ZID_01" "ZID_01" "ZID_01" "2/8" "156/7293" 0.011696756093318 0.124775730506592 0.109168103245686 "Ltbp1/Tiam1" 2
"HIF1_Q5" "HIF1_Q5" "HIF1_Q5" "2/8" "158/7293" 0.0119863459404861 0.124775730506592 0.109168103245686 "Ltbp1/Tiam1" 2
"SMAD_Q6" "SMAD_Q6" "SMAD_Q6" "2/8" "158/7293" 0.0119863459404861 0.124775730506592 0.109168103245686 "Ltbp1/Nrp1" 2
"LYF1_01" "LYF1_01" "LYF1_01" "2/8" "164/7293" 0.0128743151533043 0.124775730506592 0.109168103245686 "Furin/Nrp1" 2
"TEL2_Q6" "TEL2_Q6" "TEL2_Q6" "2/8" "164/7293" 0.0128743151533043 0.124775730506592 0.109168103245686 "Furin/Ctsw" 2
"PEA3_Q6" "PEA3_Q6" "PEA3_Q6" "2/8" "166/7293" 0.0131766657205516 0.124775730506592 0.109168103245686 "Ctsw/Nrp1" 2
"TATA_C" "TATA_C" "TATA_C" "2/8" "168/7293" 0.0134821772355097 0.124775730506592 0.109168103245686 "Ltbp1/Ube2f" 2
"NERF_Q2" "NERF_Q2" "NERF_Q2" "2/8" "173/7293" 0.014259708828092 0.124775730506592 0.109168103245686 "Furin/Nrp1" 2
"IK2_01" "IK2_01" "IK2_01" "2/8" "175/7293" 0.0145761921416831 0.124775730506592 0.109168103245686 "Ltbp1/Cxcr3" 2
"RACCACAR_AML_Q6" "RACCACAR_AML_Q6" "RACCACAR_AML_Q6" "2/8" "176/7293" 0.0147356003028785 0.124775730506592 0.109168103245686 "Ltbp1/Cxcr3" 2
"MGGAAGTG_GABP_B" "MGGAAGTG_GABP_B" "MGGAAGTG_GABP_B" "3/8" "520/7293" 0.0153944083092549 0.124775730506592 0.109168103245686 "Furin/Ube2f/Cxcr3" 3
"SMTTTTGT_UNKNOWN" "SMTTTTGT_UNKNOWN" "SMTTTTGT_UNKNOWN" "2/8" "248/7293" 0.0281637497120257 0.206657095037129 0.180807301194481 "Ltbp1/Tiam1" 2
"EVI1_03" "EVI1_03" "EVI1_03" "1/8" "26/7293" 0.0281805129596086 0.206657095037129 0.180807301194481 "Nrp1" 1
"YTTCCNNNGGAMR_UNKNOWN" "YTTCCNNNGGAMR_UNKNOWN" "YTTCCNNNGGAMR_UNKNOWN" "1/8" "31/7293" 0.0335194343763711 0.220947524426803 0.193310205923656 "Furin" 1
"GATTGGY_NFY_Q6_01" "GATTGGY_NFY_Q6_01" "GATTGGY_NFY_Q6_01" "3/8" "737/7293" 0.0390578593909034 0.220947524426803 0.193310205923656 "Ltbp1/Tiam1/Ube2f" 3
"CGGAARNGGCNG_UNKNOWN" "CGGAARNGGCNG_UNKNOWN" "CGGAARNGGCNG_UNKNOWN" "1/8" "41/7293" 0.0441203373232288 0.220947524426803 0.193310205923656 "Ube2f" 1
"YCATTAA_UNKNOWN" "YCATTAA_UNKNOWN" "YCATTAA_UNKNOWN" "2/8" "317/7293" 0.0443301125854467 0.220947524426803 0.193310205923656 "Furin/Nrp1" 2
"RGAGGAARY_PU1_Q6" "RGAGGAARY_PU1_Q6" "RGAGGAARY_PU1_Q6" "2/8" "331/7293" 0.0479650147860398 0.220947524426803 0.193310205923656 "Nrp1/Cxcr3" 2
"POU3F2_01" "POU3F2_01" "POU3F2_01" "1/8" "53/7293" 0.0567070107885606 0.220947524426803 0.193310205923656 "Nrp1" 1
"MCAATNNNNNGCG_UNKNOWN" "MCAATNNNNNGCG_UNKNOWN" "MCAATNNNNNGCG_UNKNOWN" "1/8" "55/7293" 0.0587906282789773 0.220947524426803 0.193310205923656 "Tiam1" 1
"MEIS1AHOXA9_01" "MEIS1AHOXA9_01" "MEIS1AHOXA9_01" "1/8" "57/7293" 0.0608702175104214 0.220947524426803 0.193310205923656 "Nrp1" 1
"TTTNNANAGCYR_UNKNOWN" "TTTNNANAGCYR_UNKNOWN" "TTTNNANAGCYR_UNKNOWN" "1/8" "57/7293" 0.0608702175104214 0.220947524426803 0.193310205923656 "Nrp1" 1
"CCCNNNNNNAAGWT_UNKNOWN" "CCCNNNNNNAAGWT_UNKNOWN" "CCCNNNNNNAAGWT_UNKNOWN" "1/8" "62/7293" 0.0660516107520048 0.220947524426803 0.193310205923656 "Tiam1" 1
"FXR_IR1_Q6" "FXR_IR1_Q6" "FXR_IR1_Q6" "1/8" "69/7293" 0.0732635327348276 0.220947524426803 0.193310205923656 "Ltbp1" 1
"EVI1_02" "EVI1_02" "EVI1_02" "1/8" "70/7293" 0.0742898189665717 0.220947524426803 0.193310205923656 "Nrp1" 1
"MEIS1BHOXA9_01" "MEIS1BHOXA9_01" "MEIS1BHOXA9_01" "1/8" "73/7293" 0.0773627133599729 0.220947524426803 0.193310205923656 "Nrp1" 1
"CGTSACG_PAX3_B" "CGTSACG_PAX3_B" "CGTSACG_PAX3_B" "1/8" "92/7293" 0.096617940329111 0.220947524426803 0.193310205923656 "Ltbp1" 1
"STAT3_02" "STAT3_02" "STAT3_02" "1/8" "92/7293" 0.096617940329111 0.220947524426803 0.193310205923656 "Ltbp1" 1
"TAAYNRNNTCC_UNKNOWN" "TAAYNRNNTCC_UNKNOWN" "TAAYNRNNTCC_UNKNOWN" "1/8" "95/7293" 0.0996258692797347 0.220947524426803 0.193310205923656 "Furin" 1
"EVI1_05" "EVI1_05" "EVI1_05" "1/8" "96/7293" 0.100626562950999 0.220947524426803 0.193310205923656 "Nrp1" 1
"NKX22_01" "NKX22_01" "NKX22_01" "1/8" "98/7293" 0.102625031198562 0.220947524426803 0.193310205923656 "Tiam1" 1
"GATA_Q6" "GATA_Q6" "GATA_Q6" "1/8" "102/7293" 0.106610314017099 0.220947524426803 0.193310205923656 "Ube2f" 1
"ATF_B" "ATF_B" "ATF_B" "1/8" "110/7293" 0.114534446101139 0.220947524426803 0.193310205923656 "Ltbp1" 1
"LHX3_01" "LHX3_01" "LHX3_01" "1/8" "113/7293" 0.117490100621224 0.220947524426803 0.193310205923656 "Nrp1" 1
"HSF_Q6" "HSF_Q6" "HSF_Q6" "1/8" "116/7293" 0.120437118895088 0.220947524426803 0.193310205923656 "Ltbp1" 1
"OCT1_02" "OCT1_02" "OCT1_02" "1/8" "117/7293" 0.121417542895205 0.220947524426803 0.193310205923656 "Ltbp1" 1
"HNF1_C" "HNF1_C" "HNF1_C" "1/8" "118/7293" 0.122397010517395 0.220947524426803 0.193310205923656 "Nrp1" 1
"RP58_01" "RP58_01" "RP58_01" "1/8" "119/7293" 0.123375522561418 0.220947524426803 0.193310205923656 "Ltbp1" 1
"HNF1_01" "HNF1_01" "HNF1_01" "1/8" "120/7293" 0.124353079826473 0.220947524426803 0.193310205923656 "Nrp1" 1
"AP3_Q6" "AP3_Q6" "AP3_Q6" "1/8" "123/7293" 0.127280030931496 0.220947524426803 0.193310205923656 "Nrp1" 1
