"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"TGTTTGY_HNF3_Q6" "TGTTTGY_HNF3_Q6" "TGTTTGY_HNF3_Q6" "57/779" "431/7293" 0.0492739424848996 0.556799297157222 0.533984490209063 "Bcl11b/Atp2a2/Yrdc/Ahnak/Prkag1/Selplg/Arrb2/Ppp1r9b/Unc13d/Adamts10/Trpc4ap/Slc14a1/Atxn7l1/Nr6a1/Pdcd4/Nr4a3/Masp2/Iqgap2/Egfl7/Pip4k2b/Tpmt/Ddx6/Ube2b/Skap1/Lonrf3/Il16/Nek8/Dctn1/Psmc3ip/Klf6/Paics/Cdc25a/Sco1/Itm2b/Bzw2/Zadh2/Ldb1/Zfp282/Tsc22d3/Itpr3/Pitrm1/Tpi1/Foxn3/Arhgef6/Fchsd2/Pdlim2/Ep300/Ctdsp1/Slc9a3r1/Grhl1/Dusp6/Csf2/Fosb/Klf7/Akt3/Ppp1r1b/Ndufb8" 57
"PU1_Q6" "PU1_Q6" "PU1_Q6" "22/779" "143/7293" 0.0495774325220857 0.556799297157222 0.533984490209063 "Cbx8/Atp2a3/Pus7l/Tbc1d10c/Psmd9/Ctsa/Nckap1l/Pkn1/Ppp1ca/Mxd4/Wipi2/Spata6/Pik3cg/Nav1/Cd37/Pdlim2/Cct7/Arhgap30/Slc9a3r1/Mrpl49/Arhgef4/Gngt2" 22
"SMTTTTGT_UNKNOWN" "SMTTTTGT_UNKNOWN" "SMTTTTGT_UNKNOWN" "35/779" "248/7293" 0.0509234091512999 0.556799297157222 0.533984490209063 "Slc38a2/Nfix/Zbtb32/Arid4a/Cd4/Yrdc/Prkag1/Cox7b/Lmo4/Kcnk10/Itpr1/Nr6a1/Nr4a3/Ddx6/Gnaq/Pnrc2/Nr4a2/Prickle3/Zfp512/Clk1/Ywhae/Ythdf2/Hpcal1/Foxn3/Chd2/Camk2g/Stx5a/Atp5a1/Dusp6/Arl4c/Zmym2/Map4k2/Clk4/Klf7/Gse1" 35
"CAGNWMCNNNGAC_UNKNOWN" "CAGNWMCNNNGAC_UNKNOWN" "CAGNWMCNNNGAC_UNKNOWN" "9/779" "46/7293" 0.0513824854759181 0.556799297157222 0.533984490209063 "Tnfrsf19/Ankzf1/Dph2/Foxn3/Was/Aoc2/Sigirr/Cdk5r1/Gse1" 9
"AP1_Q4" "AP1_Q4" "AP1_Q4" "24/779" "160/7293" 0.0534813186878622 0.569194034606533 0.545871354276488 "Fermt3/Pitpnc1/Rapgef6/Abcb6/Laptm5/Polr3e/Apobec1/Ppp1r9b/Pdap1/Atxn7l1/Vim/Atxn1/Slc16a6/Kbtbd8/Rtn3/Usp3/Edn1/Ccdc50/Rad23b/Txn1/Kcnh2/Elk3/Akt3/Gngt2" 24
"GATTGGY_NFY_Q6_01" "GATTGGY_NFY_Q6_01" "GATTGGY_NFY_Q6_01" "92/779" "737/7293" 0.0561283084162478 0.573433513514517 0.549937120873159 "H2-DMa/Etv4/Arid4a/Pde6d/Pign/Aldh6a1/Cd40/Usp1/Sgip1/Tpcn1/Elac2/Hif1a/Pik3ip1/Lmo4/Nol9/Arrb2/Wbp1/Ssbp3/Lancl1/Marcks/Pdcd4/H2-M3/Epm2aip1/Abca7/Prkdc/AI413582/Ppil1/Rbm14/Tmem108/Rhoq/Cyp4f16/Dld/Dhx57/Prkd2/Gnai2/Mcm4/Nasp/Sertad3/Actb/Atf4/Ypel5/Clcnkb/Zfand6/Mbnl2/Bcas3/Mecp2/Pdlim4/Actl6a/Tspan3/Kbtbd8/Imp4/Cdc25a/Rnf181/St8sia4/Kpnb1/Itpr2/Gtpbp2/Sumo1/Cdk2ap2/Helb/Gphn/Jakmip1/Coq10b/Ints7/Znhit3/Dhcr24/Trappc1/Cuta/Stim1/Cdc14b/Cat/Kif23/Foxn3/Cct7/Tdrkh/Mmd/Narf/H2-Ab1/Aldh4a1/Ube2f/Nde1/Slc9a3r1/Fosb/Zmym2/Prmt5/Hmga1/Cops4/Nudt2/Grcc10/Gngt2/Bcl2l1/Ppm1b" 92
"CETS1P54_01" "CETS1P54_01" "CETS1P54_01" "26/779" "177/7293" 0.0567660692908666 0.573433513514517 0.549937120873159 "Mrpl52/Lag3/Hmg20a/Nfkbid/Prkag1/Tomm22/Arrb2/Tomm70a/Trpc4ap/Egfl7/Ppil1/Psmd12/Nasp/Prkacb/Trappc1/Acp2/Sipa1/Appl2/Foxn3/Chd2/Ube2f/Cox17/Arl4c/Rwdd4a/Bcl2l1/Stk10" 26
"SP1_Q4_01" "SP1_Q4_01" "SP1_Q4_01" "26/779" "177/7293" 0.0567660692908666 0.573433513514517 0.549937120873159 "Bcl11b/Sh3kbp1/Atp2a2/Ahnak/Anp32a/Mxd4/Trpc4ap/Pias3/Lasp1/Nasp/Pmm1/Smarca5/Bcl7c/Prickle3/Cdc25a/Spata6/Prkra/Sox12/Ldb1/Sipa1/Zfp282/Camk2g/Gltp/Mrpl49/Map4k2/Cdk5r1" 26
"GGGTGGRR_PAX4_03" "GGGTGGRR_PAX4_03" "GGGTGGRR_PAX4_03" "97/779" "783/7293" 0.0595915158798109 0.58845437803253 0.564342506661364 "Cbx8/Lag3/Ddit4/Nfix/Coro1a/Zbtb32/Pitpnc1/Creb3/Add1/Eif4enif1/Csk/Itgb7/Sema7a/Hif1a/Ahnak/Prkag1/Dab2ip/Arhgdib/Kcnk10/Wbp1/Ppp1r9b/Ssbp3/Ldhd/Rab3d/Vim/Trpv2/Nr4a3/Iqgap2/Lasp1/Prkd2/Homer1/Gnai2/Timm9/Atxn1/Ube2b/Fhod1/Phkg2/Cdkn1b/1700025G04Rik/Dctn1/Pdia5/Fmnl3/Ephb6/Tax1bp3/Myo18a/Rtn3/Kpnb1/Zfp512/Blvrb/Rnf125/Slc12a6/Vcl/Rarres2/Zadh2/Dhcr24/Ywhae/Cdk4/Ldb1/Ythdf2/Kif3c/Rbl1/Cd37/Ager/Taz/Foxn3/Fchsd2/Pkp3/Ep300/Rad23b/Tspan4/Sh3glb2/Arhgap30/Kcnh2/Lime1/Ube2f/Rassf2/Elk3/Abr/Abcd1/Zfp579/Mrpl49/Arl4c/Zfp593/Zfp710/Hbp1/Sh3bp1/Dbndd2/Hmga1/Klf7/Gse1/Gngt2/Nab2/Prkar2b/Agpat4/Stk10/Rfx1/Ppm1b" 97
"MYCMAX_01" "MYCMAX_01" "MYCMAX_01" "24/779" "162/7293" 0.0602277131878932 0.58845437803253 0.564342506661364 "Etv4/Csk/Fkbp11/Ppp1r9b/Mxd4/Mat2a/Nr6a1/Iqgap2/Tmem108/Timm9/Cyp2d22/Ube2b/Bcas3/Bcl7c/Paics/Serbp1/Dym/Zadh2/Dazap1/Pprc1/Atad3a/Qtrt1/Hmga1/Snx5" 24
"NFAT_Q4_01" "NFAT_Q4_01" "NFAT_Q4_01" "25/779" "171/7293" 0.0636778278233966 0.612128796495877 0.587046867709752 "Tagap/Mrpl30/Nfkbid/Rapgef6/Arl6ip5/Anp32a/Ppan/Vamp8/Nr4a3/Tmem108/Cyp2d22/Mbnl2/Slc16a6/Nr4a2/Rasgrp4/Def6/Pkp3/Ctdsp1/Sla/Ppm1k/Elk3/Zfp710/Mrpl45/Gngt2/Eomes" 25
"E2F1_Q4" "E2F1_Q4" "E2F1_Q4" "24/779" "164/7293" 0.0675536232001071 0.623962830065579 0.598396002694471 "Slc38a2/Etv4/Arid4a/Sh3kbp1/Pola2/Arrb2/Uxt/Ppp1r9b/Itpr1/Prkdc/Ddb2/Mcm4/Nasp/Ypel5/Cdkn1b/Nr4a2/Kpnb1/Ppp1cc/Ctps2/Ints7/Ctdsp1/Pcna/Mrpl49/Zmym2" 24
"TAXCREB_02" "TAXCREB_02" "TAXCREB_02" "4/779" "15/7293" 0.0677404710403918 0.623962830065579 0.598396002694471 "Sgip1/Emp3/Ssbp3/Nab2" 4
"AACYNNNNTTCCS_UNKNOWN" "AACYNNNNTTCCS_UNKNOWN" "AACYNNNNTTCCS_UNKNOWN" "11/779" "63/7293" 0.0680496375071521 0.623962830065579 0.598396002694471 "Immt/Cox7b/Tbx6/Mrpl34/Kbtbd8/Kpnb1/Nup62/Rps27a/Arhgap9/Ubqln4/Etv6" 11
"NERF_Q2" "NERF_Q2" "NERF_Q2" "25/779" "173/7293" 0.0710930582326253 0.641991859191586 0.615686293784937 "Coro1a/Nrp1/Creb3/Tnfaip8l2/Yrdc/Arhgdib/Arrb2/Map2k6/Ppp1r9b/Uchl5/Ntrk3/Oma1/Lancl1/Skap1/Fxyd5/Pik3cg/Furin/Vcl/Def6/Itpr3/Chd2/Arhgap30/Elk3/Arl4c/Hmga1" 25
"WGTTNNNNNAAA_UNKNOWN" "WGTTNNNNNAAA_UNKNOWN" "WGTTNNNNNAAA_UNKNOWN" "41/779" "306/7293" 0.07292812541117 0.647374415827816 0.620848300590788 "Dtx3l/Tex2/Rgs1/Cd69/Sgip1/Mrpl1/Yrdc/Prkag1/Lmo4/Map2k6/Ssbp3/Prpf38a/Nr4a3/Tnfrsf19/Rhoq/Timm9/Mecp2/Oxr1/Nr4a2/Cdc25a/Leprotl1/Prkacb/Ldb1/Otx1/Hpcal1/Foxn3/Arhgef6/Chd2/Igf1r/Ctdsp1/Arhgap30/Tbl1xr1/Ccndbp1/Dusp6/Zfp710/Commd3/Dbndd2/Klf7/Ndufb8/Gse1/Ppm1b" 41
"USF_C" "USF_C" "USF_C" "27/779" "190/7293" 0.0738615105306904 0.647374415827816 0.620848300590788 "Etv4/Hspa4/Sh3kbp1/Rapgef6/Abcb6/Sema7a/Fkbp11/Polr3e/Ppp1r9b/Mxd4/St6gal1/Mat2a/Tmem108/Timm9/Akap12/Cyp2d22/Hspe1/Fhod1/Bcas3/Paics/Serbp1/Dazap1/Hmox1/Fchsd2/Tspan4/Ipo4/Snx5" 27
"AP4_Q5" "AP4_Q5" "AP4_Q5" "24/779" "166/7293" 0.075476304508044 0.6519402534318 0.625227053361829 "Ddit4/Rab27a/Psip1/Sgip1/Emp3/Anp32a/Ppp1r9b/Zfand3/Oma1/Nr4a3/Tnfrsf19/Ypel5/Pdlim4/Prickle1/Paics/Tmem109/Xcl1/Sox12/Ptprs/Stim1/Kcnh2/Abr/Zfp710/Hbp1" 24
"RP58_01" "RP58_01" "RP58_01" "18/779" "119/7293" 0.0805723723364117 0.686016198750019 0.657906739528895 "Atp2a2/Anp32a/Ppp1r9b/Adamts10/Oma1/Mbnl2/Fmnl3/Nr4a2/Prickle1/Nav1/Sipa1/Tsc22d3/Foxn3/Sh3glb2/Pprc1/Abr/Arl4c/Ppm1b" 18
"CCAATNNSNNNGCG_UNKNOWN" "CCAATNNSNNNGCG_UNKNOWN" "CCAATNNSNNNGCG_UNKNOWN" "8/779" "43/7293" 0.0819734938717008 0.688115526021601 0.659920047032373 "Pik3ip1/Aifm1/Lman1/Cdk2ap2/Dhcr24/Stx5a/Pcna/Sqle" 8
"E2F1_Q3" "E2F1_Q3" "E2F1_Q3" "22/779" "152/7293" 0.085160551966913 0.701527889644038 0.672782840121357 "Slco3a1/Mcm6/Arid4a/Aldh6a1/Usp1/Tbx6/Ssbp3/Mcm2/Prpf38a/Tipin/Lasp1/Nasp/Fhod1/Serbp1/Cdc25a/Acbd6/Sumo1/Nup62/Rbl1/Eed/Pcna/Mcm3" 22
"PAX4_02" "PAX4_02" "PAX4_02" "19/779" "128/7293" 0.0859253958792194 0.701527889644038 0.672782840121357 "Ankmy2/Nfix/Atp2a2/Arrb1/Pde7a/Marcks/Rhoq/Mbnl2/Pmm1/Bzw2/Tmem154/Arhgap15/Tsc22d3/Foxn3/Chd2/Elk3/Prmt5/Etv6/Eomes" 19
"CREB_Q4" "CREB_Q4" "CREB_Q4" "24/779" "169/7293" 0.0885101230396856 0.712286573092214 0.683100687370315 "Slc38a2/Cbx8/Ing4/Rab3a/Lsm12/Nfkbid/Sgip1/Nr6a1/Nr4a3/Mbnl2/Nr4a2/Bnip3l/Cdk2ap2/Ints7/Zadh2/Wdhd1/Cdc14b/Tsc22d3/Sdhb/Id1/Fosb/Zfp593/Ddx51/Ankrd17" 24
"AHR_Q5" "AHR_Q5" "AHR_Q5" "20/779" "137/7293" 0.0909415547749228 0.712286573092214 0.683100687370315 "Bcl11b/Pitpnc1/Immt/Abcb6/Anp32a/Arrb2/Snx14/Fhod1/Nek8/Cdkn1b/Mecp2/Bzw2/Vapb/Dazap1/Eif4a2/Eed/Fosb/Hsdl1/Zmym2/Mrpl45" 20
"MAF_Q6" "MAF_Q6" "MAF_Q6" "24/779" "170/7293" 0.0931668730153498 0.712286573092214 0.683100687370315 "Cbx8/Prkag1/Itpr1/Wipi2/Flot2/Slc16a6/Pik3cg/Kpnb1/Zfp512/Aif1/Vav2/Sema4a/Otx1/Chd2/Sla/Pik3cd/Slc9a3r1/Mrpl49/Sqle/Map4k2/Zfp710/Hmga1/Akt3/Agpat4" 24
"CP2_02" "CP2_02" "CP2_02" "23/779" "162/7293" 0.0940846350901426 0.712286573092214 0.683100687370315 "Bcl11b/Ddit4/Lsm12/Hif1a/Prkag1/Pkn1/Ppp1r9b/Ntrk3/Trpv2/Flot2/Gnaq/Nek8/Slc2a9/Cuta/Tsc22d3/Def6/Hpcal1/Camk2g/Kcnh2/Gltp/Dusp6/Nisch/Dbndd2" 23
"E47_01" "E47_01" "E47_01" "23/779" "162/7293" 0.0940846350901426 0.712286573092214 0.683100687370315 "Bcl11b/Coro1a/Psip1/Eif4enif1/Arrb2/Ppp1r9b/Nr4a3/Akap12/Ephb6/Serbp1/Cd47/Sox12/Otx1/Def6/Rbl1/Ide/Taz/Camk2g/Sh3glb2/Kcnh2/Id1/Sh3bp1/Gse1" 23
"NFY_01" "NFY_01" "NFY_01" "21/779" "146/7293" 0.0956440111071373 0.712286573092214 0.683100687370315 "Elac2/Atp2a2/Hif1a/Ssbp3/Gnat1/Abca7/Actb/Actl6a/Kbtbd8/Frmd8/Cdc25a/Coq10b/Ints7/Cat/Kif23/Narf/H2-Ab1/Dusp6/Zmym2/Ppp1r1b/Grcc10" 21
"TTAYRTAA_E4BP4_01" "TTAYRTAA_E4BP4_01" "TTAYRTAA_E4BP4_01" "21/779" "146/7293" 0.0956440111071373 0.712286573092214 0.683100687370315 "Atp2a3/Etv4/Yrdc/Ahnak/Prkag1/Lmo4/Tbx6/Map2k6/Hectd2/Pip4k2b/Abhd8/Atxn1/Ctdsp2/Mbnl2/Lonrf3/Mecp2/Prickle1/Sumo1/Tsc22d3/Ep300/Grhl1" 21
"SGCGSSAAA_E2F1DP2_01" "SGCGSSAAA_E2F1DP2_01" "SGCGSSAAA_E2F1DP2_01" "16/779" "106/7293" 0.0968040476853512 0.712286573092214 0.683100687370315 "Mcm6/Aldh6a1/Nr6a1/Mcm2/Prkdc/Tmem108/Mcm4/Nasp/Fhod1/Cdc25a/Acbd6/Nup62/Eed/Pcna/Hmga1/Mcm3" 16
"EGR_Q6" "EGR_Q6" "EGR_Q6" "24/779" "172/7293" 0.102954450331058 0.742253504647601 0.711839726286908 "Kifc2/Hspa4/Sh3kbp1/Abcb6/Polr3e/Ppp1r9b/Il21/Pias3/Ube2m/Ddx6/1700025G04Rik/Smarca5/Lman1/Cyhr1/Kpnb1/Gphn/Ythdf2/Sipa1/Fchsd2/Pprc1/Eed/Zmym2/Nthl1/Hmga1" 24
"ARNT_01" "ARNT_01" "ARNT_01" "22/779" "156/7293" 0.10536896460528 0.742253504647601 0.711839726286908 "Bcl11b/Etv4/Aldh6a1/Rmnd1/Map2k6/Rpa1/Lef1/Timm9/Akap12/Ube2b/Paics/Serbp1/Dym/Dusp7/Pprc1/Srfbp1/Aatf/Qtrt1/Zfp593/Commd3/Ppp1r1b/Snx5" 22
"YTTCCNNNGGAMR_UNKNOWN" "YTTCCNNNGGAMR_UNKNOWN" "YTTCCNNNGGAMR_UNKNOWN" "6/779" "31/7293" 0.106209362403985 0.742253504647601 0.711839726286908 "Arid4a/Yrdc/Ssbp3/Myo18a/Furin/Ipo4" 6
"POU3F2_01" "POU3F2_01" "POU3F2_01" "9/779" "53/7293" 0.106828755626221 0.742253504647601 0.711839726286908 "Bcl11b/Nrp1/Prkag1/Kcnk10/Il21/Dph2/Ppox/Itpr3/Chd2" 9
"GCCATNTTG_YY1_Q6" "GCCATNTTG_YY1_Q6" "GCCATNTTG_YY1_Q6" "38/779" "291/7293" 0.108942680875124 0.742253504647601 0.711839726286908 "Ing4/Arid4a/Cd4/Mrpl1/Hif1a/Cox7b/Mettl3/Mat2a/Pias3/Sf3a1/Wdr77/Rbm14/Wipi2/Gnai2/Ddx6/Nasp/Atf4/Gfer/Cdkn1b/Pnrc2/Sfxn1/Tax1bp3/Serbp1/Prickle3/Ppp1cc/Dusp7/Ywhae/Foxn3/Chd2/Naca/Ep300/Tia1/Atp5a1/Elk3/Dyrk1b/Clk4/Snx5/Rfx1" 38
"NFMUE1_Q6" "NFMUE1_Q6" "NFMUE1_Q6" "23/779" "165/7293" 0.109501688686934 0.742253504647601 0.711839726286908 "Bcl11b/Pign/Cd4/Pias3/Wdr77/Ddx6/Rbm19/Nasp/Atf4/2410002F23Rik/Psmb5/Serbp1/Ppp1cc/Ints7/Zadh2/Clk1/Chd2/Naca/Ep300/Tia1/Psmd8/Pprc1/Zmym2" 23
"CAGNYGKNAAA_UNKNOWN" "CAGNYGKNAAA_UNKNOWN" "CAGNYGKNAAA_UNKNOWN" "8/779" "46/7293" 0.111707748678717 0.742253504647601 0.711839726286908 "Hectd2/Clip1/Tnfrsf19/Ypel5/Myo18a/Eif4a2/Tpi1/Ets1" 8
"AP4_Q6_01" "AP4_Q6_01" "AP4_Q6_01" "21/779" "149/7293" 0.112140560521206 0.742253504647601 0.711839726286908 "Psip1/Rab3a/Eif4enif1/Mlycd/Clip1/Actb/Mbnl2/Cdkn1b/Paics/Tmem109/Myo18a/Sox12/Stim1/Ythdf2/Itpr3/Taz/Igf1r/Abr/Zfp593/Mycbp/Sh3bp1" 21
"SMAD4_Q6" "SMAD4_Q6" "SMAD4_Q6" "21/779" "149/7293" 0.112140560521206 0.742253504647601 0.711839726286908 "Etv4/Atp2a2/Prkag1/Lmo4/Vapa/Tbx6/Ssbp3/Ntrk3/Rhoq/Dctn1/Tmem109/Rtn3/Parp16/Ldb1/Sipa1/Zfp282/Ager/Stx5a/Zfp710/Klf7/Nab2" 21
"BRN2_01" "BRN2_01" "BRN2_01" "20/779" "141/7293" 0.113330652555255 0.742253504647601 0.711839726286908 "Slco3a1/Etv4/Immt/Yrdc/Prkag1/Unc13d/Aifm1/Nr4a3/Mbnl2/Pik3cg/Ehd4/Sipa1/Taz/Aoc2/Txn1/Dusp6/Polr3b/Ppp1r1b/Ndufb8/Ppm1b" 20
"HFH8_01" "HFH8_01" "HFH8_01" "16/779" "109/7293" 0.116631761865083 0.750095227918648 0.719360135570162 "Bcl11b/Prkag1/Lmo4/Ntrk3/Nr6a1/Marcks/Lasp1/Slc16a6/Nr4a2/Sh3bgrl3/Usp3/Sumo1/Foxn3/Arhgap30/Stx5a/Grcc10" 16
"CAGCTG_AP4_Q5" "CAGCTG_AP4_Q5" "CAGCTG_AP4_Q5" "108/779" "909/7293" 0.117045060732272 0.750095227918648 0.719360135570162 "Bcl11b/Ddit4/Nfix/Rab27a/Psip1/Tsc22d4/Pign/Aarsd1/Rab3a/Rabac1/Usp1/Sgip1/Eif4enif1/Tpcn1/Pik3ap1/Manba/Sema7a/Hif1a/Mlycd/Lmo4/Nol9/Pde7a/Emp3/Selplg/Arl6ip5/Anp32a/Tbx6/Map2k6/Ppp1r9b/Pdap1/Zfand3/Hectd2/Oma1/Vamp8/Tusc2/Clip1/Nr4a3/Tnfrsf19/Lef1/Rbm14/Slc44a2/Tpmt/Ankzf1/Cdc25b/Ube2b/Actb/Ypel5/Mbnl2/Bcas3/Cdkn1b/Dctn1/Ncf4/Pdlim4/Smarca5/Prickle1/Paics/Sh3bgrl3/Tmem109/Spata6/Pik3cg/Myo18a/St8sia4/Slc1a4/Gtpbp2/Xcl1/Nudt18/Usp3/Cd47/Sox12/Nav1/Ptprs/Sema4a/Cuta/Stim1/Bscl2/Ythdf2/Tsc22d3/Myo1f/Itpr3/Tpi1/Hmox1/Ndufc1/Taz/Klhdc2/Arhgef6/Pdlim2/Camk2g/Igf1r/Naca/Ets1/Cnp/Txn1/Kcnh2/Rassf2/Abr/Id1/Csnk1g2/Lrrk1/Zmym2/Zfp593/Rcsd1/Zfp710/Ssx2ip/Mycbp/Commd3/Sh3bp1/Tal2/Eomes" 108
"SRF_Q5_01" "SRF_Q5_01" "SRF_Q5_01" "19/779" "134/7293" 0.120721100662882 0.762271581146592 0.731037563692334 "Aarsd1/Map2k6/Cdc25b/Actb/Atf4/Cdkn1b/Slc16a6/Klf6/Vcl/Ldb1/Otx1/Taz/Chd2/Kcnh2/Rassf2/Abr/Fosb/Nob1/Cnn2" 19
"MYB_Q5_01" "MYB_Q5_01" "MYB_Q5_01" "21/779" "151/7293" 0.124060978810771 0.762271581146592 0.731037563692334 "Etv4/Sema7a/Gmfg/Vapa/Nr6a1/Gnat1/Rbm14/Cox7a2/Slc16a6/Prickle1/Pik3cg/Myo18a/Gphn/Coq10b/Ywhae/Bscl2/Ndufc1/Arhgef6/Hebp1/Ankrd17/Commd3" 21
"TCCATTKW_UNKNOWN" "TCCATTKW_UNKNOWN" "TCCATTKW_UNKNOWN" "21/779" "151/7293" 0.124060978810771 0.762271581146592 0.731037563692334 "Ankmy2/Ccdc92/Lmo4/Ssbp3/Pwp2/Marcks/Nr4a3/Nasp/Pnrc2/Igfbp4/Myo18a/Bzw2/Nav1/Cuta/Sipa1/Chd2/Dusp6/Zmym2/Zfp710/Nob1/Bcl2l1" 21
"USF_Q6_01" "USF_Q6_01" "USF_Q6_01" "21/779" "151/7293" 0.124060978810771 0.762271581146592 0.731037563692334 "Hif1a/Pkn1/Atxn7l1/Iqgap2/Tmem108/Rhoq/Akap12/Ube2b/Lonrf3/Serbp1/Bax/Dym/Dusp7/Cuta/Hmox1/Aatf/Abr/Mks1/Hexa/Ankrd17/Commd3" 21
"AP1FJ_Q2" "AP1FJ_Q2" "AP1FJ_Q2" "22/779" "160/7293" 0.128376700146991 0.780739931506192 0.748749174863762 "Pitpnc1/Sgip1/Rapgef6/Laptm5/Kcnk10/Apobec1/Ppp1r9b/Pdap1/Vim/Rab37/Fhod1/Slc16a6/Kbtbd8/Rtn3/Blvrb/Usp3/Ccdc50/Rad23b/Id1/Zfp593/Akt3/Gngt2" 22
"T3R_Q6" "T3R_Q6" "T3R_Q6" "21/779" "152/7293" 0.130296925098717 0.784413811705409 0.752272518113807 "Ankmy2/Nfix/Ahnak/Prkag1/Lmo4/Nr6a1/Aifm1/Gnat1/Fxyd5/Usp3/Bzw2/Cdk2ap2/Jakmip1/Cuta/Stim1/Sipa1/Dusp16/Kcnh2/Abr/Commd3/Gse1" 21
"CREBP1_01" "CREBP1_01" "CREBP1_01" "15/779" "105/7293" 0.148149977357455 0.86015959072708 0.824914619860128 "Etv4/Yrdc/Ahnak/Lmo4/Tbx6/Map2k6/Eef2/Abhd8/Mbnl2/Mecp2/Sumo1/Cdk2ap2/Tsc22d3/Ep300/Grhl1" 15
"DR3_Q4" "DR3_Q4" "DR3_Q4" "14/779" "97/7293" 0.149524589814791 0.86015959072708 0.824914619860128 "Arid4a/Atp2a2/Fkbp11/Ssbp3/Nr6a1/Rbm14/Kpnb1/Stim1/Tsc22d3/Chd2/Pkp3/Ctdsp1/Slc7a3/Zmym2" 14
"E2F1DP1_01" "E2F1DP1_01" "E2F1DP1_01" "21/779" "155/7293" 0.150094962140296 0.86015959072708 0.824914619860128 "Slco3a1/Mcm6/Arid4a/Aldh6a1/Tbx6/Nr6a1/Mcm2/Prkdc/Tmem108/Mcm4/Nasp/Fhod1/Cdc25a/Acbd6/Sumo1/Nup62/Rbl1/Eed/Pcna/Hmga1/Mcm3" 21
"E2F1DP2_01" "E2F1DP2_01" "E2F1DP2_01" "21/779" "155/7293" 0.150094962140296 0.86015959072708 0.824914619860128 "Slco3a1/Mcm6/Arid4a/Aldh6a1/Tbx6/Nr6a1/Mcm2/Prkdc/Tmem108/Mcm4/Nasp/Fhod1/Cdc25a/Acbd6/Sumo1/Nup62/Rbl1/Eed/Pcna/Hmga1/Mcm3" 21
"E2F4DP2_01" "E2F4DP2_01" "E2F4DP2_01" "21/779" "155/7293" 0.150094962140296 0.86015959072708 0.824914619860128 "Slco3a1/Mcm6/Arid4a/Aldh6a1/Tbx6/Nr6a1/Mcm2/Prkdc/Tmem108/Mcm4/Nasp/Fhod1/Cdc25a/Acbd6/Sumo1/Nup62/Rbl1/Eed/Pcna/Hmga1/Mcm3" 21
"E2F_02" "E2F_02" "E2F_02" "21/779" "156/7293" 0.157052339534632 0.881917900298401 0.845781384426053 "Slco3a1/Mcm6/Arid4a/Aldh6a1/Tbx6/Nr6a1/Mcm2/Prkdc/Tmem108/Mcm4/Nasp/Fhod1/Cdc25a/Acbd6/Sumo1/Nup62/Rbl1/Eed/Pcna/Hmga1/Mcm3" 21
"USF_01" "USF_01" "USF_01" "21/779" "156/7293" 0.157052339534632 0.881917900298401 0.845781384426053 "Slc38a2/Aldh6a1/Rapgef6/Pkn1/Rmnd1/Rpa1/Mcm2/Tmem108/Akap12/Ube2b/Atf4/Lonrf3/Fen1/Bax/Slc12a6/Dusp7/Cuta/Hmox1/Aatf/Commd3/Snx5" 21
"PAX3_B" "PAX3_B" "PAX3_B" "8/779" "50/7293" 0.15918497040897 0.881917900298401 0.845781384426053 "Ankmy2/Bcl11b/Lag3/Lrrc59/Nr4a3/Bzw2/Ints7/Zmym2" 8
"FOXO4_01" "FOXO4_01" "FOXO4_01" "19/779" "140/7293" 0.162873292592459 0.881917900298401 0.845781384426053 "Bcl11b/Ddit4/Etv4/Pitpnc1/Prkag1/Lmo4/Ssbp3/Ntrk3/Atxn7l1/Pdcd4/Skap1/Rbl2/Crebl2/Slc12a6/Zadh2/Fchsd2/Tspan4/Arhgap30/Dbndd2" 19
"AP1_01" "AP1_01" "AP1_01" "21/779" "157/7293" 0.164185272739143 0.881917900298401 0.845781384426053 "Slc38a2/Abcb6/Emp3/Kcnk10/Vapa/Apobec1/Ppp1r9b/Rab3d/Gstp1/Psmd12/Mecp2/Kbtbd8/Snx10/Gpsm3/Vcl/Ccdc50/Abcd1/Rabgap1l/Akt3/Gngt2/Ids" 21
"MYOD_Q6_01" "MYOD_Q6_01" "MYOD_Q6_01" "21/779" "157/7293" 0.164185272739143 0.881917900298401 0.845781384426053 "Psip1/Tsc22d4/Sgip1/Prkag1/Pkn1/Pcgf1/Lef1/Akap12/Fhod1/Acaa2/Serbp1/Itpr2/Cd47/Sipa1/Taz/Sell/Sh3glb2/Kcnh2/Zfp710/Acox3/Hmga1" 21
"ATCMNTCCGY_UNKNOWN" "ATCMNTCCGY_UNKNOWN" "ATCMNTCCGY_UNKNOWN" "6/779" "35/7293" 0.164249810290474 0.881917900298401 0.845781384426053 "Cyp51/Ube2b/Atf4/Ppp1cc/Nup62/Rbl1" 6
"PPARA_02" "PPARA_02" "PPARA_02" "12/779" "83/7293" 0.171292874606457 0.897378957423283 0.860608925964045 "Prkag1/Ppp1r9b/Phkg2/Dctn1/Smarca5/Kpnb1/Otx1/Chd2/Pkp3/Rad23b/Ctdsp1/Rfx1" 12
