"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"STAT_01" "STAT_01" "STAT_01" "5/82" "160/7293" 0.0337009482974906 0.905567457032606 0.904684837678774 "Trim25/Batf/Il18rap/Nkg7/Rasa1" 5
"HFH8_01" "HFH8_01" "HFH8_01" "4/82" "109/7293" 0.0339365231565632 0.905567457032606 0.904684837678774 "Id2/Mxra8/Marcks/Nin" 4
"STAT5B_01" "STAT5B_01" "STAT5B_01" "5/82" "165/7293" 0.0377278225057468 0.905567457032606 0.904684837678774 "Trim25/Batf/Tlr7/Tspan6/Irf9" 5
"YTATTTTNR_MEF2_02" "YTATTTTNR_MEF2_02" "YTATTTTNR_MEF2_02" "9/82" "413/7293" 0.0413782429111755 0.905567457032606 0.904684837678774 "Id2/Tlr7/Nts/Sln/Shh/Asb2/Znfx1/Edn1/Rgs1" 9
"CDPCR3_01" "CDPCR3_01" "CDPCR3_01" "2/82" "31/7293" 0.0470561049707903 0.905567457032606 0.904684837678774 "Tspan6/Pparg" 2
"TCF11MAFG_01" "TCF11MAFG_01" "TCF11MAFG_01" "4/82" "122/7293" 0.0480903151078565 0.905567457032606 0.904684837678774 "Asb2/Cdc42se1/Rexo2/Pparg" 4
"HFH3_01" "HFH3_01" "HFH3_01" "4/82" "123/7293" 0.0492962577816395 0.905567457032606 0.904684837678774 "Id2/Nin/Mef2c/Id1" 4
"CRGAARNNNNCGA_UNKNOWN" "CRGAARNNNNCGA_UNKNOWN" "CRGAARNNNNCGA_UNKNOWN" "2/82" "32/7293" 0.0498349950408551 0.905567457032606 0.904684837678774 "Tspan6/Gata3" 2
"FOXD3_01" "FOXD3_01" "FOXD3_01" "4/82" "124/7293" 0.0505189020045864 0.905567457032606 0.904684837678774 "Id2/Marcks/Mef2c/Gnaz" 4
"NKX25_01" "NKX25_01" "NKX25_01" "3/82" "75/7293" 0.0519251345951973 0.905567457032606 0.904684837678774 "Mef2c/Clpx/Rgs1" 3
"PIT1_Q6" "PIT1_Q6" "PIT1_Q6" "4/82" "130/7293" 0.0582041461824601 0.905567457032606 0.904684837678774 "Sgk3/Rnf213/Marcks/Rgs1" 4
"NKX62_Q2" "NKX62_Q2" "NKX62_Q2" "4/82" "132/7293" 0.0608982357561668 0.905567457032606 0.904684837678774 "Marcks/Sln/Ifih1/Mef2c" 4
"GNCF_01" "GNCF_01" "GNCF_01" "2/82" "37/7293" 0.0645680067784656 0.905567457032606 0.904684837678774 "Mef2c/Gnaz" 2
"CIZ_01" "CIZ_01" "CIZ_01" "4/82" "140/7293" 0.0723270708850577 0.905567457032606 0.904684837678774 "Efna5/Batf/Id2/Tdrd7" 4
"PU1_Q6" "PU1_Q6" "PU1_Q6" "4/82" "143/7293" 0.0768780477038197 0.905567457032606 0.904684837678774 "Stap1/Adora3/Znfx1/Gata3" 4
"RORA2_01" "RORA2_01" "RORA2_01" "3/82" "90/7293" 0.0803098277145608 0.905567457032606 0.904684837678774 "Marcks/Shh/Inpp5a" 3
"NFAT_Q6" "NFAT_Q6" "NFAT_Q6" "4/82" "151/7293" 0.0897020526966422 0.905567457032606 0.904684837678774 "Id2/Marcks/Cdc42se1/Edn1" 4
"FOXO1_02" "FOXO1_02" "FOXO1_02" "4/82" "153/7293" 0.0930609688115841 0.905567457032606 0.904684837678774 "Id2/Hsh2d/Clpx/Dbndd2" 4
"DR4_Q2" "DR4_Q2" "DR4_Q2" "4/82" "155/7293" 0.0964796501852958 0.905567457032606 0.904684837678774 "Pik3ap1/Tle6/Id2/Edn1" 4
"MYOD_Q6_01" "MYOD_Q6_01" "MYOD_Q6_01" "4/82" "157/7293" 0.099957343510556 0.905567457032606 0.904684837678774 "Mxra8/Rnf213/Asb2/Cdc42se1" 4
"HMGIY_Q6" "HMGIY_Q6" "HMGIY_Q6" "4/82" "158/7293" 0.101718076493672 0.905567457032606 0.904684837678774 "Batf/Il18rap/Cxcl10/Cdc42se1" 4
"MSX1_01" "MSX1_01" "MSX1_01" "3/82" "101/7293" 0.104570402313597 0.905567457032606 0.904684837678774 "Nqo2/Nts/Eomes" 3
"AP1_Q4" "AP1_Q4" "AP1_Q4" "4/82" "160/7293" 0.105282813892942 0.905567457032606 0.904684837678774 "Apobec1/Rexo2/Znfx1/Edn1" 4
"AP1FJ_Q2" "AP1FJ_Q2" "AP1FJ_Q2" "4/82" "160/7293" 0.105282813892942 0.905567457032606 0.904684837678774 "Apobec1/Rexo2/Znfx1/Id1" 4
"TCF1P_Q6" "TCF1P_Q6" "TCF1P_Q6" "4/82" "161/7293" 0.107086612910073 0.905567457032606 0.904684837678774 "Efna5/Edn1/Pparg/Clpx" 4
"AP2REP_01" "AP2REP_01" "AP2REP_01" "3/82" "104/7293" 0.111639767128675 0.905567457032606 0.904684837678774 "Efna5/Serpinf1/Fhit" 3
"STAT6_02" "STAT6_02" "STAT6_02" "4/82" "164/7293" 0.112582465890643 0.905567457032606 0.904684837678774 "Trim25/Stap1/Edn1/Mef2c" 4
"FREAC7_01" "FREAC7_01" "FREAC7_01" "3/82" "105/7293" 0.114036549169906 0.905567457032606 0.904684837678774 "Efna5/Mxra8/Nin" 3
"HNF3_Q6" "HNF3_Q6" "HNF3_Q6" "3/82" "107/7293" 0.118888883070985 0.905567457032606 0.904684837678774 "Mef2c/Gnaz/Id1" 3
"NFE2_01" "NFE2_01" "NFE2_01" "4/82" "169/7293" 0.122017170193296 0.905567457032606 0.904684837678774 "Id2/Snx10/Rexo2/Fhit" 4
"STAT5A_01" "STAT5A_01" "STAT5A_01" "4/82" "170/7293" 0.123944336692237 0.905567457032606 0.904684837678774 "Batf/Tlr7/Tspan6/Irf9" 4
"USF_02" "USF_02" "USF_02" "4/82" "172/7293" 0.127837962997985 0.905567457032606 0.904684837678774 "Armcx6/Irf9/Rexo2/Ube2l6" 4
"MEIS1AHOXA9_01" "MEIS1AHOXA9_01" "MEIS1AHOXA9_01" "2/82" "57/7293" 0.134352536590247 0.905567457032606 0.904684837678774 "Edn1/Clpx" 2
"RACCACAR_AML_Q6" "RACCACAR_AML_Q6" "RACCACAR_AML_Q6" "4/82" "176/7293" 0.135779025891488 0.905567457032606 0.904684837678774 "Batf/Rexo2/Pparg/Rgs1" 4
"YKACATTT_UNKNOWN" "YKACATTT_UNKNOWN" "YKACATTT_UNKNOWN" "4/82" "178/7293" 0.139824501620826 0.905567457032606 0.904684837678774 "Znfx1/Mef2c/Pparg/Tnfrsf8" 4
"HSF_Q6" "HSF_Q6" "HSF_Q6" "3/82" "116/7293" 0.14163658482076 0.905567457032606 0.904684837678774 "Mxra8/Tspan6/Edn1" 3
"EN1_01" "EN1_01" "EN1_01" "2/82" "60/7293" 0.145910354769426 0.905567457032606 0.904684837678774 "Rapgef5/Eomes" 2
"HNF1_C" "HNF1_C" "HNF1_C" "3/82" "118/7293" 0.146880396149334 0.905567457032606 0.904684837678774 "Marcks/Timd2/Aqp9" 3
"CDP_02" "CDP_02" "CDP_02" "2/82" "61/7293" 0.149808480891459 0.905567457032606 0.904684837678774 "Marcks/Mef2c" 2
"OCT1_04" "OCT1_04" "OCT1_04" "3/82" "121/7293" 0.154864539503995 0.905567457032606 0.904684837678774 "Cd86/Nin/Mef2c" 3
"RGAGGAARY_PU1_Q6" "RGAGGAARY_PU1_Q6" "RGAGGAARY_PU1_Q6" "6/82" "331/7293" 0.16758908848461 0.905567457032606 0.904684837678774 "Pik3ap1/Nts/Asb2/Stap1/Adora3/Znfx1" 6
"PBX1_01" "PBX1_01" "PBX1_01" "3/82" "126/7293" 0.168467698662158 0.905567457032606 0.904684837678774 "Id2/Irf9/Aqp9" 3
"RREB1_01" "RREB1_01" "RREB1_01" "3/82" "126/7293" 0.168467698662158 0.905567457032606 0.904684837678774 "Asb2/Gnaz/Tnfrsf8" 3
"FOXJ2_02" "FOXJ2_02" "FOXJ2_02" "3/82" "127/7293" 0.171230139168401 0.905567457032606 0.904684837678774 "Edn1/Gnaz/Id1" 3
"PBX1_02" "PBX1_02" "PBX1_02" "2/82" "67/7293" 0.173608313654281 0.905567457032606 0.904684837678774 "Efna5/Mef2c" 2
"YGTCCTTGR_UNKNOWN" "YGTCCTTGR_UNKNOWN" "YGTCCTTGR_UNKNOWN" "2/82" "67/7293" 0.173608313654281 0.905567457032606 0.904684837678774 "Armcx6/Id2" 2
"AAANWWTGC_UNKNOWN" "AAANWWTGC_UNKNOWN" "AAANWWTGC_UNKNOWN" "3/82" "128/7293" 0.174005837538709 0.905567457032606 0.904684837678774 "Efna5/Mef2c/Gata3" 3
"TGCCAAR_NF1_Q6" "TGCCAAR_NF1_Q6" "TGCCAAR_NF1_Q6" "7/82" "409/7293" 0.175246444429257 0.905567457032606 0.904684837678774 "Rnf213/Tspan6/Snx10/Znfx1/Edn1/Aqp9/Pparg" 7
"TTCYRGAA_UNKNOWN" "TTCYRGAA_UNKNOWN" "TTCYRGAA_UNKNOWN" "4/82" "196/7293" 0.178297170780413 0.905567457032606 0.904684837678774 "Mxra8/Tspan6/Cdc42se1/Pon2" 4
"EVI1_04" "EVI1_04" "EVI1_04" "3/82" "130/7293" 0.179595851525864 0.905567457032606 0.904684837678774 "Edn1/Dbndd2/Tnfrsf8" 3
"S8_01" "S8_01" "S8_01" "3/82" "130/7293" 0.179595851525864 0.905567457032606 0.904684837678774 "Efna5/Mef2c/Eomes" 3
"GTCNYYATGR_UNKNOWN" "GTCNYYATGR_UNKNOWN" "GTCNYYATGR_UNKNOWN" "2/82" "69/7293" 0.181676555714888 0.905567457032606 0.904684837678774 "Rnf213/Id1" 2
"SMAD3_Q6" "SMAD3_Q6" "SMAD3_Q6" "3/82" "132/7293" 0.185235436574292 0.905567457032606 0.904684837678774 "Asb2/Nin/Edn1" 3
"TATA_01" "TATA_01" "TATA_01" "3/82" "134/7293" 0.190922303750887 0.905567457032606 0.904684837678774 "Edn1/Pparg/Rgs1" 3
"MEIS1BHOXA9_01" "MEIS1BHOXA9_01" "MEIS1BHOXA9_01" "2/82" "73/7293" 0.197974886096468 0.905567457032606 0.904684837678774 "Clpx/Tnfrsf8" 2
"AR_Q6" "AR_Q6" "AR_Q6" "3/82" "137/7293" 0.199536293393739 0.905567457032606 0.904684837678774 "Shh/Mef2c/Id1" 3
"POU3F2_02" "POU3F2_02" "POU3F2_02" "3/82" "137/7293" 0.199536293393739 0.905567457032606 0.904684837678774 "Bst2/Shh/Mef2c" 3
"ACTWSNACTNY_UNKNOWN" "ACTWSNACTNY_UNKNOWN" "ACTWSNACTNY_UNKNOWN" "2/82" "74/7293" 0.20207856327761 0.905567457032606 0.904684837678774 "Tspan6/Fhit" 2
"HNF6_Q6" "HNF6_Q6" "HNF6_Q6" "3/82" "138/7293" 0.202428814763281 0.905567457032606 0.904684837678774 "Tspan6/Edn1/Mef2c" 3
"RGAANNTTC_HSF1_01" "RGAANNTTC_HSF1_01" "RGAANNTTC_HSF1_01" "5/82" "281/7293" 0.208353667584264 0.905567457032606 0.904684837678774 "Tspan6/Mef2c/Gata3/Rgs1/Eomes" 5
"TGTTTGY_HNF3_Q6" "TGTTTGY_HNF3_Q6" "TGTTTGY_HNF3_Q6" "7/82" "431/7293" 0.209593492020547 0.905567457032606 0.904684837678774 "Efna5/Sgk3/Id2/Timd2/Serpinf1/Sco1/Mef2c" 7
"BRN2_01" "BRN2_01" "BRN2_01" "3/82" "141/7293" 0.211166053991802 0.905567457032606 0.904684837678774 "Il18rap/Sgk3/Shh" 3
"TEF_Q6" "TEF_Q6" "TEF_Q6" "3/82" "142/7293" 0.214097439430419 0.905567457032606 0.904684837678774 "Usp18/Nts/Nin" 3
"CAGCTG_AP4_Q5" "CAGCTG_AP4_Q5" "CAGCTG_AP4_Q5" "13/82" "909/7293" 0.216527264285919 0.905567457032606 0.904684837678774 "Pik3ap1/Morc3/Parp12/Rnf213/Nts/Asb2/Cdc42se1/Myo1f/Mef2c/Gata3/Id1/Hsh2d/Eomes" 13
"FREAC3_01" "FREAC3_01" "FREAC3_01" "3/82" "145/7293" 0.22294469222421 0.905567457032606 0.904684837678774 "Efna5/Sgk3/Id2" 3
"HAND1E47_01" "HAND1E47_01" "HAND1E47_01" "3/82" "145/7293" 0.22294469222421 0.905567457032606 0.904684837678774 "Sln/Edn1/Mef2c" 3
"CDC5_01" "CDC5_01" "CDC5_01" "3/82" "148/7293" 0.231865939381246 0.905567457032606 0.904684837678774 "Sgk3/Shh/Rgs1" 3
"HFH1_01" "HFH1_01" "HFH1_01" "3/82" "148/7293" 0.231865939381246 0.905567457032606 0.904684837678774 "Efna5/Mxra8/Nin" 3
"CEBPDELTA_Q6" "CEBPDELTA_Q6" "CEBPDELTA_Q6" "3/82" "149/7293" 0.234854891033229 0.905567457032606 0.904684837678774 "Marcks/Serpinf1/Hsh2d" 3
"GFI1_01" "GFI1_01" "GFI1_01" "3/82" "149/7293" 0.234854891033229 0.905567457032606 0.904684837678774 "Id2/Edn1/Mef2c" 3
"TCCATTKW_UNKNOWN" "TCCATTKW_UNKNOWN" "TCCATTKW_UNKNOWN" "3/82" "151/7293" 0.240854025816616 0.905567457032606 0.904684837678774 "Trim25/Marcks/Tspan6" 3
"AP1_Q6" "AP1_Q6" "AP1_Q6" "3/82" "153/7293" 0.246879745325124 0.905567457032606 0.904684837678774 "Apobec1/Rexo2/Znfx1" 3
"AAAYWAACM_HFH4_01" "AAAYWAACM_HFH4_01" "AAAYWAACM_HFH4_01" "3/82" "155/7293" 0.252930006001098 0.905567457032606 0.904684837678774 "Id2/Stap1/Mef2c" 3
"CHOP_01" "CHOP_01" "CHOP_01" "3/82" "155/7293" 0.252930006001098 0.905567457032606 0.904684837678774 "Id2/Serpinf1/Mef2c" 3
"TGACATY_UNKNOWN" "TGACATY_UNKNOWN" "TGACATY_UNKNOWN" "6/82" "380/7293" 0.254737795064608 0.905567457032606 0.904684837678774 "Mxra8/Nts/Sln/Mef2c/Gbp5/Tnfrsf8" 6
"ARNT_01" "ARNT_01" "ARNT_01" "3/82" "156/7293" 0.255963708696156 0.905567457032606 0.904684837678774 "Armcx6/Irf9/Rexo2" 3
"AP1_01" "AP1_01" "AP1_01" "3/82" "157/7293" 0.259002793732239 0.905567457032606 0.904684837678774 "Apobec1/Snx10/Rexo2" 3
"AP1_Q6_01" "AP1_Q6_01" "AP1_Q6_01" "3/82" "157/7293" 0.259002793732239 0.905567457032606 0.904684837678774 "Snx10/Rexo2/Znfx1" 3
"FREAC2_01" "FREAC2_01" "FREAC2_01" "3/82" "157/7293" 0.259002793732239 0.905567457032606 0.904684837678774 "Id2/Marcks/Clpx" 3
"GGGNNTTTCC_NFKB_Q6_01" "GGGNNTTTCC_NFKB_Q6_01" "GGGNNTTTCC_NFKB_Q6_01" "2/82" "88/7293" 0.260277523658549 0.905567457032606 0.904684837678774 "Cd86/Batf" 2
"AP1_Q2" "AP1_Q2" "AP1_Q2" "3/82" "158/7293" 0.262047014065889 0.905567457032606 0.904684837678774 "Apobec1/Znfx1/Id1" 3
"TGAYRTCA_ATF3_Q6" "TGAYRTCA_ATF3_Q6" "TGAYRTCA_ATF3_Q6" "5/82" "308/7293" 0.264736030615067 0.905567457032606 0.904684837678774 "Mxra8/Nts/Sln/Gbp5/Id1" 5
"HNF4_Q6" "HNF4_Q6" "HNF4_Q6" "3/82" "160/7293" 0.268149882110602 0.905567457032606 0.904684837678774 "Id2/Sln/Asb2" 3
"HEB_Q6" "HEB_Q6" "HEB_Q6" "3/82" "161/7293" 0.271208045449852 0.905567457032606 0.904684837678774 "Rnf213/Cdc42se1/Gata3" 3
"E47_01" "E47_01" "E47_01" "3/82" "162/7293" 0.274270375378484 0.905567457032606 0.904684837678774 "Asb2/Cdc42se1/Id1" 3
"FOXO4_02" "FOXO4_02" "FOXO4_02" "3/82" "162/7293" 0.274270375378484 0.905567457032606 0.904684837678774 "Id2/Mxra8/Clpx" 3
"NFKAPPAB65_01" "NFKAPPAB65_01" "NFKAPPAB65_01" "3/82" "162/7293" 0.274270375378484 0.905567457032606 0.904684837678774 "Cd86/Cxcl10/Cdc42se1" 3
"AML1_01" "AML1_01" "AML1_01" "3/82" "164/7293" 0.280406588130104 0.905567457032606 0.904684837678774 "Batf/Rexo2/Rgs1" 3
"AML1_Q6" "AML1_Q6" "AML1_Q6" "3/82" "164/7293" 0.280406588130104 0.905567457032606 0.904684837678774 "Batf/Rexo2/Rgs1" 3
"LYF1_01" "LYF1_01" "LYF1_01" "3/82" "164/7293" 0.280406588130104 0.905567457032606 0.904684837678774 "Irf9/Mef2c/Pparg" 3
"NFKB_Q6" "NFKB_Q6" "NFKB_Q6" "3/82" "164/7293" 0.280406588130104 0.905567457032606 0.904684837678774 "Cd86/Cxcl10/Cdc42se1" 3
"NF1_Q6" "NF1_Q6" "NF1_Q6" "3/82" "165/7293" 0.283480002566153 0.905567457032606 0.904684837678774 "Rapgef5/Mef2c/Tarbp2" 3
"YCATTAA_UNKNOWN" "YCATTAA_UNKNOWN" "YCATTAA_UNKNOWN" "5/82" "317/7293" 0.284309055626721 0.905567457032606 0.904684837678774 "Efna5/Timd2/Stap1/Gata3/Clpx" 5
"WHN_B" "WHN_B" "WHN_B" "3/82" "166/7293" 0.286556646845822 0.905567457032606 0.904684837678774 "Id2/Cdc42se1/Nin" 3
"TNCATNTCCYR_UNKNOWN" "TNCATNTCCYR_UNKNOWN" "TNCATNTCCYR_UNKNOWN" "2/82" "96/7293" 0.293741724055707 0.905567457032606 0.904684837678774 "Tlr7/Znfx1" 2
"HMX1_01" "HMX1_01" "HMX1_01" "1/82" "31/7293" 0.296195607301784 0.905567457032606 0.904684837678774 "Id1" 1
"DR3_Q4" "DR3_Q4" "DR3_Q4" "2/82" "97/7293" 0.297916550897931 0.905567457032606 0.904684837678774 "Armcx6/Aqp9" 2
"IRF1_Q6" "IRF1_Q6" "IRF1_Q6" "3/82" "170/7293" 0.29889097183642 0.905567457032606 0.904684837678774 "Adora3/Trim21/Mef2c" 3
"NFAT_Q4_01" "NFAT_Q4_01" "NFAT_Q4_01" "3/82" "171/7293" 0.301980370609899 0.905567457032606 0.904684837678774 "Fcrls/Mitd1/Eomes" 3
"TAAWWATAG_RSRFC4_Q2" "TAAWWATAG_RSRFC4_Q2" "TAAWWATAG_RSRFC4_Q2" "2/82" "98/7293" 0.302087969303843 0.905567457032606 0.904684837678774 "Armcx6/Sln" 2
"AML_Q6" "AML_Q6" "AML_Q6" "3/82" "173/7293" 0.308164611334586 0.905567457032606 0.904684837678774 "Batf/Il18rap/Rgs1" 3
"COREBINDINGFACTOR_Q6" "COREBINDINGFACTOR_Q6" "COREBINDINGFACTOR_Q6" "3/82" "174/7293" 0.311259022350989 0.905567457032606 0.904684837678774 "Batf/Pparg/Rgs1" 3
"STAT1_02" "STAT1_02" "STAT1_02" "3/82" "174/7293" 0.311259022350989 0.905567457032606 0.904684837678774 "Armcx6/Znfx1/Gata3" 3
"IK2_01" "IK2_01" "IK2_01" "3/82" "175/7293" 0.314354676723871 0.905567457032606 0.904684837678774 "Cd86/Mxra8/Rnf213" 3
"GATA_Q6" "GATA_Q6" "GATA_Q6" "2/82" "102/7293" 0.318730776750151 0.905567457032606 0.904684837678774 "Adora3/Edn1" 2
"TTCNRGNNNNTTC_HSF_Q6" "TTCNRGNNNNTTC_HSF_Q6" "TTCNRGNNNNTTC_HSF_Q6" "2/82" "102/7293" 0.318730776750151 0.905567457032606 0.904684837678774 "Tspan6/Edn1" 2
"TTANWNANTGGM_UNKNOWN" "TTANWNANTGGM_UNKNOWN" "TTANWNANTGGM_UNKNOWN" "1/82" "34/7293" 0.319771971884185 0.905567457032606 0.904684837678774 "Eomes" 1
"CREL_01" "CREL_01" "CREL_01" "3/82" "177/7293" 0.320548877108458 0.905567457032606 0.904684837678774 "Cd86/Cxcl10/Cdc42se1" 3
"GTGGGTGK_UNKNOWN" "GTGGGTGK_UNKNOWN" "GTGGGTGK_UNKNOWN" "3/82" "180/7293" 0.329844318937375 0.905567457032606 0.904684837678774 "Shh/Pparg/Rasa1" 3
"SRF_01" "SRF_01" "SRF_01" "1/82" "36/7293" 0.33505436626421 0.905567457032606 0.904684837678774 "Asb2" 1
"SGCGSSAAA_E2F1DP2_01" "SGCGSSAAA_E2F1DP2_01" "SGCGSSAAA_E2F1DP2_01" "2/82" "106/7293" 0.335285113288853 0.905567457032606 0.904684837678774 "Efna5/Kbtbd7" 2
"RYCACNNRNNRNCAG_UNKNOWN" "RYCACNNRNNRNCAG_UNKNOWN" "RYCACNNRNNRNCAG_UNKNOWN" "1/82" "38/7293" 0.349997511606528 0.905567457032606 0.904684837678774 "Mef2c" 1
"TGANNYRGCA_TCF11MAFG_01" "TGANNYRGCA_TCF11MAFG_01" "TGANNYRGCA_TCF11MAFG_01" "3/82" "187/7293" 0.351525168703856 0.905567457032606 0.904684837678774 "Snx10/Cdc42se1/Pparg" 3
"YATGNWAAT_OCT_C" "YATGNWAAT_OCT_C" "YATGNWAAT_OCT_C" "3/82" "197/7293" 0.382371170462578 0.905567457032606 0.904684837678774 "Id2/Bst2/Nin" 3
"CCAATNNSNNNGCG_UNKNOWN" "CCAATNNSNNNGCG_UNKNOWN" "CCAATNNSNNNGCG_UNKNOWN" "1/82" "43/7293" 0.385919589321362 0.905567457032606 0.904684837678774 "Mef2c" 1
"SRY_01" "SRY_01" "SRY_01" "2/82" "120/7293" 0.392194520093593 0.905567457032606 0.904684837678774 "Mxra8/Nts" 2
"TGASTMAGC_NFE2_01" "TGASTMAGC_NFE2_01" "TGASTMAGC_NFE2_01" "2/82" "120/7293" 0.392194520093593 0.905567457032606 0.904684837678774 "Il18rap/Snx10" 2
"FOX_Q2" "FOX_Q2" "FOX_Q2" "2/82" "121/7293" 0.396183259263165 0.905567457032606 0.904684837678774 "Stap1/Mef2c" 2
"GGGYGTGNY_UNKNOWN" "GGGYGTGNY_UNKNOWN" "GGGYGTGNY_UNKNOWN" "6/82" "451/7293" 0.396828249884858 0.905567457032606 0.904684837678774 "Armcx6/Pik3ap1/Morc3/Parp12/Tspan6/Cdc42se1" 6
"GAANYNYGACNY_UNKNOWN" "GAANYNYGACNY_UNKNOWN" "GAANYNYGACNY_UNKNOWN" "1/82" "45/7293" 0.399732903443582 0.905567457032606 0.904684837678774 "Armcx6" 1
"HEN1_01" "HEN1_01" "HEN1_01" "2/82" "124/7293" 0.408078768938742 0.905567457032606 0.904684837678774 "Asb2/Cdc42se1" 2
"OCT1_03" "OCT1_03" "OCT1_03" "2/82" "124/7293" 0.408078768938742 0.905567457032606 0.904684837678774 "Mef2c/Pparg" 2
"HNF3B_01" "HNF3B_01" "HNF3B_01" "2/82" "125/7293" 0.412019581342931 0.905567457032606 0.904684837678774 "Id2/Id1" 2
"TEF1_Q6" "TEF1_Q6" "TEF1_Q6" "2/82" "127/7293" 0.41986332068875 0.905567457032606 0.904684837678774 "Cdc42se1/Gata3" 2
"GGCKCATGS_UNKNOWN" "GGCKCATGS_UNKNOWN" "GGCKCATGS_UNKNOWN" "1/82" "48/7293" 0.419879332039362 0.905567457032606 0.904684837678774 "Morc3" 1
"HTF_01" "HTF_01" "HTF_01" "1/82" "48/7293" 0.419879332039362 0.905567457032606 0.904684837678774 "Rgs1" 1
"LXR_Q3" "LXR_Q3" "LXR_Q3" "1/82" "48/7293" 0.419879332039362 0.905567457032606 0.904684837678774 "Rnf213" 1
"OCT1_05" "OCT1_05" "OCT1_05" "2/82" "128/7293" 0.42376582042129 0.905567457032606 0.904684837678774 "Nin/Edn1" 2
"PAX4_02" "PAX4_02" "PAX4_02" "2/82" "128/7293" 0.42376582042129 0.905567457032606 0.904684837678774 "Marcks/Eomes" 2
"GGARNTKYCCA_UNKNOWN" "GGARNTKYCCA_UNKNOWN" "GGARNTKYCCA_UNKNOWN" "1/82" "49/7293" 0.426445225037674 0.905567457032606 0.904684837678774 "Cd86" 1
