"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","time","cell"
-22.0137189920269,70.9884534468501,-35.9732797859076,7.93041268305616,5.57755676244814,-3.93315222534428,1.42421715403094,-0.761663943501028,1.35928988138531,-1.21296727818741,0.795629140558858,-0.243996307685765,0.296566887286794,-0.334567856708779,0.168315986297179,0.257415643874042,-0.0670492115329942,-0.306208688925963,0.279570198048753,0.0482379567583651,0.07329752504686,-0.0683450197167366,-0.101358827840782,-0.00986473094692756,-0.124388973856446,-0.0772088338042818,-0.0327417931453314,0.000648933004568985,0.0345013248898663,0.0960310962851557,0.0218246909703986,0.0172552734324912,0.0402983469133748,-0.0173791880680318,-0.0228334853475241,-0.00415304199395323,-3.38405878873868e-14,1.08560106116218e-13,1.32080015869708e-14,1.349624092006e-14,0,"Th1"
-56.881944273335,29.3884904948879,20.5589836011778,-21.9870345320612,9.58940635424801,8.23496161571316,10.0805812379172,5.57959228940394,1.64367117034751,6.4810458412085,-4.57243342631546,4.3526803704091,-6.35376884583513,-2.87038818921065,0.886183245228594,-1.73909595477261,3.71800846371614,2.49592256581183,-2.06543088603034,0.548803129000238,4.94421649020524,-3.39411510877769,-2.95276436813632,-0.460724606905165,-2.07439779733665,3.68706488051669,1.09288234203189,0.241796080742642,-3.20872023382449,-5.51390417320061,-2.22499984768767,-1.73263806566777,-2.71107887084426,2.62156169428359,-3.60080978907257,1.5225271527492,-1.41852675439313e-13,3.73702804812304e-15,7.98579952165923e-15,8.63869421146874e-15,3,"Th1"
-63.5924080657725,-4.74857296551867,14.7398356698908,0.239277615724044,-9.41821910916486,-6.42226171367624,-13.3735387128928,1.70937269093581,4.20379361486052,-5.58590343338796,3.15795141550414,6.04096976815232,-1.45230825840788,-4.16726365204112,4.96158895577828,-2.34948793804791,1.69791594799962,-0.929012942650124,1.93320220629523,3.95424434476329,4.20433893927907,0.57567991196198,-0.144750187572731,6.26981710550778,-0.834085726191482,1.41997252325603,0.0653973862534109,0.405700737483292,1.0222998944038,-2.14230833983743,-0.571062526797118,1.54179785668259,0.311710372648918,1.61540699639393,6.89703381085911,-4.00217354609623,-2.19360879287478e-13,3.16191842673896e-14,7.23726634177524e-15,2.36274927845493e-15,6,"Th1"
-50.4411281820926,-21.2154252936615,0.510690689126546,9.05599459455908,-9.81642744732435,-8.64451011746078,-11.1166622506883,2.75276974184591,1.33619123922568,6.76900626107598,-8.01048444247606,-6.88449320659605,-2.55569139900777,1.88474596467403,-9.75419900268874,0.376914519067568,1.75267183404129,4.42763421366949,-0.1711182919994,3.60027346877863,-0.172156568287269,-2.35073275184746,0.858906791138504,3.05812631674322,-5.21935281760963,0.287080191891529,-0.742259254992617,2.09880241309611,3.16002994592603,-0.804074348892789,-0.257117442070837,0.516066899514972,3.57850886583187,-2.94487468142201,0.600392786928671,5.24703914654219,-2.12465678731122e-14,-1.92725067675592e-14,-4.899075936593e-15,2.13513627893465e-15,12,"Th1"
-11.1040917478088,-52.0632606318087,-21.3245161367475,2.54352933971567,0.0647333482066369,10.4350073984902,-5.78018591764311,-1.36325791224965,12.8291107513828,8.04715311096521,7.57510553864626,13.5605192373406,6.0314771157112,8.81880615740338,-8.03712954640797,-0.193531707343667,4.40501948885003,-7.09896434787392,-1.62412373891457,-3.45875803028884,0.704663051464227,-2.2748808894675,-1.94366245809063,0.852785654459664,0.803519003682673,0.849327023720698,1.74031897260801,-2.35858863981467,2.26625165929826,-0.126647981976011,-0.829197049024403,0.467421690112721,0.336226773556596,0.0211838970906692,-0.750129834598173,0.0234970697527657,-4.91557749365823e-14,-9.37460829450454e-15,-4.23174949942817e-15,-7.92122681195825e-15,24,"Th1"
6.61860240305994,-42.5326596061121,-15.7916894249034,-20.527080490986,-2.51185618736715,-0.524550659716852,5.55608946211467,3.31409440691516,10.0702078891712,-3.28338539250362,2.38881804221021,-7.86275517909343,-1.36244878256579,-7.45866215739527,-0.801756978607101,1.62139392832675,0.487409708236284,-0.585883338712325,5.2493072197644,-0.0771862670482848,3.0899014486428,-3.67661369307014,2.51635444072946,-3.81048776399693,3.41375547989996,6.61626514932114,3.9593049561072,2.4519569517155,2.6355234100476,4.26654239763136,0.610082650243711,0.710715057482181,-1.85215697259139,-1.01008397182487,0.875858069358187,0.520431296876422,7.5386474406719e-15,6.16863602299206e-15,-6.05903673588093e-15,-2.67862988734269e-15,35,"Th1"
24.6930946587725,-27.574802244353,-9.09131575123662,-25.7184830431315,-2.54447575106192,-18.9142030589872,6.50038771517425,1.38828431217547,9.92835845187386,-0.236376521274253,1.95110798986907,-5.34346568050401,3.01035879255346,6.75850774128748,7.53700836117333,-1.37061131478497,6.90168461671884,3.52265008232693,0.547419474571954,-7.80088499326318,-3.40918978433597,3.04167916849544,2.15320537048576,2.3122580865896,-2.68180966668013,2.16161941273824,-3.70633962689606,1.3736581406614,-0.831218143918362,-1.50369582137931,1.59471105384256,-0.146264926054805,1.37599228219605,2.42817528812247,-0.364608567733137,0.0151619437744624,5.25301373580089e-15,-3.27518773820396e-14,1.19489921429627e-15,-2.55654025239135e-16,48,"Th1"
46.6065529779937,-0.0767656950818051,-2.92135830808947,-18.4891200933664,-17.5315130206553,-8.92498802575738,-1.90744613042651,-16.7713802255396,1.76371440715399,10.6381315956973,0.278852839873838,-1.29369122981267,-6.30867793680381,2.90788094103431,7.05194080383344,4.04350276576838,0.45213706980698,-3.58990285430121,1.29847655467826,2.33567811936541,-4.56742574302576,-5.1725372501086,-2.52526255983309,1.17081830944201,0.740452663465512,-4.50464316450229,3.6148216813508,3.22981001803201,-2.21345406769922,-1.09216055255439,-1.9855082025731,-1.18689768916247,-1.4397457781465,-3.25946094672757,0.57931867975011,-0.799423995013055,-1.29262811392195e-13,-1.52165064402909e-14,8.97329086035903e-15,6.84769386647636e-15,73,"Th1"
55.3549879378936,19.2313667063593,6.19618318023908,-11.5758173409745,-20.9837213712982,-1.67885110940018,-0.5978572975036,-7.99484102493855,1.05468397415842,5.02437791025958,-8.30773006331799,4.32994978888602,3.1437134423132,-2.0723981070421,3.63667742835013,7.20681449631318,-4.04299180083134,0.27161818872732,1.63095792645602,2.52306775441403,1.09101266095671,0.257979375361299,2.618752194171,-1.87462691859853,-4.81679427318014,0.329202215362893,2.80404833654439,-7.02463488153257,1.80132156396577,1.69117099250278,1.34391618048671,1.46346460635092,2.53084619688495,4.8251674236877,-1.09099181311029,0.418281042672441,-1.26605106606781e-13,1.23850582567364e-14,7.50094431012371e-15,1.19768120930824e-14,96,"Th1"
56.4762215841642,21.6994104462383,1.01326268527562,-9.96852062649656,-19.3001054219821,10.3798162848631,-2.82932384837793,-3.32089214998177,3.46550099317647,-7.17077596271694,-10.5890307696169,5.52910445391757,-0.423729491629921,6.14870106177847,-2.36688339026299,10.0883853303153,-3.27121109104804,2.79893456639745,-1.74115916936399,-1.10750326689124,5.98749247101393,2.69981469165066,1.32734693447005,0.443878573548304,4.64825062809892,1.14989078871084,-5.43155628517161,2.55656191293741,-0.562373647709598,-1.28373543501638,0.217066779405865,-0.0907495669023977,-1.54684050216447,-2.9376978039394,0.674815372109014,0.279394892884442,-1.46835885464491e-13,2.20928960889544e-14,-4.10088629720917e-15,8.2108256825586e-15,120,"Th1"
-22.0137189920269,70.9884534468501,-35.9732797859076,7.93041268305616,5.57755676244814,-3.93315222534428,1.42421715403094,-0.761663943501028,1.35928988138531,-1.21296727818741,0.795629140558858,-0.243996307685765,0.296566887286794,-0.334567856708779,0.168315986297179,0.257415643874042,-0.0670492115329942,-0.306208688925963,0.279570198048753,0.0482379567583651,0.07329752504686,-0.0683450197167366,-0.101358827840782,-0.00986473094692756,-0.124388973856446,-0.0772088338042818,-0.0327417931453314,0.000648933004568985,0.0345013248898663,0.0960310962851557,0.0218246909703986,0.0172552734324912,0.0402983469133748,-0.0173791880680318,-0.0228334853475241,-0.00415304199395323,-3.38405878873868e-14,1.08560106116218e-13,1.32080015869708e-14,1.349624092006e-14,0,"Th2"
-58.4287256049386,26.967690700247,24.7211801432692,-22.4098106842318,12.4441336354368,11.5989654433396,8.45353952478556,-5.52123491890264,-5.44977258587099,3.20969644006317,-2.01800812634972,-7.51708104104637,5.2271237166754,3.3334736194257,-2.07788586350708,-0.464856196145858,-3.65235996885482,-3.82374022135411,3.64249019760558,-2.77318954848836,1.01644450443237,0.680039908017649,-3.58839425236075,1.09185033565418,1.0829202310959,2.30317116052552,0.320461207316402,-2.33941382620494,-4.73993003061247,1.52138601189142,-0.0692221711612982,1.38801211227818,6.21855877453148,-3.104041872105,1.77908427024801,-1.05998523824949,7.92575640534698e-14,-1.99895980844411e-14,-1.10924724266992e-15,-1.50668577413677e-14,3,"Th2"
-63.2499258697593,-3.62391021363421,17.0401386763908,2.73819968809251,-1.24055049538815,-3.1125512701749,-14.5920035813113,-4.18624965779472,-3.05432738217479,-9.03617334814766,5.71945001536019,2.04136151553857,2.81297992712422,0.113914665096789,4.87041159165803,1.43419312920267,-2.81623708060594,-1.59509315019969,-0.895888411893331,-3.82184631718579,-2.34579156891866,-0.994698606061321,-0.505961678184733,-5.72370003656946,1.4322420093279,-0.803187291852999,-0.470537978574082,-1.06715696035459,-1.77357474275627,-1.02501641616446,-1.24368315232613,0.172584118342781,-1.65436123230935,1.66108422571449,3.97286146153598,7.41327381026684,2.27837063451752e-13,-4.83963455248648e-14,-8.2570669052151e-15,-9.30530744689198e-15,6,"Th2"
-48.8515931113279,-19.6485524347434,0.524453350414133,16.2961214046332,-4.66928482189472,-7.2349608506334,-8.51164691254466,0.885130221644912,-6.86377371983169,4.38580163581405,-8.53177158089459,-8.28091363765335,-2.42245546620234,4.88313848664815,-5.66994707628776,3.39099063542549,-1.84230139001133,4.88462179428792,-6.0854816051493,-4.6540741601544,-2.70494210252694,-2.24640340927618,-2.624465566022,-0.950692056255207,1.5958368504415,1.81382377973461,2.25246204226203,-2.35550477351765,-0.706848473441019,1.31271442701874,0.733033140343855,-0.136097977159871,-3.96624361889189,2.83636248429673,1.90390325775199,-4.61730884363201,5.14730402398356e-14,-4.15498256460534e-14,-8.3021697155905e-15,1.71494864479021e-15,12,"Th2"
-3.90397163422841,-43.6372233586735,-18.6307977220032,16.3303810245026,10.6170942392304,18.3685069605203,2.64132643055263,-5.44270503472971,-8.31013422478111,4.45832207330847,-2.35612428434608,-1.15694158787649,0.0075843937807876,2.31087811093294,11.1154057270384,-2.53016698795686,-3.27973214440338,5.16266677490816,-1.92446449750215,-0.676946905249222,-0.422538170868792,2.89470510968018,0.86733174435453,0.159023783937266,3.1395303921527,1.73588293528449,3.6968087274801,0.739705666604056,5.17504792812814,-4.31946940494137,-2.39022482586033,3.08583098157372,2.2543567003561,-1.10578487416664,-0.869555061633573,0.270138238263858,-1.52756496688e-14,-2.51274695495241e-15,-7.05425301505969e-15,-2.84227326462043e-15,24,"Th2"
7.14904052931055,-45.0686074738488,-9.50811253021989,5.01123982075017,16.7688481925924,8.95159127741436,6.7530765298367,2.25562889348183,-9.14960177674578,-3.18820645060468,-4.24673540988457,-1.97078662475439,-3.0786143164301,-7.68206026205422,4.19068306222166,7.11699786423744,-1.44051086999963,-8.34740730405779,-2.45239589957174,-5.81532937088504,1.99921075448667,-0.646615586825647,-2.55887967377984,4.22863847651277,-5.63821202750362,-1.59491928503786,-2.4481642390182,0.564502364403841,2.99325354598191,1.86697108648508,0.878147661446886,-2.20797347814721,-1.59275761566055,-0.724691470121968,0.272746873815892,0.61953706626724,-5.92071964372609e-15,1.9482462518261e-14,-9.65048353729347e-16,-8.17876040330734e-15,35,"Th2"
36.8607246697584,-21.8907064117757,2.29045947019081,-0.129359126519382,25.4363403605122,-15.6688263829897,4.49144184094586,9.42071626529879,-13.2349510680782,-7.04572802024013,-5.63462290219445,10.0305654479641,4.10007293011157,5.33703016170363,-0.848309598531681,2.2947248272106,-2.85399722073104,-3.42915638999143,-1.80569862235513,4.7677815989995,-3.97988084398801,-2.11546365637183,3.14860325100633,0.966715554836766,-0.456348770913324,3.8209435070219,2.26379711820377,4.83473170980577,-3.02391992180901,0.907318699957468,0.614620038149753,1.55830481850978,0.919004715898743,1.25392534020718,-0.377724775372875,0.0646742163135614,7.41609871386315e-14,-3.76641060462375e-14,-1.48516724092496e-15,-1.46186142584279e-14,48,"Th2"
58.1339119528511,7.48688402617636,15.8089256858417,16.861838864278,16.9107853410746,-5.7653481063964,-5.34195768593849,3.93823069049341,-8.3816716473225,8.51547972477261,8.89897750219151,0.981031596895526,-6.62245710977858,2.7828416030158,-0.90677332974054,-0.0754204348386384,-1.38513329670911,2.24825175116756,5.9264812611062,-4.23005259216221,3.81021623466882,-3.6457511703874,8.66370458724703,0.34601525347045,0.0201196412461794,-0.46488584651399,-1.5090453104089,-3.15708054753225,-0.891121321388047,-0.0307718236864682,-3.47145026572669,-2.55589513429012,0.129461101080399,-1.31144774559576,0.526358426009101,-0.901837034126161,6.53827035915211e-14,-1.78943231760043e-14,-2.31531373934279e-15,-1.14097447107193e-14,73,"Th2"
59.7455326058774,22.7572004937094,27.7008830642794,17.6462223663537,14.4012894024668,2.49391478165905,-2.45656685887577,13.0086963138679,5.21648614222199,8.32055118365136,4.98666407887884,-3.31967751184623,11.9164979378407,-4.4171253580191,3.65894404312239,5.85128486167185,3.27217612314261,3.645889472724,0.320103974279106,1.64289552055017,-0.480119784223222,-5.21472376786136,-3.24805820777155,1.41220467374652,2.93036669514594,-1.88643024952923,-1.75752024442275,-0.423566455022229,0.350797788119428,-1.56747327665349,4.58185887423137,3.06171069186261,-0.746087977635052,-0.690765120332506,-0.376687118936621,0.362215166682894,-1.81580336704179e-13,4.37539544526078e-14,-6.06806271896687e-15,-2.20721031241652e-15,96,"Th2"
55.7498108289053,16.6138687217471,22.3723659600646,19.1215880171496,9.66320512114232,8.87888649529385,-5.1638541446303,9.7087900304296,6.43282078699099,-5.69381448335087,5.48590393249373,-8.46447260201526,-8.91777406889901,9.62009859897175,1.33235994837826,5.0248674284347,5.78384646918389,-3.67925901303656,0.868008748298789,4.29082448155318,1.18585710777687,6.28789703659237,-3.28263263945085,-2.82349206901566,-2.13629082300734,0.278991003482891,2.71141732449113,0.662649552100135,0.191439948090032,1.18379423978057,-1.27335311205053,-0.521737363757175,0.443011464363148,1.54680567089682,0.0738997515734946,0.0706950790855864,6.80539609040909e-14,-3.4078696895673e-14,6.71706613941669e-15,-3.83709313237987e-16,120,"Th2"
-22.0137189920269,70.9884534468501,-35.9732797859076,7.93041268305616,5.57755676244814,-3.93315222534428,1.42421715403094,-0.761663943501028,1.35928988138531,-1.21296727818741,0.795629140558858,-0.243996307685765,0.296566887286794,-0.334567856708779,0.168315986297179,0.257415643874042,-0.0670492115329942,-0.306208688925963,0.279570198048753,0.0482379567583651,0.07329752504686,-0.0683450197167366,-0.101358827840782,-0.00986473094692756,-0.124388973856446,-0.0772088338042818,-0.0327417931453314,0.000648933004568985,0.0345013248898663,0.0960310962851557,0.0218246909703986,0.0172552734324912,0.0402983469133748,-0.0173791880680318,-0.0228334853475241,-0.00415304199395323,-3.38405878873868e-14,1.08560106116218e-13,1.32080015869708e-14,1.349624092006e-14,0,"Th1/2"
-57.210034623298,27.0003450310526,24.7875301502515,-24.0469490068051,10.0085261431385,9.32820779343519,7.69640781489583,-8.41245230886635,-2.49397514829939,0.507366805921544,5.72990588952977,-5.15157732047768,5.51159184181758,5.10734685716239,-5.05188202639627,-0.254942781325486,-4.2818555865525,-0.872054089928715,3.00729847712517,3.21350421561107,-2.62596314135374,2.49837367176684,4.02525156049461,4.21207138861675,0.891595712568718,-2.55135190986625,0.0868289916640711,1.08589486111659,4.92194225774937,-0.262050595454674,0.902167591293276,-1.26968331861513,-5.27795429506829,2.63612209783396,-0.901503784147633,0.507274950228969,1.92627597900286e-13,-1.94053215336887e-14,-1.58813934225677e-15,4.8822318394039e-15,3,"Th1/2"
-64.0493089256481,-8.74355275047552,17.2853424243168,2.82832642023768,-5.57875679620588,-4.46271716500414,-16.1685903130786,-9.27149214986619,-1.89409637295515,-9.46556154157419,6.40736753522399,-1.54983829078531,5.7772052095074,0.464708368326299,1.88060113458999,0.356845716520642,-1.51108942718292,-0.526120153141442,-0.751615268012348,0.237830103962646,2.53815073519177,-2.95150689824655,0.212232431719787,-5.89586668878632,-4.05785825518278,-0.42119018531671,-2.65208019134549,3.39586068791286,1.78954420910913,-0.597653143359843,-0.274265319776832,0.177185156295933,1.57293028562857,-1.39909251303493,-5.38878541180294,-4.53286433499753,3.65519897335687e-13,-8.67511357888207e-14,-6.94323071259717e-16,-6.30080196188394e-15,6,"Th1/2"
-49.2290227740136,-23.6762972260102,14.8107869677288,34.214207967332,-33.8909925417164,-9.23492869521849,40.7641022418611,0.650450360785893,-1.12831712027764,-1.88202993795746,10.7082159491512,2.97817376581941,-0.654444224074799,0.320245569822058,-0.999199554532143,3.1578085271882,-2.15036174283891,1.63734967035364,-0.0945537080856707,0.368529956744797,0.205604085980856,0.578172402947695,-0.831873047195474,0.237791979847637,-0.237711157269094,0.154156412708148,0.0390009338050144,0.146126586142003,-0.837008460971927,0.214829372500916,-0.185326988093177,0.0862427488071902,0.355464406804878,-0.66940628970555,-0.193822448106721,0.296630794768484,2.16128113669778e-14,-2.1706269594246e-14,3.69712940817557e-17,6.62190876405625e-16,12,"Th1/2"
-5.26474629981729,-49.2887824439194,-17.3233599079196,10.684057482276,7.38615298145117,14.6110900557345,0.199412264308019,-15.715219031906,-0.974741262952104,0.945704011226491,1.40186194177681,-1.25669621797801,4.19908646503862,1.36131127412925,2.66282484109849,-3.94229269488599,4.75183999372608,4.29737556650889,-3.83794585163884,4.51862848335213,4.79022145624577,0.0628898237460627,2.91062532308419,0.0930605892735116,-1.01551343586127,-1.4435218009766,0.95787871202543,0.244962029147737,-5.2927607880767,2.97413502149365,4.99826437626356,-4.64996236973491,-0.160734111925464,0.343107628108126,1.24935995150251,0.817589628732003,-3.21501180712558e-14,-2.09828627997094e-14,-9.11608028647537e-15,-9.28442130847858e-15,24,"Th1/2"
9.51981800852085,-43.2078881339675,-9.24701013166953,-5.76111877710603,13.4145273248486,-0.432503662641971,2.28228943462273,-13.1470153351277,-0.446251191239641,-9.16919204339637,2.30687769470037,-3.58917232668966,-2.18700278210621,-7.94179320749759,-6.39342783766886,5.05960530553265,7.73238763502669,1.12377099737352,-2.38722218651133,2.51293851772,-2.04051808068405,0.854102379776614,1.681467969685,1.66333600129262,2.49909816989003,-2.28424078932269,-2.48543142057295,-2.83501134012417,-2.77170586177488,-0.315522579063162,-5.2514289108475,5.03626184130681,0.546025532109565,1.50179993583052,-1.5423078428925,-0.294724030867077,-6.57589759554822e-14,-1.38793327959102e-14,-5.51875168827709e-15,-5.24134670398541e-15,35,"Th1/2"
34.7342905083268,-23.2663124541835,4.24446437123824,-3.91526262218271,16.5524079263801,-17.6574006155955,9.62522806027887,-6.86082695743159,-5.74514479016426,-9.01939929984141,-8.37008229589962,4.13762953040309,1.35152642778695,0.99631091355642,-2.08750970100444,-3.79597142593167,5.14744875229515,2.18669932801849,5.655604599634,2.42918644921059,-0.43432116792597,0.216751071225684,-5.56428563565325,-3.50314231270438,1.69022698981026,-0.524145543309426,-1.1793298780384,-4.22863277998552,4.51751151799454,-2.16366093480895,0.887654621540107,-4.40112047916363,-0.278913620968725,-2.17711877154971,1.27622823205994,-0.5548770136319,-8.95632309635963e-15,-2.24425512895809e-14,-5.83696502590159e-15,-8.52257573527907e-15,48,"Th1/2"
