"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.755643756495833,0.030966382004562,"ns","sig","Th2like","Th1/2"
"2","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.752315542734398,0.0286666854630017,"ns","sig","Th2like","Th1/2"
"3","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.263034938544873,0.0614120357155117,"ns","ns","Ind","Th1/2"
"4","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.416426625066431,0.00705472017150215,"ns","sig","Th2like","Th1/2"
"5","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.00626923728715066,0.00055642052051339,"sig","sig","Superpos","Th1/2"
"6","2810474O19Rik",0.272113269545946,0.804527569198933,0.354454892256725,0.0541172534268305,0.500566069217512,0.0690461509238872,"ns","ns","Ind","Th1/2"
"7","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.00114023912033197,0.00243004795242274,"sig","sig","Superpos","Th1/2"
"8","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.301542458667688,0.000130244338364881,"ns","sig","Th2like","Th1/2"
"9","5730469M10Rik.1",0.0341220563167277,0.851720609826141,0.750314698678102,4.76767260103766e-08,0.823787651367649,5.88012954127978e-06,"ns","sig","Th2like","Th1/2"
"10","9930111J21Rik",0.0020407407511973,0.798126823156084,0.989967667414668,0.00795328773579177,0.989967667414668,0.0131960379472778,"ns","sig","Th2like","Th1/2"
"11","A630077B13Rik",0.964367970427167,0.522595974959651,0.0517239855634885,0.0351978806550347,0.134773765200639,0.0480561470197891,"ns","sig","Th2like","Th1/2"
"12","Actr3b",0.744488845251594,0.212759847177125,0.0431303964700543,0.139605080176263,0.119986817247519,0.167164659110736,"ns","ns","Ind","Th1/2"
"13","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.588030046262433,0.454978994371538,"ns","ns","Ind","Th1/2"
"14","Adh4",0.01734786952409,0.976126095486871,0.738551582169643,0.000219055891300636,0.822473865073508,0.000736824361647594,"ns","sig","Th2like","Th1/2"
"15","Adora3.1",-0.10611756763442,0.427573712970605,0.663899979509458,4.83619067249066e-05,0.765242967035824,0.000248526465114103,"ns","sig","Th2like","Th1/2"
"16","Aff4",0.748261114051523,0.220138002352528,0.00301623720480075,0.202488851955403,0.0208365543362055,0.234861677816612,"sig","ns","Th1like","Th1/2"
"17","AI451557",0.365072661487496,0.458865790801737,0.0939242392615061,0.000929259180526733,0.197454366629303,0.00215081938632841,"ns","sig","Th2like","Th1/2"
"18","AI451617",-0.0862734932951493,-0.485381276613396,0.0743005101919959,0.358676559313168,0.169698696117522,0.398529510347964,"ns","ns","Ind","Th1/2"
"19","Akr1c18",0.00174182233233748,0.945106431513199,0.965068585930543,8.20956225068215e-10,0.97828870354603,3.0375380327524e-07,"ns","sig","Th2like","Th1/2"
"20","Amica1",0.234021645674269,0.92235690761287,0.0446085965963598,0.109449999970454,0.122260598078912,0.132341503232248,"ns","ns","Ind","Th1/2"
"21","Anp32e",0.373280902774899,0.463595078545685,0.0547288365113718,0.0101917250895837,0.139554188984583,0.0161236489469319,"ns","sig","Th2like","Th1/2"
"22","Antxr2",0.433094871357713,0.769211725161275,0.0400253913828126,0.00120931405121893,0.115698396965943,0.00265010762737717,"ns","sig","Th2like","Th1/2"
"23","Anxa9",0.153498829941676,1.07286513092637,0.127702875394852,0.00106300606839738,0.254682068649154,0.00242785336609278,"ns","sig","Th2like","Th1/2"
"24","Aqp9",0.501335122308851,0.756518885317405,5.03450810670785e-06,1.35101200959844e-05,0.000465691999870476,0.000106356264585409,"sig","sig","Superpos","Th1/2"
"25","Armcx6.1",0.549370402458158,0.502943341800697,0.0247271644864249,0.00736703484351817,0.0802548321050633,0.0123339497380168,"ns","sig","Th2like","Th1/2"
"26","Asb13.1",0.279622243271397,0.639352467115852,0.00985387605442289,6.32868112709777e-06,0.0423945830248427,7.3175375532068e-05,"sig","sig","Superpos","Th1/2"
"27","Asb2",-0.215709609589058,1.07920273321758,0.285870723515676,2.81491550123838e-06,0.429968161385366,4.52834232807913e-05,"ns","sig","Th2like","Th1/2"
"28","Atg2a.1",-0.0454389917271998,1.15308392675938,0.762937999739349,6.0655655076544e-05,0.83025605853988,0.000284083447826852,"ns","sig","Th2like","Th1/2"
"29","Atp10a",-0.234601872469413,0.969853060501135,0.140912506062944,0.00522657833053993,0.267372447401483,0.00907903278075011,"ns","sig","Th2like","Th1/2"
"30","Atp8b4",0.371279969112686,0.865658334207891,0.190524514415429,0.00222251125214385,0.326054169024043,0.00433200502710102,"ns","sig","Th2like","Th1/2"
"31","B930041F14Rik",0.340223129038074,0.641563882266851,0.00469329438828515,0.00998840338264781,0.0264039716268108,0.0160029699979254,"sig","sig","Superpos","Th1/2"
"32","Batf",-0.153918587496279,0.996253782620367,0.746340850442705,0.00780513332915172,0.823203980043556,0.0130085555485862,"ns","sig","Th2like","Th1/2"
"33","Bbs12",0.523162667681964,0.370543917945821,0.0824499553723152,0.260687388586559,0.182673553818902,0.295872189500082,"ns","ns","Ind","Th1/2"
"34","BC006779",0.2180946394783,0.603005021563586,0.0926527727507514,0.00107036741643649,0.195894433815874,0.00242966836859817,"ns","sig","Th2like","Th1/2"
"35","BC038156",0.370022434786476,0.607396862741073,0.0200640776283353,0.00601207429395181,0.0683786037802362,0.0102984605961212,"ns","sig","Th2like","Th1/2"
