"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110059E24Rik.1",0.504752095992845,0.598386923142803,0.0221397196211151,0.000811267621358435,0.091702172010915,0.00219500231423996,"ns","sig","Th2like","Th1/2"
"2","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.765583331444013,0.031443559309549,"ns","sig","Th2like","Th1/2"
"3","1500005A01Rik",0.340463125425149,0.678140175339495,0.0367656886101609,0.00389314890872363,0.12252894930372,0.00733792954425156,"ns","sig","Th2like","Th1/2"
"4","1500019G21Rik",0.300845897424059,0.597806077114079,0.245810413734424,0.00829805931713669,0.399367524493459,0.0138852813012437,"ns","sig","Th2like","Th1/2"
"5","1600014C10Rik.1",0.589748595243279,0.387881299193182,0.0182708112347406,0.062017610291342,0.0798521250315132,0.0789635986821451,"ns","ns","Ind","Th1/2"
"6","1700019D03Rik",0.790173068742483,-0.476189629741192,0.000187445083281827,0.107205100312622,0.00524065212008775,0.128915093745106,"sig","ns","Th1like","Th1/2"
"7","1700025K23Rik",-0.0113760750355036,0.888485673999808,0.944309013795077,6.65795169655168e-06,0.961834017407642,9.30049698405056e-05,"ns","sig","Th2like","Th1/2"
"8","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.761433108814263,0.0291129560258852,"ns","sig","Th2like","Th1/2"
"9","2210012G02Rik.2",0.390040147435516,0.510067413643616,0.488104615617541,0.164136787442521,0.637194935952082,0.19087657603801,"ns","ns","Ind","Th1/2"
"10","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.269741990951463,0.0620186707688965,"ns","ns","Ind","Th1/2"
"11","2310016C08Rik",0.100968560692808,0.749246418185401,0.716272145597993,0.00464383065708337,0.814607813044497,0.00851368953798618,"ns","sig","Th2like","Th1/2"
"12","2310016E02Rik",0.13777631620117,0.766882512054028,0.443028939203792,0.000531122539144801,0.598133638240934,0.00159813104827875,"ns","sig","Th2like","Th1/2"
"13","2310022B05Rik",0.0737040511964462,0.776381894605437,0.498639581858194,4.37375649255595e-05,0.64558888166384,0.000282191404471639,"ns","sig","Th2like","Th1/2"
"14","2410022L05Rik",1.0294039332657,0.361478178327037,0.0025830544015023,0.0771097949955546,0.0246703390360823,0.0954624952804744,"sig","ns","Th1like","Th1/2"
"15","2410091C18Rik.1",0.370424272637846,0.448416362078413,0.136988059076897,0.0509213668015398,0.270239508097942,0.0660894335083815,"ns","ns","Ind","Th1/2"
"16","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.42447154467163,0.00731590863129671,"ns","sig","Th2like","Th1/2"
"17","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.00869420617739511,0.00068157008361295,"sig","sig","Superpos","Th1/2"
"18","2810474O19Rik",0.272113269545946,0.804527569198933,0.354454892256725,0.0541172534268305,0.515920244477793,0.0695645154203128,"ns","ns","Ind","Th1/2"
"19","4631427C17Rik",0.530463004451432,0.706481304163696,0.0230621719610291,0.000277908610912234,0.0931558937798066,0.0010397413015972,"ns","sig","Th2like","Th1/2"
"20","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.00180935917168894,0.00267205705139496,"sig","sig","Superpos","Th1/2"
"21","4930570C03Rik",0.15928471531683,0.655432493270472,0.619503824808956,0.0137207854541825,0.744958900442311,0.0213096525219356,"ns","sig","Th2like","Th1/2"
"22","4931428F04Rik",0.166902581854787,0.968680452344896,0.1373348319842,5.83052296970569e-06,0.270239508097942,8.89154752880118e-05,"ns","sig","Th2like","Th1/2"
