"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110059E24Rik.1",0.504752095992845,0.598386923142803,0.0221397196211151,0.000811267621358435,0.0928012199687459,0.00220967834611247,"ns","sig","Th2like","Th1/2"
"2","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.767746159002273,0.0316975938698191,"ns","sig","Th2like","Th1/2"
"3","1500005A01Rik",0.340463125425149,0.678140175339495,0.0367656886101609,0.00389314890872363,0.124172407640134,0.00740544629376777,"ns","sig","Th2like","Th1/2"
"4","1500019G21Rik",0.300845897424059,0.597806077114079,0.245810413734424,0.00829805931713669,0.404864210856698,0.0140305350772843,"ns","sig","Th2like","Th1/2"
"5","1600014C10Rik.1",0.589748595243279,0.387881299193182,0.0182708112347406,0.062017610291342,0.0806836607185101,0.0792195751896704,"ns","ns","Ind","Th1/2"
"6","1700019D03Rik",0.790173068742483,-0.476189629741192,0.000187445083281827,0.107205100312622,0.00546714826238662,0.129065010367933,"sig","ns","Th1like","Th1/2"
"7","1700025K23Rik",-0.0113760750355036,0.888485673999808,0.944309013795077,6.65795169655168e-06,0.962567402094953,9.70245587009746e-05,"ns","sig","Th2like","Th1/2"
"8","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.763428083105881,0.0293914752436704,"ns","sig","Th2like","Th1/2"
"9","2210012G02Rik.2",0.390040147435516,0.510067413643616,0.488104615617541,0.164136787442521,0.638641553144446,0.190540217594966,"ns","ns","Ind","Th1/2"
"10","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.276463148620738,0.062257586436735,"ns","ns","Ind","Th1/2"
"11","2310016C08Rik",0.100968560692808,0.749246418185401,0.716272145597993,0.00464383065708337,0.816596908662207,0.00859968640200624,"ns","sig","Th2like","Th1/2"
"12","2310016E02Rik",0.13777631620117,0.766882512054028,0.443028939203792,0.000531122539144801,0.5986877556808,0.00160252490259207,"ns","sig","Th2like","Th1/2"
"13","2310022B05Rik",0.0737040511964462,0.776381894605437,0.498639581858194,4.37375649255595e-05,0.647299334074276,0.000286133602316744,"ns","sig","Th2like","Th1/2"
"14","2410022L05Rik",1.0294039332657,0.361478178327037,0.0025830544015023,0.0771097949955546,0.0253791159565593,0.0957036462710784,"sig","ns","Th1like","Th1/2"
"15","2410091C18Rik.1",0.370424272637846,0.448416362078413,0.136988059076897,0.0509213668015398,0.277044329651124,0.066254566470405,"ns","ns","Ind","Th1/2"
"16","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.430767375544979,0.00738254463782647,"ns","sig","Th2like","Th1/2"
"17","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.00906996173498744,0.00069255868135715,"sig","sig","Superpos","Th1/2"
