"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"17","Aqp9",0.501335122308851,0.756518885317405,5.03450810670785e-06,1.35101200959844e-05,0.000247949524255362,9.85738392188492e-05,"sig","sig","Superpos","Th1/2"
"18","Atp10a",-0.234601872469413,0.969853060501135,0.140912506062944,0.00522657833053993,0.261884563154717,0.00953366602885524,"ns","sig","Th2like","Th1/2"
"19","BC006779",0.2180946394783,0.603005021563586,0.0926527727507514,0.00107036741643649,0.192132591914716,0.00248236042405724,"ns","sig","Th2like","Th1/2"
"20","BC094916",0.0728725266716408,0.930493524493036,0.0728519635154294,3.32205722013895e-07,0.162635561198035,1.63611318091843e-05,"ns","sig","Th2like","Th1/2"
"21","BC094916.1",0.270792809971311,0.812303947758354,0.00398095951343099,2.55074955104707e-06,0.0196062256036476,3.58926901111623e-05,"sig","sig","Superpos","Th1/2"
"22","Bst2",0.310651641992574,0.247547415092311,0.146992048364806,0.607434628139787,0.268124384517285,0.627229649778453,"ns","ns","Ind","Th1/2"
"23","C730027P07Rik",-1.95553062574544,0.833293334007359,0.0307499028218794,3.29134207966847e-05,0.0865390122272892,0.000180109552692969,"ns","sig","Th2like","Th1/2"
"24","Casp1",0.480719857618829,0.733087703188607,0.00320995566801004,0.0101971185231948,0.0162143914512302,0.017024002958215,"sig","sig","Superpos","Th1/2"
"25","Ccr5",0.291251068977439,0.328682534157935,0.000138271826563391,0.199909409296079,0.00181596998886587,0.240135083117851,"sig","ns","Th1like","Th1/2"
"26","Ccr5.1",0.351332501610638,0.951380510183443,2.6103726156829e-05,0.00817351251172577,0.000642804256611914,0.0139606603181483,"sig","sig","Superpos","Th1/2"
"27","Ccr5.2",0.405294862263943,0.783239189253095,0.000152447305318325,0.00822049033962033,0.00187700744673188,0.0139606603181483,"sig","sig","Superpos","Th1/2"
"28","Cd80",0.102694291278312,0.799330639509645,0.185774090179918,0.000763291179165763,0.313246405416994,0.00192779951661097,"ns","sig","Th2like","Th1/2"
"29","Cd86",-0.0751251852583382,1.0196566844204,0.50330828705737,7.85729614582116e-07,0.628203329073278,1.71987482302974e-05,"ns","sig","Th2like","Th1/2"
"30","Cd86.1",0.0202643860791591,1.02335428385316,0.843239358738143,2.52728506363206e-06,0.878716565946568,3.58926901111623e-05,"ns","sig","Th2like","Th1/2"
"31","Cd86.2",0.0352261433126792,0.956782072031218,0.63144245879536,4.76131210982215e-08,0.731730378721682,4.68989242817482e-06,"ns","sig","Th2like","Th1/2"
"32","Cdc42se1.1",0.283760632453952,0.819553587191841,0.110053791432855,0.000232922960540299,0.218995928406792,0.000805014442569104,"ns","sig","Th2like","Th1/2"
"33","Ch25h",1.06089218313274,0.113886690260868,0.0015053184793915,0.927905052832328,0.00955435703987633,0.932639262285554,"sig","ns","Th1like","Th1/2"
"34","Clec2e",0.252201673549199,0.586511700744191,0.133155064049326,0.000744863394738021,0.256244760834761,0.00190568946445961,"ns","sig","Th2like","Th1/2"
"35","Clpx",-0.778083026988493,1.3473135138159,0.00916137339355862,8.49072134362697e-06,0.0347075107409817,8.04867467437556e-05,"sig","sig","Superpos","Th1/2"
"36","Csprs",0.208342401688718,0.623261622561315,0.00547458870842495,0.000392918739706486,0.0245112267172663,0.00120945299565903,"sig","sig","Superpos","Th1/2"
"37","Ctsw",0.471748993087784,0.471375703577406,1.19120276083917e-05,9.6520743725381e-06,0.000391111573142194,8.26721152778263e-05,"sig","sig","Superpos","Th1/2"
"38","Cxcr3",0.710221004611559,-0.069250007597278,0.00013325124087228,0.608126208668449,0.00181596998886587,0.627229649778453,"sig","ns","Th1like","Th1/2"
"39","D14Ertd668e.1",-0.00159195105694997,0.888100981888163,0.981680383745668,8.49333005834878e-05,0.989967667414668,0.000380269550339707,"ns","sig","Th2like","Th1/2"
"40","D330045A20Rik",-0.313155327452279,0.533441266878305,0.537059269848363,4.95066002377303e-07,0.649083902822868,1.68138569261233e-05,"ns","sig","Th2like","Th1/2"
"41","D330045A20Rik.1",0.233877763717953,0.550199374218148,0.275167843929634,1.35691435961152e-07,0.410667161016196,8.91040429478232e-06,"ns","sig","Th2like","Th1/2"
"42","D330045A20Rik.2",0.801263278868702,0.477270802226206,0.300875420245981,0.000418040319783374,0.432645677288016,0.00126698373842038,"ns","sig","Th2like","Th1/2"
"43","Ddx58",0.29306463851303,0.79749114035309,9.41650044287345e-05,6.74501487310636e-07,0.0017920290917954,1.71987482302974e-05,"sig","sig","Superpos","Th1/2"
"44","Ddx60",0.0616744687021488,0.851056990954822,0.427904434660792,0.000315206714602555,0.568498749562251,0.00100154391575328,"ns","sig","Th2like","Th1/2"
"45","Dusp14",-0.0966187871852137,0.584572050066336,0.535576593811974,0.0283783063645342,0.649083902822868,0.0411068114250973,"ns","sig","Th2like","Th1/2"
"46","Efna5",-0.291332063405798,1.03777029530817,0.625709273418723,0.000489639437150322,0.729377082032476,0.00143968610624796,"ns","sig","Th2like","Th1/2"
"47","EG240327",0.575721391085089,0.555290026970638,0.00160047605236507,0.442892046010002,0.00955435703987633,0.474183331869404,"sig","ns","Th1like","Th1/2"
"48","Emr1",0.264587919882192,0.75882783201953,0.503838203013086,2.98269637571826e-05,0.628203329073278,0.000167883196004714,"ns","sig","Th2like","Th1/2"
"49","Endod1",0.278339481440074,0.952867223594939,0.183426553274038,0.00294571524333186,0.313246405416994,0.00586167578723613,"ns","sig","Th2like","Th1/2"
"50","Eomes",0.126044096793634,1.05336491416844,0.0455247399144019,9.15680890940853e-06,0.116472386534249,8.19950615978855e-05,"ns","sig","Th2like","Th1/2"
"51","Etv6",0.253337158253634,0.963560865783614,0.0198015754490127,0.000349197725307724,0.0619192121183413,0.00109193574421622,"ns","sig","Th2like","Th1/2"
"52","Fcrls",-0.573330279450733,1.51236930453576,0.837912512805058,0.00274475599949212,0.878025345864875,0.00551751971326477,"ns","sig","Th2like","Th1/2"
"53","Fes",0.68204268952695,0.464220289539127,0.000100374304331887,0.0484123416019824,0.0017920290917954,0.0657740089351071,"sig","ns","Th1like","Th1/2"
"54","Ffar2",1.18671939857406,0.165859527561383,4.51132127581039e-05,0.829234005883901,0.000987478101482941,0.837738970046813,"sig","ns","Th1like","Th1/2"
"55","Fgl2",0.242907216793994,-0.768159126870669,0.0363160194508799,0.308075413057071,0.100764166645399,0.352853816117692,"ns","ns","Ind","Th1/2"
"56","Fscn1",-0.0540003062740801,1.04098199925544,0.740226478566157,0.0252546200830029,0.805660863411784,0.0374072192206885,"ns","sig","Th2like","Th1/2"
"57","Furin",0.423808727440333,0.732055040118155,0.000934567718757662,0.000155368477118473,0.00681888298500961,0.000556501636224349,"sig","sig","Superpos","Th1/2"
"58","Furin.2",0.588471983381769,0.541009321200897,0.000118255726869747,0.000633299784943595,0.0017920290917954,0.00170982570409607,"sig","sig","Superpos","Th1/2"
"59","Gata3",0.260255683923821,0.898437983454132,0.0666231648310219,5.59488063616992e-05,0.155236047336791,0.000275547871331369,"ns","sig","Th2like","Th1/2"
"60","Gbp1",0.543598098731487,0.827744798679414,0.0289278573635618,0.00813262447685526,0.082591128994517,0.0139606603181483,"ns","sig","Th2like","Th1/2"
"61","Gbp3.1",0.609581198968929,0.591146532877359,0.00740187194164073,0.000480589382639233,0.0295422871433845,0.00143448649060498,"sig","sig","Superpos","Th1/2"
"62","Gbp5",0.397895436125573,0.946605003481528,0.00749804242217881,0.00584016314319942,0.0295422871433845,0.0104592012655481,"sig","sig","Superpos","Th1/2"
"63","Gbp5.1",0.176843630955676,1.03999519309364,0.593965989964203,0.2639934615849,0.700666467203281,0.304441089530684,"ns","ns","Ind","Th1/2"
"64","Gbp6",0.238024260464442,0.788647446141543,0.297146101002764,0.00204771020442255,0.431144478927255,0.00424630431864466,"ns","sig","Th2like","Th1/2"
"65","Gbp6.1",0.118268388340563,0.696468791766425,0.58117140875271,0.00302070638056286,0.689703418820987,0.00595079156970883,"ns","sig","Th2like","Th1/2"
"66","Gnaq.2",0.597978481964959,0.700192765118407,0.00154131914693957,0.0136710865894944,0.00955435703987633,0.0220754430994295,"sig","sig","Superpos","Th1/2"
"67","Gnpda1",0.38839846691384,0.599246873106664,0.157404187796049,0.00124070787518332,0.284482798126804,0.00277749376603539,"ns","sig","Th2like","Th1/2"
"68","Gnpda1.1",0.652138986429038,0.751308296295317,0.187646958263151,0.0191905378246567,0.313246405416994,0.030004253582995,"ns","sig","Th2like","Th1/2"
"69","Gvin1",0.152369325376367,0.454162741114788,0.197107611849694,0.000547655049241537,0.31569267914138,0.00152891378538077,"ns","sig","Th2like","Th1/2"
"70","H2-T10.1",0.646320344183758,0.647953746086258,0.00582470590568973,0.0639392557961135,0.0249449361613234,0.0845371368579487,"sig","ns","Th1like","Th1/2"
"71","H28",-0.0457174575415153,0.220148594118364,0.338497737041388,0.317900527273783,0.469606015472912,0.362002334525637,"ns","ns","Ind","Th1/2"
"72","Hopx",0.121060178687004,0.229096662896091,0.1444368326215,0.603629106097374,0.265925757256407,0.627229649778453,"ns","ns","Ind","Th1/2"
"73","Hsh2d",0.21126470303874,0.569738864562919,0.107539126297683,0.0298381826265531,0.216175590618812,0.0429059998352625,"ns","sig","Th2like","Th1/2"
"74","Id1",0.756222816282008,0.436168724360294,0.0175525340243016,0.0070816164805932,0.0566860525047117,0.0124560575596148,"ns","sig","Th2like","Th1/2"
"75","Ifi202b",0.0828636832753622,-0.379192301766081,0.0481397465235019,0.438102757514658,0.121583718783716,0.471618815466599,"ns","ns","Ind","Th1/2"
"76","Ifi202b.1",0.0101945634938669,0.200696954874459,0.792971822831647,0.763816603353936,0.841377681361416,0.775628200313017,"ns","ns","Ind","Th1/2"
"77","Ifi203",0.16993634620049,0.767686676119848,0.383159305964165,0.0204221904266015,0.524183217187087,0.0314310274534414,"ns","sig","Th2like","Th1/2"
"78","Ifi35",0.0817555732038612,0.410134972714278,0.780786175777208,0.0842840636092058,0.835950416457119,0.109236582440879,"ns","ns","Ind","Th1/2"
"79","Ifih1",0.0340905226189687,0.147332847692863,0.753683314131149,0.717009069121215,0.81134214690621,0.731869360709219,"ns","ns","Ind","Th1/2"
"80","Ifit2",-0.215508736667711,0.816457147127307,0.0672267635464506,0.000860818333545284,0.155236047336791,0.00214659761656229,"ns","sig","Th2like","Th1/2"
"81","Ifit2.1",-0.00152985924595892,0.898934586351444,0.987499888357225,7.89582998315412e-05,0.989967667414668,0.000361739187600317,"ns","sig","Th2like","Th1/2"
"82","Ifit3",0.103685635847727,0.897649355303029,0.0654732504157955,0.000551029841431649,0.155236047336791,0.00152891378538077,"ns","sig","Th2like","Th1/2"
"83","Ifit3.1",-0.14247523625279,0.928002435015132,0.0573583921362228,0.000111921237164744,0.139501274701678,0.000469116674924565,"ns","sig","Th2like","Th1/2"
"84","Ifitm3",0.335927521124603,0.353370637615483,0.000252010391719671,0.0248939673493115,0.00261294985098817,0.03715236036223,"sig","sig","Superpos","Th1/2"
"85","Ifng",0.386854258585192,1.18949186833629,0.00111576357089606,3.58999007372286e-05,0.00757949736091461,0.000191142714736055,"sig","sig","Superpos","Th1/2"
"86","Ifng.1",0.384527790986592,1.51021036829792,0.00200090064437402,0.000123050081582835,0.0115327023899919,0.000494711552486092,"sig","sig","Superpos","Th1/2"
"87","Igtp",0.347810887567007,0.17581072833439,0.297642889005618,0.481814655931441,0.431144478927255,0.510309071067171,"ns","ns","Ind","Th1/2"
"88","Iigp2",0.87837346393634,0.355435827009567,0.166155268446544,0.160873873735392,0.289844255655036,0.196770561713727,"ns","ns","Ind","Th1/2"
"89","Il12rb2",0.471179630809277,0.655281146992466,0.000113764072341156,0.165236688509932,0.0017920290917954,0.199703237033476,"sig","ns","Th1like","Th1/2"
"90","Il18r1",0.189399737489196,0.885779680693048,0.0116663075476393,7.1769357970762e-07,0.0411193299341011,1.71987482302974e-05,"sig","sig","Superpos","Th1/2"
"91","Il18rap",0.0679281351224442,0.87124951899307,0.192521051651136,0.156609942242759,0.313443365084907,0.192825991386397,"ns","ns","Ind","Th1/2"
"92","Il4ra",0.451140130725213,0.822864830054961,0.33217911637847,0.013167644229039,0.464108410826657,0.0214382306869478,"ns","sig","Th2like","Th1/2"
"93","Inpp5a.1",0.330908984080321,0.715880023071514,0.136577156790101,0.000512070899327187,0.256244760834761,0.00148349951716847,"ns","sig","Th2like","Th1/2"
"94","Irf7",0.213487032613053,0.77071862096802,0.0246321622853505,0.000299563239530535,0.0735232722759704,0.00100023657944941,"ns","sig","Th2like","Th1/2"
"95","Irgm",1.34148491630434,0.522396005202308,0.0195848552340555,0.0148659418205586,0.0619192121183413,0.0236176656342745,"ns","sig","Th2like","Th1/2"
"96","Itpr1",0.873504087060657,0.178406104342187,0.000641668997352548,0.421187526808175,0.00549603445558487,0.455900784512145,"sig","ns","Th1like","Th1/2"
"97","Kbtbd7.2",0.1335332105906,0.610798360457067,0.451013051342738,0.0243687132680726,0.58071615107529,0.0366460802580939,"ns","sig","Th2like","Th1/2"
"98","Klrd1",0.224073706725013,0.782627282861276,0.00623529187249158,5.40754728622848e-06,0.0261351595506562,6.65804259616882e-05,"sig","sig","Superpos","Th1/2"
"99","Klrk1.3",0.0837898120661562,0.799592537031982,0.223703854411131,0.0657726828610903,0.347005191488132,0.0863814568242319,"ns","ns","Ind","Th1/2"
"100","Lgals3",0.140712259621646,1.12919368153323,0.0406304599323366,0.000930084058952827,0.109646583653018,0.00223447023919155,"ns","sig","Th2like","Th1/2"
"101","Lgals3bp",0.137291362141749,0.603881728241444,0.323623787574951,0.00320430539033478,0.458661051455146,0.00624998180095002,"ns","sig","Th2like","Th1/2"
"102","LOC435565",0.474402512269458,1.11960320657102,0.00579511420657145,0.233760487759566,0.0249449361613234,0.274112000527586,"sig","ns","Th1like","Th1/2"
"103","LOC625360",0.2560515554795,0.584852060907491,0.017454267481968,0.00152295598303081,0.0566860525047117,0.00326111226801163,"ns","sig","Th2like","Th1/2"
"104","Lrrk1.1",0.332687171503091,0.614533322182972,0.000590333336646975,0.0283064527786342,0.00528616669633882,0.0411068114250973,"sig","sig","Superpos","Th1/2"
"105","Ltbp1.4",-0.512922094587473,0.145107005661601,0.421190143830428,0.0576953049868465,0.568318207771194,0.0767971289351943,"ns","ns","Ind","Th1/2"
"106","Ly6a",0.839951640047457,0.25689196418422,8.632419258518e-07,0.215876762485248,5.66862197976015e-05,0.256191097648156,"sig","ns","Th1like","Th1/2"
"107","Ly6c1",0.571900955552744,0.158276162832593,5.08666215133618e-07,0.325364452223251,5.01036221906614e-05,0.367519066886566,"sig","ns","Th1like","Th1/2"
"108","Mapre2",0.515304962343054,0.656664013934215,0.0585258530447285,0.140560618558931,0.140604793290384,0.176372241121716,"ns","ns","Ind","Th1/2"
"109","Marcks",0.565434000280564,0.675866358202394,0.0116887435345668,0.000736710976142148,0.0411193299341011,0.00190568946445961,"sig","sig","Superpos","Th1/2"
"110","Mef2c.2",0.280878763555477,0.983081742787641,0.191226363995182,0.00217632017930858,0.313443365084907,0.00446599036795615,"ns","sig","Th2like","Th1/2"
"111","Mgll",0.358301882469056,0.730997395322688,0.188786591859302,1.90086331667664e-05,0.313246405416994,0.000120796797866225,"ns","sig","Th2like","Th1/2"
"112","Mgll.2",0.354768720283781,0.755578179289179,0.0713005854693011,9.10033832160755e-07,0.161450751005199,1.79276664935669e-05,"ns","sig","Th2like","Th1/2"
"113","Mitd1",0.0644875479829759,0.810734908644608,0.520127869493794,0.000633590235527984,0.640407439314234,0.00170982570409607,"ns","sig","Th2like","Th1/2"
"114","Mov10.1",-0.0817256593066003,1.0796275916898,0.212023735879054,1.21808678474488e-05,0.334149407745389,9.83132786537184e-05,"ns","sig","Th2like","Th1/2"
"115","Ms4a6b",0.334631008773717,0.611063140092176,0.136250203110047,0.0438915090199329,0.256244760834761,0.0622059516325668,"ns","ns","Ind","Th1/2"
"116","Ms4a6d.1",0.299292729478636,0.858212994754343,0.00498644586155456,0.000107246828837962,0.0233888055887202,0.000459296201762576,"sig","sig","Superpos","Th1/2"
"117","Msr2",0.18394525016447,1.55411792811854,0.825840551445125,0.00198646789579896,0.870003147779089,0.00416312952630208,"ns","sig","Th2like","Th1/2"
"118","Mtap6.2",0.0280994305160056,0.177069223913625,0.662395274410795,0.634394517308289,0.751656873352662,0.650915207863192,"ns","ns","Ind","Th1/2"
"119","Muc13",-0.0376561796012004,0.244882918998444,0.70915429026685,5.15537065650792e-05,0.79351523565987,0.000260412312649246,"ns","sig","Th2like","Th1/2"
"120","Mx1",0.0650701267688397,0.402073575905471,0.0980681172253824,0.229522954776345,0.199169269004127,0.270754623299042,"ns","ns","Ind","Th1/2"
"121","Myo6.1",0.502729072225459,0.703622696296418,0.000910057702237599,1.247630439768e-05,0.00681888298500961,9.83132786537184e-05,"sig","sig","Superpos","Th1/2"
"122","Nelf.1",0.547893766313639,0.415791661989878,0.254653074396773,0.145325357483102,0.391926997313783,0.181196806482096,"ns","ns","Ind","Th1/2"
"123","Nkg7",0.0721114773001513,0.894281889342079,0.527726276250127,0.00129792528478371,0.645727182740839,0.00287293574272349,"ns","sig","Th2like","Th1/2"
"124","Nod1",0.272797636217668,0.79553279580504,0.00104789910796637,5.01066391064881e-06,0.00737271872390625,6.58067193598544e-05,"sig","sig","Superpos","Th1/2"
"125","Nqo2",-0.0395133669796317,0.839403820476001,0.674458551153977,0.00529951754882784,0.759247626156191,0.00957802712953289,"ns","sig","Th2like","Th1/2"
"126","Nrp1",0.372664916849194,-0.198467368887639,0.436815489421241,0.362244455189802,0.568498749562251,0.403176032047407,"ns","ns","Ind","Th1/2"
"127","Nrp1.1",0.328254828865584,-0.206558710482695,0.49580940533701,0.413971138195662,0.626118287508917,0.453392089043454,"ns","ns","Ind","Th1/2"
"128","Ntrk3.1",0.459627162880485,0.435342286088374,0.115917795746208,0.000662691995316676,0.22835805762003,0.0017641935550998,"ns","sig","Th2like","Th1/2"
"129","Ntrk3.2",0.604862667770663,0.319453485163777,0.195748362258935,0.0100080312345619,0.31569267914138,0.0168511295146042,"ns","sig","Th2like","Th1/2"
"130","Nts",0.125646585032354,0.617329856307124,0.462028725432223,2.48846021093702e-06,0.591036746169792,3.58926901111623e-05,"ns","sig","Th2like","Th1/2"
"131","Oas1b",0.0933620145990238,0.820997349778778,0.330084227892818,0.00013906442167187,0.464108410826657,0.000537170413124674,"ns","sig","Th2like","Th1/2"
"132","Oas1g",-0.0519506419646517,0.674514305525989,0.427923346034112,0.153641048849926,0.568498749562251,0.190360293229154,"ns","ns","Ind","Th1/2"
"133","Oas1g.3",0.0202364095167661,0.546690444925946,0.730269705765845,0.0871236798516256,0.80012859554973,0.112178855756668,"ns","ns","Ind","Th1/2"
"134","Oas2",-0.0204403323117053,0.932073772637322,0.866621029106983,0.00088005025605335,0.889189285073311,0.00216712375553137,"ns","sig","Th2like","Th1/2"
"135","Oasl1",0.289692898903279,0.95645824783212,0.0087580931158971,0.022467516356954,0.0338302812516025,0.0340469286332303,"sig","sig","Superpos","Th1/2"
"136","Oasl1.2",0.349044882667151,0.872649996660933,0.0201439670595831,0.0456967200982341,0.0620056486052792,0.0643018132810866,"ns","ns","Ind","Th1/2"
"137","Oasl2",-0.00648109457872941,-0.492937894961893,0.851953624851749,0.414266883389958,0.878716565946568,0.453392089043454,"ns","ns","Ind","Th1/2"
"138","Oasl2.1",-0.0740620474302625,0.505130110182869,0.615049661308362,0.388018409718523,0.721218948081829,0.429436105137916,"ns","ns","Ind","Th1/2"
"139","Ociad2",0.350573542506256,0.630310171827609,0.0123291274596362,0.000242033513723913,0.0426111949043567,0.000822079348338118,"sig","sig","Superpos","Th1/2"
"140","P2ry14",0.0901625782635147,0.747846022530115,0.0133383183903422,8.10327824294897e-06,0.0453042883258175,8.04867467437556e-05,"sig","sig","Superpos","Th1/2"
"141","P2ry14.2",0.121939435494318,0.864409461106456,0.00646633933676237,8.5798054904511e-06,0.0265389343612956,8.04867467437556e-05,"sig","sig","Superpos","Th1/2"
"142","Parp12",0.0242237553079563,1.03511536083526,0.847833185790257,0.00333009054889915,0.878716565946568,0.00643164547189346,"ns","sig","Th2like","Th1/2"
"143","Parp14",0.195892626359322,0.712872556614491,0.472603234125389,0.00226726427109852,0.600663465307752,0.00460465011759184,"ns","sig","Th2like","Th1/2"
"144","Phf11",0.217097317509888,0.640310763354591,0.000800060951130711,0.000146103127323312,0.00630448029491,0.000543062567597971,"sig","sig","Superpos","Th1/2"
"145","Phf11.2",0.231522422197884,0.677129806692006,9.56920739728837e-06,1.92233532620464e-06,0.000377026771453162,3.44272781147558e-05,"sig","sig","Superpos","Th1/2"
"146","Phldb1",0.185565099723262,0.596635888479938,0.129968734041687,6.19379613599547e-05,0.253503372338736,0.000290518533045502,"ns","sig","Th2like","Th1/2"
"147","Pik3ap1",0.474148100050832,1.20619419039069,0.000761667423922283,0.0145972229975135,0.00625202010469541,0.0233792921179688,"sig","sig","Superpos","Th1/2"
"148","Pim2.1",0.074705646999452,1.04682290768418,0.794397201691489,0.000180088384137792,0.841377681361416,0.000633525208484733,"ns","sig","Th2like","Th1/2"
"149","Pip5k1b",0.332760722683932,0.651235361339366,0.166255842076239,0.000312532363097897,0.289844255655036,0.00100154391575328,"ns","sig","Th2like","Th1/2"
"150","Plac8",0.69163720274425,0.227297073860035,1.77211320089171e-07,0.104466314744595,3.49106300575667e-05,0.133635480549904,"sig","ns","Th1like","Th1/2"
"151","Pld4",0.310630081134124,0.67324328138841,0.0106741623254624,0.00423827608811659,0.0396325752517031,0.00795181323199017,"sig","sig","Superpos","Th1/2"
"152","Pon2",1.03063229664403,0.654111918742126,0.00204895727740973,1.76445809499865e-05,0.0115327023899919,0.000119861463694736,"sig","sig","Superpos","Th1/2"
"153","Pparg.2",0.407043939017595,0.586839241582882,0.189219909871179,2.37524360570998e-05,0.313246405416994,0.000146225934476521,"ns","sig","Th2like","Th1/2"
"154","Prr15",0.288063920725523,0.563836185932437,0.293042870445429,9.16707721151556e-05,0.430816757296638,0.000401314269037459,"ns","sig","Th2like","Th1/2"
"155","Rexo2",-0.0824796647680748,1.07715631008807,0.721666591933367,0.000129162030323962,0.79869841916221,0.00050889839947641,"ns","sig","Th2like","Th1/2"
"156","Rnf213",0.139298632021818,0.777702139889315,0.274138390603093,0.00102651147986971,0.410667161016196,0.00243641881366666,"ns","sig","Th2like","Th1/2"
"157","Rsad2",0.0608144754778645,0.604152096240762,0.259863974379007,0.00146472696583935,0.396846534516778,0.00317089244253134,"ns","sig","Th2like","Th1/2"
"158","Rtp4",0.0724006532071977,1.56662875799646,0.731081965476911,0.00626234708267873,0.80012859554973,0.0111142556332226,"ns","sig","Th2like","Th1/2"
"159","Sco1",0.235786897113971,0.639818184003598,0.00312709655743749,0.00364283565159072,0.0162115268898733,0.00696736527537254,"sig","sig","Superpos","Th1/2"
"160","Sco1.1",0.00358420886068935,1.02969057218921,0.988377047508991,0.050582067246717,0.989967667414668,0.0682511455315291,"ns","ns","Ind","Th1/2"
"161","Sema4b",0.114968741710709,0.868335445038301,0.517915799069564,0.0476296625238107,0.640407439314234,0.0651600244249355,"ns","ns","Ind","Th1/2"
"162","Serpina3f",0.676389038952763,1.25184462034927,0.0735018343477375,0.326476328452533,0.162635561198035,0.367519066886566,"ns","ns","Ind","Th1/2"
"163","Slc17a6",0.20065676914901,0.665325782021218,0.0265737405088256,0.264261047257599,0.0781347295558006,0.304441089530684,"ns","ns","Ind","Th1/2"
"164","Slfn1",0.23447390069017,0.863870343775983,0.0792668281471761,5.9807022434184e-05,0.170304048878115,0.000287365449256933,"ns","sig","Th2like","Th1/2"
"165","Sln",-1.51666240239259,0.466267869363396,0.0108637515918374,5.1209716526264e-07,0.0396325752517031,1.68138569261233e-05,"sig","sig","Superpos","Th1/2"
"166","Smpdl3b",-0.416308018303869,0.908197314447444,0.0795328553136373,2.78612284280325e-05,0.170304048878115,0.0001614312353036,"ns","sig","Th2like","Th1/2"
"167","Snx10",0.105933129252911,0.831121820321323,0.214415903640614,0.000704298704112213,0.335237563628579,0.00184995792946808,"ns","sig","Th2like","Th1/2"
"168","Sp100",0.171442322269173,0.722063953285216,0.201460335321132,0.000542036076719,0.320061984340831,0.00152891378538077,"ns","sig","Th2like","Th1/2"
"169","Sp100.1",0.413799628859111,0.622001087838084,0.0389219127127766,0.0153794834530114,0.106494677839125,0.024238065921946,"ns","sig","Th2like","Th1/2"
"170","St3gal1",0.37814663919993,0.769091007193515,0.323585475276567,6.6055853268638e-06,0.458661051455146,7.22944616328983e-05,"ns","sig","Th2like","Th1/2"
"171","St3gal1.1",-0.309138253800947,0.852684489625655,0.391246696973586,1.59059758449124e-05,0.531555857267562,0.000111909901480277,"ns","sig","Th2like","Th1/2"
"172","St3gal6",0.711984503256011,0.429485978097859,0.000231731675022226,0.00186350438428685,0.00253617444329881,0.00394742326563989,"sig","sig","Superpos","Th1/2"
"173","Stambpl1",-0.112740312007967,0.899856729726565,0.712955313257853,0.000142948241976494,0.79351523565987,0.000541553916718641,"ns","sig","Th2like","Th1/2"
