"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110059E24Rik.1",0.504752095992845,0.598386923142803,0.0221397196211151,0.000811267621358435,0.0979343719974836,0.00240879804012933,"ns","sig","Th2like","Th1/2"
"2","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.773752908794232,0.0335402404815988,"ns","sig","Th2like","Th1/2"
"3","1500005A01Rik",0.340463125425149,0.678140175339495,0.0367656886101609,0.00389314890872363,0.130758069745744,0.00799848365844405,"ns","sig","Th2like","Th1/2"
"4","1500011H22Rik",-0.256066702799784,1.15753944104382,0.286692709802062,0.00036909416021435,0.456992494325822,0.00136172185917379,"ns","sig","Th2like","Th1/2"
"5","1500012F01Rik",0.759269842219472,0.31396457865634,0.0204047571150181,0.372031941286348,0.0911903320552613,0.409849673564503,"ns","ns","Ind","Th1/2"
"6","1500012F01Rik.1",0.930188394455473,0.189457523059747,0.016425894110078,0.645857166059418,0.0811160636507117,0.673836537874266,"ns","ns","Ind","Th1/2"
"7","1500019G21Rik",0.300845897424059,0.597806077114079,0.245810413734424,0.00829805931713669,0.417877703348521,0.0150510824852668,"ns","sig","Th2like","Th1/2"
"8","1600014C10Rik.1",0.589748595243279,0.387881299193182,0.0182708112347406,0.062017610291342,0.0863546947284843,0.0815922126291252,"ns","ns","Ind","Th1/2"
"9","1700019D03Rik",0.790173068742483,-0.476189629741192,0.000187445083281827,0.107205100312622,0.00625057258482092,0.131407243425336,"sig","ns","Th1like","Th1/2"
"10","1700019E19Rik",0.15035701027325,0.882159450198411,0.338899809874822,0.00128536662642383,0.511892221535663,0.00330686310121502,"ns","sig","Th2like","Th1/2"
"11","1700025G04Rik",0.258986140662076,0.667609737979993,0.102675096264917,0.0263808586300058,0.239944227659523,0.0401971958386907,"ns","sig","Th2like","Th1/2"
"12","1700025K23Rik",-0.0113760750355036,0.888485673999808,0.944309013795077,6.65795169655168e-06,0.962459728104915,0.000108914040017176,"ns","sig","Th2like","Th1/2"
"13","1700113I22Rik",0.787564886476074,0.0182555240004444,0.0148134796801122,0.915273229189789,0.0773379678365365,0.922723127566915,"ns","ns","Ind","Th1/2"
"14","1700113I22Rik.1",0.764881899922115,-0.121675409362223,0.121474158542919,0.70156200749855,0.269355742856038,0.72497528069278,"ns","ns","Ind","Th1/2"
"15","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.768674119668312,0.0312317348493989,"ns","sig","Th2like","Th1/2"
"16","2210012G02Rik.2",0.390040147435516,0.510067413643616,0.488104615617541,0.164136787442521,0.646086567542608,0.193351351511774,"ns","ns","Ind","Th1/2"
"17","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.285627853833204,0.064157846027235,"ns","ns","Ind","Th1/2"
"18","2310016C08Rik",0.100968560692808,0.749246418185401,0.716272145597993,0.00464383065708337,0.822527086401934,0.00931991013817426,"ns","sig","Th2like","Th1/2"
"19","2310016E02Rik",0.13777631620117,0.766882512054028,0.443028939203792,0.000531122539144801,0.604891480771162,0.00175756962381123,"ns","sig","Th2like","Th1/2"
"20","2310022B05Rik",0.0737040511964462,0.776381894605437,0.498639581858194,4.37375649255595e-05,0.655958013478126,0.000324106570858633,"ns","sig","Th2like","Th1/2"
"21","2410022L05Rik",1.0294039332657,0.361478178327037,0.0025830544015023,0.0771097949955546,0.0279411981388405,0.0977400471654179,"sig","ns","Th1like","Th1/2"
"22","2410091C18Rik.1",0.370424272637846,0.448416362078413,0.136988059076897,0.0509213668015398,0.286913974289883,0.0684477907239302,"ns","ns","Ind","Th1/2"
"23","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.442273398865457,0.00797096876744271,"ns","sig","Th2like","Th1/2"
"24","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.0106096957152365,0.000791009837617142,"sig","sig","Superpos","Th1/2"
"25","2610027C15Rik.1",0.453608791658325,0.562272285121562,0.012914087502891,0.00225578940796404,0.0686902691104693,0.00506676014690369,"ns","sig","Th2like","Th1/2"
"26","2610207I05Rik.1",0.289659927431298,0.678238790831817,0.0271579685853822,0.000185356353659277,0.109516087272216,0.000890051829839072,"ns","sig","Th2like","Th1/2"
"27","2810474O19Rik",0.272113269545946,0.804527569198933,0.354454892256725,0.0541172534268305,0.528936990682583,0.0719626667500952,"ns","ns","Ind","Th1/2"
"28","4631427C17Rik",0.530463004451432,0.706481304163696,0.0230621719610291,0.000277908610912234,0.0999745154510611,0.00116989524272299,"ns","sig","Th2like","Th1/2"
"29","4831426I19Rik.1",-0.309573454015374,0.997156290152601,0.644083597952873,0.0597142267828582,0.768674119668312,0.078681207630301,"ns","ns","Ind","Th1/2"
"30","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.00187030033007966,0.00295156486916089,"sig","sig","Superpos","Th1/2"
"31","4930570C03Rik",0.15928471531683,0.655432493270472,0.619503824808956,0.0137207854541825,0.753309700013135,0.0231438151532611,"ns","sig","Th2like","Th1/2"
"32","4931428F04Rik",0.166902581854787,0.968680452344896,0.1373348319842,5.83052296970569e-06,0.286913974289883,0.000103164559484384,"ns","sig","Th2like","Th1/2"
"33","4933426M11Rik",0.122446506673022,0.931307904424697,0.421467329466741,7.63352829706943e-05,0.583725518606493,0.000490242150634014,"ns","sig","Th2like","Th1/2"
"34","4933439C20Rik",0.0827745471719459,0.859294092237602,0.667746720819423,0.000801558069486017,0.78659837900875,0.00238814723795318,"ns","sig","Th2like","Th1/2"
"35","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.326755015857779,0.000200448312255118,"ns","sig","Th2like","Th1/2"
"36","5730469M10Rik.1",0.0341220563167277,0.851720609826141,0.750314698678102,4.76767260103766e-08,0.841556072126668,1.03339303627491e-05,"ns","sig","Th2like","Th1/2"
"37","6030408C04Rik.1",0.14224031840667,0.714442946434242,0.403275813225791,0.00023675812187297,0.565479031514379,0.00106357145939826,"ns","sig","Th2like","Th1/2"
