"ftest","pvalue","gene","model"
"Th1vsMixed",0.0824141839009434,"Ng23","Th1/2"
"Th2vsMixed",0.0113930444999311,"Ng23","Th1/2"
"Th1vsMixed",0.00162942505123524,"Nhedc2","Th1/2"
"Th2vsMixed",0.244956774138593,"Nhedc2","Th1/2"
"Th1vsMixed",0.057274376386042,"Nhedc2.1","Th1/2"
"Th2vsMixed",0.00801758741384149,"Nhedc2.1","Th1/2"
"Th1vsMixed",0.946316918591155,"Nhlrc1","Th1/2"
"Th2vsMixed",0.0273798320461437,"Nhlrc1","Th1/2"
"Th1vsMixed",0.410185620069214,"Nhp2l1","Th1/2"
"Th2vsMixed",0.014826798263143,"Nhp2l1","Th1/2"
"Th1vsMixed",0.481208521108293,"Nhsl1","Th1/2"
"Th2vsMixed",0.084248758061316,"Nhsl1","Th1/2"
"Th1vsMixed",0.000476807394890876,"Niban","Th1/2"
"Th2vsMixed",0.845665867127942,"Niban","Th1/2"
"Th1vsMixed",0.0076875350162566,"Nicn1.1","Th1/2"
"Th2vsMixed",0.0290102210239869,"Nicn1.1","Th1/2"
"Th1vsMixed",5.29115854372803e-07,"Nin","Th1/2"
"Th2vsMixed",0.0229920077608738,"Nin","Th1/2"
"Th1vsMixed",0.000228487110138222,"Nin.2","Th1/2"
"Th2vsMixed",0.453524984617714,"Nin.2","Th1/2"
"Th1vsMixed",0.117555550870544,"Nip7","Th1/2"
"Th2vsMixed",0.196217021058326,"Nip7","Th1/2"
"Th1vsMixed",0.108755768177704,"Nipbl","Th1/2"
"Th2vsMixed",0.896740578500751,"Nipbl","Th1/2"
"Th1vsMixed",0.174755224612388,"Nipbl.1","Th1/2"
"Th2vsMixed",0.0217109970178345,"Nipbl.1","Th1/2"
"Th1vsMixed",0.00129792528478371,"Nkg7","Th1/2"
"Th2vsMixed",0.527726276250127,"Nkg7","Th1/2"
"Th1vsMixed",0.584563672169607,"Nkiras1.1","Th1/2"
"Th2vsMixed",0.440362680068982,"Nkiras1.1","Th1/2"
"Th1vsMixed",0.0547616014983118,"Nkrf","Th1/2"
"Th2vsMixed",0.00104352019820239,"Nkrf","Th1/2"
"Th1vsMixed",0.0426966719550322,"Nle1.1","Th1/2"
"Th2vsMixed",0.0832252548062015,"Nle1.1","Th1/2"
"Th1vsMixed",0.0405827539996609,"Nlgn2","Th1/2"
"Th2vsMixed",0.376635911736314,"Nlgn2","Th1/2"
"Th1vsMixed",0.30367433167625,"Nmd3","Th1/2"
"Th2vsMixed",0.298950820247639,"Nmd3","Th1/2"
"Th1vsMixed",0.0344665741261614,"Nme1","Th1/2"
"Th2vsMixed",0.0915678905840767,"Nme1","Th1/2"
"Th1vsMixed",0.0809973316666222,"Nme3","Th1/2"
"Th2vsMixed",0.259573880070659,"Nme3","Th1/2"
"Th1vsMixed",0.167621375137621,"Nme7","Th1/2"
"Th2vsMixed",0.0672668905712093,"Nme7","Th1/2"
"Th1vsMixed",0.0571023526152793,"Nme7.5","Th1/2"
"Th2vsMixed",0.0157020981750677,"Nme7.5","Th1/2"
"Th1vsMixed",0.353969173936594,"Nme7.7","Th1/2"
"Th2vsMixed",0.214990243260263,"Nme7.7","Th1/2"
"Th1vsMixed",0.00572813631626906,"Nmral1","Th1/2"
"Th2vsMixed",0.0482670057492313,"Nmral1","Th1/2"
"Th1vsMixed",0.118609035167945,"Nob1.1","Th1/2"
"Th2vsMixed",0.131852851874608,"Nob1.1","Th1/2"
"Th1vsMixed",0.0293141368529384,"Noc3l","Th1/2"
"Th2vsMixed",0.191995939122439,"Noc3l","Th1/2"
"Th1vsMixed",0.00646403996582816,"Noc4l","Th1/2"
"Th2vsMixed",0.0243241131741118,"Noc4l","Th1/2"
"Th1vsMixed",0.0419317297817096,"Noc4l.1","Th1/2"
"Th2vsMixed",0.257754515206669,"Noc4l.1","Th1/2"
"Th1vsMixed",5.01066391064882e-06,"Nod1","Th1/2"
"Th2vsMixed",0.00104789910796637,"Nod1","Th1/2"
"Th1vsMixed",0.0276920424544265,"Nol1","Th1/2"
"Th2vsMixed",0.085169724214666,"Nol1","Th1/2"
"Th1vsMixed",0.27831263593469,"Nol1.1","Th1/2"
"Th2vsMixed",0.558159120824358,"Nol1.1","Th1/2"
"Th1vsMixed",0.00207910928193847,"Nol1.2","Th1/2"
"Th2vsMixed",0.048699314619566,"Nol1.2","Th1/2"
"Th1vsMixed",0.0256520817970186,"Nol10.1","Th1/2"
"Th2vsMixed",0.209463028156934,"Nol10.1","Th1/2"
"Th1vsMixed",0.120998322512916,"Nol11","Th1/2"
"Th2vsMixed",0.153469062036045,"Nol11","Th1/2"
"Th1vsMixed",0.198619255895619,"Nol14","Th1/2"
"Th2vsMixed",0.861502186995472,"Nol14","Th1/2"
"Th1vsMixed",4.9899206490198e-09,"Nol3.1","Th1/2"
"Th2vsMixed",0.0282964856522509,"Nol3.1","Th1/2"
"Th1vsMixed",3.87485085683452e-06,"Nol3.6","Th1/2"
"Th2vsMixed",0.314337621910837,"Nol3.6","Th1/2"
"Th1vsMixed",0.130300703337434,"Nol5","Th1/2"
"Th2vsMixed",0.0178385375382109,"Nol5","Th1/2"
"Th1vsMixed",0.162312888587654,"Nol5a","Th1/2"
"Th2vsMixed",0.924844030001991,"Nol5a","Th1/2"
"Th1vsMixed",0.0289573894566579,"Nol6.1","Th1/2"
"Th2vsMixed",0.0668096661154026,"Nol6.1","Th1/2"
"Th1vsMixed",0.081592322109578,"Nol7","Th1/2"
"Th2vsMixed",0.0139625006880499,"Nol7","Th1/2"
"Th1vsMixed",0.00177783736736769,"Nol8","Th1/2"
"Th2vsMixed",0.00629564801093297,"Nol8","Th1/2"
"Th1vsMixed",0.175957784675549,"Nol8.1","Th1/2"
"Th2vsMixed",0.561277486716207,"Nol8.1","Th1/2"
"Th1vsMixed",0.60686893262812,"Nol9","Th1/2"
"Th2vsMixed",0.0244105457403514,"Nol9","Th1/2"
"Th1vsMixed",0.0242604413411663,"Nola1","Th1/2"
"Th2vsMixed",0.00164605083009409,"Nola1","Th1/2"
"Th1vsMixed",0.280840548509942,"Nola2","Th1/2"
"Th2vsMixed",0.0131239004689441,"Nola2","Th1/2"
"Th1vsMixed",0.0850325108816158,"Nola2.1","Th1/2"
"Th2vsMixed",0.0766189173847817,"Nola2.1","Th1/2"
"Th1vsMixed",0.000215536602203236,"Nomo1","Th1/2"
"Th2vsMixed",0.0128776748218426,"Nomo1","Th1/2"
"Th1vsMixed",0.450631400913089,"Npal1","Th1/2"
"Th2vsMixed",0.00361172517172078,"Npal1","Th1/2"
"Th1vsMixed",0.000517819137967531,"Npal3","Th1/2"
"Th2vsMixed",0.0718686295688635,"Npal3","Th1/2"
"Th1vsMixed",0.00386127388176695,"Npas4.1","Th1/2"
"Th2vsMixed",0.288183282156823,"Npas4.1","Th1/2"
"Th1vsMixed",0.00270480954782236,"Npc1","Th1/2"
"Th2vsMixed",0.0706835048171186,"Npc1","Th1/2"
"Th1vsMixed",0.126383699940125,"Npff","Th1/2"
"Th2vsMixed",0.0122025097934333,"Npff","Th1/2"
"Th1vsMixed",0.248872064732594,"Nphp4","Th1/2"
"Th2vsMixed",0.499318306645081,"Nphp4","Th1/2"
"Th1vsMixed",0.338811758711098,"Npm3.1","Th1/2"
"Th2vsMixed",0.239617159055897,"Npm3.1","Th1/2"
"Th1vsMixed",0.0195712806857196,"Npw","Th1/2"
"Th2vsMixed",0.166954850777086,"Npw","Th1/2"
"Th1vsMixed",0.00529951754882784,"Nqo2","Th1/2"
"Th2vsMixed",0.674458551153976,"Nqo2","Th1/2"
"Th1vsMixed",0.223768421016625,"Nr1d2","Th1/2"
"Th2vsMixed",0.144023197230409,"Nr1d2","Th1/2"
"Th1vsMixed",5.98449975474033e-05,"Nr4a2","Th1/2"
"Th2vsMixed",0.00777075334108849,"Nr4a2","Th1/2"
"Th1vsMixed",0.158592802727967,"Nr4a3","Th1/2"
"Th2vsMixed",0.711006349121262,"Nr4a3","Th1/2"
"Th1vsMixed",0.0516197697669808,"Nr6a1","Th1/2"
"Th2vsMixed",0.655539659219341,"Nr6a1","Th1/2"
"Th1vsMixed",0.569261353936795,"Nrbp1","Th1/2"
"Th2vsMixed",0.23246902076457,"Nrbp1","Th1/2"
"Th1vsMixed",0.000197547818429465,"Nrbp2","Th1/2"
"Th2vsMixed",0.808693286472985,"Nrbp2","Th1/2"
"Th1vsMixed",0.000482659868878019,"Nrm","Th1/2"
"Th2vsMixed",0.202146857182054,"Nrm","Th1/2"
"Th1vsMixed",0.362244455189801,"Nrp1","Th1/2"
"Th2vsMixed",0.436815489421241,"Nrp1","Th1/2"
"Th1vsMixed",0.413971138195662,"Nrp1.1","Th1/2"
"Th2vsMixed",0.49580940533701,"Nrp1.1","Th1/2"
"Th1vsMixed",0.904919541143366,"Nsd1","Th1/2"
"Th2vsMixed",0.0568787978657306,"Nsd1","Th1/2"
"Th1vsMixed",0.901103354198932,"Nsdhl","Th1/2"
"Th2vsMixed",0.451998827012207,"Nsdhl","Th1/2"
"Th1vsMixed",0.629438603444819,"Nsdhl.1","Th1/2"
"Th2vsMixed",0.203989681804211,"Nsdhl.1","Th1/2"
"Th1vsMixed",0.0462316690264388,"Nsdhl.2","Th1/2"
"Th2vsMixed",0.0264860121593496,"Nsdhl.2","Th1/2"
"Th1vsMixed",0.997890502176425,"Nsdhl.3","Th1/2"
"Th2vsMixed",0.515935977824717,"Nsdhl.3","Th1/2"
"Th1vsMixed",0.000199917366347578,"Nsg2","Th1/2"
"Th2vsMixed",0.545968243656295,"Nsg2","Th1/2"
"Th1vsMixed",0.00692941068590022,"Nsg2.1","Th1/2"
"Th2vsMixed",0.362853845937434,"Nsg2.1","Th1/2"
"Th1vsMixed",0.174788343339589,"Nsl1","Th1/2"
"Th2vsMixed",0.208221835334375,"Nsl1","Th1/2"
"Th1vsMixed",0.144898531214983,"Nsmaf","Th1/2"
"Th2vsMixed",0.417024274630642,"Nsmaf","Th1/2"
"Th1vsMixed",0.380527774951034,"Nsmaf.1","Th1/2"
"Th2vsMixed",0.133708867774299,"Nsmaf.1","Th1/2"
"Th1vsMixed",0.306627732329738,"Nsmce2.1","Th1/2"
"Th2vsMixed",0.286652523392938,"Nsmce2.1","Th1/2"
"Th1vsMixed",0.0386811062676493,"Nsun2","Th1/2"
"Th2vsMixed",0.0330590180061413,"Nsun2","Th1/2"
"Th1vsMixed",0.0416501910915847,"Nsun5.1","Th1/2"
"Th2vsMixed",0.795692756196963,"Nsun5.1","Th1/2"
"Th1vsMixed",0.00421748460147266,"Nsun5.2","Th1/2"
"Th2vsMixed",0.574680876166734,"Nsun5.2","Th1/2"
"Th1vsMixed",0.0111752330374493,"Nsun5.3","Th1/2"
"Th2vsMixed",0.0185089050485552,"Nsun5.3","Th1/2"
"Th1vsMixed",0.507920517788423,"Nsun5.4","Th1/2"
"Th2vsMixed",0.754438439967941,"Nsun5.4","Th1/2"
"Th1vsMixed",6.24311209880738e-06,"Nt5dc2","Th1/2"
"Th2vsMixed",0.033293196617563,"Nt5dc2","Th1/2"
"Th1vsMixed",0.0134720336809983,"Nt5e","Th1/2"
"Th2vsMixed",0.222429666997381,"Nt5e","Th1/2"
"Th1vsMixed",0.00412934660271181,"Nt5e.1","Th1/2"
"Th2vsMixed",0.157347928849959,"Nt5e.1","Th1/2"
"Th1vsMixed",0.0260670685186118,"Ntan1","Th1/2"
"Th2vsMixed",0.505317298082483,"Ntan1","Th1/2"
"Th1vsMixed",0.339488447317983,"Nthl1","Th1/2"
"Th2vsMixed",0.173417545738241,"Nthl1","Th1/2"
"Th1vsMixed",0.000662691995316678,"Ntrk3.1","Th1/2"
"Th2vsMixed",0.115917795746209,"Ntrk3.1","Th1/2"
"Th1vsMixed",0.847164892844762,"Nubp1","Th1/2"
"Th2vsMixed",0.0205020522996461,"Nubp1","Th1/2"
"Th1vsMixed",0.00876668488575932,"Nubp1.1","Th1/2"
"Th2vsMixed",0.00986921593394446,"Nubp1.1","Th1/2"
"Th1vsMixed",0.00346490928075665,"Nubp2","Th1/2"
"Th2vsMixed",0.206523931628923,"Nubp2","Th1/2"
"Th1vsMixed",0.0331790269332878,"Nubp2.2","Th1/2"
"Th2vsMixed",0.180743566772057,"Nubp2.2","Th1/2"
"Th1vsMixed",8.38511952552152e-05,"Nucb1","Th1/2"
"Th2vsMixed",0.358448219796383,"Nucb1","Th1/2"
"Th1vsMixed",2.69069497409583e-05,"Nucb1.1","Th1/2"
"Th2vsMixed",0.648448287072913,"Nucb1.1","Th1/2"
"Th1vsMixed",0.387090082852051,"Nudc","Th1/2"
"Th2vsMixed",0.755788002873605,"Nudc","Th1/2"
"Th1vsMixed",0.212571879480718,"Nudcd2","Th1/2"
"Th2vsMixed",0.876724578162589,"Nudcd2","Th1/2"
"Th1vsMixed",0.00995942706388888,"Nudt1","Th1/2"
"Th2vsMixed",0.0944478884331044,"Nudt1","Th1/2"
"Th1vsMixed",0.00307213169237304,"Nudt19","Th1/2"
"Th2vsMixed",0.601369642387598,"Nudt19","Th1/2"
"Th1vsMixed",0.0639734243510385,"Nudt19.1","Th1/2"
"Th2vsMixed",0.0960810831500897,"Nudt19.1","Th1/2"
"Th1vsMixed",0.0850108563486345,"Nudt2","Th1/2"
"Th2vsMixed",0.298359972330061,"Nudt2","Th1/2"
"Th1vsMixed",0.71214952027086,"Nudt21","Th1/2"
"Th2vsMixed",0.149309927667735,"Nudt21","Th1/2"
"Th1vsMixed",0.0757882169216936,"Nudt21.1","Th1/2"
"Th2vsMixed",0.00207744723323816,"Nudt21.1","Th1/2"
"Th1vsMixed",0.0854105863639591,"Nudt5","Th1/2"
"Th2vsMixed",0.0056221132152219,"Nudt5","Th1/2"
"Th1vsMixed",0.0353366946358451,"Nudt5.1","Th1/2"
"Th2vsMixed",0.0112783995237159,"Nudt5.1","Th1/2"
"Th1vsMixed",0.0444377867293521,"Nudt8","Th1/2"
"Th2vsMixed",0.908247527519531,"Nudt8","Th1/2"
"Th1vsMixed",0.345657912583357,"Numa1","Th1/2"
"Th2vsMixed",0.715072207666887,"Numa1","Th1/2"
"Th1vsMixed",0.669640195035107,"Nup133.2","Th1/2"
"Th2vsMixed",0.257229678659075,"Nup133.2","Th1/2"
"Th1vsMixed",0.246640723475559,"Nup160","Th1/2"
"Th2vsMixed",0.0330821992613098,"Nup160","Th1/2"
"Th1vsMixed",0.00667240213050235,"Nup43","Th1/2"
"Th2vsMixed",0.202005534439375,"Nup43","Th1/2"
"Th1vsMixed",0.0411115275387021,"Nup50.1","Th1/2"
"Th2vsMixed",0.179974450794047,"Nup50.1","Th1/2"
"Th1vsMixed",0.0234149433393223,"Nup62","Th1/2"
"Th2vsMixed",0.796189826456227,"Nup62","Th1/2"
"Th1vsMixed",0.325867253390623,"Nup98","Th1/2"
"Th2vsMixed",0.00264590887850621,"Nup98","Th1/2"
"Th1vsMixed",0.131997191036436,"Nup98.1","Th1/2"
"Th2vsMixed",0.0528938595394711,"Nup98.1","Th1/2"
"Th1vsMixed",0.0662959159641947,"Nupl2","Th1/2"
"Th2vsMixed",0.212738725406304,"Nupl2","Th1/2"
"Th1vsMixed",0.122141210869928,"Nupr1","Th1/2"
"Th2vsMixed",0.249293853618914,"Nupr1","Th1/2"
"Th1vsMixed",0.000712601560328663,"Nus1","Th1/2"
"Th2vsMixed",0.0839529486398267,"Nus1","Th1/2"
"Th1vsMixed",0.721839660226553,"Nusap1","Th1/2"
"Th2vsMixed",0.00611330612807327,"Nusap1","Th1/2"
"Th1vsMixed",0.0172598688062903,"Nusap1.1","Th1/2"
"Th2vsMixed",0.0372478614412733,"Nusap1.1","Th1/2"
"Th1vsMixed",0.553702461693525,"Nusap1.2","Th1/2"
"Th2vsMixed",0.00122543334274475,"Nusap1.2","Th1/2"
"Th1vsMixed",0.608425720052494,"Nxf1","Th1/2"
"Th2vsMixed",0.204190281630876,"Nxf1","Th1/2"
"Th1vsMixed",0.00013906442167187,"Oas1b","Th1/2"
"Th2vsMixed",0.330084227892819,"Oas1b","Th1/2"
"Th1vsMixed",0.000880050256053349,"Oas2","Th1/2"
"Th2vsMixed",0.866621029106979,"Oas2","Th1/2"
"Th1vsMixed",0.582705670265047,"Obfc2a","Th1/2"
"Th2vsMixed",0.0602345082989444,"Obfc2a","Th1/2"
"Th1vsMixed",0.026327788120462,"Odc1","Th1/2"
"Th2vsMixed",0.00970271377099564,"Odc1","Th1/2"
"Th1vsMixed",0.000329292432572409,"Odf2.1","Th1/2"
"Th2vsMixed",0.252337656869258,"Odf2.1","Th1/2"
"Th1vsMixed",0.00221516497265774,"Odf2.2","Th1/2"
"Th2vsMixed",0.219914385250863,"Odf2.2","Th1/2"
"Th1vsMixed",0.000557806279663302,"Ogt","Th1/2"
"Th2vsMixed",0.502453520178617,"Ogt","Th1/2"
"Th1vsMixed",0.0240441697240565,"Ogt.1","Th1/2"
"Th2vsMixed",0.550165345913004,"Ogt.1","Th1/2"
"Th1vsMixed",0.00781354136840012,"Oip5","Th1/2"
"Th2vsMixed",0.505040988295715,"Oip5","Th1/2"
"Th1vsMixed",0.367577876640779,"Oip5.1","Th1/2"
"Th2vsMixed",0.48865295709151,"Oip5.1","Th1/2"
"Th1vsMixed",0.000406908671766951,"Oit3.1","Th1/2"
"Th2vsMixed",0.00559853256709353,"Oit3.1","Th1/2"
"Th1vsMixed",0.71655511195913,"Ola1","Th1/2"
"Th2vsMixed",0.689330345314215,"Ola1","Th1/2"
"Th1vsMixed",0.0226857332648068,"Oprs1","Th1/2"
"Th2vsMixed",0.0134099390925988,"Oprs1","Th1/2"
"Th1vsMixed",0.068813220135441,"Oprs1.1","Th1/2"
"Th2vsMixed",0.550261571524909,"Oprs1.1","Th1/2"
"Th1vsMixed",0.984068124325869,"Oprs1.2","Th1/2"
"Th2vsMixed",0.519895444285722,"Oprs1.2","Th1/2"
"Th1vsMixed",0.0144424572082583,"Orai1","Th1/2"
"Th2vsMixed",0.699361028564035,"Orai1","Th1/2"
"Th1vsMixed",0.410520232716546,"Orc1l","Th1/2"
"Th2vsMixed",0.112602472670975,"Orc1l","Th1/2"
"Th1vsMixed",0.446855468969916,"Orc6l","Th1/2"
"Th2vsMixed",0.356624596129403,"Orc6l","Th1/2"
"Th1vsMixed",0.028446925509812,"ORF28.1","Th1/2"
"Th2vsMixed",0.730613772303782,"ORF28.1","Th1/2"
"Th1vsMixed",0.00148415073147013,"Osbpl3","Th1/2"
"Th2vsMixed",0.59898244822465,"Osbpl3","Th1/2"
"Th1vsMixed",0.00144628319828956,"Osbpl3.2","Th1/2"
"Th2vsMixed",0.137187177091953,"Osbpl3.2","Th1/2"
"Th1vsMixed",0.0107289684813367,"Osbpl9","Th1/2"
"Th2vsMixed",0.00752717960389658,"Osbpl9","Th1/2"
"Th1vsMixed",0.00563824281579538,"Osgin1","Th1/2"
"Th2vsMixed",0.608416565720935,"Osgin1","Th1/2"
"Th1vsMixed",0.227647481399192,"Ostm1","Th1/2"
"Th2vsMixed",0.0190050283322725,"Ostm1","Th1/2"
"Th1vsMixed",0.0531470113618162,"OTTMUSG00000005491","Th1/2"
"Th2vsMixed",0.0691761515648334,"OTTMUSG00000005491","Th1/2"
"Th1vsMixed",0.746600644996287,"Otud6b","Th1/2"
"Th2vsMixed",0.165073401276017,"Otud6b","Th1/2"
"Th1vsMixed",0.150524101144476,"Ovgp1.1","Th1/2"
"Th2vsMixed",0.23704187959774,"Ovgp1.1","Th1/2"
"Th1vsMixed",0.0582026614218709,"Oxr1","Th1/2"
"Th2vsMixed",0.339472821943127,"Oxr1","Th1/2"
"Th1vsMixed",0.40473844685967,"Oxsr1","Th1/2"
"Th2vsMixed",0.183861599032841,"Oxsr1","Th1/2"
"Th1vsMixed",0.662802883815269,"P2rx7.2","Th1/2"
"Th2vsMixed",7.75925453162068e-05,"P2rx7.2","Th1/2"
"Th1vsMixed",0.00241919815500732,"P2ry1","Th1/2"
"Th2vsMixed",0.558129066398898,"P2ry1","Th1/2"
"Th1vsMixed",0.00112410124223617,"P2ry5","Th1/2"
"Th2vsMixed",0.0589994423337052,"P2ry5","Th1/2"
"Th1vsMixed",1.64149792685475e-05,"P4ha2","Th1/2"
"Th2vsMixed",0.165597385177919,"P4ha2","Th1/2"
"Th1vsMixed",0.000796244925615467,"P4hb","Th1/2"
"Th2vsMixed",0.652097818524386,"P4hb","Th1/2"
"Th1vsMixed",0.00336951366304774,"Pa2g4","Th1/2"
"Th2vsMixed",0.0340681299054033,"Pa2g4","Th1/2"
"Th1vsMixed",0.0178297603495087,"Pabpc1","Th1/2"
"Th2vsMixed",0.255301416889401,"Pabpc1","Th1/2"
"Th1vsMixed",0.0108733512723991,"Pabpc1.2","Th1/2"
"Th2vsMixed",0.997668120753877,"Pabpc1.2","Th1/2"
"Th1vsMixed",0.00448712502577841,"Pabpc4","Th1/2"
"Th2vsMixed",0.177354890753947,"Pabpc4","Th1/2"
"Th1vsMixed",0.0916364998824561,"Pabpc4.1","Th1/2"
"Th2vsMixed",0.512334510999535,"Pabpc4.1","Th1/2"
"Th1vsMixed",0.00203654596603008,"Pacs2","Th1/2"
"Th2vsMixed",0.253636337985507,"Pacs2","Th1/2"
"Th1vsMixed",0.033079802210393,"Pacsin1","Th1/2"
"Th2vsMixed",0.35910210156563,"Pacsin1","Th1/2"
"Th1vsMixed",0.0046132357395165,"Pacsin1.2","Th1/2"
"Th2vsMixed",0.6564895145857,"Pacsin1.2","Th1/2"
"Th1vsMixed",0.0327195008861449,"Pacsin1.3","Th1/2"
"Th2vsMixed",0.286740388596596,"Pacsin1.3","Th1/2"
"Th1vsMixed",0.00114824282255988,"Pafah1b3","Th1/2"
"Th2vsMixed",0.33716573274842,"Pafah1b3","Th1/2"
"Th1vsMixed",0.726421141048294,"Paics","Th1/2"
"Th2vsMixed",0.410417642399033,"Paics","Th1/2"
"Th1vsMixed",0.362625543085325,"Paip2","Th1/2"
"Th2vsMixed",0.689199529674301,"Paip2","Th1/2"
"Th1vsMixed",0.0419618372724537,"Pak4","Th1/2"
"Th2vsMixed",0.120415777065053,"Pak4","Th1/2"
"Th1vsMixed",0.067290801278692,"Paox","Th1/2"
"Th2vsMixed",0.0077207382947039,"Paox","Th1/2"
"Th1vsMixed",0.604382343987132,"Paox.1","Th1/2"
"Th2vsMixed",0.0422392517222503,"Paox.1","Th1/2"
"Th1vsMixed",0.0191461608786448,"Paqr7","Th1/2"
"Th2vsMixed",0.0413773580856589,"Paqr7","Th1/2"
"Th1vsMixed",0.000376811971579991,"Pard6a","Th1/2"
"Th2vsMixed",0.131424799401414,"Pard6a","Th1/2"
"Th1vsMixed",0.00661663218326616,"Pard6a.1","Th1/2"
"Th2vsMixed",0.540775777917366,"Pard6a.1","Th1/2"
"Th1vsMixed",0.0244951528783381,"Parp16","Th1/2"
"Th2vsMixed",0.0367393252211848,"Parp16","Th1/2"
"Th1vsMixed",0.00906417631975537,"Parp3","Th1/2"
"Th2vsMixed",0.0286660470328289,"Parp3","Th1/2"
"Th1vsMixed",7.16883480452232e-05,"Parp6","Th1/2"
"Th2vsMixed",0.00957672822075521,"Parp6","Th1/2"
"Th1vsMixed",0.0306152679132484,"Pbk","Th1/2"
"Th2vsMixed",0.266867687205313,"Pbk","Th1/2"
"Th1vsMixed",0.0359124140136218,"Pbx2.1","Th1/2"
"Th2vsMixed",0.158956466350685,"Pbx2.1","Th1/2"
"Th1vsMixed",0.00208738656055803,"Pbx2.2","Th1/2"
"Th2vsMixed",0.575417910552388,"Pbx2.2","Th1/2"
"Th1vsMixed",0.000518278137987199,"Pcaf","Th1/2"
"Th2vsMixed",0.588579600919731,"Pcaf","Th1/2"
"Th1vsMixed",0.0878387398211985,"Pcaf.1","Th1/2"
"Th2vsMixed",0.0109345367936733,"Pcaf.1","Th1/2"
"Th1vsMixed",2.54216805065597e-05,"Pcbd2","Th1/2"
"Th2vsMixed",0.797360323698392,"Pcbd2","Th1/2"
"Th1vsMixed",0.0654297087652291,"Pcbp4","Th1/2"
"Th2vsMixed",0.0396700288743409,"Pcbp4","Th1/2"
"Th1vsMixed",0.264206489663959,"Pcca","Th1/2"
"Th2vsMixed",0.985098255830853,"Pcca","Th1/2"
"Th1vsMixed",0.0450918637959975,"Pcdhgb4","Th1/2"
"Th2vsMixed",0.25901974811574,"Pcdhgb4","Th1/2"
"Th1vsMixed",0.0810522091081598,"Pcgf1","Th1/2"
"Th2vsMixed",0.624364349422228,"Pcgf1","Th1/2"
"Th1vsMixed",0.067505472853268,"Pcgf5","Th1/2"
"Th2vsMixed",0.0613159181808638,"Pcgf5","Th1/2"
"Th1vsMixed",0.726802110968928,"Pcmtd1","Th1/2"
"Th2vsMixed",0.0103191267302888,"Pcmtd1","Th1/2"
"Th1vsMixed",0.259961842706877,"Pcna","Th1/2"
"Th2vsMixed",0.171754202350048,"Pcna","Th1/2"
"Th1vsMixed",0.000548787583173425,"Pcsk4","Th1/2"
"Th2vsMixed",0.687126931382905,"Pcsk4","Th1/2"
"Th1vsMixed",0.0122675594400568,"Pcsk4.1","Th1/2"
"Th2vsMixed",0.601352830115393,"Pcsk4.1","Th1/2"
"Th1vsMixed",0.00815381617570267,"Pcsk4.2","Th1/2"
"Th2vsMixed",0.110930018281693,"Pcsk4.2","Th1/2"
"Th1vsMixed",0.00494052719689965,"Pcsk4.4","Th1/2"
"Th2vsMixed",0.430864369175976,"Pcsk4.4","Th1/2"
"Th1vsMixed",0.0239421682008274,"Pcx","Th1/2"
"Th2vsMixed",0.319701205399012,"Pcx","Th1/2"
"Th1vsMixed",0.000761631921494068,"Pdap1","Th1/2"
"Th2vsMixed",0.115623986496092,"Pdap1","Th1/2"
"Th1vsMixed",0.0079253997316312,"Pdcd1lg2","Th1/2"
"Th2vsMixed",0.631720031724169,"Pdcd1lg2","Th1/2"
"Th1vsMixed",0.00429302598910375,"Pdcd4.2","Th1/2"
"Th2vsMixed",0.0255138707188878,"Pdcd4.2","Th1/2"
"Th1vsMixed",0.371570790974149,"Pdcd4.3","Th1/2"
"Th2vsMixed",0.15014924517708,"Pdcd4.3","Th1/2"
"Th1vsMixed",0.996447063816525,"Pdcd5","Th1/2"
"Th2vsMixed",0.164648655188585,"Pdcd5","Th1/2"
"Th1vsMixed",0.392136655958464,"Pddc1","Th1/2"
"Th2vsMixed",0.221044613399403,"Pddc1","Th1/2"
"Th1vsMixed",0.0332534563319864,"Pde1b","Th1/2"
"Th2vsMixed",0.725039158257983,"Pde1b","Th1/2"
"Th1vsMixed",0.0130823584717762,"Pde2a","Th1/2"
"Th2vsMixed",0.976148853909177,"Pde2a","Th1/2"
"Th1vsMixed",0.00373671075293496,"Pde6d.1","Th1/2"
"Th2vsMixed",0.606734663557656,"Pde6d.1","Th1/2"
"Th1vsMixed",0.408746789415643,"Pde7a","Th1/2"
"Th2vsMixed",0.154341944168281,"Pde7a","Th1/2"
"Th1vsMixed",0.0229378677093301,"Pdia5","Th1/2"
"Th2vsMixed",0.66702723972932,"Pdia5","Th1/2"
"Th1vsMixed",0.340924861545036,"Pdia6","Th1/2"
"Th2vsMixed",0.403789033527982,"Pdia6","Th1/2"
"Th1vsMixed",5.40947323852349e-05,"Pdk1","Th1/2"
"Th2vsMixed",0.00202353082503379,"Pdk1","Th1/2"
"Th1vsMixed",0.0155119838136971,"Pdk3","Th1/2"
"Th2vsMixed",0.00574878152043034,"Pdk3","Th1/2"
"Th1vsMixed",0.79528501779946,"Pdlim4","Th1/2"
"Th2vsMixed",0.00763318779209622,"Pdlim4","Th1/2"
"Th1vsMixed",0.0442413144666073,"Pdss1","Th1/2"
"Th2vsMixed",0.400208050950824,"Pdss1","Th1/2"
"Th1vsMixed",0.0357273842715505,"Pebp1","Th1/2"
