"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"26","Acss1",0.240406535519003,0.878724724021688,0.0372517222920401,0.000121692766015107,0.113077713229684,0.000530459595394911,"ns","sig","Th2like","Th1/2"
"27","Actr3b",0.744488845251594,0.212759847177125,0.0431303964700543,0.139605080176263,0.122242504912364,0.164637715242352,"ns","ns","Ind","Th1/2"
"28","Actr3b.1",-0.241633276924891,0.761315946655083,0.70371246618141,0.0859088288912117,0.80401892015827,0.104187303123384,"ns","ns","Ind","Th1/2"
"29","Adamtsl4",0.0163879893938684,1.05808781560555,0.898985679613257,1.74459727873729e-07,0.926063561529319,1.11872300499029e-05,"ns","sig","Th2like","Th1/2"
"30","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.587523803473328,0.453445152838602,"ns","ns","Ind","Th1/2"
"31","Adh4",0.01734786952409,0.976126095486871,0.738551582169643,0.000219055891300636,0.823645568810928,0.000791377973501593,"ns","sig","Th2like","Th1/2"
"32","Adora3.1",-0.10611756763442,0.427573712970605,0.663899979509458,4.83619067249066e-05,0.767073624973766,0.000269670197281273,"ns","sig","Th2like","Th1/2"
"33","Aff4",0.748261114051523,0.220138002352528,0.00301623720480075,0.202488851955403,0.0228709341345715,0.232907580836596,"sig","ns","Th1like","Th1/2"
"34","Agrn",0.641537553479693,0.0597076738186922,0.000590029455253855,0.715137759829371,0.00914378321227381,0.732266807968997,"sig","ns","Th1like","Th1/2"
"35","AI451557",0.365072661487496,0.458865790801737,0.0939242392615061,0.000929259180526733,0.200896105819425,0.00219877014858433,"ns","sig","Th2like","Th1/2"
"36","AI451617",-0.0862734932951493,-0.485381276613396,0.0743005101919959,0.358676559313168,0.173255280584063,0.39570123640356,"ns","ns","Ind","Th1/2"
"37","Akr1b3",-0.205754063472036,1.0016990049918,0.820593777955737,0.0070564743417151,0.888110987534374,0.0118299716905224,"ns","sig","Th2like","Th1/2"
"38","Akr1c18",0.00174182233233748,0.945106431513199,0.965068585930543,8.20956225068215e-10,0.978419337119305,4.21150543459994e-07,"ns","sig","Th2like","Th1/2"
"39","Amica1",0.234021645674269,0.92235690761287,0.0446085965963598,0.109449999970454,0.125050328163566,0.130576395313588,"ns","ns","Ind","Th1/2"
"40","Anp32e",0.373280902774899,0.463595078545685,0.0547288365113718,0.0101917250895837,0.141957485353352,0.0161454376617251,"ns","sig","Th2like","Th1/2"
"41","Antxr2",0.433094871357713,0.769211725161275,0.0400253913828126,0.00120931405121893,0.11849265954165,0.00272352277110856,"ns","sig","Th2like","Th1/2"
"42","Anxa9",0.153498829941676,1.07286513092637,0.127702875394852,0.00106300606839738,0.255560559747239,0.00247873687767207,"ns","sig","Th2like","Th1/2"
"43","Apbb1ip",-0.698784950258583,1.37894820605248,0.212226067356143,0.00508376978180696,0.350070651298075,0.00893141745913346,"ns","sig","Th2like","Th1/2"
"44","Aqp9",0.501335122308851,0.756518885317405,5.03450810670785e-06,1.35101200959844e-05,0.000516540531748225,0.000117469349309153,"sig","sig","Superpos","Th1/2"
"45","Arbp",0.48699757174592,0.577781264115141,0.0430340990313169,0.0066868282904278,0.122242504912364,0.0113212637392391,"ns","sig","Th2like","Th1/2"
"46","Armc3.1",0.0183906830773368,0.934529932268915,0.841206946097262,3.90891061720417e-05,0.894935029445271,0.000225311364789409,"ns","sig","Th2like","Th1/2"
"47","Armcx3",0.373913431877655,0.677331782863589,0.373144345949672,0.007958410219594,0.52444671088269,0.0131275384008094,"ns","sig","Th2like","Th1/2"
"48","Armcx6",0.262096009474275,0.830351690422544,0.213626464901414,0.000247137452088236,0.350128998384746,0.000862459271573232,"ns","sig","Th2like","Th1/2"
"49","Armcx6.1",0.549370402458158,0.502943341800697,0.0247271644864249,0.00736703484351817,0.0887065411296222,0.0122704184244312,"ns","sig","Th2like","Th1/2"
"50","Asb13.1",0.279622243271397,0.639352467115852,0.00985387605442289,6.32868112709777e-06,0.0476890416596127,7.73003194809799e-05,"sig","sig","Superpos","Th1/2"
"51","Asb2",-0.215709609589058,1.07920273321758,0.285870723515676,2.81491550123838e-06,0.433880713501603,4.81350550711763e-05,"ns","sig","Th2like","Th1/2"
"52","Atg2a.1",-0.0454389917271998,1.15308392675938,0.762937999739349,6.0655655076544e-05,0.83629742279121,0.000311511511545655,"ns","sig","Th2like","Th1/2"
"53","Atp10a",-0.234601872469413,0.969853060501135,0.140912506062944,0.00522657833053993,0.266475007645447,0.00911984586247274,"ns","sig","Th2like","Th1/2"
"54","Atp10d",0.220785976720501,0.746398429692417,0.298147754385674,0.00130077632559745,0.442914859616053,0.0028395670426872,"ns","sig","Th2like","Th1/2"
"55","Atp8b4",0.371279969112686,0.865658334207891,0.190524514415429,0.00222251125214385,0.325796919650384,0.00438919469845672,"ns","sig","Th2like","Th1/2"
"56","B930041F14Rik",0.340223129038074,0.641563882266851,0.00469329438828515,0.00998840338264781,0.0296356546405942,0.0160361158312124,"sig","sig","Superpos","Th1/2"
"57","Batf",-0.153918587496279,0.996253782620367,0.746340850442705,0.00780513332915172,0.826502933551652,0.0129580368862616,"ns","sig","Th2like","Th1/2"
"58","Bbs12",0.523162667681964,0.370543917945821,0.0824499553723152,0.260687388586559,0.184702301772916,0.293917868889901,"ns","ns","Ind","Th1/2"
"59","BC006779",0.2180946394783,0.603005021563586,0.0926527727507514,0.00107036741643649,0.199709547987964,0.00248460852774624,"ns","sig","Th2like","Th1/2"
"60","BC016495",0.190934157781118,0.80558177431921,0.459166925957749,0.00536982748163604,0.607094414990529,0.00930649154756516,"ns","sig","Th2like","Th1/2"
"61","BC038156",0.370022434786476,0.607396862741073,0.0200640776283353,0.00601207429395181,0.0771183216534786,0.0103496446738164,"ns","sig","Th2like","Th1/2"
"62","BC057079",-0.0738083140453535,1.00935131894982,0.624190570365388,4.06500958615135e-06,0.737810512897337,6.13338211086954e-05,"ns","sig","Th2like","Th1/2"
"63","BC094916",0.0728725266716408,0.930493524493036,0.0728519635154294,3.32205722013895e-07,0.172226070430485,1.6964777080828e-05,"ns","sig","Th2like","Th1/2"
"64","BC094916.1",0.270792809971311,0.812303947758354,0.00398095951343099,2.55074955104707e-06,0.0268714767156592,4.67333757031124e-05,"sig","sig","Superpos","Th1/2"
"65","Bst2",0.310651641992574,0.247547415092311,0.146992048364806,0.607434628139787,0.274666457909058,0.630239888983665,"ns","ns","Ind","Th1/2"
"66","Btk",0.173087784694394,0.935462850711447,0.0860228885974588,0.000327178056075093,0.189118458327494,0.00103606384423779,"ns","sig","Th2like","Th1/2"
"67","Btla",0.0493067843960762,0.967654395752562,0.893141269319381,0.00028763809762383,0.926063561529319,0.000951989316651773,"ns","sig","Th2like","Th1/2"
"68","Bzrap1",0.663190577316182,0.42597551114241,0.000609023893389623,1.65477816845655e-05,0.00914378321227381,0.000135172281392328,"sig","sig","Superpos","Th1/2"
"69","C030048B08Rik",0.222728976617999,0.659190433436009,0.269982691505474,0.0203363293895133,0.419293106297098,0.029892656094041,"ns","sig","Th2like","Th1/2"
"70","C030048B08Rik.1",0.304034949029094,0.676971850535396,0.230379350430735,0.0703574042969669,0.37164970682694,0.0871820009766764,"ns","ns","Ind","Th1/2"
"71","C730027P07Rik",-1.95553062574544,0.833293334007359,0.0307499028218794,3.29134207966847e-05,0.10177225901693,0.000198642174925874,"ns","sig","Th2like","Th1/2"
"72","Capsl",0.226556004231464,0.891741640668641,0.128029364239845,0.000185812435064443,0.255560559747239,0.000695779410131819,"ns","sig","Th2like","Th1/2"
"73","Car5b",0.179743092746867,0.306996920934116,0.0939864822547016,0.0770985050085913,0.200896105819425,0.0946347484036352,"ns","ns","Ind","Th1/2"
"74","Car5b.1",0.0526828150920393,0.332992005641988,0.518094375116946,0.0158335751074562,0.647864726784439,0.0239605428617258,"ns","sig","Th2like","Th1/2"
"75","Car5b.2",0.19342985586177,0.32902979345162,0.000109686197888917,2.64662823393323e-05,0.00337028821578779,0.000187347966639561,"sig","sig","Superpos","Th1/2"
"76","Casp1",0.480719857618829,0.733087703188607,0.00320995566801004,0.0101971185231948,0.0228709341345715,0.0161454376617251,"sig","sig","Superpos","Th1/2"
"77","Casp6",0.0499507954743937,1.28921495010493,0.824496221288596,0.00149930307489873,0.888147815757639,0.00319146256192136,"ns","sig","Th2like","Th1/2"
"78","Casp6.1",-0.100753607538413,1.43633322121955,0.594167834443095,0.000752883863055846,0.710508389438946,0.0018658426171384,"ns","sig","Th2like","Th1/2"
"79","Ccl3",0.0635604367042182,1.01542427821371,0.194184780935865,5.37116612488315e-06,0.328768292475573,7.11300450726977e-05,"ns","sig","Th2like","Th1/2"
"80","Ccr5",0.291251068977439,0.328682534157935,0.000138271826563391,0.199909409296079,0.00354667235135098,0.23045736397503,"sig","ns","Th1like","Th1/2"
"81","Ccr5.1",0.351332501610638,0.951380510183443,2.6103726156829e-05,0.00817351251172577,0.00148791239093925,0.013396204212509,"sig","sig","Superpos","Th1/2"
"82","Ccr5.2",0.405294862263943,0.783239189253095,0.000152447305318325,0.00822049033962033,0.00355479398310458,0.0134302915421186,"sig","sig","Superpos","Th1/2"
"83","Ccrl2",0.126189405621616,0.691372373503699,0.110926931381023,0.0165673540081806,0.227622063193859,0.0249972135476372,"ns","sig","Th2like","Th1/2"
"84","Cd164",0.200462055458991,0.779518976513064,0.506380887672003,0.00123580721390409,0.639835949201324,0.00274346181021139,"ns","sig","Th2like","Th1/2"
"85","Cd1d1",0.442879252710359,0.679274075641118,0.00525715501279994,0.00059747476826349,0.0312601580053903,0.00157992039236686,"sig","sig","Superpos","Th1/2"
"86","Cd44.5",0.936983792402015,0.211588088737095,0.06545445497559,0.706030406364902,0.163047463414093,0.724387196930389,"ns","ns","Ind","Th1/2"
"87","Cd6.1",0.0246787061924182,0.6609818408994,0.890156629802971,0.000346583967915006,0.926063561529319,0.00105205666000236,"ns","sig","Th2like","Th1/2"
"88","Cd70",0.264018146007835,0.396190019656527,0.108941238899631,0.254858683658386,0.225350224014156,0.288614800699232,"ns","ns","Ind","Th1/2"
"89","Cd79b",0.662517340255919,0.221160018796268,0.00801555815091284,0.375656384023893,0.0410404657697313,0.411777190180037,"sig","ns","Th1like","Th1/2"
"90","Cd79b.1",0.590451542665652,0.297095241137132,0.0179843082887971,0.258950170744744,0.0715189934275419,0.292602285445052,"ns","ns","Ind","Th1/2"
"91","Cd80",0.102694291278312,0.799330639509645,0.185774090179918,0.000763291179165763,0.32272958677295,0.00188254026400018,"ns","sig","Th2like","Th1/2"
"92","Cd86",-0.0751251852583382,1.0196566844204,0.50330828705737,7.85729614582116e-07,0.638195057149909,2.12146995937171e-05,"ns","sig","Th2like","Th1/2"
"93","Cd86.1",0.0202643860791591,1.02335428385316,0.843239358738143,2.52728506363206e-06,0.894935029445271,4.67333757031124e-05,"ns","sig","Th2like","Th1/2"
"94","Cd86.2",0.0352261433126792,0.956782072031218,0.63144245879536,4.76131210982215e-08,0.741258538585857,6.1145401108308e-06,"ns","sig","Th2like","Th1/2"
"95","Cdc42se1.1",0.283760632453952,0.819553587191841,0.110053791432855,0.000232922960540299,0.226737329337569,0.000829788046924815,"ns","sig","Th2like","Th1/2"
"96","Cercam",0.174779322309183,0.789554645713306,0.309292278166383,0.000236308860363923,0.452079997826707,0.000836044450804776,"ns","sig","Th2like","Th1/2"
"97","Cetn4.1",0.226995690152846,0.780638832526386,0.130936935397636,0.00104839386403983,0.257358804057423,0.00245582672261385,"ns","sig","Th2like","Th1/2"
"98","Ch25h",1.06089218313274,0.113886690260868,0.0015053184793915,0.927905052832328,0.015973457074972,0.931536775152611,"sig","ns","Th1like","Th1/2"
"99","Clcnkb",0.368040510733753,0.722055940704581,0.00247558902851395,4.55286090575108e-07,0.0212563044664733,1.6964777080828e-05,"sig","sig","Superpos","Th1/2"
"100","Clec2e",0.252201673549199,0.586511700744191,0.133155064049326,0.000744863394738021,0.260719648310322,0.00185492680340099,"ns","sig","Th2like","Th1/2"
"101","Clpx",-0.778083026988493,1.3473135138159,0.00916137339355862,8.49072134362697e-06,0.0447598528656721,8.80288043320283e-05,"sig","sig","Superpos","Th1/2"
"102","Cox4nb",0.610274712319812,0.489479645463857,0.0479886953116168,0.0295435982276083,0.131360053013598,0.0415229202486659,"ns","sig","Th2like","Th1/2"
"103","Cox5b",0.66894779337863,0.157723744507868,0.0224373018566882,0.434542200635845,0.0846348224447136,0.469305576686713,"ns","ns","Ind","Th1/2"
"104","Cox7a1",0.148500944767818,0.752830829852041,0.302314127002729,5.4731313301854e-05,0.444375779806304,0.000292470455456782,"ns","sig","Th2like","Th1/2"
"105","Csprs",0.208342401688718,0.623261622561315,0.00547458870842495,0.000392918739706486,0.0312601580053903,0.00116512897959207,"sig","sig","Superpos","Th1/2"
"106","Ctsw",0.471748993087784,0.471375703577406,1.19120276083917e-05,9.6520743725381e-06,0.000872981451872135,9.34247953417367e-05,"sig","sig","Superpos","Th1/2"
"107","Cuedc1",0.646087753190124,0.488592787871534,0.0507784926882934,0.0049819169627667,0.135673785151534,0.00878255464570212,"ns","sig","Th2like","Th1/2"
"108","Cxcr3",0.710221004611559,-0.069250007597278,0.00013325124087228,0.608126208668449,0.00354667235135098,0.630239888983665,"sig","ns","Th1like","Th1/2"
"109","Cyp2s1",0.341846164460116,0.622345682952419,0.0206465604570319,0.000610158506245266,0.0784569297367212,0.00159699649848889,"ns","sig","Th2like","Th1/2"
"110","D030074E01Rik",0.10314845896556,0.939123619744545,0.485658512616297,0.000203455062945603,0.627563770710731,0.000750880915763269,"ns","sig","Th2like","Th1/2"
"111","D10Bwg1379e",-0.413016812592367,0.945033423988576,0.0369095311280311,1.71363092458402e-06,0.113077713229684,3.8221420187461e-05,"ns","sig","Th2like","Th1/2"
"112","D12Ertd553e",0.272165176542188,0.745776003202736,0.0761529011827598,0.000463083489641049,0.176771214057718,0.00131249629936938,"ns","sig","Th2like","Th1/2"
"113","D14Ertd668e.1",-0.00159195105694997,0.888100981888163,0.981680383745668,8.49333005834878e-05,0.989394964364494,0.000414959839993612,"ns","sig","Th2like","Th1/2"
"114","D330045A20Rik",-0.313155327452279,0.533441266878305,0.537059269848363,4.95066002377303e-07,0.6591181948139,1.6964777080828e-05,"ns","sig","Th2like","Th1/2"
"115","D330045A20Rik.1",0.233877763717953,0.550199374218148,0.275167843929634,1.35691435961152e-07,0.42137642965941,9.94424380686728e-06,"ns","sig","Th2like","Th1/2"
"116","D330045A20Rik.2",0.801263278868702,0.477270802226206,0.300875420245981,0.000418040319783374,0.443531869500541,0.0012116083844569,"ns","sig","Th2like","Th1/2"
"117","Dapk2.1",0.432892738397496,0.827544291698934,0.000146453836452837,0.000147187133189889,0.00355479398310458,0.000599261899415977,"sig","sig","Superpos","Th1/2"
"118","Dbndd2.2",0.0187950187474084,0.805191809414367,0.894829462234599,2.9946458605154e-05,0.926063561529319,0.000187347966639561,"ns","sig","Th2like","Th1/2"
"119","Ddx26b",0.461537245986634,0.338639316086038,0.00337032782627014,0.0713262500569697,0.0236846325325559,0.0881695572993385,"sig","ns","Th1like","Th1/2"
"120","Ddx58",0.29306463851303,0.79749114035309,9.41650044287345e-05,6.74501487310636e-07,0.00337028821578779,2.03540742935504e-05,"sig","sig","Superpos","Th1/2"
"121","Ddx60",0.0616744687021488,0.851056990954822,0.427904434660792,0.000315206714602555,0.579220782362795,0.0010043543142305,"ns","sig","Th2like","Th1/2"
"122","Dgcr6.1",0.352521698940434,0.781140612036913,0.115186426732259,0.00166432866055354,0.235420864197804,0.00351358272783525,"ns","sig","Th2like","Th1/2"
"123","Dhdh.1",-0.133927193376578,1.03745869778398,0.474557286722925,0.000187533688604531,0.618200759160494,0.000697136103290756,"ns","sig","Th2like","Th1/2"
"124","Dhx58",0.297335972413755,0.776457462924261,0.000775229603189589,0.000285526646397701,0.00994231966090648,0.000951137464948186,"sig","sig","Superpos","Th1/2"
"125","Dhx58.1",0.366818340844004,0.556826195538221,0.000407880101942335,0.0019369304221395,0.00721525835504889,0.00400663430063534,"sig","sig","Superpos","Th1/2"
"126","Dmwd.1",0.357359277901674,0.739181615501463,0.00388293771735172,6.79171910906822e-06,0.0265592939866858,7.74255978433777e-05,"sig","sig","Superpos","Th1/2"
"127","Dnalc1",0.283285965546983,0.520734636470299,0.0675165303775425,0.000278591248259045,0.163985823589803,0.000934100067692092,"ns","sig","Th2like","Th1/2"
"128","Dnalc1.1",0.123521347599704,0.661885929610209,0.521575306358622,0.000252205254716823,0.647864726784439,0.000868330843421008,"ns","sig","Th2like","Th1/2"
"129","Dtx3l",0.322815363908576,0.587723062250483,0.015354092368339,0.00876784025447106,0.0646711808561788,0.0142338672485559,"ns","sig","Th2like","Th1/2"
"130","Dusp14",-0.0966187871852137,0.584572050066336,0.535576593811974,0.0283783063645342,0.658874802459335,0.0401048792424409,"ns","sig","Th2like","Th1/2"
"131","Dusp7",0.214391065303101,0.664171447794237,0.39689627675695,0.0100884553296489,0.542954106603508,0.0160726011928878,"ns","sig","Th2like","Th1/2"
"132","Dyrk1b.2",0.589889515121802,0.538926894632269,8.90749548842153e-05,2.89997046354148e-05,0.00337028821578779,0.000187347966639561,"sig","sig","Superpos","Th1/2"
"133","Ecm1",-0.176466301255296,1.11123856990822,0.499345200571584,2.75414705621691e-06,0.635642897998071,4.81350550711763e-05,"ns","sig","Th2like","Th1/2"
"134","Ecm1.1",0.102264085785586,0.955042746101675,0.35184179713166,3.47202765914253e-06,0.501374560912615,5.39742481557611e-05,"ns","sig","Th2like","Th1/2"
"135","Edn1",-0.117993307238508,1.27170219142852,0.898137162437651,4.90263595665613e-06,0.926063561529319,7.11300450726977e-05,"ns","sig","Th2like","Th1/2"
"136","Efna5",-0.291332063405798,1.03777029530817,0.625709273418723,0.000489639437150322,0.737905418997252,0.00136513603944628,"ns","sig","Th2like","Th1/2"
"137","EG240327",0.575721391085089,0.555290026970638,0.00160047605236507,0.442892046010002,0.015973457074972,0.47631786080321,"sig","ns","Th1like","Th1/2"
"138","EG433923",0.368578870834176,0.57170343147618,0.392720624602487,0.314660503961084,0.541574409734075,0.350914866373991,"ns","ns","Ind","Th1/2"
"139","EG630499",0.640994408944514,0.269797867845843,0.147238354629612,0.458446791805939,0.274666457909058,0.488946370470783,"ns","ns","Ind","Th1/2"
"140","EG630499.1",0.939199613877281,0.148964152735974,0.0476146744007224,0.757697776230309,0.13132434391167,0.768179761276973,"ns","ns","Ind","Th1/2"
"141","Ehd3",0.28012883354848,0.785631228915326,0.0297189372312814,2.32005160356263e-05,0.0989987974003075,0.000172490793134439,"ns","sig","Th2like","Th1/2"
"142","Eif4enif1",0.701163223394874,0.559588994218004,0.0330128544180372,0.0821716663756287,0.10622806290529,0.100366821073089,"ns","ns","Ind","Th1/2"
"143","Eif4enif1.1",0.521129064101129,0.797464824631602,0.099022894076059,0.0492119201866806,0.209048331938347,0.0637518056963817,"ns","ns","Ind","Th1/2"
"144","Emr1",0.264587919882192,0.75882783201953,0.503838203013086,2.98269637571826e-05,0.638195057149909,0.000187347966639561,"ns","sig","Th2like","Th1/2"
"145","Endod1",0.278339481440074,0.952867223594939,0.183426553274038,0.00294571524333186,0.321152975527582,0.00557620634623337,"ns","sig","Th2like","Th1/2"
"146","Enox2",0.539644632796967,0.511644408046994,0.00311073782050592,0.0154192174739363,0.0228709341345715,0.0234025401305601,"sig","sig","Superpos","Th1/2"
"147","Enpp4",0.306191903444096,0.762329899136261,0.184220653604378,0.000338404842209252,0.321446242513762,0.00104265083506242,"ns","sig","Th2like","Th1/2"
"148","Entpd4.1",0.0654076326618478,0.984656429161113,0.714238155667096,2.98509771835487e-05,0.808839235887903,0.000187347966639561,"ns","sig","Th2like","Th1/2"
"149","Eomes",0.126044096793634,1.05336491416844,0.0455247399144019,9.15680890940853e-06,0.126924954217871,9.21067249122858e-05,"ns","sig","Th2like","Th1/2"
"150","Epm2aip1.3",0.605844005689381,0.27989183012752,0.0288880431464239,0.125315044338244,0.0976315186020211,0.148467939366095,"ns","ns","Ind","Th1/2"
"151","Epsti1",0.149702655630175,0.74979782230856,0.123364993119897,0.000422614232343874,0.248181339100028,0.00121533329227572,"ns","sig","Th2like","Th1/2"
"152","Epsti1.2",0.185494968478863,0.808185582068622,0.0337397511193638,0.000424063663386655,0.106283169982551,0.00121533329227572,"ns","sig","Th2like","Th1/2"
"153","Etv6",0.253337158253634,0.963560865783614,0.0198015754490127,0.000349197725307724,0.0769561227677539,0.00105375548872272,"ns","sig","Th2like","Th1/2"
"154","Evi2a.1",-0.0872555492062485,0.926409774073253,0.824495184272895,0.0846454240725263,0.888147815757639,0.102898347273,"ns","ns","Ind","Th1/2"
"155","Fcer2a",0.849812549462246,0.540913710264158,0.00880421947864531,0.064556510287682,0.0438501416751946,0.081170318082306,"sig","ns","Th1like","Th1/2"
"156","Fcrls",-0.573330279450733,1.51236930453576,0.837912512805058,0.00274475599949212,0.893657212201652,0.00525395458111738,"ns","sig","Th2like","Th1/2"
"157","Fes",0.68204268952695,0.464220289539127,0.000100374304331887,0.0484123416019824,0.00337028821578779,0.0628747626375113,"sig","ns","Th1like","Th1/2"
"158","Ffar2",1.18671939857406,0.165859527561383,4.51132127581039e-05,0.829234005883901,0.00231430781449073,0.837395757910317,"sig","ns","Th1like","Th1/2"
"159","Fgf2",0.867593800164198,0.1604855736347,0.173055699590638,0.54171502973046,0.307858135342178,0.57181030915993,"ns","ns","Ind","Th1/2"
"160","Fgl2",0.242907216793994,-0.768159126870669,0.0363160194508799,0.308075413057071,0.112909805929099,0.344319579299079,"ns","ns","Ind","Th1/2"
"161","Fhit",0.0182897107722341,0.722402196474536,0.934814653540728,1.05136398802301e-05,0.955298639972895,9.9879578862186e-05,"ns","sig","Th2like","Th1/2"
"162","Fhl2",0.0484954135747441,0.411190648522102,0.545891097241889,0.00192028754341294,0.666285093500055,0.00398828951324226,"ns","sig","Th2like","Th1/2"
"163","Fmnl3.1",0.297905039302494,0.82631634057002,0.0873314042924673,0.0119001210297651,0.189834789839134,0.0186689972118333,"ns","sig","Th2like","Th1/2"
"164","Fmnl3.2",0.188538807870861,0.915108875593599,0.101971357229672,0.000669292702123966,0.214390599421401,0.00169136530142657,"ns","sig","Th2like","Th1/2"
"165","Folr4",0.493496859527938,0.527845229087665,0.0325087078681863,0.00446132980824191,0.105550424913795,0.00797443272344286,"ns","sig","Th2like","Th1/2"
"166","Folr4.2",0.425210414444854,0.623584710893709,0.00544827659999148,0.000109917130838208,0.0312601580053903,0.000495792913719537,"sig","sig","Superpos","Th1/2"
"167","Fos",0.308893038339125,0.575295439259847,0.0406524523963554,0.00636998909980196,0.11849265954165,0.010820544398008,"ns","sig","Th2like","Th1/2"
"168","Foxq1",-0.0662959672857251,0.847028742417527,0.878892833452469,0.000100889577826854,0.920146986859422,0.000474828930506203,"ns","sig","Th2like","Th1/2"
"169","Fscn1",-0.0540003062740801,1.04098199925544,0.740226478566157,0.0252546200830029,0.823722740790539,0.0360880782801685,"ns","sig","Th2like","Th1/2"
"170","Furin",0.423808727440333,0.732055040118155,0.000934567718757662,0.000155368477118473,0.0111496102261089,0.000608427700471577,"sig","sig","Superpos","Th1/2"
"171","Furin.2",0.588471983381769,0.541009321200897,0.000118255726869747,0.000633299784943595,0.00337028821578779,0.00162515895412928,"sig","sig","Superpos","Th1/2"
"172","Fut7",0.303907427182461,0.142309407927733,0.104720050125795,0.604650250120057,0.219270962100134,0.629179672031621,"ns","ns","Ind","Th1/2"
