"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.763571318137652,0.0313994181621789,"ns","sig","Th2like","Th1/2"
"2","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.760896446914869,0.0290202647284176,"ns","sig","Th2like","Th1/2"
"3","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.270340624989558,0.0621535847082404,"ns","ns","Ind","Th1/2"
"4","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.424112027644877,0.00707080446481179,"ns","sig","Th2like","Th1/2"
"5","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.00600237110533276,0.000576540852476037,"sig","sig","Superpos","Th1/2"
"6","2810474O19Rik",0.272113269545946,0.804527569198933,0.354454892256725,0.0541172534268305,0.508362937578724,0.0696706372857227,"ns","ns","Ind","Th1/2"
"7","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.00100772484418528,0.00247804266250178,"sig","sig","Superpos","Th1/2"
"8","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.307150623496781,0.000132251554160268,"ns","sig","Th2like","Th1/2"
"9","5730469M10Rik.1",0.0341220563167277,0.851720609826141,0.750314698678102,4.76767260103766e-08,0.826104062180941,5.19676313513105e-06,"ns","sig","Th2like","Th1/2"
"10","9930111J21Rik",0.0020407407511973,0.798126823156084,0.989967667414668,0.00795328773579177,0.989967667414668,0.0132016502010351,"ns","sig","Th2like","Th1/2"
"11","A630077B13Rik",0.964367970427167,0.522595974959651,0.0517239855634885,0.0351978806550347,0.135309946234086,0.0485641644480859,"ns","sig","Th2like","Th1/2"
"12","Actr3b",0.744488845251594,0.212759847177125,0.0431303964700543,0.139605080176263,0.119522369878879,0.167834048594257,"ns","ns","Ind","Th1/2"
"13","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.597645132154022,0.451204750639797,"ns","ns","Ind","Th1/2"
"14","Adh4",0.01734786952409,0.976126095486871,0.738551582169643,0.000219055891300636,0.825849778080219,0.000778600831035956,"ns","sig","Th2like","Th1/2"
"15","Adora3.1",-0.10611756763442,0.427573712970605,0.663899979509458,4.83619067249066e-05,0.77258111494517,0.000259251532771221,"ns","sig","Th2like","Th1/2"
"16","Aff4",0.748261114051523,0.220138002352528,0.00301623720480075,0.202488851955403,0.0208685831486135,0.23480090279935,"sig","ns","Th1like","Th1/2"
"17","AI451557",0.365072661487496,0.458865790801737,0.0939242392615061,0.000929259180526733,0.200740040774591,0.00220389483534474,"ns","sig","Th2like","Th1/2"
"18","AI451617",-0.0862734932951493,-0.485381276613396,0.0743005101919959,0.358676559313168,0.172313949168671,0.396240658430425,"ns","ns","Ind","Th1/2"
"19","Akr1c18",0.00174182233233748,0.945106431513199,0.965068585930543,8.20956225068215e-10,0.980054122979154,2.68452685597306e-07,"ns","sig","Th2like","Th1/2"
"20","Amica1",0.234021645674269,0.92235690761287,0.0446085965963598,0.109449999970454,0.122579925100921,0.133048884722448,"ns","ns","Ind","Th1/2"
"21","Antxr2",0.433094871357713,0.769211725161275,0.0400253913828126,0.00120931405121893,0.114597861496623,0.00269264382812547,"ns","sig","Th2like","Th1/2"
"22","Anxa9",0.153498829941676,1.07286513092637,0.127702875394852,0.00106300606839738,0.262634215434696,0.00247804266250178,"ns","sig","Th2like","Th1/2"
"23","Aqp9",0.501335122308851,0.756518885317405,5.03450810670785e-06,1.35101200959844e-05,0.000411571037723367,0.000107751445643583,"sig","sig","Superpos","Th1/2"
"24","Armcx6.1",0.549370402458158,0.502943341800697,0.0247271644864249,0.00736703484351817,0.0800572553174351,0.012353950737592,"ns","sig","Th2like","Th1/2"
"25","Asb13.1",0.279622243271397,0.639352467115852,0.00985387605442289,6.32868112709777e-06,0.0423975982867932,7.39099545914632e-05,"sig","sig","Superpos","Th1/2"
"26","Asb2",-0.215709609589058,1.07920273321758,0.285870723515676,2.81491550123838e-06,0.436821152287972,4.38322556621405e-05,"ns","sig","Th2like","Th1/2"
"27","Atg2a.1",-0.0454389917271998,1.15308392675938,0.762937999739349,6.0655655076544e-05,0.834383698711596,0.000291682341323969,"ns","sig","Th2like","Th1/2"
"28","Atp10a",-0.234601872469413,0.969853060501135,0.140912506062944,0.00522657833053993,0.274276127872516,0.00913952467425966,"ns","sig","Th2like","Th1/2"
"29","B930041F14Rik",0.340223129038074,0.641563882266851,0.00469329438828515,0.00998840338264781,0.0268950395370483,0.0160059237432118,"sig","sig","Superpos","Th1/2"
"30","Batf",-0.153918587496279,0.996253782620367,0.746340850442705,0.00780513332915172,0.825849778080219,0.0130218295848603,"ns","sig","Th2like","Th1/2"
"31","Bbs12",0.523162667681964,0.370543917945821,0.0824499553723152,0.260687388586559,0.185938864874118,0.294964623071989,"ns","ns","Ind","Th1/2"
