"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110059E24Rik.1",0.504752095992845,0.598386923142803,0.0221397196211151,0.000811267621358435,0.0953998030864903,0.00226269914757062,"ns","sig","Th2like","Th1/2"
"2","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.77351529090915,0.0324115236784222,"ns","sig","Th2like","Th1/2"
"3","1500005A01Rik",0.340463125425149,0.678140175339495,0.0367656886101609,0.00389314890872363,0.128125878914775,0.00761746227803833,"ns","sig","Th2like","Th1/2"
"4","1500012F01Rik.1",0.930188394455473,0.189457523059747,0.016425894110078,0.645857166059418,0.0774484181868862,0.670328073569112,"ns","ns","Ind","Th1/2"
"5","1500019G21Rik",0.300845897424059,0.597806077114079,0.245810413734424,0.00829805931713669,0.405455026525383,0.0143995735209137,"ns","sig","Th2like","Th1/2"
"6","1600014C10Rik.1",0.589748595243279,0.387881299193182,0.0182708112347406,0.062017610291342,0.0826858359294493,0.080079978271817,"ns","ns","Ind","Th1/2"
"7","1700019D03Rik",0.790173068742483,-0.476189629741192,0.000187445083281827,0.107205100312622,0.00575081515508645,0.129819392154536,"sig","ns","Th1like","Th1/2"
"8","1700025G04Rik",0.258986140662076,0.667609737979993,0.102675096264917,0.0263808586300058,0.234380353676165,0.0389117664792586,"ns","sig","Th2like","Th1/2"
"9","1700025K23Rik",-0.0113760750355036,0.888485673999808,0.944309013795077,6.65795169655168e-06,0.962262179807423,0.000100130371593238,"ns","sig","Th2like","Th1/2"
"10","1700113I22Rik",0.787564886476074,0.0182555240004444,0.0148134796801122,0.915273229189789,0.0737146479310497,0.920071516105594,"ns","ns","Ind","Th1/2"
"11","1700113I22Rik.1",0.764881899922115,-0.121675409362223,0.121474158542919,0.70156200749855,0.262452618598363,0.723250080311005,"ns","ns","Ind","Th1/2"
"12","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.768850610503547,0.0300706156139738,"ns","sig","Th2like","Th1/2"
"13","2210012G02Rik.2",0.390040147435516,0.510067413643616,0.488104615617541,0.164136787442521,0.639959384920776,0.191326620012787,"ns","ns","Ind","Th1/2"
"14","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.277748580495213,0.0628778421426016,"ns","ns","Ind","Th1/2"
"15","2310016C08Rik",0.100968560692808,0.749246418185401,0.716272145597993,0.00464383065708337,0.822426251008474,0.00886024406463419,"ns","sig","Th2like","Th1/2"
"16","2310016E02Rik",0.13777631620117,0.766882512054028,0.443028939203792,0.000531122539144801,0.599300169963507,0.00164927525313386,"ns","sig","Th2like","Th1/2"
"17","2310022B05Rik",0.0737040511964462,0.776381894605437,0.498639581858194,4.37375649255595e-05,0.649148760743059,0.000302222633314452,"ns","sig","Th2like","Th1/2"
"18","2410022L05Rik",1.0294039332657,0.361478178327037,0.0025830544015023,0.0771097949955546,0.0266959295159053,0.0963244507517759,"sig","ns","Th1like","Th1/2"
"19","2410091C18Rik.1",0.370424272637846,0.448416362078413,0.136988059076897,0.0509213668015398,0.278666180243072,0.0669926043512539,"ns","ns","Ind","Th1/2"
"20","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.431848762525082,0.00759263831770966,"ns","sig","Th2like","Th1/2"
"21","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.00965414131122459,0.000734983345233997,"sig","sig","Superpos","Th1/2"
"22","2610027C15Rik.1",0.453608791658325,0.562272285121562,0.012914087502891,0.00225578940796404,0.0655967226140225,0.00480608465530116,"ns","sig","Th2like","Th1/2"
"23","2810474O19Rik",0.272113269545946,0.804527569198933,0.354454892256725,0.0541172534268305,0.521817470942242,0.0705917234326173,"ns","ns","Ind","Th1/2"
"24","4631427C17Rik",0.530463004451432,0.706481304163696,0.0230621719610291,0.000277908610912234,0.0971736603744648,0.00108696723000367,"ns","sig","Th2like","Th1/2"
"25","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.0018384215726914,0.00276832243858964,"sig","sig","Superpos","Th1/2"
"26","4930570C03Rik",0.15928471531683,0.655432493270472,0.619503824808956,0.0137207854541825,0.751834546880489,0.0221089126961302,"ns","sig","Th2like","Th1/2"
"27","4931428F04Rik",0.166902581854787,0.968680452344896,0.1373348319842,5.83052296970569e-06,0.278666180243072,9.51491727183886e-05,"ns","sig","Th2like","Th1/2"
"28","4933426M11Rik",0.122446506673022,0.931307904424697,0.421467329466741,7.63352829706943e-05,0.577259717323197,0.000461017023925374,"ns","sig","Th2like","Th1/2"
"29","4933439C20Rik",0.0827745471719459,0.859294092237602,0.667746720819423,0.000801558069486017,0.786730775527646,0.00224377751567801,"ns","sig","Th2like","Th1/2"
"30","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.31625648059774,0.00018414888201984,"ns","sig","Th2like","Th1/2"
