"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110059E24Rik.1",0.504752095992845,0.598386923142803,0.0221397196211151,0.000811267621358435,0.0939190211295725,0.00232698114880747,"ns","sig","Th2like","Th1/2"
"2","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.774482136680498,0.0326484364085559,"ns","sig","Th2like","Th1/2"
"3","1500005A01Rik",0.340463125425149,0.678140175339495,0.0367656886101609,0.00389314890872363,0.126154992299934,0.00774784696402777,"ns","sig","Th2like","Th1/2"
"4","1500012F01Rik",0.759269842219472,0.31396457865634,0.0204047571150181,0.372031941286348,0.0874799693335351,0.407415413963039,"ns","ns","Ind","Th1/2"
"5","1500012F01Rik.1",0.930188394455473,0.189457523059747,0.016425894110078,0.645857166059418,0.0771524949666169,0.670825870932849,"ns","ns","Ind","Th1/2"
"6","1500019G21Rik",0.300845897424059,0.597806077114079,0.245810413734424,0.00829805931713669,0.407660891913469,0.0146031349554851,"ns","sig","Th2like","Th1/2"
"7","1600014C10Rik.1",0.589748595243279,0.387881299193182,0.0182708112347406,0.062017610291342,0.0820629671088885,0.080493065853175,"ns","ns","Ind","Th1/2"
"8","1700019D03Rik",0.790173068742483,-0.476189629741192,0.000187445083281827,0.107205100312622,0.00581079758173664,0.129670944192577,"sig","ns","Th1like","Th1/2"
"9","1700025G04Rik",0.258986140662076,0.667609737979993,0.102675096264917,0.0263808586300058,0.233774371721817,0.0392305757486802,"ns","sig","Th2like","Th1/2"
"10","1700025K23Rik",-0.0113760750355036,0.888485673999808,0.944309013795077,6.65795169655168e-06,0.961397280570308,0.000101251114479635,"ns","sig","Th2like","Th1/2"
"11","1700113I22Rik",0.787564886476074,0.0182555240004444,0.0148134796801122,0.915273229189789,0.0732118402870389,0.922137778408712,"ns","ns","Ind","Th1/2"
