"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.747694243882979,0.032041114591561,"ns","sig","Th2like","Th1/2"
"2","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.744508597226618,0.0294913064283143,"ns","sig","Th2like","Th1/2"
"3","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.258777770760191,0.063054770473637,"ns","ns","Ind","Th1/2"
"4","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.412751765894451,0.00708509780302397,"ns","sig","Th2like","Th1/2"
"5","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.00453127884229577,0.000529270959882133,"sig","sig","Superpos","Th1/2"
"6","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.000665653108085691,0.00243825757388363,"sig","sig","Superpos","Th1/2"
"7","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.294354605643177,0.000117310421829187,"ns","sig","Th2like","Th1/2"
"8","9930111J21Rik",0.0020407407511973,0.798126823156084,0.989967667414668,0.00795328773579177,0.989967667414668,0.0134211730541486,"ns","sig","Th2like","Th1/2"
"9","Actr3b",0.744488845251594,0.212759847177125,0.0431303964700543,0.139605080176263,0.112242959488334,0.172312556103273,"ns","ns","Ind","Th1/2"
"10","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.574217841735974,0.451535910089808,"ns","ns","Ind","Th1/2"
"11","Adora3.1",-0.10611756763442,0.427573712970605,0.663899979509458,4.83619067249066e-05,0.7547494503897,0.000248718377442377,"ns","sig","Th2like","Th1/2"
"12","Aff4",0.748261114051523,0.220138002352528,0.00301623720480075,0.202488851955403,0.0168863214101624,0.237704304469386,"sig","ns","Th1like","Th1/2"
"13","AI451557",0.365072661487496,0.458865790801737,0.0939242392615061,0.000929259180526733,0.195073420004667,0.00218367561667186,"ns","sig","Th2like","Th1/2"
"14","AI451617",-0.0862734932951493,-0.485381276613396,0.0743005101919959,0.358676559313168,0.16376438981093,0.39730326570074,"ns","ns","Ind","Th1/2"
"15","Akr1c18",0.00174182233233748,0.945106431513199,0.965068585930543,8.20956225068215e-10,0.983277427174515,1.77326544614734e-07,"ns","sig","Th2like","Th1/2"
"16","Amica1",0.234021645674269,0.92235690761287,0.0446085965963598,0.109449999970454,0.114707819819211,0.135868965480564,"ns","ns","Ind","Th1/2"
"17","Antxr2",0.433094871357713,0.769211725161275,0.0400253913828126,0.00120931405121893,0.108068556733594,0.00266542688840091,"ns","sig","Th2like","Th1/2"
"18","Aqp9",0.501335122308851,0.756518885317405,5.03450810670785e-06,1.35101200959844e-05,0.000271863437762224,9.72728646910877e-05,"sig","sig","Superpos","Th1/2"
"19","Armcx6.1",0.549370402458158,0.502943341800697,0.0247271644864249,0.00736703484351817,0.0752263032263067,0.0125297600488183,"ns","sig","Th2like","Th1/2"
"20","Atp10a",-0.234601872469413,0.969853060501135,0.140912506062944,0.00522657833053993,0.264670446170399,0.00925361409341496,"ns","sig","Th2like","Th1/2"
"21","BC006779",0.2180946394783,0.603005021563586,0.0926527727507514,0.00107036741643649,0.194300960331673,0.00243825757388363,"ns","sig","Th2like","Th1/2"
"22","BC094916",0.0728725266716408,0.930493524493036,0.0728519635154294,3.32205722013895e-07,0.16367418782589,1.38266234620913e-05,"ns","sig","Th2like","Th1/2"
"23","BC094916.1",0.270792809971311,0.812303947758354,0.00398095951343099,2.55074955104707e-06,0.0204735060690737,3.24095237074216e-05,"sig","sig","Superpos","Th1/2"
"24","Bst2",0.310651641992574,0.247547415092311,0.146992048364806,0.607434628139787,0.271369935442719,0.625501243201833,"ns","ns","Ind","Th1/2"
"25","C030048B08Rik.1",0.304034949029094,0.676971850535396,0.230379350430735,0.0703574042969669,0.35799956613697,0.0899242563795553,"ns","ns","Ind","Th1/2"
"26","C730027P07Rik",-1.95553062574544,0.833293334007359,0.0307499028218794,3.29134207966847e-05,0.0862594676561812,0.000177732472302097,"ns","sig","Th2like","Th1/2"
"27","Casp1",0.480719857618829,0.733087703188607,0.00320995566801004,0.0101971185231948,0.0169109859582968,0.0164371462761946,"sig","sig","Superpos","Th1/2"
