"estimate","std_error","t_value","pvalue","gene","covariate","fit_name","model"
0.804500049377951,0.15124935481099,5.31903128038663,0.000711866090336871,"2410091C18Rik.1","Th1","Th1model","Th1/2"
-0.0347289439848821,0.0801872921426221,-0.433097852002693,0.676383672428958,"2410091C18Rik.1","(Intercept)","Th2model","Th1/2"
0.71623825678999,0.115705774791026,6.19016862454421,0.000262223759074458,"2410091C18Rik.1","Th2","Th2model","Th1/2"
-0.123526636343332,0.0896346648702611,-1.37811232431256,0.210605732012143,"2410091C18Rik.1","(Intercept)","mixedmodel","Th1/2"
0.370424272637846,0.220583738218093,1.67929093790044,0.136988059076897,"2410091C18Rik.1","Th1","mixedmodel","Th1/2"
0.448416362078413,0.190635932476341,2.35221322787122,0.0509213668015398,"2410091C18Rik.1","Th2","mixedmodel","Th1/2"
-0.49041822675679,0.198358945721166,-2.47237766350186,0.0385672205296895,"2510009E07Rik","(Intercept)","Th1model","Th1/2"
0.563489775861217,0.222535014853325,2.53213983530915,0.0351381636710854,"2510009E07Rik","Th1","Th1model","Th1/2"
-0.118802545405973,0.148718686508242,-0.798840738815891,0.447447769166135,"2510009E07Rik","(Intercept)","Th2model","Th1/2"
0.865633332615432,0.147096233347389,5.88480964411313,0.000367997516750637,"2510009E07Rik","Th2","Th2model","Th1/2"
-0.0867703386114411,0.147375310195394,-0.58877120256031,0.57451380863703,"2510009E07Rik","(Intercept)","mixedmodel","Th1/2"
0.184608841050001,0.154610223721103,1.19402738452155,0.27135538263282,"2510009E07Rik","Th1","mixedmodel","Th1/2"
0.744152126206087,0.175770503229514,4.23365759631695,0.00387056268868902,"2510009E07Rik","Th2","mixedmodel","Th1/2"
-0.897736468695547,0.251618649287046,-3.56784551240242,0.0073165967103343,"2510009E07Rik.2","(Intercept)","Th1model","Th1/2"
0.613055630604184,0.142319277973578,4.30760779096982,0.00258900753773965,"2510009E07Rik.2","Th1","Th1model","Th1/2"
-0.0101277890293449,0.359380203145683,-0.028181265803446,0.978207909208674,"2510009E07Rik.2","(Intercept)","Th2model","Th1/2"
0.91221439909373,0.172955753451256,5.2742645496949,0.000751404145316846,"2510009E07Rik.2","Th2","Th2model","Th1/2"
-0.0111108996783066,0.150568028106677,-0.0737932203670393,0.943239348077632,"2510009E07Rik.2","(Intercept)","mixedmodel","Th1/2"
0.376095559508768,0.0605537942710871,6.21093300652745,0.000440540998556533,"2510009E07Rik.2","Th1","mixedmodel","Th1/2"
0.630772598829856,0.085464426353099,7.38052808338992,0.000151920368114316,"2510009E07Rik.2","Th2","mixedmodel","Th1/2"
-0.321432019349165,0.242908327205559,-1.32326471902775,0.222314347389756,"2810474O19Rik","(Intercept)","Th1model","Th1/2"
0.731508538561662,0.234978599380552,3.11308578947213,0.0143782253026896,"2810474O19Rik","Th1","Th1model","Th1/2"
0.25482922252362,0.283456803736604,0.89900548924701,0.39490277147873,"2810474O19Rik","(Intercept)","Th2model","Th1/2"
1.05458485911253,0.239760336590611,4.39849590682394,0.00229135818120893,"2810474O19Rik","Th2","Th2model","Th1/2"
0.182595579634975,0.292958521174428,0.623281339975966,0.552857603467003,"2810474O19Rik","(Intercept)","mixedmodel","Th1/2"
0.272113269545946,0.274437206993619,0.991531988416838,0.354454892256725,"2810474O19Rik","Th1","mixedmodel","Th1/2"
0.804527569198933,0.348148955656145,2.3108717005417,0.0541172534268305,"2810474O19Rik","Th2","mixedmodel","Th1/2"
0.0773103758612582,0.202556471590248,0.381673195895955,0.712641779756389,"4631427C17Rik","(Intercept)","Th1model","Th1/2"
1.52486708612663,0.272723998869467,5.59124643393216,0.000515484093457849,"4631427C17Rik","Th1","Th1model","Th1/2"
-0.292951985305743,0.127388558465466,-2.29967266161632,0.0504966286925685,"4631427C17Rik","(Intercept)","Th2model","Th1/2"
0.954336647857619,0.0856124577814154,11.1471703136268,3.75231758028082e-06,"4631427C17Rik","Th2","Th2model","Th1/2"
-0.24741680029116,0.0931605320303831,-2.65581137096198,0.0326650336890027,"4631427C17Rik","(Intercept)","mixedmodel","Th1/2"
0.530463004451432,0.183064824833093,2.89767848594111,0.0230621719610291,"4631427C17Rik","Th1","mixedmodel","Th1/2"
0.706481304163696,0.105473992327261,6.69815647038038,0.000277908610912234,"4631427C17Rik","Th2","mixedmodel","Th1/2"
-0.368987366597527,0.0666378653183737,-5.53720268250832,0.000549161054849279,"4930539E08Rik","(Intercept)","Th1model","Th1/2"
0.36189027251223,0.0656446098539739,5.51287109965698,0.000565105278747427,"4930539E08Rik","Th1","Th1model","Th1/2"
0.208892016407612,0.245307922561989,0.851550224003978,0.41922253659631,"4930539E08Rik","(Intercept)","Th2model","Th1/2"
0.944980672465915,0.433053895542337,2.18213179050719,0.0606605385216736,"4930539E08Rik","Th2","Th2model","Th1/2"
-0.0283779589802148,0.0712327191910717,-0.398383766652161,0.702218985076825,"4930539E08Rik","(Intercept)","mixedmodel","Th1/2"
0.320701696466893,0.032110479968383,9.9874463658801,2.157209146574e-05,"4930539E08Rik","Th1","mixedmodel","Th1/2"
0.651818749918682,0.122130738904251,5.33705728604248,0.00107917654385698,"4930539E08Rik","Th2","mixedmodel","Th1/2"
0.243080064833363,0.203923936275296,1.19201340104188,0.267413415421369,"4931428F04Rik","(Intercept)","Th1model","Th1/2"
1.21362729037771,0.219211490947189,5.53633062360811,0.000549723899597036,"4931428F04Rik","Th1","Th1model","Th1/2"
0.0582545455643,0.0539638209364378,1.07951113456025,0.311827905155976,"4931428F04Rik","(Intercept)","Th2model","Th1/2"
1.08437913646141,0.0442140520825625,24.5256674153391,8.15816098980835e-09,"4931428F04Rik","Th2","Th2model","Th1/2"
0.0604002632809185,0.0487383153418704,1.23927679603299,0.255179083010746,"4931428F04Rik","(Intercept)","mixedmodel","Th1/2"
0.166902581854787,0.0994919433729331,1.67754871597164,0.1373348319842,"4931428F04Rik","Th1","mixedmodel","Th1/2"
0.968680452344896,0.079688311778948,12.155866158038,5.83052296970569e-06,"4931428F04Rik","Th2","mixedmodel","Th1/2"
0.501585245333316,0.259693269485245,1.93145261841995,0.089519753893432,"5730469M10Rik","(Intercept)","Th1model","Th1/2"
1.16405099209119,0.681857879165224,1.70717539191056,0.126174583246144,"5730469M10Rik","Th1","Th1model","Th1/2"
-0.00285657737770625,0.0928132916660238,-0.0307776755508819,0.976200832942443,"5730469M10Rik","(Intercept)","Th2model","Th1/2"
0.778235988014906,0.0707075268877132,11.0064093918994,4.13063027101003e-06,"5730469M10Rik","Th2","Th2model","Th1/2"
-0.00798612165098871,0.0856746078182274,-0.0932145691046822,0.928344942984131,"5730469M10Rik","(Intercept)","mixedmodel","Th1/2"
0.311571551608862,0.201003794406928,1.55007796011101,0.165056720825126,"5730469M10Rik","Th1","mixedmodel","Th1/2"
0.732073055146383,0.0716980440493133,10.2105024600513,1.86458886699933e-05,"5730469M10Rik","Th2","mixedmodel","Th1/2"
0.637365911392621,0.254661040703297,2.50280101594028,0.03678115971946,"5730469M10Rik.1","(Intercept)","Th1model","Th1/2"
1.81972107317611,0.636626392790572,2.85838145226683,0.0212040877342991,"5730469M10Rik.1","Th1","Th1model","Th1/2"
-0.0584490454941765,0.0324692382711216,-1.80013602432311,0.109530234943297,"5730469M10Rik.1","(Intercept)","Th2model","Th1/2"
0.859837372970814,0.0231757634557884,37.1007140546242,3.05561698788129e-10,"5730469M10Rik.1","Th2","Th2model","Th1/2"
-0.0513923113606931,0.0405060577730484,-1.26875618576953,0.245087428460945,"5730469M10Rik.1","(Intercept)","mixedmodel","Th1/2"
0.0341220563167277,0.103080239504298,0.331024224243338,0.750314698678102,"5730469M10Rik.1","Th1","mixedmodel","Th1/2"
0.851720609826141,0.0347220906730716,24.5296464963927,4.76767260103766e-08,"5730469M10Rik.1","Th2","mixedmodel","Th1/2"
-0.697619975678562,0.14320749189905,-4.87139301462195,0.00123778406336503,"9930111J21Rik","(Intercept)","Th1model","Th1/2"
0.063463683478516,0.249140228586083,0.25473077486797,0.805356930280711,"9930111J21Rik","Th1","Th1model","Th1/2"
0.0475655153139523,0.204739822990612,0.232321756555066,0.822121111316821,"9930111J21Rik","(Intercept)","Th2model","Th1/2"
0.798429448959811,0.202208556810848,3.9485443225169,0.00424467840265329,"9930111J21Rik","Th2","Th2model","Th1/2"
0.0471028684679704,0.221734811799539,0.212428838240132,0.837825880898783,"9930111J21Rik","(Intercept)","mixedmodel","Th1/2"
0.0020407407511973,0.156622067709949,0.0130297140181841,0.989967667414668,"9930111J21Rik","Th1","mixedmodel","Th1/2"
0.798126823156084,0.217411572050762,3.67104113009097,0.00795328773579177,"9930111J21Rik","Th2","mixedmodel","Th1/2"
0.514524291286123,0.426631274765112,1.20601634647952,0.262265338226791,"A630077B13Rik","(Intercept)","Th1model","Th1/2"
1.75964567513308,0.362740241012477,4.85098005730374,0.00127027131411305,"A630077B13Rik","Th1","Th1model","Th1/2"
0.728682740851157,0.436486282715207,1.66942873053951,0.13358303753453,"A630077B13Rik","(Intercept)","Th2model","Th1/2"
0.870965386497127,0.168192216722156,5.17839293322301,0.000844413544381143,"A630077B13Rik","Th2","Th2model","Th1/2"
0.898040248133981,0.356832983809149,2.51669629457319,0.0400032827356338,"A630077B13Rik","(Intercept)","mixedmodel","Th1/2"
0.964367970427167,0.41184373125879,2.34158710508862,0.0517239855634885,"A630077B13Rik","Th1","mixedmodel","Th1/2"
0.522595974959651,0.200657180280626,2.60442200089118,0.0351978806550347,"A630077B13Rik","Th2","mixedmodel","Th1/2"
0.336888126332922,0.22842751649845,1.47481411826849,0.178495730626689,"Abtb1","(Intercept)","Th1model","Th1/2"
1.02253335080079,0.192655609396351,5.30757113174491,0.000721766020507081,"Abtb1","Th1","Th1model","Th1/2"
-0.0478870019236625,0.0763993376881088,-0.626798652616014,0.548256619090753,"Abtb1","(Intercept)","Th2model","Th1/2"
1.01406835046841,0.073113667031494,13.8697509185471,7.06226034102399e-07,"Abtb1","Th2","Th2model","Th1/2"
0.0403401823034117,0.105957632943256,0.38071992722804,0.714701552468346,"Abtb1","(Intercept)","mixedmodel","Th1/2"
0.182885662497488,0.155851512020268,1.17346094450277,0.278987790099426,"Abtb1","Th1","mixedmodel","Th1/2"
0.87386951190987,0.139209265978173,6.27738035804947,0.000413073420356329,"Abtb1","Th2","mixedmodel","Th1/2"
0.119405191947975,0.412103658880588,0.289745527308152,0.779378674701066,"Acss1","(Intercept)","Th1model","Th1/2"
0.844673504650012,0.143942984177064,5.86811166573413,0.000375007596457102,"Acss1","Th1","Th1model","Th1/2"
0.0822406129604294,0.173504891510054,0.473995933167474,0.648169624359314,"Acss1","(Intercept)","Th2model","Th1/2"
1.12747950469192,0.080440200022404,14.0163687357552,6.51192574874217e-07,"Acss1","Th2","Th2model","Th1/2"
0.228087113198693,0.144788821628286,1.57530885764273,0.159187729435387,"Acss1","(Intercept)","mixedmodel","Th1/2"
0.240406535519003,0.093707597866986,2.56549672589249,0.0372517222920401,"Acss1","Th1","mixedmodel","Th1/2"
0.878724724021688,0.114947461192547,7.6445770520303,0.000121692766015107,"Acss1","Th2","mixedmodel","Th1/2"
-0.0117796796336008,0.072376693877365,-0.162755149517609,0.874747272838565,"Actr3b","(Intercept)","Th1model","Th1/2"
1.04322886537984,0.268636687887394,3.88341917697087,0.00465225875569285,"Actr3b","Th1","Th1model","Th1/2"
0.0924256011654346,0.0624500334678424,1.4799928203886,0.17714321522106,"Actr3b","(Intercept)","Th2model","Th1/2"
0.399646972471031,0.131370904195552,3.04212698327886,0.016011440255546,"Actr3b","Th2","Th2model","Th1/2"
-0.0151733660213088,0.0655035705191828,-0.231641815874223,0.823441970411921,"Actr3b","(Intercept)","mixedmodel","Th1/2"
0.744488845251594,0.301989834035765,2.46527783833751,0.0431303964700543,"Actr3b","Th1","mixedmodel","Th1/2"
0.212759847177125,0.127688283744306,1.66624408237152,0.139605080176263,"Actr3b","Th2","mixedmodel","Th1/2"
0.115128744338133,0.107305913523224,1.07290214078664,0.314609498747262,"Actr3b.1","(Intercept)","Th1model","Th1/2"
0.744619104252059,0.419513507921318,1.77495858939473,0.113822375944064,"Actr3b.1","Th1","Th1model","Th1/2"
0.0205747461959969,0.0969667754906304,0.212183462757148,0.837270257475259,"Actr3b.1","(Intercept)","Th2model","Th1/2"
0.639052041149556,0.211570814302912,3.02051132740175,0.0165465983825635,"Actr3b.1","Th2","Th2model","Th1/2"
0.0224648544246326,0.102629272798848,0.218893243730407,0.832978526004451,"Actr3b.1","(Intercept)","mixedmodel","Th1/2"
-0.241633276924891,0.609779821456089,-0.396263156671693,0.70371246618141,"Actr3b.1","Th1","mixedmodel","Th1/2"
0.761315946655083,0.381094113141829,1.99771111754684,0.0859088288912117,"Actr3b.1","Th2","mixedmodel","Th1/2"
2.42358280834997,0.457977331549772,5.29192744136197,0.000735524122228464,"Adamtsl4","(Intercept)","Th1model","Th1/2"
2.17123043793276,0.473743553601539,4.58313452800871,0.00179462474540105,"Adamtsl4","Th1","Th1model","Th1/2"
0.0335285175620675,0.0590898658619758,0.567415699341484,0.585997740718688,"Adamtsl4","(Intercept)","Th2model","Th1/2"
1.06391794728001,0.0255807920614766,41.5905005882213,1.23041154609837e-10,"Adamtsl4","Th2","Th2model","Th1/2"
0.0489066972132696,0.132781677475453,0.368324140371782,0.723517867297355,"Adamtsl4","(Intercept)","mixedmodel","Th1/2"
0.0163879893938684,0.124506956414778,0.131623082482829,0.898985679613257,"Adamtsl4","Th1","mixedmodel","Th1/2"
1.05808781560555,0.0520382947986225,20.3328687017924,1.74459727873729e-07,"Adamtsl4","Th2","mixedmodel","Th1/2"
0.113967926890261,0.0990575761374003,1.15052206337231,0.283155634159231,"Adar","(Intercept)","Th1model","Th1/2"
0.185302704740342,0.139633674185678,1.32706315880462,0.221111588663516,"Adar","Th1","Th1model","Th1/2"
0.31960461527224,0.12640759594208,2.52836558507674,0.0353452790927989,"Adar","(Intercept)","Th2model","Th1/2"
0.573466313433322,0.42219581063446,1.3582946561491,0.211432278333513,"Adar","Th2","Th2model","Th1/2"
0.230404291508299,0.168694581062558,1.36580730724751,0.214260515132433,"Adar","(Intercept)","mixedmodel","Th1/2"
0.128540116723564,0.156540514698543,0.821130024844364,0.438638629103869,"Adar","Th1","mixedmodel","Th1/2"
0.408959670087976,0.475344288115488,0.860344134373224,0.418088805638711,"Adar","Th2","mixedmodel","Th1/2"
0.0041982607895442,0.161607881567418,0.0259780695645887,0.979911153801281,"Adh4","(Intercept)","Th1model","Th1/2"
0.284871073952349,0.0839854564315093,3.39190957644749,0.00947315478406081,"Adh4","Th1","Th1model","Th1/2"
0.0241442697732503,0.0514300939273921,0.46945801435511,0.651271616657884,"Adh4","(Intercept)","Th2model","Th1/2"
1.01360443421675,0.0844962347154278,11.9958532783199,2.14952076022614e-06,"Adh4","Th2","Th2model","Th1/2"
0.0143314455606546,0.0613993960645014,0.233413461357163,0.822119179616999,"Adh4","(Intercept)","mixedmodel","Th1/2"
0.01734786952409,0.0499462423603111,0.347330824187791,0.738551582169643,"Adh4","Th1","mixedmodel","Th1/2"
0.976126095486871,0.140230391139286,6.96087408411576,0.000219055891300636,"Adh4","Th2","mixedmodel","Th1/2"
0.112847694132852,0.104789798458123,1.07689580277177,0.312926321685693,"Adora3.1","(Intercept)","Th1model","Th1/2"
1.01356932028794,0.640658169900732,1.58207507202318,0.152289437622487,"Adora3.1","Th1","Th1model","Th1/2"
-0.0721543776556808,0.0352103993823207,-2.04923485451602,0.0745967416710854,"Adora3.1","(Intercept)","Th2model","Th1/2"
0.415666441051241,0.038628274673104,10.7606784038082,4.8976968540832e-06,"Adora3.1","Th2","Th2model","Th1/2"
-0.0771457798898684,0.0386984418250623,-1.99351126948751,0.0864425424940209,"Adora3.1","(Intercept)","mixedmodel","Th1/2"
-0.10611756763442,0.233986878904999,-0.453519308992982,0.663899979509458,"Adora3.1","Th1","mixedmodel","Th1/2"
0.427573712970605,0.0484352113562803,8.82774537361784,4.83619067249066e-05,"Adora3.1","Th2","mixedmodel","Th1/2"
0.0557386545877851,0.127742070151675,0.436337492586456,0.674128027855837,"Aff4","(Intercept)","Th1model","Th1/2"
0.890196199842545,0.143076693077954,6.22181139843321,0.000253342566770568,"Aff4","Th1","Th1model","Th1/2"
-0.326996429622487,0.158295493531677,-2.06573429430605,0.0727094014121978,"Aff4","(Intercept)","Th2model","Th1/2"
0.636035321816242,0.229067856379855,2.77662406183051,0.0240495263084023,"Aff4","Th2","Th2model","Th1/2"
0.046314814773513,0.12077526653095,0.383479300885207,0.712745270026307,"Aff4","(Intercept)","mixedmodel","Th1/2"
0.748261114051523,0.168616405110125,4.43765310713881,0.00301623720480075,"Aff4","Th1","mixedmodel","Th1/2"
0.220138002352528,0.156555715271704,1.40613200847044,0.202488851955403,"Aff4","Th2","mixedmodel","Th1/2"
-0.112933891974985,0.047998789299756,-2.35284876186573,0.0464741284841418,"Agrn","(Intercept)","Th1model","Th1/2"
0.677192574853242,0.0514268407258838,13.168076539308,1.05316025514446e-06,"Agrn","Th1","Th1model","Th1/2"
0.345946540619843,0.123861952506014,2.79300086604921,0.0234495360671204,"Agrn","(Intercept)","Th2model","Th1/2"
0.863497373706823,0.180602808361097,4.78119571640517,0.00138854406121247,"Agrn","Th2","Th2model","Th1/2"
-0.084401373931144,0.0906338240807075,-0.931234831887777,0.382726250272005,"Agrn","(Intercept)","mixedmodel","Th1/2"
0.641537553479693,0.108445506827644,5.91575964967649,0.000590029455253855,"Agrn","Th1","mixedmodel","Th1/2"
0.0597076738186922,0.157082015338415,0.380105091534884,0.715137759829371,"Agrn","Th2","mixedmodel","Th1/2"
-0.353087856852546,0.348315855502064,-1.01370021282437,0.340399638886772,"AI451557","(Intercept)","Th1model","Th1/2"
0.859065678966764,0.355822251083105,2.41431129265191,0.0422232003802143,"AI451557","Th1","Th1model","Th1/2"
0.0120317067161914,0.196318922774765,0.0612865359392547,0.952634468284446,"AI451557","(Intercept)","Th2model","Th1/2"
0.536550433563187,0.0852878005115464,6.29105722442154,0.000235042187410808,"AI451557","Th2","Th2model","Th1/2"
0.17070406228869,0.188105632226056,0.907490436456186,0.394314369646591,"AI451557","(Intercept)","mixedmodel","Th1/2"
0.365072661487496,0.188455746376725,1.93717978096413,0.0939242392615061,"AI451557","Th1","mixedmodel","Th1/2"
0.458865790801737,0.0837856707112862,5.4766619029992,0.000929259180526733,"AI451557","Th2","mixedmodel","Th1/2"
0.0524549693861482,0.0351661197678151,1.49163370120113,0.174136221088872,"AI451617","(Intercept)","Th1model","Th1/2"
-0.0674919116117597,0.036369019597857,-1.85575284563724,0.100584480289732,"AI451617","Th1","Th1model","Th1/2"
0.0106553987260489,0.0333446136641785,0.319553821596552,0.757491882397225,"AI451617","(Intercept)","Th2model","Th1/2"
-0.00424984968126474,0.522202425562222,-0.0081383185393848,0.993705918540319,"AI451617","Th2","Th2model","Th1/2"
0.0564995755784306,0.0354832000247874,1.59229087396182,0.155346803860928,"AI451617","(Intercept)","mixedmodel","Th1/2"
-0.0862734932951493,0.041159536042913,-2.09607545637056,0.0743005101919959,"AI451617","Th1","mixedmodel","Th1/2"
-0.485381276613396,0.494127551373002,-0.982299560639143,0.358676559313168,"AI451617","Th2","mixedmodel","Th1/2"
-0.580748997153554,0.234564876909694,-2.47585659372669,0.0383586157064112,"Akr1b3","(Intercept)","Th1model","Th1/2"
2.46731365702329,0.827111138631704,2.98304972788177,0.01751869831173,"Akr1b3","Th1","Th1model","Th1/2"
0.067078416756457,0.17417555799885,0.385119574337175,0.710186037457097,"Akr1b3","(Intercept)","Th2model","Th1/2"
0.950720346742243,0.145555273398757,6.53167916587734,0.00018193815069569,"Akr1b3","Th2","Th2model","Th1/2"
0.0996363694579443,0.23134090925386,0.430690662448331,0.679643878097429,"Akr1b3","(Intercept)","mixedmodel","Th1/2"
