"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.742171325518882,0.0328296507937412,"ns","sig","Th2like","Th1/2"
"2","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.739231294709135,0.0302552705084653,"ns","sig","Th2like","Th1/2"
"3","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.256714470633245,0.0644650607917254,"ns","ns","Ind","Th1/2"
"4","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.407730454873837,0.00727522431299881,"ns","sig","Th2like","Th1/2"
"5","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.00425856298604649,0.000550711334414395,"sig","sig","Superpos","Th1/2"
"6","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.00062559065250646,0.00247174176029152,"sig","sig","Superpos","Th1/2"
"7","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.290947723633418,0.000116931894934957,"ns","sig","Th2like","Th1/2"
"8","9930111J21Rik",0.0020407407511973,0.798126823156084,0.989967667414668,0.00795328773579177,0.989967667414668,0.01379929410569,"ns","sig","Th2like","Th1/2"
"9","Actr3b",0.744488845251594,0.212759847177125,0.0431303964700543,0.139605080176263,0.112249621582321,0.174937230097416,"ns","ns","Ind","Th1/2"
"10","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.567156953554684,0.453861109864483,"ns","ns","Ind","Th1/2"
"11","Adora3.1",-0.10611756763442,0.427573712970605,0.663899979509458,4.83619067249066e-05,0.748731643557889,0.000245436676628901,"ns","sig","Th2like","Th1/2"
"12","Aff4",0.748261114051523,0.220138002352528,0.00301623720480075,0.202488851955403,0.0162769384912772,0.240381502613724,"sig","ns","Th1like","Th1/2"
"13","AI451557",0.365072661487496,0.458865790801737,0.0939242392615061,0.000929259180526733,0.192592126970563,0.00222125957608734,"ns","sig","Th2like","Th1/2"
"14","AI451617",-0.0862734932951493,-0.485381276613396,0.0743005101919959,0.358676559313168,0.162182834075002,0.400062316156995,"ns","ns","Ind","Th1/2"
"15","Akr1c18",0.00174182233233748,0.945106431513199,0.965068585930543,8.20956225068215e-10,0.984466949466835,1.66654113688848e-07,"ns","sig","Th2like","Th1/2"
"16","Amica1",0.234021645674269,0.92235690761287,0.0446085965963598,0.109449999970454,0.114627153279254,0.13800217387579,"ns","ns","Ind","Th1/2"
"17","Antxr2",0.433094871357713,0.769211725161275,0.0400253913828126,0.00120931405121893,0.108335392676146,0.00269770057579607,"ns","sig","Th2like","Th1/2"
"18","Aqp9",0.501335122308851,0.756518885317405,5.03450810670785e-06,1.35101200959844e-05,0.000255501286415423,9.79483706958869e-05,"sig","sig","Superpos","Th1/2"
"19","Atp10a",-0.234601872469413,0.969853060501135,0.140912506062944,0.00522657833053993,0.262433382851171,0.00947317322410362,"ns","sig","Th2like","Th1/2"
"20","BC006779",0.2180946394783,0.603005021563586,0.0926527727507514,0.00107036741643649,0.191923600697985,0.00247174176029152,"ns","sig","Th2like","Th1/2"
"21","BC094916",0.0728725266716408,0.930493524493036,0.0728519635154294,3.32205722013895e-07,0.162182834075002,1.48508177926166e-05,"ns","sig","Th2like","Th1/2"
"22","BC094916.1",0.270792809971311,0.812303947758354,0.00398095951343099,2.55074955104707e-06,0.0197106044201583,3.45201439241703e-05,"sig","sig","Superpos","Th1/2"
"23","Bst2",0.310651641992574,0.247547415092311,0.146992048364806,0.607434628139787,0.268823295658159,0.626647819084747,"ns","ns","Ind","Th1/2"
"24","C030048B08Rik.1",0.304034949029094,0.676971850535396,0.230379350430735,0.0703574042969669,0.354295516192721,0.0915548273864377,"ns","ns","Ind","Th1/2"
"25","C730027P07Rik",-1.95553062574544,0.833293334007359,0.0307499028218794,3.29134207966847e-05,0.0866976426783544,0.0001758269584665,"ns","sig","Th2like","Th1/2"
"26","Casp1",0.480719857618829,0.733087703188607,0.00320995566801004,0.0101971185231948,0.016290525015151,0.0169673365590864,"sig","sig","Superpos","Th1/2"
"27","Ccr5",0.291251068977439,0.328682534157935,0.000138271826563391,0.199909409296079,0.00187127871949122,0.238715353453553,"sig","ns","Th1like","Th1/2"
"28","Ccr5.1",0.351332501610638,0.951380510183443,2.6103726156829e-05,0.00817351251172577,0.000662382051229536,0.0139063294911911,"sig","sig","Superpos","Th1/2"
"29","Ccr5.2",0.405294862263943,0.783239189253095,0.000152447305318325,0.00822049033962033,0.00193417518622625,0.0139063294911911,"sig","sig","Superpos","Th1/2"
"30","Cd80",0.102694291278312,0.799330639509645,0.185774090179918,0.000763291179165763,0.312289769949995,0.00191293962185988,"ns","sig","Th2like","Th1/2"
"31","Cd86",-0.0751251852583382,1.0196566844204,0.50330828705737,7.85729614582116e-07,0.627479479826113,1.5950311176017e-05,"ns","sig","Th2like","Th1/2"
"32","Cd86.1",0.0202643860791591,1.02335428385316,0.843239358738143,2.52728506363206e-06,0.877833793968426,3.45201439241703e-05,"ns","sig","Th2like","Th1/2"
"33","Cd86.2",0.0352261433126792,0.956782072031218,0.63144245879536,4.76131210982215e-08,0.728311472360557,4.83273179146948e-06,"ns","sig","Th2like","Th1/2"
"34","Cdc42se1.1",0.283760632453952,0.819553587191841,0.110053791432855,0.000232922960540299,0.219028624126172,0.000801412898130181,"ns","sig","Th2like","Th1/2"
"35","Ch25h",1.06089218313274,0.113886690260868,0.0015053184793915,0.927905052832328,0.00984535268576088,0.932498642202785,"sig","ns","Th1like","Th1/2"
"36","Clec2e",0.252201673549199,0.586511700744191,0.133155064049326,0.000744863394738021,0.256714470633245,0.00189009086414773,"ns","sig","Th2like","Th1/2"
"37","Clpx",-0.778083026988493,1.3473135138159,0.00916137339355862,8.49072134362697e-06,0.0350897886583472,7.91682052073442e-05,"sig","sig","Superpos","Th1/2"
"38","Csprs",0.208342401688718,0.623261622561315,0.00547458870842495,0.000392918739706486,0.0246964779513392,0.00119048513672264,"sig","sig","Superpos","Th1/2"
"39","Ctsw",0.471748993087784,0.471375703577406,1.19120276083917e-05,9.6520743725381e-06,0.000403023600750586,8.16404624010514e-05,"sig","sig","Superpos","Th1/2"
"40","Cxcr3",0.710221004611559,-0.069250007597278,0.00013325124087228,0.608126208668449,0.00187127871949122,0.626647819084747,"sig","ns","Th1like","Th1/2"
"41","D14Ertd668e.1",-0.00159195105694997,0.888100981888163,0.981680383745668,8.49333005834878e-05,0.989967667414668,0.000374814348227131,"ns","sig","Th2like","Th1/2"
"42","D330045A20Rik",-0.313155327452279,0.533441266878305,0.537059269848363,4.95066002377303e-07,0.645106696918448,1.48508177926166e-05,"ns","sig","Th2like","Th1/2"
"43","D330045A20Rik.1",0.233877763717953,0.550199374218148,0.275167843929634,1.35691435961152e-07,0.407730454873837,9.18178716670462e-06,"ns","sig","Th2like","Th1/2"
"44","D330045A20Rik.2",0.801263278868702,0.477270802226206,0.300875420245981,0.000418040319783374,0.430124720492494,0.0012479733075886,"ns","sig","Th2like","Th1/2"
"45","Ddx58",0.29306463851303,0.79749114035309,9.41650044287345e-05,6.74501487310636e-07,0.00184660865804297,1.5950311176017e-05,"sig","sig","Superpos","Th1/2"
"46","Ddx60",0.0616744687021488,0.851056990954822,0.427904434660792,0.000315206714602555,0.567156953554684,0.000999796297879979,"ns","sig","Th2like","Th1/2"
"47","Dusp14",-0.0966187871852137,0.584572050066336,0.535576593811974,0.0283783063645342,0.645106696918448,0.0411485442285746,"ns","sig","Th2like","Th1/2"
"48","Efna5",-0.291332063405798,1.03777029530817,0.625709273418723,0.000489639437150322,0.725822757165719,0.00141995436773593,"ns","sig","Th2like","Th1/2"
"49","EG240327",0.575721391085089,0.555290026970638,0.00160047605236507,0.442892046010002,0.00984535268576088,0.47319518600016,"sig","ns","Th1like","Th1/2"
"50","Emr1",0.264587919882192,0.75882783201953,0.503838203013086,2.98269637571826e-05,0.627479479826113,0.000163645233586705,"ns","sig","Th2like","Th1/2"
"51","Endod1",0.278339481440074,0.952867223594939,0.183426553274038,0.00294571524333186,0.312289769949995,0.00580563295530454,"ns","sig","Th2like","Th1/2"
"52","Enpp4",0.306191903444096,0.762329899136261,0.184220653604378,0.000338404842209252,0.312289769949995,0.0010568643533612,"ns","sig","Th2like","Th1/2"
"53","Eomes",0.126044096793634,1.05336491416844,0.0455247399144019,9.15680890940853e-06,0.115519027532795,8.08187916786927e-05,"ns","sig","Th2like","Th1/2"
"54","Etv6",0.253337158253634,0.963560865783614,0.0198015754490127,0.000349197725307724,0.0618418433253781,0.00107404754905255,"ns","sig","Th2like","Th1/2"
"55","Fcrls",-0.573330279450733,1.51236930453576,0.837912512805058,0.00274475599949212,0.87678474278055,0.0054626026264402,"ns","sig","Th2like","Th1/2"
"56","Fes",0.68204268952695,0.464220289539127,0.000100374304331887,0.0484123416019824,0.00184660865804297,0.0655180356346829,"sig","ns","Th1like","Th1/2"
"57","Ffar2",1.18671939857406,0.165859527561383,4.51132127581039e-05,0.829234005883901,0.00101755357665501,0.837485090519562,"sig","ns","Th1like","Th1/2"
"58","Fgl2",0.242907216793994,-0.768159126870669,0.0363160194508799,0.308075413057071,0.100988382856556,0.351344431744862,"ns","ns","Ind","Th1/2"
"59","Fscn1",-0.0540003062740801,1.04098199925544,0.740226478566157,0.0252546200830029,0.80356136443278,0.0374210793930627,"ns","sig","Th2like","Th1/2"
"60","Furin",0.423808727440333,0.732055040118155,0.000934567718757662,0.000155368477118473,0.00702656470028909,0.000553329839562281,"sig","sig","Superpos","Th1/2"
"61","Furin.2",0.588471983381769,0.541009321200897,0.000118255726869747,0.000633299784943595,0.00184660865804297,0.00169235286594975,"sig","sig","Superpos","Th1/2"
"62","Gata3",0.260255683923821,0.898437983454132,0.0666231648310219,5.59488063616992e-05,0.15457200219048,0.000270419230748213,"ns","sig","Th2like","Th1/2"
"63","Gbp1",0.543598098731487,0.827744798679414,0.0289278573635618,0.00813262447685526,0.0827092259831415,0.0139063294911911,"ns","sig","Th2like","Th1/2"
"64","Gbp3.1",0.609581198968929,0.591146532877359,0.00740187194164073,0.000480589382639233,0.0298451492490647,0.00141390789385166,"sig","sig","Superpos","Th1/2"
"65","Gbp5",0.397895436125573,0.946605003481528,0.00749804242217881,0.00584016314319942,0.0298451492490647,0.0103995887549955,"sig","sig","Superpos","Th1/2"
"66","Gbp5.1",0.176843630955676,1.03999519309364,0.593965989964203,0.2639934615849,0.696965872616955,0.303079054199393,"ns","ns","Ind","Th1/2"
"67","Gbp6",0.238024260464442,0.788647446141543,0.297146101002764,0.00204771020442255,0.428521322469081,0.00419884011613917,"ns","sig","Th2like","Th1/2"
