"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.743738189682539,0.0325542855960304,"ns","sig","Th2like","Th1/2"
"2","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.741675611696836,0.0300925563045286,"ns","sig","Th2like","Th1/2"
"3","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.257808565626258,0.0647201514788606,"ns","ns","Ind","Th1/2"
"4","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.00051773019517776,0.00249392555502253,"sig","sig","Superpos","Th1/2"
"5","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.287948262565033,0.000114051799000598,"ns","sig","Th2like","Th1/2"
"6","9930111J21Rik",0.0020407407511973,0.798126823156084,0.989967667414668,0.00795328773579177,0.989967667414668,0.0136342075470716,"ns","sig","Th2like","Th1/2"
"7","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.571250307670155,0.459077904230742,"ns","ns","Ind","Th1/2"
"8","AI451557",0.365072661487496,0.458865790801737,0.0939242392615061,0.000929259180526733,0.19480582957942,0.00226254409171726,"ns","sig","Th2like","Th1/2"
"9","AI451617",-0.0862734932951493,-0.485381276613396,0.0743005101919959,0.358676559313168,0.166433142830071,0.404413838688673,"ns","ns","Ind","Th1/2"
"10","Akr1c18",0.00174182233233748,0.945106431513199,0.965068585930543,8.20956225068215e-10,0.982615287492916,1.3792064581146e-07,"ns","sig","Th2like","Th1/2"
"11","Amica1",0.234021645674269,0.92235690761287,0.0446085965963598,0.109449999970454,0.120874906906265,0.138252631541626,"ns","ns","Ind","Th1/2"
"12","Aqp9",0.501335122308851,0.756518885317405,5.03450810670785e-06,1.35101200959844e-05,0.00021144934048173,9.45708406718908e-05,"sig","sig","Superpos","Th1/2"
"13","Atp10a",-0.234601872469413,0.969853060501135,0.140912506062944,0.00522657833053993,0.263036677984162,0.0094415608551689,"ns","sig","Th2like","Th1/2"
"14","BC006779",0.2180946394783,0.603005021563586,0.0926527727507514,0.00107036741643649,0.194570822776578,0.00249392555502253,"ns","sig","Th2like","Th1/2"
"15","BC094916",0.0728725266716408,0.930493524493036,0.0728519635154294,3.32205722013895e-07,0.166433142830071,1.39526403245836e-05,"ns","sig","Th2like","Th1/2"
"16","BC094916.1",0.270792809971311,0.812303947758354,0.00398095951343099,2.55074955104707e-06,0.0191086056644687,3.5710493714659e-05,"sig","sig","Superpos","Th1/2"
"17","Bst2",0.310651641992574,0.247547415092311,0.146992048364806,0.607434628139787,0.268420262231385,0.630649401582095,"ns","ns","Ind","Th1/2"
"18","Casp1",0.480719857618829,0.733087703188607,0.00320995566801004,0.0101971185231948,0.0158609574184026,0.0167952540382032,"sig","sig","Superpos","Th1/2"
"19","Ccr5",0.291251068977439,0.328682534157935,0.000138271826563391,0.199909409296079,0.00165926191876069,0.241617127782311,"sig","ns","Th1like","Th1/2"
"20","Ccr5.1",0.351332501610638,0.951380510183443,2.6103726156829e-05,0.00817351251172577,0.000548178249293409,0.0136736869015467,"sig","sig","Superpos","Th1/2"
"21","Ccr5.2",0.405294862263943,0.783239189253095,0.000152447305318325,0.00822049033962033,0.00170740981956524,0.0136736869015467,"sig","sig","Superpos","Th1/2"
"22","Cd80",0.102694291278312,0.799330639509645,0.185774090179918,0.000763291179165763,0.308033682641818,0.00194292300151285,"ns","sig","Th2like","Th1/2"
