"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.74701168523572,0.0327661709662316,"ns","sig","Th2like","Th1/2"
"2","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.745119731811943,0.0303092090625034,"ns","sig","Th2like","Th1/2"
"3","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.261906783021017,0.06547745890866,"ns","ns","Ind","Th1/2"
"4","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.000502321558416517,0.00245330854656193,"sig","sig","Superpos","Th1/2"
"5","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.294561981069858,0.000114755822451219,"ns","sig","Th2like","Th1/2"
"6","9930111J21Rik",0.0020407407511973,0.798126823156084,0.989967667414668,0.00795328773579177,0.989967667414668,0.0137913393716389,"ns","sig","Th2like","Th1/2"
"7","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.576597552773634,0.460462671075067,"ns","ns","Ind","Th1/2"
"8","AI451557",0.365072661487496,0.458865790801737,0.0939242392615061,0.000929259180526733,0.198826636358773,0.00222748891802732,"ns","sig","Th2like","Th1/2"
"9","AI451617",-0.0862734932951493,-0.485381276613396,0.0743005101919959,0.358676559313168,0.170577227623878,0.406001938666989,"ns","ns","Ind","Th1/2"
"10","Akr1c18",0.00174182233233748,0.945106431513199,0.965068585930543,8.20956225068215e-10,0.983163621916741,1.33815864686119e-07,"ns","sig","Th2like","Th1/2"
"11","Amica1",0.234021645674269,0.92235690761287,0.0446085965963598,0.109449999970454,0.125365538710459,0.139377734337375,"ns","ns","Ind","Th1/2"
"12","Aqp9",0.501335122308851,0.756518885317405,5.03450810670785e-06,1.35101200959844e-05,0.000205156205348345,9.57456337237155e-05,"sig","sig","Superpos","Th1/2"
"13","Atp10a",-0.234601872469413,0.969853060501135,0.140912506062944,0.00522657833053993,0.26707835451465,0.00957227267278661,"ns","sig","Th2like","Th1/2"
"14","BC006779",0.2180946394783,0.603005021563586,0.0926527727507514,0.00107036741643649,0.198715815241743,0.00245330854656193,"ns","sig","Th2like","Th1/2"
"15","BC094916",0.0728725266716408,0.930493524493036,0.0728519635154294,3.32205722013895e-07,0.170577227623878,1.35373831720662e-05,"ns","sig","Th2like","Th1/2"
"16","BC094916.1",0.270792809971311,0.812303947758354,0.00398095951343099,2.55074955104707e-06,0.0196635272936137,3.77974706200611e-05,"sig","sig","Superpos","Th1/2"
"17","Bst2",0.310651641992574,0.247547415092311,0.146992048364806,0.607434628139787,0.272269362312084,0.631366700719473,"ns","ns","Ind","Th1/2"
"18","Casp1",0.480719857618829,0.733087703188607,0.00320995566801004,0.0101971185231948,0.0163507116839261,0.0169605134620485,"sig","sig","Superpos","Th1/2"
"19","Ccr5",0.291251068977439,0.328682534157935,0.000138271826563391,0.199909409296079,0.0017337159792179,0.243173385934783,"sig","ns","Th1like","Th1/2"
"20","Ccr5.1",0.351332501610638,0.951380510183443,2.6103726156829e-05,0.00817351251172577,0.000531863420445391,0.0138138136634857,"sig","sig","Superpos","Th1/2"
"21","Ccr5.2",0.405294862263943,0.783239189253095,0.000152447305318325,0.00822049033962033,0.00177492219763478,0.0138138136634857,"sig","sig","Superpos","Th1/2"
"22","Cd80",0.102694291278312,0.799330639509645,0.185774090179918,0.000763291179165763,0.313809314191352,0.00191409941852337,"ns","sig","Th2like","Th1/2"
"23","Cd86",-0.0751251852583382,1.0196566844204,0.50330828705737,7.85729614582116e-07,0.631735593008716,1.60092408971106e-05,"ns","sig","Th2like","Th1/2"
"24","Cd86.2",0.0352261433126792,0.956782072031218,0.63144245879536,4.76131210982215e-08,0.735179434168883,3.88046936950505e-06,"ns","sig","Th2like","Th1/2"
"25","Cdc42se1.1",0.283760632453952,0.819553587191841,0.110053791432855,0.000232922960540299,0.224234600044442,0.000825357447131929,"ns","sig","Th2like","Th1/2"
"26","Ch25h",1.06089218313274,0.113886690260868,0.0015053184793915,0.927905052832328,0.00966213320501876,0.932835138211591,"sig","ns","Th1like","Th1/2"
"27","Clec2e",0.252201673549199,0.586511700744191,0.133155064049326,0.000744863394738021,0.261906783021017,0.0018970739584734,"ns","sig","Th2like","Th1/2"
"28","Clpx",-0.778083026988493,1.3473135138159,0.00916137339355862,8.49072134362697e-06,0.0347279968174431,7.76949052746405e-05,"sig","sig","Superpos","Th1/2"
"29","Csprs",0.208342401688718,0.623261622561315,0.00547458870842495,0.000392918739706486,0.0254959416992362,0.00123164912638764,"sig","sig","Superpos","Th1/2"
"30","Ctsw",0.471748993087784,0.471375703577406,1.19120276083917e-05,9.6520743725381e-06,0.000323610083361308,7.86644061361855e-05,"sig","sig","Superpos","Th1/2"
"31","Cxcr3",0.710221004611559,-0.069250007597278,0.00013325124087228,0.608126208668449,0.0017337159792179,0.631366700719473,"sig","ns","Th1like","Th1/2"
"32","D330045A20Rik",-0.313155327452279,0.533441266878305,0.537059269848363,4.95066002377303e-07,0.653288514815546,1.39119729896351e-05,"ns","sig","Th2like","Th1/2"
"33","D330045A20Rik.1",0.233877763717953,0.550199374218148,0.275167843929634,1.35691435961152e-07,0.423135458118211,7.37256802055593e-06,"ns","sig","Th2like","Th1/2"
"34","D330045A20Rik.2",0.801263278868702,0.477270802226206,0.300875420245981,0.000418040319783374,0.449932967890779,0.00128567117216396,"ns","sig","Th2like","Th1/2"
"35","Ddx60",0.0616744687021488,0.851056990954822,0.427904434660792,0.000315206714602555,0.576597552773634,0.00100742538196503,"ns","sig","Th2like","Th1/2"
"36","Efna5",-0.291332063405798,1.03777029530817,0.625709273418723,0.000489639437150322,0.733745406958646,0.00145111324100914,"ns","sig","Th2like","Th1/2"
"37","EG240327",0.575721391085089,0.555290026970638,0.00160047605236507,0.442892046010002,0.00966213320501876,0.478088764898214,"sig","ns","Th1like","Th1/2"
"38","Emr1",0.264587919882192,0.75882783201953,0.503838203013086,2.98269637571826e-05,0.631735593008716,0.000156832099755508,"ns","sig","Th2like","Th1/2"
"39","Endod1",0.278339481440074,0.952867223594939,0.183426553274038,0.00294571524333186,0.313809314191352,0.00585550713003772,"ns","sig","Th2like","Th1/2"
"40","Eomes",0.126044096793634,1.05336491416844,0.0455247399144019,9.15680890940853e-06,0.125771739085551,7.85557816965048e-05,"ns","sig","Th2like","Th1/2"
"41","Fcrls",-0.573330279450733,1.51236930453576,0.837912512805058,0.00274475599949212,0.875511151200157,0.00552339787552118,"ns","sig","Th2like","Th1/2"
"42","Ffar2",1.18671939857406,0.165859527561383,4.51132127581039e-05,0.829234005883901,0.000817050408841215,0.839535049435254,"sig","ns","Th1like","Th1/2"
"43","Fgl2",0.242907216793994,-0.768159126870669,0.0363160194508799,0.308075413057071,0.103851073166551,0.358687802345018,"ns","ns","Ind","Th1/2"
"44","Fscn1",-0.0540003062740801,1.04098199925544,0.740226478566157,0.0252546200830029,0.809777959773715,0.0374227552139043,"ns","sig","Th2like","Th1/2"
"45","Furin",0.423808727440333,0.732055040118155,0.000934567718757662,0.000155368477118473,0.00692429718897722,0.000575569585688889,"sig","sig","Superpos","Th1/2"
"46","Furin.2",0.588471983381769,0.541009321200897,0.000118255726869747,0.000633299784943595,0.0017337159792179,0.00172125347318436,"sig","sig","Superpos","Th1/2"
"47","Gata3",0.260255683923821,0.898437983454132,0.0666231648310219,5.59488063616992e-05,0.162443931887663,0.000268225159910499,"ns","sig","Th2like","Th1/2"
"48","Gbp1",0.543598098731487,0.827744798679414,0.0289278573635618,0.00813262447685526,0.0842007276832245,0.0138138136634857,"ns","sig","Th2like","Th1/2"
"49","Gbp3.1",0.609581198968929,0.591146532877359,0.00740187194164073,0.000480589382639233,0.0298092906052475,0.00145066795129991,"sig","sig","Superpos","Th1/2"
"50","Gbp5",0.397895436125573,0.946605003481528,0.00749804242217881,0.00584016314319942,0.0298092906052475,0.0104609515641924,"sig","sig","Superpos","Th1/2"
"51","Gbp5.1",0.176843630955676,1.03999519309364,0.593965989964203,0.2639934615849,0.701568524378008,0.309575066462868,"ns","ns","Ind","Th1/2"
"52","Gbp6",0.238024260464442,0.788647446141543,0.297146101002764,0.00204771020442255,0.448470504291209,0.00427918927334456,"ns","sig","Th2like","Th1/2"
"53","Gbp6.1",0.118268388340563,0.696468791766425,0.58117140875271,0.00302070638056286,0.691466712603589,0.00593223060279212,"ns","sig","Th2like","Th1/2"
