"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110059E24Rik.1",0.504752095992845,0.598386923142803,0.0221397196211151,0.000811267621358435,0.09548463693004,0.00236901413042515,"ns","sig","Th2like","Th1/2"
"2","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.776063667976976,0.0330697213662731,"ns","sig","Th2like","Th1/2"
"3","1500005A01Rik",0.340463125425149,0.678140175339495,0.0367656886101609,0.00389314890872363,0.128396305113138,0.00785165043701816,"ns","sig","Th2like","Th1/2"
"4","1500012F01Rik",0.759269842219472,0.31396457865634,0.0204047571150181,0.372031941286348,0.0889139934390167,0.408458045198197,"ns","ns","Ind","Th1/2"
"5","1500012F01Rik.1",0.930188394455473,0.189457523059747,0.016425894110078,0.645857166059418,0.0791305827753355,0.67223499586135,"ns","ns","Ind","Th1/2"
"6","1500019G21Rik",0.300845897424059,0.597806077114079,0.245810413734424,0.00829805931713669,0.411805892331973,0.0147540547266638,"ns","sig","Th2like","Th1/2"
"7","1600014C10Rik.1",0.589748595243279,0.387881299193182,0.0182708112347406,0.062017610291342,0.0842227824170059,0.0811147904432638,"ns","ns","Ind","Th1/2"
"8","1700019D03Rik",0.790173068742483,-0.476189629741192,0.000187445083281827,0.107205100312622,0.0060631275015391,0.130602476958257,"sig","ns","Th1like","Th1/2"
"9","1700019E19Rik",0.15035701027325,0.882159450198411,0.338899809874822,0.00128536662642383,0.507143665666771,0.00325600401452542,"ns","sig","Th2like","Th1/2"
"10","1700025G04Rik",0.258986140662076,0.667609737979993,0.102675096264917,0.0263808586300058,0.235928294969386,0.0396183966211337,"ns","sig","Th2like","Th1/2"
"11","1700025K23Rik",-0.0113760750355036,0.888485673999808,0.944309013795077,6.65795169655168e-06,0.961853606222139,0.000105647875033962,"ns","sig","Th2like","Th1/2"
"12","1700113I22Rik",0.787564886476074,0.0182555240004444,0.0148134796801122,0.915273229189789,0.0754706408244607,0.922955378595459,"ns","ns","Ind","Th1/2"
"13","1700113I22Rik.1",0.764881899922115,-0.121675409362223,0.121474158542919,0.70156200749855,0.264662609675116,0.725724044657172,"ns","ns","Ind","Th1/2"
"14","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.77107787761471,0.0307490028522364,"ns","sig","Th2like","Th1/2"
"15","2210012G02Rik.2",0.390040147435516,0.510067413643616,0.488104615617541,0.164136787442521,0.641399971459925,0.191987535798554,"ns","ns","Ind","Th1/2"
"16","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.280482835035604,0.0635303891997387,"ns","ns","Ind","Th1/2"
"17","2310016C08Rik",0.100968560692808,0.749246418185401,0.716272145597993,0.00464383065708337,0.824055915797417,0.00914628005294406,"ns","sig","Th2like","Th1/2"
"18","2310016E02Rik",0.13777631620117,0.766882512054028,0.443028939203792,0.000531122539144801,0.599979610097245,0.00173129478845263,"ns","sig","Th2like","Th1/2"
"19","2310022B05Rik",0.0737040511964462,0.776381894605437,0.498639581858194,4.37375649255595e-05,0.651084207256903,0.000322660457038557,"ns","sig","Th2like","Th1/2"
"20","2410022L05Rik",1.0294039332657,0.361478178327037,0.0025830544015023,0.0771097949955546,0.0274420755250281,0.0970798466935051,"sig","ns","Th1like","Th1/2"
"21","2410091C18Rik.1",0.370424272637846,0.448416362078413,0.136988059076897,0.0509213668015398,0.28170388707003,0.06776086943053,"ns","ns","Ind","Th1/2"
"22","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.437228886178154,0.00782486351246987,"ns","sig","Th2like","Th1/2"
"23","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.010291527216279,0.000781324434296951,"sig","sig","Superpos","Th1/2"
"24","2610027C15Rik.1",0.453608791658325,0.562272285121562,0.012914087502891,0.00225578940796404,0.0670416517896996,0.00497931467742194,"ns","sig","Th2like","Th1/2"
"25","2610207I05Rik.1",0.289659927431298,0.678238790831817,0.0271579685853822,0.000185356353659277,0.107229350142284,0.000877911561175262,"ns","sig","Th2like","Th1/2"
"26","2810474O19Rik",0.272113269545946,0.804527569198933,0.354454892256725,0.0541172534268305,0.523895543739729,0.0714483675541043,"ns","ns","Ind","Th1/2"
"27","4631427C17Rik",0.530463004451432,0.706481304163696,0.0230621719610291,0.000277908610912234,0.0974637518554044,0.00115133826563071,"ns","sig","Th2like","Th1/2"
"28","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.00181421289226873,0.00289964049004383,"sig","sig","Superpos","Th1/2"
"29","4930570C03Rik",0.15928471531683,0.655432493270472,0.619503824808956,0.0137207854541825,0.753983671004822,0.0227149223759202,"ns","sig","Th2like","Th1/2"
"30","4931428F04Rik",0.166902581854787,0.968680452344896,0.1373348319842,5.83052296970569e-06,0.28170388707003,0.0001000708126025,"ns","sig","Th2like","Th1/2"
"31","4933426M11Rik",0.122446506673022,0.931307904424697,0.421467329466741,7.63352829706943e-05,0.578228424276557,0.000486348280139045,"ns","sig","Th2like","Th1/2"
"32","4933439C20Rik",0.0827745471719459,0.859294092237602,0.667746720819423,0.000801558069486017,0.788728921642043,0.00234881650326739,"ns","sig","Th2like","Th1/2"
"33","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.320582634573797,0.000196867639549177,"ns","sig","Th2like","Th1/2"
"34","5730469M10Rik.1",0.0341220563167277,0.851720609826141,0.750314698678102,4.76767260103766e-08,0.842476183695973,1.00240316436817e-05,"ns","sig","Th2like","Th1/2"
"35","6030408C04Rik.1",0.14224031840667,0.714442946434242,0.403275813225791,0.00023675812187297,0.560268753455414,0.00104796621313246,"ns","sig","Th2like","Th1/2"
"36","6430571L13Rik",1.17574977469725,0.374297386528767,0.00256489022367954,0.00970765934970003,0.0274420755250281,0.0170086281522869,"sig","sig","Superpos","Th1/2"
"37","6720463M24Rik",0.326777226459967,0.58406221315316,0.35228474395781,0.0846812142616923,0.521604700120631,0.105194831896726,"ns","ns","Ind","Th1/2"
"38","9930104L06Rik",0.219109360916197,0.855321943275819,0.644317808544676,0.0788259848042074,0.77107787761471,0.0990921572800275,"ns","ns","Ind","Th1/2"
"39","9930111J21Rik",0.0020407407511973,0.798126823156084,0.989967667414668,0.00795328773579177,0.993511704410186,0.0142708379417453,"ns","sig","Th2like","Th1/2"
"40","a.1",0.532532102339553,0.625276646748877,0.00129729333444554,0.00125233398622361,0.0191407665661175,0.0031915541891335,"sig","sig","Superpos","Th1/2"
"41","A630077B13Rik",0.964367970427167,0.522595974959651,0.0517239855634885,0.0351978806550347,0.154803814444462,0.0501517722609567,"ns","ns","Ind","Th1/2"
"42","AA467197",0.317671939723845,0.468920461663001,0.0440469635767713,0.0380613216180478,0.140849796076292,0.0534383497174928,"ns","ns","Ind","Th1/2"
"43","Abhd14b",0.253973108156469,0.899734823285137,0.0664506918545138,5.29447232699385e-05,0.182282873064889,0.000372774578186163,"ns","sig","Th2like","Th1/2"
"44","Abhd4",-0.415936302810007,1.17492662943171,0.247625939657681,0.000759678205300503,0.413201220738313,0.00224961046006241,"ns","sig","Th2like","Th1/2"
"45","Abtb1",0.182885662497488,0.87386951190987,0.278987790099426,0.000413073420356329,0.445215809247851,0.00145880460140173,"ns","sig","Th2like","Th1/2"
"46","Acsl6",0.492349425132934,-0.162921751217224,0.0110588580426287,0.468658450775243,0.0605571194726746,0.501452617178091,"ns","ns","Ind","Th1/2"
"47","Acsl6.2",0.391381394024014,-0.0854370146739952,0.0385995245572319,0.750026526696559,0.130895968357387,0.767362906267404,"ns","ns","Ind","Th1/2"
"48","Acss1",0.240406535519003,0.878724724021688,0.0372517222920401,0.000121692766015107,0.128396305113138,0.000671981289682885,"ns","sig","Th2like","Th1/2"
"49","Actr3b",0.744488845251594,0.212759847177125,0.0431303964700543,0.139605080176263,0.138975721959064,0.166300102589571,"ns","ns","Ind","Th1/2"
"50","Actr3b.1",-0.241633276924891,0.761315946655083,0.70371246618141,0.0859088288912117,0.816306460770436,0.106562426397506,"ns","ns","Ind","Th1/2"
"51","Acvr2b",0.0902887592693963,0.730469714522559,0.755509283780031,0.000862956122872668,0.842683431908496,0.00247694914449117,"ns","sig","Th2like","Th1/2"
"52","Adam15.1",0.0908623234671268,0.971305373894922,0.688446100953369,0.000578087132850308,0.803027976285414,0.00183460859897022,"ns","sig","Th2like","Th1/2"
"53","Adamtsl4",0.0163879893938684,1.05808781560555,0.898985679613257,1.74459727873729e-07,0.925591184241347,1.63022923490896e-05,"ns","sig","Th2like","Th1/2"
"54","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.594992075929603,0.45369378779633,"ns","ns","Ind","Th1/2"
"55","Adh4",0.01734786952409,0.976126095486871,0.738551582169643,0.000219055891300636,0.83561136707938,0.000990462390235671,"ns","sig","Th2like","Th1/2"
"56","Adora2b",0.426287746819858,0.283633263385745,0.0681109427466185,0.115499661783942,0.182282873064889,0.139964287550858,"ns","ns","Ind","Th1/2"
"57","Adora3.1",-0.10611756763442,0.427573712970605,0.663899979509458,4.83619067249066e-05,0.785288161416954,0.000350722298751799,"ns","sig","Th2like","Th1/2"
"58","Aff4",0.748261114051523,0.220138002352528,0.00301623720480075,0.202488851955403,0.0290276636214671,0.233919127052876,"sig","ns","Th1like","Th1/2"
"59","Agl.1",0.223602263424032,0.869199965984748,0.118493019415084,4.14964531794092e-05,0.260870757403366,0.000311593902891814,"ns","sig","Th2like","Th1/2"
"60","Agrn",0.641537553479693,0.0597076738186922,0.000590029455253855,0.715137759829371,0.0124117584030026,0.737047617667281,"sig","ns","Th1like","Th1/2"
"61","AI451557",0.365072661487496,0.458865790801737,0.0939242392615061,0.000929259180526733,0.221407931586006,0.00257302859730042,"ns","sig","Th2like","Th1/2"
"62","AI451617",-0.0862734932951493,-0.485381276613396,0.0743005101919959,0.358676559313168,0.192266858681442,0.394825898406249,"ns","ns","Ind","Th1/2"
"63","Aifm2.3",0.105929339051638,0.782693026431002,0.657990206406614,0.00178778766340097,0.78130949704023,0.00417647062477838,"ns","sig","Th2like","Th1/2"
