"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.771565534852099,0.0309321077593575,"ns","sig","Th2like","Th1/2"
"2","1500005A01Rik",0.340463125425149,0.678140175339495,0.0367656886101609,0.00389314890872363,0.119681065236129,0.0071256422450578,"ns","sig","Th2like","Th1/2"
"3","1500019G21Rik",0.300845897424059,0.597806077114079,0.245810413734424,0.00829805931713669,0.39804152787022,0.0134731930848133,"ns","sig","Th2like","Th1/2"
"4","1600014C10Rik.1",0.589748595243279,0.387881299193182,0.0182708112347406,0.062017610291342,0.0768703972297901,0.078038826283272,"ns","ns","Ind","Th1/2"
"5","1700019D03Rik",0.790173068742483,-0.476189629741192,0.000187445083281827,0.107205100312622,0.00471736792925931,0.127968143456173,"sig","ns","Th1like","Th1/2"
"6","1700025K23Rik",-0.0113760750355036,0.888485673999808,0.944309013795077,6.65795169655168e-06,0.961993287819533,8.54624654557751e-05,"ns","sig","Th2like","Th1/2"
"7","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.766356418047828,0.0286230573402818,"ns","sig","Th2like","Th1/2"
"8","2210012G02Rik.2",0.390040147435516,0.510067413643616,0.488104615617541,0.164136787442521,0.638128112192629,0.189920727232342,"ns","ns","Ind","Th1/2"
"9","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.26925242661145,0.0612285670357223,"ns","ns","Ind","Th1/2"
"10","2310016C08Rik",0.100968560692808,0.749246418185401,0.716272145597993,0.00464383065708337,0.819371924131038,0.00824962857905399,"ns","sig","Th2like","Th1/2"
"11","2310016E02Rik",0.13777631620117,0.766882512054028,0.443028939203792,0.000531122539144801,0.598634181832417,0.00149208378438819,"ns","sig","Th2like","Th1/2"
"12","2310022B05Rik",0.0737040511964462,0.776381894605437,0.498639581858194,4.37375649255595e-05,0.645834049561535,0.000261559299158791,"ns","sig","Th2like","Th1/2"
"13","2410022L05Rik",1.0294039332657,0.361478178327037,0.0025830544015023,0.0771097949955546,0.0228506624165393,0.0942799922617712,"sig","ns","Th1like","Th1/2"
"14","2410091C18Rik.1",0.370424272637846,0.448416362078413,0.136988059076897,0.0509213668015398,0.269318956228756,0.0651620880256992,"ns","ns","Ind","Th1/2"
"15","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.42460790443063,0.00710583545279078,"ns","sig","Th2like","Th1/2"
"16","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.00782608126847488,0.000630262096484445,"sig","sig","Superpos","Th1/2"
"17","2810474O19Rik",0.272113269545946,0.804527569198933,0.354454892256725,0.0541172534268305,0.514641237795822,0.0685258303350223,"ns","ns","Ind","Th1/2"
"18","4631427C17Rik",0.530463004451432,0.706481304163696,0.0230621719610291,0.000277908610912234,0.0898680765449134,0.000965587121238292,"ns","sig","Th2like","Th1/2"
"19","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.00162869290566337,0.00253627483458995,"sig","sig","Superpos","Th1/2"
"20","4930570C03Rik",0.15928471531683,0.655432493270472,0.619503824808956,0.0137207854541825,0.749860341051322,0.0208687103302161,"ns","sig","Th2like","Th1/2"
"21","4931428F04Rik",0.166902581854787,0.968680452344896,0.1373348319842,5.83052296970569e-06,0.269318956228756,8.18985086907497e-05,"ns","sig","Th2like","Th1/2"
"22","4933426M11Rik",0.122446506673022,0.931307904424697,0.421467329466741,7.63352829706943e-05,0.578559697722526,0.000397469921674994,"ns","sig","Th2like","Th1/2"
"23","4933439C20Rik",0.0827745471719459,0.859294092237602,0.667746720819423,0.000801558069486017,0.783143726941615,0.00203420619314939,"ns","sig","Th2like","Th1/2"
"24","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.30489368799944,0.000154946725897353,"ns","sig","Th2like","Th1/2"
"25","5730469M10Rik.1",0.0341220563167277,0.851720609826141,0.750314698678102,4.76767260103766e-08,0.834604195214684,7.19918562756687e-06,"ns","sig","Th2like","Th1/2"
"26","9930111J21Rik",0.0020407407511973,0.798126823156084,0.989967667414668,0.00795328773579177,0.9916094048399,0.0130621732952032,"ns","sig","Th2like","Th1/2"
"27","A630077B13Rik",0.964367970427167,0.522595974959651,0.0517239855634885,0.0351978806550347,0.145308312931847,0.0479437210992923,"ns","sig","Th2like","Th1/2"
"28","Abtb1",0.182885662497488,0.87386951190987,0.278987790099426,0.000413073420356329,0.430968350946428,0.00124191406736599,"ns","sig","Th2like","Th1/2"
"29","Acsl6",0.492349425132934,-0.162921751217224,0.0110588580426287,0.468658450775243,0.0540138566306461,0.497486299241207,"ns","ns","Ind","Th1/2"
"30","Acsl6.2",0.391381394024014,-0.0854370146739952,0.0385995245572319,0.750026526696559,0.122705857013516,0.762653235900205,"ns","ns","Ind","Th1/2"
"31","Acss1",0.240406535519003,0.878724724021688,0.0372517222920401,0.000121692766015107,0.119681065236129,0.00054648712702965,"ns","sig","Th2like","Th1/2"
"32","Actr3b",0.744488845251594,0.212759847177125,0.0431303964700543,0.139605080176263,0.130253797339564,0.164049549467827,"ns","ns","Ind","Th1/2"
"33","Actr3b.1",-0.241633276924891,0.761315946655083,0.70371246618141,0.0859088288912117,0.812700438955204,0.103777865300584,"ns","ns","Ind","Th1/2"
"34","Acvr2b",0.0902887592693963,0.730469714522559,0.755509283780031,0.000862956122872668,0.835764848723697,0.00214496089800449,"ns","sig","Th2like","Th1/2"
"35","Adam15.1",0.0908623234671268,0.971305373894922,0.688446100953369,0.000578087132850308,0.799656624953529,0.00157993044453206,"ns","sig","Th2like","Th1/2"
"36","Adamtsl4",0.0163879893938684,1.05808781560555,0.898985679613257,1.74459727873729e-07,0.926796943556567,1.31717094544665e-05,"ns","sig","Th2like","Th1/2"
"37","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.594030789189993,0.451745328453992,"ns","ns","Ind","Th1/2"
"38","Adh4",0.01734786952409,0.976126095486871,0.738551582169643,0.000219055891300636,0.829493122549089,0.000816726903367803,"ns","sig","Th2like","Th1/2"
"39","Adora2b",0.426287746819858,0.283633263385745,0.0681109427466185,0.115499661783942,0.171412539245657,0.13732636952264,"ns","ns","Ind","Th1/2"
"40","Adora3.1",-0.10611756763442,0.427573712970605,0.663899979509458,4.83619067249066e-05,0.780147057633682,0.000286378349625918,"ns","sig","Th2like","Th1/2"
"41","Aff4",0.748261114051523,0.220138002352528,0.00301623720480075,0.202488851955403,0.024541939537697,0.232074509641487,"sig","ns","Th1like","Th1/2"
"42","Agl.1",0.223602263424032,0.869199965984748,0.118493019415084,4.14964531794092e-05,0.249130372431092,0.000253170280003668,"ns","sig","Th2like","Th1/2"
"43","Agrn",0.641537553479693,0.0597076738186922,0.000590029455253855,0.715137759829371,0.00963679284688575,0.732107130401593,"sig","ns","Th1like","Th1/2"
"44","AI451557",0.365072661487496,0.458865790801737,0.0939242392615061,0.000929259180526733,0.209475406944058,0.00223813056417334,"ns","sig","Th2like","Th1/2"
"45","AI451617",-0.0862734932951493,-0.485381276613396,0.0743005101919959,0.358676559313168,0.18095769417728,0.393177208394108,"ns","ns","Ind","Th1/2"
"46","Akap7",0.228780576476106,0.750434228260151,0.0606417862617363,5.44113568505869e-06,0.160647539044249,7.82487131851297e-05,"ns","sig","Th2like","Th1/2"
"47","Akr1b3",-0.205754063472036,1.0016990049918,0.820593777955737,0.0070564743417151,0.890728023344385,0.0117413512462698,"ns","sig","Th2like","Th1/2"
"48","Akr1c18",0.00174182233233748,0.945106431513199,0.965068585930543,8.20956225068215e-10,0.97638429799338,4.95857559941202e-07,"ns","sig","Th2like","Th1/2"
"49","Amica1",0.234021645674269,0.92235690761287,0.0446085965963598,0.109449999970454,0.132727055882765,0.130390138031862,"ns","ns","Ind","Th1/2"
"50","Ankrd12.2",0.346467521765364,0.773387540532324,0.178111059331321,0.0266524134093178,0.320175832845589,0.0376122843439905,"ns","sig","Th2like","Th1/2"
"51","Anp32e",0.373280902774899,0.463595078545685,0.0547288365113718,0.0101917250895837,0.149822822028445,0.0160810955300513,"ns","sig","Th2like","Th1/2"
"52","Antxr2",0.433094871357713,0.769211725161275,0.0400253913828126,0.00120931405121893,0.125913210391765,0.00276937332281073,"ns","sig","Th2like","Th1/2"
"53","Anxa9",0.153498829941676,1.07286513092637,0.127702875394852,0.00106300606839738,0.263619696600574,0.00251786535416477,"ns","sig","Th2like","Th1/2"
"54","Apbb1ip",-0.698784950258583,1.37894820605248,0.212226067356143,0.00508376978180696,0.355081841227453,0.0089261539192192,"ns","sig","Th2like","Th1/2"
"55","Aqp9",0.501335122308851,0.756518885317405,5.03450810670785e-06,1.35101200959844e-05,0.000608168579290308,0.000129525595840866,"sig","sig","Superpos","Th1/2"
"56","Arbp",0.48699757174592,0.577781264115141,0.0430340990313169,0.0066868282904278,0.130253797339564,0.0112202673668584,"ns","sig","Th2like","Th1/2"
"57","Arhgdig.1",0.26784767597537,0.8721876394248,0.0434130321249078,9.49183791034943e-05,0.130455081609176,0.000469923778512382,"ns","sig","Th2like","Th1/2"
