"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.762662788529698,0.0311291771021114,"ns","sig","Th2like","Th1/2"
"2","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.759728998579491,0.0287418353402159,"ns","sig","Th2like","Th1/2"
"3","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.270530677803358,0.0617110503725957,"ns","ns","Ind","Th1/2"
"4","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.426581617182083,0.00706171809691667,"ns","sig","Th2like","Th1/2"
"5","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.00604422250019563,0.000565734621641426,"sig","sig","Superpos","Th1/2"
"6","2810474O19Rik",0.272113269545946,0.804527569198933,0.354454892256725,0.0541172534268305,0.508694678008605,0.069262007184339,"ns","ns","Ind","Th1/2"
"7","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.00105703248182126,0.00247799214175433,"sig","sig","Superpos","Th1/2"
"8","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.308247318011621,0.000130399223524018,"ns","sig","Th2like","Th1/2"
"9","5730469M10Rik.1",0.0341220563167277,0.851720609826141,0.750314698678102,4.76767260103766e-08,0.827517497255913,5.45103900718639e-06,"ns","sig","Th2like","Th1/2"
"10","9930111J21Rik",0.0020407407511973,0.798126823156084,0.989967667414668,0.00795328773579177,0.989967667414668,0.0131786361998868,"ns","sig","Th2like","Th1/2"
"11","A630077B13Rik",0.964367970427167,0.522595974959651,0.0517239855634885,0.0351978806550347,0.13542997746776,0.0480990958752068,"ns","sig","Th2like","Th1/2"
"12","Actr3b",0.744488845251594,0.212759847177125,0.0431303964700543,0.139605080176263,0.120274195034379,0.167428470281322,"ns","ns","Ind","Th1/2"
"13","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.597035911835822,0.452380001053873,"ns","ns","Ind","Th1/2"
