"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.762865427814327,0.0313674106003418,"ns","sig","Th2like","Th1/2"
"2","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.759207206684863,0.0288160397343817,"ns","sig","Th2like","Th1/2"
"3","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.264748807299124,0.0619074925660248,"ns","ns","Ind","Th1/2"
"4","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.418733675545095,0.0070243545091023,"ns","sig","Th2like","Th1/2"
"5","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.00513964498315955,0.000539427394029093,"sig","sig","Superpos","Th1/2"
"6","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.0007550232013009,0.00245832553745469,"sig","sig","Superpos","Th1/2"
"7","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.301723565249471,0.000125867976374534,"ns","sig","Th2like","Th1/2"
"8","9930111J21Rik",0.0020407407511973,0.798126823156084,0.989967667414668,0.00795328773579177,0.989967667414668,0.0131659155085742,"ns","sig","Th2like","Th1/2"
"9","Actr3b",0.744488845251594,0.212759847177125,0.0431303964700543,0.139605080176263,0.118729743091723,0.167662963937179,"ns","ns","Ind","Th1/2"
"10","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.590475077639824,0.447300250574167,"ns","ns","Ind","Th1/2"
"11","Adora3.1",-0.10611756763442,0.427573712970605,0.663899979509458,4.83619067249066e-05,0.770879123127096,0.000252099301012811,"ns","sig","Th2like","Th1/2"
"12","Aff4",0.748261114051523,0.220138002352528,0.00301623720480075,0.202488851955403,0.018241396585052,0.232909712343069,"sig","ns","Th1like","Th1/2"
