"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.74054844511371,0.0301232629946353,"ns","sig","Th2like","Th1/2"
"2","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.260299992941134,0.0656367546094109,"ns","ns","Ind","Th1/2"
"3","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.000499239831064269,0.00243825757388363,"sig","sig","Superpos","Th1/2"
"4","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.292754852351638,0.000114051799000598,"ns","sig","Th2like","Th1/2"
"5","9930111J21Rik",0.0020407407511973,0.798126823156084,0.989967667414668,0.00795328773579177,0.989967667414668,0.0137067299276411,"ns","sig","Th2like","Th1/2"
"6","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.57306014447441,0.460750928663069,"ns","ns","Ind","Th1/2"
"7","AI451557",0.365072661487496,0.458865790801737,0.0939242392615061,0.000929259180526733,0.197606841043688,0.0022138233418431,"ns","sig","Th2like","Th1/2"
"8","AI451617",-0.0862734932951493,-0.485381276613396,0.0743005101919959,0.358676559313168,0.169530741564836,0.406332885375757,"ns","ns","Ind","Th1/2"
"9","Akr1c18",0.00174182233233748,0.945106431513199,0.965068585930543,8.20956225068215e-10,0.983277427174515,1.32994908461051e-07,"ns","sig","Th2like","Th1/2"
"10","Amica1",0.234021645674269,0.92235690761287,0.0446085965963598,0.109449999970454,0.124596424976039,0.139613385789083,"ns","ns","Ind","Th1/2"
"11","Aqp9",0.501335122308851,0.756518885317405,5.03450810670785e-06,1.35101200959844e-05,0.000203897578321668,9.51582371978032e-05,"sig","sig","Superpos","Th1/2"
"12","Atp10a",-0.234601872469413,0.969853060501135,0.140912506062944,0.00522657833053993,0.26543983700229,0.00951354707356706,"ns","sig","Th2like","Th1/2"
"13","BC006779",0.2180946394783,0.603005021563586,0.0926527727507514,0.00107036741643649,0.197496699810812,0.00243825757388363,"ns","sig","Th2like","Th1/2"
"14","BC094916",0.0728725266716408,0.930493524493036,0.0728519635154294,3.32205722013895e-07,0.169530741564836,1.34543317415627e-05,"ns","sig","Th2like","Th1/2"
"15","BC094916.1",0.270792809971311,0.812303947758354,0.00398095951343099,2.55074955104707e-06,0.019542892156843,3.75655842972387e-05,"sig","sig","Superpos","Th1/2"
"16","Bst2",0.310651641992574,0.247547415092311,0.146992048364806,0.607434628139787,0.27059899812612,0.63151567823262,"ns","ns","Ind","Th1/2"
"17","Casp1",0.480719857618829,0.733087703188607,0.00320995566801004,0.0101971185231948,0.0162504005693008,0.01685646123222,"sig","sig","Superpos","Th1/2"
"18","Ccr5",0.291251068977439,0.328682534157935,0.000138271826563391,0.199909409296079,0.00172307968486687,0.243498678992217,"sig","ns","Th1like","Th1/2"
"19","Ccr5.1",0.351332501610638,0.951380510183443,2.6103726156829e-05,0.00817351251172577,0.000528600454675787,0.0137290663403968,"sig","sig","Superpos","Th1/2"
"20","Ccr5.2",0.405294862263943,0.783239189253095,0.000152447305318325,0.00822049033962033,0.00176403310439776,0.0137290663403968,"sig","sig","Superpos","Th1/2"
"21","Cd80",0.102694291278312,0.799330639509645,0.185774090179918,0.000763291179165763,0.31188410367484,0.00190235647730544,"ns","sig","Th2like","Th1/2"
"22","Cd86",-0.0751251852583382,1.0196566844204,0.50330828705737,7.85729614582116e-07,0.627859914523999,1.59110246952878e-05,"ns","sig","Th2like","Th1/2"
"23","Cd86.2",0.0352261433126792,0.956782072031218,0.63144245879536,4.76131210982215e-08,0.730669130891774,3.85666280895594e-06,"ns","sig","Th2like","Th1/2"
"24","Cdc42se1.1",0.283760632453952,0.819553587191841,0.110053791432855,0.000232922960540299,0.222858927651531,0.000820293904511488,"ns","sig","Th2like","Th1/2"
"25","Ch25h",1.06089218313274,0.113886690260868,0.0015053184793915,0.927905052832328,0.00960285631419042,0.932835138211591,"sig","ns","Th1like","Th1/2"
"26","Clec2e",0.252201673549199,0.586511700744191,0.133155064049326,0.000744863394738021,0.260299992941134,0.00188543546793062,"ns","sig","Th2like","Th1/2"
"27","Clpx",-0.778083026988493,1.3473135138159,0.00916137339355862,8.49072134362697e-06,0.0345149416222441,7.72182494140599e-05,"sig","sig","Superpos","Th1/2"
"28","Csprs",0.208342401688718,0.623261622561315,0.00547458870842495,0.000392918739706486,0.0253395248789955,0.0012240929967779,"sig","sig","Superpos","Th1/2"
"29","Ctsw",0.471748993087784,0.471375703577406,1.19120276083917e-05,9.6520743725381e-06,0.000321624745426576,7.81818024175586e-05,"sig","sig","Superpos","Th1/2"
"30","Cxcr3",0.710221004611559,-0.069250007597278,0.00013325124087228,0.608126208668449,0.00172307968486687,0.63151567823262,"sig","ns","Th1like","Th1/2"
"31","D330045A20Rik",-0.313155327452279,0.533441266878305,0.537059269848363,4.95066002377303e-07,0.649280609816678,1.38266234620913e-05,"ns","sig","Th2like","Th1/2"
"32","D330045A20Rik.1",0.233877763717953,0.550199374218148,0.275167843929634,1.35691435961152e-07,0.420539535062271,7.32733754190221e-06,"ns","sig","Th2like","Th1/2"
"33","D330045A20Rik.2",0.801263278868702,0.477270802226206,0.300875420245981,0.000418040319783374,0.447172642934394,0.0012777836189605,"ns","sig","Th2like","Th1/2"
"34","Ddx60",0.0616744687021488,0.851056990954822,0.427904434660792,0.000315206714602555,0.57306014447441,0.00100124485814929,"ns","sig","Th2like","Th1/2"
"35","Efna5",-0.291332063405798,1.03777029530817,0.625709273418723,0.000489639437150322,0.729243901394483,0.00144221070578822,"ns","sig","Th2like","Th1/2"
"36","EG240327",0.575721391085089,0.555290026970638,0.00160047605236507,0.442892046010002,0.00960285631419042,0.478323409690802,"sig","ns","Th1like","Th1/2"
"37","Emr1",0.264587919882192,0.75882783201953,0.503838203013086,2.98269637571826e-05,0.627859914523999,0.000155869939634309,"ns","sig","Th2like","Th1/2"
"38","Endod1",0.278339481440074,0.952867223594939,0.183426553274038,0.00294571524333186,0.31188410367484,0.00581958377341172,"ns","sig","Th2like","Th1/2"
"39","Eomes",0.126044096793634,1.05336491416844,0.0455247399144019,9.15680890940853e-06,0.12500013332429,7.80738443854833e-05,"ns","sig","Th2like","Th1/2"
"40","Fcrls",-0.573330279450733,1.51236930453576,0.837912512805058,0.00274475599949212,0.87575372306077,0.00548951199898424,"ns","sig","Th2like","Th1/2"
"41","Ffar2",1.18671939857406,0.165859527561383,4.51132127581039e-05,0.829234005883901,0.00081203782964587,0.83959943095745,"sig","ns","Th1like","Th1/2"
"42","Fgl2",0.242907216793994,-0.768159126870669,0.0363160194508799,0.308075413057071,0.10321395001829,0.359051920253565,"ns","ns","Ind","Th1/2"
"43","Fscn1",-0.0540003062740801,1.04098199925544,0.740226478566157,0.0252546200830029,0.810247902214307,0.0375343894811603,"ns","sig","Th2like","Th1/2"
"44","Furin",0.423808727440333,0.732055040118155,0.000934567718757662,0.000155368477118473,0.0068818168381246,0.000572038483936196,"sig","sig","Superpos","Th1/2"
"45","Furin.2",0.588471983381769,0.541009321200897,0.000118255726869747,0.000633299784943595,0.00172307968486687,0.00171069363592556,"sig","sig","Superpos","Th1/2"
"46","Gata3",0.260255683923821,0.898437983454132,0.0666231648310219,5.59488063616992e-05,0.161447343348475,0.000266579606782214,"ns","sig","Th2like","Th1/2"
"47","Gbp1",0.543598098731487,0.827744798679414,0.0289278573635618,0.00813262447685526,0.0836841588017323,0.0137290663403968,"ns","sig","Th2like","Th1/2"
"48","Gbp3.1",0.609581198968929,0.591146532877359,0.00740187194164073,0.000480589382639233,0.0296264115217797,0.0014417681479177,"sig","sig","Superpos","Th1/2"
