"","gene","beta_th1","beta_th2","p_th1","p_th2","padj_th1","padj_th2","th1_sig","th2_sig","category","model"
"1","1110067D22Rik",0.0900305689508019,0.894241429079452,0.650770915972222,0.0215090815545201,0.765239232768796,0.0313629957642264,"ns","sig","Th2like","Th1/2"
"2","2010001M09Rik",0.212852114395698,0.974652541827623,0.644551424450822,0.0195243371261525,0.763148886549773,0.029041225072066,"ns","sig","Th2like","Th1/2"
"3","2310004I24Rik",0.15952296045725,0.576186660903632,0.135071995468989,0.0469991576215535,0.274474273689704,0.0617381173210808,"ns","ns","Ind","Th1/2"
"4","2510009E07Rik",0.184608841050001,0.744152126206087,0.27135538263282,0.00387056268868902,0.426438124623935,0.00702875187639233,"ns","sig","Th2like","Th1/2"
"5","2510009E07Rik.2",0.376095559508768,0.630772598829856,0.000440540998556533,0.000151920368114316,0.00592727888966972,0.000547035114143285,"sig","sig","Superpos","Th1/2"
"6","2810474O19Rik",0.272113269545946,0.804527569198933,0.354454892256725,0.0541172534268305,0.50685337250237,0.0690461509238872,"ns","ns","Ind","Th1/2"
"7","4930539E08Rik",0.320701696466893,0.651818749918682,2.157209146574e-05,0.00107917654385698,0.000912191296265577,0.00243004795242274,"sig","sig","Superpos","Th1/2"
"8","5730469M10Rik",0.311571551608862,0.732073055146383,0.165056720825126,1.86458886699933e-05,0.311466640851688,0.000125034564830286,"ns","sig","Th2like","Th1/2"
"9","5730469M10Rik.1",0.0341220563167277,0.851720609826141,0.750314698678102,4.76767260103766e-08,0.834936657175632,4.70410363302382e-06,"ns","sig","Th2like","Th1/2"
"10","9930111J21Rik",0.0020407407511973,0.798126823156084,0.989967667414668,0.00795328773579177,0.989967667414668,0.0133004133886687,"ns","sig","Th2like","Th1/2"
"11","Actr3b",0.744488845251594,0.212759847177125,0.0431303964700543,0.139605080176263,0.121586641477486,0.167300015110016,"ns","ns","Ind","Th1/2"
"12","Adar",0.128540116723564,0.408959670087976,0.438638629103869,0.418088805638711,0.595582725755712,0.450015587160213,"ns","ns","Ind","Th1/2"
"13","Adora3.1",-0.10611756763442,0.427573712970605,0.663899979509458,4.83619067249066e-05,0.773678716278738,0.000246812489492627,"ns","sig","Th2like","Th1/2"
"14","Aff4",0.748261114051523,0.220138002352528,0.00301623720480075,0.202488851955403,0.0205693462444777,0.234127735073435,"sig","ns","Th1like","Th1/2"
"15","AI451557",0.365072661487496,0.458865790801737,0.0939242392615061,0.000929259180526733,0.204423344275043,0.00215081938632841,"ns","sig","Th2like","Th1/2"
"16","AI451617",-0.0862734932951493,-0.485381276613396,0.0743005101919959,0.358676559313168,0.174547230292308,0.394677552255382,"ns","ns","Ind","Th1/2"
"17","Akr1c18",0.00174182233233748,0.945106431513199,0.965068585930543,8.20956225068215e-10,0.981650520396704,2.43003042620192e-07,"ns","sig","Th2like","Th1/2"
"18","Amica1",0.234021645674269,0.92235690761287,0.0446085965963598,0.109449999970454,0.12456740181625,0.131695934923798,"ns","ns","Ind","Th1/2"
"19","Antxr2",0.433094871357713,0.769211725161275,0.0400253913828126,0.00120931405121893,0.116826465139041,0.00265403371275106,"ns","sig","Th2like","Th1/2"
"20","Aqp9",0.501335122308851,0.756518885317405,5.03450810670785e-06,1.35101200959844e-05,0.000372553599896381,0.000102538347395164,"sig","sig","Superpos","Th1/2"
"21","Armcx6.1",0.549370402458158,0.502943341800697,0.0247271644864249,0.00736703484351817,0.0813248965331308,0.0123900131459169,"ns","sig","Th2like","Th1/2"
"22","Asb2",-0.215709609589058,1.07920273321758,0.285870723515676,2.81491550123838e-06,0.438433855754612,3.96769042079314e-05,"ns","sig","Th2like","Th1/2"
"23","Atg2a.1",-0.0454389917271998,1.15308392675938,0.762937999739349,6.0655655076544e-05,0.842647940010624,0.000280532404729016,"ns","sig","Th2like","Th1/2"
"24","Atp10a",-0.234601872469413,0.969853060501135,0.140912506062944,0.00522657833053993,0.278067345297543,0.0091542437031942,"ns","sig","Th2like","Th1/2"
"25","B930041F14Rik",0.340223129038074,0.641563882266851,0.00469329438828515,0.00998840338264781,0.0271014350282737,0.016054871522243,"sig","sig","Superpos","Th1/2"
"26","BC006779",0.2180946394783,0.603005021563586,0.0926527727507514,0.00107036741643649,0.203149783216462,0.00243004795242274,"ns","sig","Th2like","Th1/2"
"27","BC038156",0.370022434786476,0.607396862741073,0.0200640776283353,0.00601207429395181,0.0693327238329837,0.0103463604128473,"ns","sig","Th2like","Th1/2"
"28","BC057079",-0.0738083140453535,1.00935131894982,0.624190570365388,4.06500958615135e-06,0.746814294080411,5.23149059782956e-05,"ns","sig","Th2like","Th1/2"
"29","BC094916",0.0728725266716408,0.930493524493036,0.0728519635154294,3.32205722013895e-07,0.173904687101348,1.4047556245159e-05,"ns","sig","Th2like","Th1/2"
"30","BC094916.1",0.270792809971311,0.812303947758354,0.00398095951343099,2.55074955104707e-06,0.0245492503328244,3.77510933554966e-05,"sig","sig","Superpos","Th1/2"
"31","Bst2",0.310651641992574,0.247547415092311,0.146992048364806,0.607434628139787,0.286247673131464,0.622855909224432,"ns","ns","Ind","Th1/2"
"32","Bzrap1",0.663190577316182,0.42597551114241,0.000609023893389623,1.65477816845655e-05,0.00751129468513868,0.000119466911673936,"sig","sig","Superpos","Th1/2"
"33","C030048B08Rik.1",0.304034949029094,0.676971850535396,0.230379350430735,0.0703574042969669,0.376148703204989,0.0875033263525303,"ns","ns","Ind","Th1/2"
"34","C730027P07Rik",-1.95553062574544,0.833293334007359,0.0307499028218794,3.29134207966847e-05,0.0938347550028485,0.000180414306589235,"ns","sig","Th2like","Th1/2"
"35","Casp1",0.480719857618829,0.733087703188607,0.00320995566801004,0.0101971185231948,0.020655366907195,0.0162276724885251,"sig","sig","Superpos","Th1/2"
"36","Casp6",0.0499507954743937,1.28921495010493,0.824496221288596,0.00149930307489873,0.887520539564912,0.00316995507264303,"ns","sig","Th2like","Th1/2"
"37","Casp6.1",-0.100753607538413,1.43633322121955,0.594167834443095,0.000752883863055846,0.717851751000637,0.00187271952491202,"ns","sig","Th2like","Th1/2"
"38","Ccr5",0.291251068977439,0.328682534157935,0.000138271826563391,0.199909409296079,0.00272856404418425,0.232051706477017,"sig","ns","Th1like","Th1/2"
"39","Ccr5.1",0.351332501610638,0.951380510183443,2.6103726156829e-05,0.00817351251172577,0.000965837867802673,0.0135159759970437,"sig","sig","Superpos","Th1/2"
"40","Ccr5.2",0.405294862263943,0.783239189253095,0.000152447305318325,0.00822049033962033,0.00282027514838901,0.0135181396695979,"sig","sig","Superpos","Th1/2"
"41","Cd79b",0.662517340255919,0.221160018796268,0.00801555815091284,0.375656384023893,0.036237987023802,0.410311031996577,"sig","ns","Th1like","Th1/2"
"42","Cd79b.1",0.590451542665652,0.297095241137132,0.0179843082887971,0.258950170744744,0.0657204352281968,0.292554391375741,"ns","ns","Ind","Th1/2"
"43","Cd80",0.102694291278312,0.799330639509645,0.185774090179918,0.000763291179165763,0.33141475338384,0.00188278490860888,"ns","sig","Th2like","Th1/2"
"44","Cd86",-0.0751251852583382,1.0196566844204,0.50330828705737,7.85729614582116e-07,0.654105737245059,1.66125689940219e-05,"ns","sig","Th2like","Th1/2"
"45","Cd86.1",0.0202643860791591,1.02335428385316,0.843239358738143,2.52728506363206e-06,0.896280796406843,3.77510933554966e-05,"ns","sig","Th2like","Th1/2"
"46","Cd86.2",0.0352261433126792,0.956782072031218,0.63144245879536,4.76131210982215e-08,0.750630392784846,4.70410363302382e-06,"ns","sig","Th2like","Th1/2"
"47","Cdc42se1.1",0.283760632453952,0.819553587191841,0.110053791432855,0.000232922960540299,0.232685159029465,0.000792473520918718,"ns","sig","Th2like","Th1/2"
"48","Cercam",0.174779322309183,0.789554645713306,0.309292278166383,0.000236308860363923,0.455512917422668,0.000794857075769559,"ns","sig","Th2like","Th1/2"
"49","Ch25h",1.06089218313274,0.113886690260868,0.0015053184793915,0.927905052832328,0.0129531347820436,0.931050493689387,"sig","ns","Th1like","Th1/2"
"50","Clec2e",0.252201673549199,0.586511700744191,0.133155064049326,0.000744863394738021,0.273707631656948,0.00186847088849537,"ns","sig","Th2like","Th1/2"
"51","Clpx",-0.778083026988493,1.3473135138159,0.00916137339355862,8.49072134362697e-06,0.0398789194778434,7.69582553082886e-05,"sig","sig","Superpos","Th1/2"
"52","Cox7a1",0.148500944767818,0.752830829852041,0.302314127002729,5.4731313301854e-05,0.449673274335718,0.000265581454710636,"ns","sig","Th2like","Th1/2"
"53","Csprs",0.208342401688718,0.623261622561315,0.00547458870842495,0.000392918739706486,0.0289371117445319,0.00115152422725861,"sig","sig","Superpos","Th1/2"
"54","Ctsw",0.471748993087784,0.471375703577406,1.19120276083917e-05,9.6520743725381e-06,0.000587660028680657,8.16289718363222e-05,"sig","sig","Superpos","Th1/2"
"55","Cuedc1",0.646087753190124,0.488592787871534,0.0507784926882934,0.0049819169627667,0.13664030759759,0.00877766322011276,"ns","sig","Th2like","Th1/2"
"56","Cxcr3",0.710221004611559,-0.069250007597278,0.00013325124087228,0.608126208668449,0.00272856404418425,0.622855909224432,"sig","ns","Th1like","Th1/2"
"57","D14Ertd668e.1",-0.00159195105694997,0.888100981888163,0.981680383745668,8.49333005834878e-05,0.989967667414668,0.000369709661363417,"ns","sig","Th2like","Th1/2"
"58","D330045A20Rik",-0.313155327452279,0.533441266878305,0.537059269848363,4.95066002377303e-07,0.670757569093314,1.42380266267591e-05,"ns","sig","Th2like","Th1/2"
"59","D330045A20Rik.1",0.233877763717953,0.550199374218148,0.275167843929634,1.35691435961152e-07,0.426438124623935,6.69411084075017e-06,"ns","sig","Th2like","Th1/2"
"60","D330045A20Rik.2",0.801263278868702,0.477270802226206,0.300875420245981,0.000418040319783374,0.449673274335718,0.00120135858889203,"ns","sig","Th2like","Th1/2"
"61","Dbndd2.2",0.0187950187474084,0.805191809414367,0.894829462234599,2.9946458605154e-05,0.929366739724355,0.000170464456675492,"ns","sig","Th2like","Th1/2"
"62","Ddx26b",0.461537245986634,0.338639316086038,0.00337032782627014,0.0713262500569697,0.0212258943952332,0.0883371130412679,"sig","ns","Th1like","Th1/2"
"63","Ddx58",0.29306463851303,0.79749114035309,9.41650044287345e-05,6.74501487310636e-07,0.00269259193488039,1.63413307379581e-05,"sig","sig","Superpos","Th1/2"
"64","Ddx60",0.0616744687021488,0.851056990954822,0.427904434660792,0.000315206714602555,0.591893973953725,0.000992565824705918,"ns","sig","Th2like","Th1/2"
"65","Dnalc1.1",0.123521347599704,0.661885929610209,0.521575306358622,0.000252205254716823,0.65977047300065,0.000829475059957551,"ns","sig","Th2like","Th1/2"
"66","Dtx3l",0.322815363908576,0.587723062250483,0.015354092368339,0.00876784025447106,0.0598001492240572,0.0143385674879748,"ns","sig","Th2like","Th1/2"
"67","Dusp14",-0.0966187871852137,0.584572050066336,0.535576593811974,0.0283783063645342,0.670757569093314,0.0398103255161238,"ns","sig","Th2like","Th1/2"
"68","Edn1",-0.117993307238508,1.27170219142852,0.898137162437651,4.90263595665613e-06,0.929540559725681,5.93262607020819e-05,"ns","sig","Th2like","Th1/2"
"69","Efna5",-0.291332063405798,1.03777029530817,0.625709273418723,0.000489639437150322,0.746814294080411,0.00136729503204241,"ns","sig","Th2like","Th1/2"
"70","EG240327",0.575721391085089,0.555290026970638,0.00160047605236507,0.442892046010002,0.0129531347820436,0.471568509420722,"sig","ns","Th1like","Th1/2"
"71","Emr1",0.264587919882192,0.75882783201953,0.503838203013086,2.98269637571826e-05,0.654105737245059,0.000170464456675492,"ns","sig","Th2like","Th1/2"
"72","Endod1",0.278339481440074,0.952867223594939,0.183426553274038,0.00294571524333186,0.33141475338384,0.00551855513940652,"ns","sig","Th2like","Th1/2"
"73","Enpp4",0.306191903444096,0.762329899136261,0.184220653604378,0.000338404842209252,0.33141475338384,0.00102090969590612,"ns","sig","Th2like","Th1/2"
"74","Eomes",0.126044096793634,1.05336491416844,0.0455247399144019,9.15680890940853e-06,0.125937598267878,7.97181010936743e-05,"ns","sig","Th2like","Th1/2"
"75","Etv6",0.253337158253634,0.963560865783614,0.0198015754490127,0.000349197725307724,0.0693327238329837,0.00103362526691086,"ns","sig","Th2like","Th1/2"
"76","Fcrls",-0.573330279450733,1.51236930453576,0.837912512805058,0.00274475599949212,0.895386656282661,0.00517482659776858,"ns","sig","Th2like","Th1/2"
"77","Fes",0.68204268952695,0.464220289539127,0.000100374304331887,0.0484123416019824,0.00269259193488039,0.0628511101499421,"sig","ns","Th1like","Th1/2"
"78","Ffar2",1.18671939857406,0.165859527561383,4.51132127581039e-05,0.829234005883901,0.00148372344182208,0.837724456456091,"sig","ns","Th1like","Th1/2"
"79","Fgl2",0.242907216793994,-0.768159126870669,0.0363160194508799,0.308075413057071,0.109689201606739,0.344114423641106,"ns","ns","Ind","Th1/2"
"80","Fmnl3.1",0.297905039302494,0.82631634057002,0.0873314042924673,0.0119001210297651,0.194361621583235,0.0187363607702685,"ns","sig","Th2like","Th1/2"
"81","Fos",0.308893038339125,0.575295439259847,0.0406524523963554,0.00636998909980196,0.116826465139041,0.0108363032962148,"ns","sig","Th2like","Th1/2"
